name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.8740E+00  0.1064E+03  0.5445E+02  0.1608E+03  0.1492E+00
190           226576  563508  0.8764E+00  0.1068E+03  0.5457E+02  0.1614E+03  0.1492E+00
190           226483  563561  0.8786E+00  0.1072E+03  0.5469E+02  0.1619E+03  0.1492E+00
190           226669  563561  0.8757E+00  0.1066E+03  0.5447E+02  0.1611E+03  0.1491E+00
190           226204  563615  0.8849E+00  0.1082E+03  0.5498E+02  0.1632E+03  0.1492E+00
190           226390  563615  0.8808E+00  0.1075E+03  0.5477E+02  0.1623E+03  0.1492E+00
190           226576  563615  0.8778E+00  0.1070E+03  0.5458E+02  0.1616E+03  0.1490E+00
190           226297  563669  0.8839E+00  0.1080E+03  0.5488E+02  0.1628E+03  0.1492E+00
190           226483  563669  0.8806E+00  0.1074E+03  0.5470E+02  0.1621E+03  0.1491E+00
190           226669  563669  0.8777E+00  0.1068E+03  0.5449E+02  0.1613E+03  0.1490E+00
190           226204  563723  0.8865E+00  0.1084E+03  0.5500E+02  0.1634E+03  0.1492E+00
190           226390  563723  0.8825E+00  0.1077E+03  0.5480E+02  0.1625E+03  0.1491E+00
190           226576  563723  0.8798E+00  0.1072E+03  0.5459E+02  0.1618E+03  0.1490E+00
190           226297  563776  0.8852E+00  0.1081E+03  0.5490E+02  0.1630E+03  0.1492E+00
190           226483  563776  0.8820E+00  0.1076E+03  0.5471E+02  0.1623E+03  0.1491E+00
190           226669  563776  0.8794E+00  0.1071E+03  0.5449E+02  0.1615E+03  0.1489E+00
190           226204  563830  0.8877E+00  0.1085E+03  0.5499E+02  0.1635E+03  0.1492E+00
190           226390  563830  0.8839E+00  0.1079E+03  0.5479E+02  0.1627E+03  0.1491E+00
190           226576  563830  0.8813E+00  0.1074E+03  0.5459E+02  0.1620E+03  0.1489E+00
190           226111  563884  0.8906E+00  0.1090E+03  0.5509E+02  0.1640E+03  0.1492E+00
190           226297  563884  0.8866E+00  0.1083E+03  0.5490E+02  0.1632E+03  0.1491E+00
190           226483  563884  0.8831E+00  0.1077E+03  0.5471E+02  0.1625E+03  0.1490E+00
190           226204  563938  0.8895E+00  0.1087E+03  0.5498E+02  0.1637E+03  0.1491E+00
190           226390  563938  0.8854E+00  0.1081E+03  0.5479E+02  0.1629E+03  0.1490E+00
190           226576  563938  0.8830E+00  0.1076E+03  0.5458E+02  0.1622E+03  0.1489E+00
190           226111  563991  0.8922E+00  0.1092E+03  0.5508E+02  0.1642E+03  0.1492E+00
190           226297  563991  0.8881E+00  0.1085E+03  0.5490E+02  0.1634E+03  0.1490E+00
190           226483  563991  0.8850E+00  0.1080E+03  0.5471E+02  0.1627E+03  0.1489E+00
190           226204  564045  0.9377E+00  0.1858E+03  0.6185E+02  0.2476E+03  0.1420E+00
204           226204  564045  0.9377E+00  0.1858E+03  0.6185E+02  0.2476E+03  0.1420E+00
190           226390  564045  0.9344E+00  0.1849E+03  0.6164E+02  0.2465E+03  0.1420E+00
190           226576  564045  0.9320E+00  0.1840E+03  0.6142E+02  0.2454E+03  0.1420E+00
190           226111  564099  0.9399E+00  0.1865E+03  0.6198E+02  0.2485E+03  0.1420E+00
204           226111  564099  0.9399E+00  0.1865E+03  0.6198E+02  0.2485E+03  0.1420E+00
190           226297  564099  0.9362E+00  0.1854E+03  0.6175E+02  0.2472E+03  0.1420E+00
204           226297  564099  0.9362E+00  0.1854E+03  0.6175E+02  0.2472E+03  0.1420E+00
190           226483  564099  0.9337E+00  0.1846E+03  0.6154E+02  0.2461E+03  0.1419E+00
190           226204  564152  0.9386E+00  0.1861E+03  0.6185E+02  0.2480E+03  0.1419E+00
204           226204  564152  0.9386E+00  0.1861E+03  0.6185E+02  0.2480E+03  0.1419E+00
190           226390  564152  0.9349E+00  0.1850E+03  0.6162E+02  0.2466E+03  0.1419E+00
190           226576  564152  0.9326E+00  0.1842E+03  0.6141E+02  0.2457E+03  0.1419E+00
190           226297  564206  0.9372E+00  0.1857E+03  0.6174E+02  0.2474E+03  0.1419E+00
 
