name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.1335E+00  0.2109E+02  0.1449E+02  0.3558E+02  0.1513E-01
190           226576  563508  0.1336E+00  0.2112E+02  0.1450E+02  0.3562E+02  0.1512E-01
190           226483  563561  0.1336E+00  0.2115E+02  0.1451E+02  0.3566E+02  0.1512E-01
190           226669  563561  0.1335E+00  0.2110E+02  0.1449E+02  0.3558E+02  0.1512E-01
190           226204  563615  0.1340E+00  0.2123E+02  0.1455E+02  0.3578E+02  0.1511E-01
190           226390  563615  0.1337E+00  0.2116E+02  0.1452E+02  0.3568E+02  0.1511E-01
190           226576  563615  0.1335E+00  0.2112E+02  0.1450E+02  0.3561E+02  0.1511E-01
190           226297  563669  0.1338E+00  0.2120E+02  0.1454E+02  0.3574E+02  0.1511E-01
190           226483  563669  0.1336E+00  0.2115E+02  0.1451E+02  0.3566E+02  0.1511E-01
190           226669  563669  0.1335E+00  0.2109E+02  0.1448E+02  0.3558E+02  0.1511E-01
190           226204  563723  0.1340E+00  0.2123E+02  0.1455E+02  0.3578E+02  0.1510E-01
190           226390  563723  0.1337E+00  0.2116E+02  0.1452E+02  0.3569E+02  0.1511E-01
190           226576  563723  0.1335E+00  0.2111E+02  0.1450E+02  0.3561E+02  0.1511E-01
190           226297  563776  0.1338E+00  0.2120E+02  0.1454E+02  0.3573E+02  0.1510E-01
190           226483  563776  0.1336E+00  0.2114E+02  0.1451E+02  0.3565E+02  0.1510E-01
190           226669  563776  0.1335E+00  0.2110E+02  0.1448E+02  0.3558E+02  0.1511E-01
190           226204  563830  0.1339E+00  0.2123E+02  0.1455E+02  0.3578E+02  0.1510E-01
190           226390  563830  0.1337E+00  0.2116E+02  0.1452E+02  0.3569E+02  0.1510E-01
190           226576  563830  0.1335E+00  0.2111E+02  0.1449E+02  0.3561E+02  0.1510E-01
190           226111  563884  0.1341E+00  0.2126E+02  0.1456E+02  0.3583E+02  0.1509E-01
190           226297  563884  0.1338E+00  0.2120E+02  0.1454E+02  0.3574E+02  0.1509E-01
190           226483  563884  0.1336E+00  0.2115E+02  0.1451E+02  0.3566E+02  0.1510E-01
190           226204  563938  0.1339E+00  0.2123E+02  0.1455E+02  0.3578E+02  0.1508E-01
190           226390  563938  0.1337E+00  0.2117E+02  0.1452E+02  0.3569E+02  0.1509E-01
190           226576  563938  0.1335E+00  0.2112E+02  0.1449E+02  0.3561E+02  0.1509E-01
190           226111  563991  0.1341E+00  0.2127E+02  0.1456E+02  0.3583E+02  0.1508E-01
190           226297  563991  0.1338E+00  0.2121E+02  0.1454E+02  0.3574E+02  0.1508E-01
190           226483  563991  0.1336E+00  0.2115E+02  0.1451E+02  0.3566E+02  0.1509E-01
190           226204  564045  0.1310E+00  0.2780E+02  0.1551E+02  0.4331E+02  0.1406E-01
204           226204  564045  0.1310E+00  0.2780E+02  0.1551E+02  0.4331E+02  0.1406E-01
190           226390  564045  0.1308E+00  0.2773E+02  0.1549E+02  0.4322E+02  0.1406E-01
190           226576  564045  0.1306E+00  0.2766E+02  0.1546E+02  0.4312E+02  0.1407E-01
190           226111  564099  0.1311E+00  0.2785E+02  0.1552E+02  0.4337E+02  0.1405E-01
204           226111  564099  0.1311E+00  0.2785E+02  0.1552E+02  0.4337E+02  0.1405E-01
190           226297  564099  0.1309E+00  0.2776E+02  0.1550E+02  0.4326E+02  0.1406E-01
204           226297  564099  0.1309E+00  0.2776E+02  0.1550E+02  0.4326E+02  0.1406E-01
190           226483  564099  0.1307E+00  0.2770E+02  0.1547E+02  0.4317E+02  0.1406E-01
190           226204  564152  0.1310E+00  0.2781E+02  0.1551E+02  0.4331E+02  0.1405E-01
204           226204  564152  0.1310E+00  0.2781E+02  0.1551E+02  0.4331E+02  0.1405E-01
190           226390  564152  0.1308E+00  0.2773E+02  0.1548E+02  0.4321E+02  0.1406E-01
190           226576  564152  0.1306E+00  0.2766E+02  0.1546E+02  0.4312E+02  0.1406E-01
190           226297  564206  0.1309E+00  0.2776E+02  0.1549E+02  0.4326E+02  0.1405E-01
 
