name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.4145E+00  0.5064E+02  0.2730E+02  0.7793E+02  0.9288E-01
190           226576  563508  0.4157E+00  0.5081E+02  0.2732E+02  0.7813E+02  0.9274E-01
190           226483  563561  0.4175E+00  0.5105E+02  0.2737E+02  0.7842E+02  0.9265E-01
190           226669  563561  0.4143E+00  0.5064E+02  0.2728E+02  0.7792E+02  0.9267E-01
190           226204  563615  0.4214E+00  0.5156E+02  0.2747E+02  0.7902E+02  0.9252E-01
190           226390  563615  0.4186E+00  0.5119E+02  0.2740E+02  0.7859E+02  0.9255E-01
190           226576  563615  0.4157E+00  0.5085E+02  0.2732E+02  0.7818E+02  0.9257E-01
190           226297  563669  0.4201E+00  0.5140E+02  0.2743E+02  0.7883E+02  0.9250E-01
190           226483  563669  0.4171E+00  0.5105E+02  0.2736E+02  0.7842E+02  0.9247E-01
190           226669  563669  0.4141E+00  0.5065E+02  0.2727E+02  0.7792E+02  0.9253E-01
190           226204  563723  0.4214E+00  0.5158E+02  0.2747E+02  0.7905E+02  0.9241E-01
190           226390  563723  0.4184E+00  0.5123E+02  0.2740E+02  0.7863E+02  0.9241E-01
190           226576  563723  0.4154E+00  0.5085E+02  0.2731E+02  0.7816E+02  0.9241E-01
190           226297  563776  0.4201E+00  0.5143E+02  0.2743E+02  0.7886E+02  0.9238E-01
190           226483  563776  0.4170E+00  0.5105E+02  0.2737E+02  0.7842E+02  0.9232E-01
190           226669  563776  0.4139E+00  0.5069E+02  0.2727E+02  0.7796E+02  0.9236E-01
190           226204  563830  0.4215E+00  0.5162E+02  0.2747E+02  0.7909E+02  0.9229E-01
190           226390  563830  0.4185E+00  0.5125E+02  0.2739E+02  0.7865E+02  0.9230E-01
190           226576  563830  0.4153E+00  0.5088E+02  0.2732E+02  0.7820E+02  0.9224E-01
190           226111  563884  0.4233E+00  0.5184E+02  0.2750E+02  0.7934E+02  0.9235E-01
190           226297  563884  0.4202E+00  0.5146E+02  0.2744E+02  0.7890E+02  0.9228E-01
190           226483  563884  0.4169E+00  0.5110E+02  0.2737E+02  0.7847E+02  0.9219E-01
190           226204  563938  0.4216E+00  0.5166E+02  0.2747E+02  0.7912E+02  0.9220E-01
190           226390  563938  0.4183E+00  0.5128E+02  0.2740E+02  0.7867E+02  0.9213E-01
190           226576  563938  0.4150E+00  0.5090E+02  0.2731E+02  0.7821E+02  0.9208E-01
190           226111  563991  0.4233E+00  0.5187E+02  0.2751E+02  0.7938E+02  0.9220E-01
190           226297  563991  0.4202E+00  0.5151E+02  0.2744E+02  0.7894E+02  0.9211E-01
190           226483  563991  0.4170E+00  0.5115E+02  0.2736E+02  0.7851E+02  0.9203E-01
190           226204  564045  0.4509E+00  0.8911E+02  0.3039E+02  0.1195E+03  0.8789E-01
204           226204  564045  0.4509E+00  0.8911E+02  0.3039E+02  0.1195E+03  0.8789E-01
190           226390  564045  0.4493E+00  0.8875E+02  0.3032E+02  0.1191E+03  0.8795E-01
190           226576  564045  0.4475E+00  0.8827E+02  0.3022E+02  0.1185E+03  0.8805E-01
190           226111  564099  0.4524E+00  0.8947E+02  0.3044E+02  0.1199E+03  0.8787E-01
204           226111  564099  0.4524E+00  0.8947E+02  0.3044E+02  0.1199E+03  0.8787E-01
190           226297  564099  0.4497E+00  0.8886E+02  0.3036E+02  0.1192E+03  0.8784E-01
204           226297  564099  0.4497E+00  0.8886E+02  0.3036E+02  0.1192E+03  0.8784E-01
190           226483  564099  0.4487E+00  0.8856E+02  0.3029E+02  0.1188E+03  0.8795E-01
190           226204  564152  0.4509E+00  0.8918E+02  0.3041E+02  0.1196E+03  0.8777E-01
204           226204  564152  0.4509E+00  0.8918E+02  0.3041E+02  0.1196E+03  0.8777E-01
190           226390  564152  0.4483E+00  0.8861E+02  0.3029E+02  0.1189E+03  0.8776E-01
190           226576  564152  0.4472E+00  0.8822E+02  0.3023E+02  0.1184E+03  0.8792E-01
190           226297  564206  0.4494E+00  0.8890E+02  0.3036E+02  0.1193E+03  0.8771E-01
 
