name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.5987E+00  0.9583E+02  0.6725E+02  0.1631E+03  0.6049E-01
190           226576  563508  0.5998E+00  0.9610E+02  0.6734E+02  0.1634E+03  0.6050E-01
190           226483  563561  0.6011E+00  0.9637E+02  0.6745E+02  0.1638E+03  0.6051E-01
190           226669  563561  0.5991E+00  0.9592E+02  0.6726E+02  0.1632E+03  0.6047E-01
190           226204  563615  0.6047E+00  0.9713E+02  0.6775E+02  0.1649E+03  0.6054E-01
190           226390  563615  0.6022E+00  0.9661E+02  0.6754E+02  0.1641E+03  0.6051E-01
190           226576  563615  0.6001E+00  0.9616E+02  0.6735E+02  0.1635E+03  0.6048E-01
190           226297  563669  0.6038E+00  0.9693E+02  0.6765E+02  0.1646E+03  0.6053E-01
190           226483  563669  0.6015E+00  0.9645E+02  0.6747E+02  0.1639E+03  0.6049E-01
190           226669  563669  0.5994E+00  0.9598E+02  0.6727E+02  0.1632E+03  0.6046E-01
190           226204  563723  0.6052E+00  0.9722E+02  0.6778E+02  0.1650E+03  0.6053E-01
190           226390  563723  0.6026E+00  0.9668E+02  0.6758E+02  0.1643E+03  0.6051E-01
190           226576  563723  0.6004E+00  0.9622E+02  0.6738E+02  0.1636E+03  0.6047E-01
190           226297  563776  0.6041E+00  0.9699E+02  0.6768E+02  0.1647E+03  0.6052E-01
190           226483  563776  0.6018E+00  0.9650E+02  0.6749E+02  0.1640E+03  0.6049E-01
190           226669  563776  0.5998E+00  0.9606E+02  0.6729E+02  0.1634E+03  0.6045E-01
190           226204  563830  0.6054E+00  0.9728E+02  0.6779E+02  0.1651E+03  0.6052E-01
190           226390  563830  0.6029E+00  0.9674E+02  0.6759E+02  0.1643E+03  0.6050E-01
190           226576  563830  0.6008E+00  0.9628E+02  0.6738E+02  0.1637E+03  0.6046E-01
190           226111  563884  0.6069E+00  0.9759E+02  0.6790E+02  0.1655E+03  0.6051E-01
190           226297  563884  0.6044E+00  0.9706E+02  0.6771E+02  0.1648E+03  0.6049E-01
190           226483  563884  0.6022E+00  0.9659E+02  0.6752E+02  0.1641E+03  0.6047E-01
190           226204  563938  0.6059E+00  0.9736E+02  0.6780E+02  0.1652E+03  0.6049E-01
190           226390  563938  0.6033E+00  0.9683E+02  0.6761E+02  0.1644E+03  0.6047E-01
190           226576  563938  0.6012E+00  0.9637E+02  0.6741E+02  0.1638E+03  0.6044E-01
190           226111  563991  0.6074E+00  0.9768E+02  0.6790E+02  0.1656E+03  0.6050E-01
190           226297  563991  0.6048E+00  0.9715E+02  0.6773E+02  0.1649E+03  0.6047E-01
190           226483  563991  0.6026E+00  0.9667E+02  0.6754E+02  0.1642E+03  0.6044E-01
190           226204  564045  0.5904E+00  0.1268E+03  0.7240E+02  0.1992E+03  0.5611E-01
204           226204  564045  0.5904E+00  0.1268E+03  0.7240E+02  0.1992E+03  0.5611E-01
190           226390  564045  0.5883E+00  0.1262E+03  0.7221E+02  0.1984E+03  0.5610E-01
190           226576  564045  0.5865E+00  0.1256E+03  0.7200E+02  0.1976E+03  0.5608E-01
190           226111  564099  0.5917E+00  0.1272E+03  0.7250E+02  0.1997E+03  0.5610E-01
204           226111  564099  0.5917E+00  0.1272E+03  0.7250E+02  0.1997E+03  0.5610E-01
190           226297  564099  0.5895E+00  0.1265E+03  0.7232E+02  0.1988E+03  0.5609E-01
204           226297  564099  0.5895E+00  0.1265E+03  0.7232E+02  0.1988E+03  0.5609E-01
190           226483  564099  0.5876E+00  0.1259E+03  0.7213E+02  0.1981E+03  0.5607E-01
190           226204  564152  0.5908E+00  0.1269E+03  0.7240E+02  0.1993E+03  0.5608E-01
204           226204  564152  0.5908E+00  0.1269E+03  0.7240E+02  0.1993E+03  0.5608E-01
190           226390  564152  0.5887E+00  0.1263E+03  0.7222E+02  0.1985E+03  0.5607E-01
190           226576  564152  0.5868E+00  0.1257E+03  0.7202E+02  0.1977E+03  0.5605E-01
190           226297  564206  0.5899E+00  0.1266E+03  0.7232E+02  0.1989E+03  0.5606E-01
 
