x	y	tot_dep-mol~ha~y
157379	472392	148.198
157810	431444	210.165
157905	444202	190.283
158063	445248	208.011
158238	544000	127.206
158249	514252	118.015
158529	507093	126.147
158565	366197	425.658
158936	581660	103.765
159075	431845	217.163
159119	510236	121.443
159293	444537	178.319
159615	369949	396.701
159657	472417	148.731
159768	506987	162.795
160078	606663	70.554
160316	539349	115.515
160459	585541	96.887
160527	444268	183.238
160571	515387	117.527
160571	520387	114.299
160571	525387	111.425
160571	530387	109.93
160571	535387	110.403
160571	590387	88.519
160571	595387	80.791
160571	600387	76.724
160571	610387	66.244
160664	545945	133.717
160827	604370	117.394
160935	614012	60.785
161055	473827	151.33
161103	433764	220.698
161280	605911	115.449
161294	510462	123.281
161534	548848	128.831
161658	377964	361.543
162037	475155	178.572
162382	370662	375.582
162441	375146	397.754
162660	555197	134.254
163247	508981	151.718
163498	585188	112.275
163548	474541	153.24
164015	549222	123.899
164035	606520	89.653
164071	475253	179.97
164072	372819	522.735
164282	377323	374.736
164309	442507	235.928
164376	375481	409.461
164385	556693	130.783
164425	588240	98.382
164509	374561	387.046
164525	368398	314.614
164574	552363	128.229
164762	537302	117.312
164832	512988	125.301
164901	517887	119.888
164901	522887	116.677
164901	527887	114.859
164901	532887	113.802
164901	592887	91.007
164901	597887	82.726
164901	602887	77.712
164901	612887	66.075
164928	608428	70.309
164947	434132	232.176
165236	477608	188.058
165236	605930	85.659
165309	615599	63.288
166452	485843	163.734
166457	483233	156.966
166559	369172	315.936
166814	550624	130.298
167192	369822	393.549
167584	481951	191.947
167980	525399	120.071
168005	520354	128.901
168173	530602	121.056
168533	512591	150.287
168589	591521	96.988
168590	446855	205.021
168632	607543	75.02
168768	484996	156.872
168937	439929	208.677
168964	605026	78.967
169042	359796	432.535
169150	535438	122.031
169199	434851	253.765
169231	515387	128.114
169231	595387	91.752
169231	600387	84.715
169231	610387	73.366
169255	614676	68.014
169774	539322	124.731
170040	379781	262.607
170093	377657	315.819
170543	439854	208.861
170553	606824	155.677
170568	553073	184.631
170684	607942	116.433
170860	476112	251.007
170879	551970	132.002
170904	377271	317.348
170908	360596	409.919
170989	378939	269.44
171113	552562	122.767
171210	364704	478.181
171304	360105	471.169
171367	470724	267.681
171554	480025	265.31
171687	516230	153.463
171767	455371	278.297
171798	439710	224.76
171913	358632	699.569
171918	514144	132.605
172114	359877	490.992
172149	380999	332.735
172259	360776	460.364
172273	378433	284.91
172370	363263	501.543
172494	540889	129.245
172515	538364	126.656
172846	439474	205.913
172910	367244	511.427
173307	607702	121.955
173323	593676	100.902
173329	378010	345.33
173444	434251	215.942
173541	488307	155.911
173543	472989	282.594
173556	602547	88.681
173561	597887	93.863
173561	612887	75.742
173584	615838	70.911
173670	609275	85.206
173785	477750	269.923
173811	366525	437.713
174153	456708	223.957
174217	482126	222.212
174278	314832	452.527
174319	441083	246.004
174344	453315	248.545
174346	468997	278.198
174385	512990	137.341
174471	557098	134.321
174492	315536	412.01
174739	367815	500.032
174873	490542	188.412
175040	555222	135.199
175085	314470	412.327
175494	447950	308.278
175810	442057	292.636
175820	321998	632.523
175835	555593	135.426
175886	433673	223.458
175972	316183	479.234
175987	315049	384.277
176088	308271	451.509
176135	320862	408.921
176365	369145	411.499
176496	367877	322.349
176771	313087	481.139
176777	442406	313.349
176822	310888	554.699
177110	433407	221.749
177394	433609	221.967
177493	490533	160.322
177661	441527	203.495
177701	513456	139.767
177718	480552	302.991
177826	445740	330.181
177845	470217	241.655
177849	511759	150.859
177864	614675	75.946
177871	475314	188.306
177891	600387	95.693
177891	610465	82.027
177899	595461	107.734
177899	608003	92.416
177915	607369	135.573
177947	454955	311.907
177953	450402	193.14
178114	325139	549.966
178164	604565	92.599
178300	432694	221.68
178555	484289	224.796
178562	465427	281.761
178689	557167	133.362
178914	560027	134.637
179013	330428	416.475
179050	432659	250.923
179121	462474	270.028
179256	592817	126.409
179958	311003	370.766
180012	432435	236.313
180056	324542	393.275
180309	315106	374.52
180344	324492	390.633
180382	316119	361.263
180416	328477	446.85
180460	442164	246.533
180547	320723	387.074
180551	315701	372.997
180653	315693	372.906
180653	594324	110.789
180822	313207	405.889
180826	327247	404.485
181013	333663	643.616
181644	337631	358.72
181897	320805	440.901
181982	493250	205.021
182084	609281	88.702
182126	432182	250.676
182147	482884	265.803
182147	598003	108.616
182171	448236	316.169
182196	510330	160.258
182198	615696	78.053
182222	602886	98.372
182222	612887	81.84
182225	452880	337.38
182267	561441	142.56
182272	462948	250.695
182274	558865	129.396
182286	317334	336.351
182325	512339	146.571
182341	467865	299.016
182407	607899	147.544
182544	319850	488.238
182555	477946	241.884
182556	443734	338.195
182567	605836	105.646
182585	316979	423.55
182619	510730	160.403
182688	486989	276.282
182764	510735	160.562
182873	458090	277.279
182891	472809	225.244
182949	486628	277.359
183171	319352	461.813
183269	315295	347.815
183279	342515	584.639
183426	364405	366.252
183583	365417	318.927
183756	309048	442.188
183879	372726	294.624
183903	315463	347.651
184052	496413	228.071
184500	309077	357.324
184539	363923	335.393
184619	347509	532.932
184671	496385	229.177
184979	345623	612.538
185002	510439	164.69
185189	371914	319.725
185328	513548	168.367
185391	597544	115.418
185565	430907	245.494
185621	607286	123.71
185821	317404	365.468
185904	374008	284.554
186003	318954	471.009
186087	319488	490.947
186157	500076	189.459
186255	450355	357.33
186269	510675	166.166
186338	446110	321.57
186424	600584	109.548
186468	507397	186.028
186499	460408	292.933
186500	470405	327.764
186504	455383	266.359
186512	608143	121.04
186525	610727	89.487
186543	465343	308.828
186552	475387	340.918
186603	480319	328.778
186606	485442	334.668
186626	614703	80.807
186660	605242	98.186
186715	510429	166.819
186818	583148	120.792
186885	608584	121.036
186909	390001	281.972
187048	489563	305.748
187065	504290	178.014
187280	582161	136.373
187434	505285	175.31
187536	543253	151.252
187555	350359	369.5
187571	328832	437.248
187664	514454	173.603
187887	316694	357.321
188076	383359	306.823
188139	541053	150.021
188266	380958	318.392
188467	310143	398.974
188557	570382	129.642
188688	325136	347.806
188691	559538	134.827
188852	430023	329.676
188967	582350	124.221
189229	608430	156.292
189624	541187	149.312
189860	559399	147.194
189960	538664	174.028
190010	600131	114.678
190014	468050	357.079
190185	429820	273.221
190244	316956	401.266
190295	482881	290.417
190393	375307	310.062
190414	477978	283.471
190469	326446	381.494
190602	382314	384.961
190612	560629	147.204
190638	472816	346.813
190760	323706	340.796
190787	378611	312.431
190857	462881	377.235
190873	602904	108.273
190881	609589	97.695
190882	612887	87.173
190884	487859	326.126
190907	514695	170.634
190917	448448	377.161
190929	572018	137.56
191032	457767	392.458
191049	569680	149.415
191052	431731	278.117
191103	308659	372.116
191137	312584	383.578
191158	607133	98.327
191169	616283	80.011
191215	453058	294.741
191237	507740	293.337
191385	492244	302.023
191453	533218	232.399
191592	515794	161.794
191622	507048	294.96
191751	535836	210.256
191970	343878	358.291
192166	417319	389.38
192560	441260	282.152
192878	362235	437.317
192917	379809	324.215
192928	529301	147.989
193030	480627	208.54
193040	475812	209.423
193050	413640	273.636
193393	522781	180.781
193415	464703	275.397
193484	570055	141.707
193546	438015	344.602
193579	413659	276.731
193596	472371	318.245
193679	416795	424.126
193795	439293	277.827
193812	314596	349.881
194016	323055	465.442
194122	522603	175.192
194152	362245	498.257
194354	530809	172.037
194564	441511	408.46
194586	502850	178.499
194699	486826	341.598
194720	419323	380.921
194734	362992	497.896
194758	534030	188.975
194775	602025	113.908
194794	504382	210.326
194809	502882	178.708
194817	516307	164.827
194910	309117	674.506
195012	611150	92.439
195105	490404	324.096
195106	504523	171.163
195124	319490	350.111
195164	460236	378.303
195179	321497	446.783
195212	605387	105.368
195220	450387	240.693
195226	615354	84.473
195237	524923	157.359
195240	455380	326.177
195246	447144	427.121
195248	430470	313.044
195290	427678	483.774
195433	494477	197.809
195582	608974	98.319
195619	307641	901.803
195658	528188	174.922
195682	344644	441.676
195854	436589	262.266
195946	518418	172.343
196251	617999	81.692
196259	525534	151.884
196488	562981	143.08
196532	562636	143.279
196611	563207	139.216
196652	444103	363.874
196668	408038	428.512
196907	521955	208.799
196982	444008	366.48
197012	354592	441.011
197071	482511	207.364
197083	532908	167.507
197102	443622	267.439
197124	325983	444.946
197259	531457	190.63
197272	351259	387.688
197360	318801	486.977
197383	517573	193.645
197396	516522	183.319
197522	488975	228.797
197549	435926	293.373
197638	531255	191.297
197754	395594	493.464
197978	307669	614.455
198115	461738	366.276
198259	326525	462.84
198289	503471	180.039
198363	395121	503.023
198593	396192	488.197
198615	324971	516.717
198682	351796	365.089
198721	526690	182.058
198755	456811	397.407
198899	411886	519.406
198962	562552	138.913
198967	493310	342.6
198989	517947	163.796
199072	444819	282.301
199088	496742	322.957
199113	448826	352.549
199149	436297	297.343
199281	502059	209.009
199299	407011	568.47
199351	561734	145.036
199421	361620	336.746
199451	432786	349.21
199474	522904	192.73
199498	613056	91.621
199505	603630	112.772
199538	452881	442.13
199540	435766	323.221
199542	607887	106.2
199715	617340	83.757
199749	516452	167.707
199817	360285	370.269
199880	435146	330.751
199930	560227	144.813
200108	610713	97.745
200163	347167	444.742
200182	519254	201.546
200317	526265	178.917
200672	525249	186.359
200735	446413	281.27
200781	403901	511.442
201410	495101	287.647
201505	499042	204.42
201823	516140	188.35
201844	513534	166.556
201991	487271	203.844
202060	454394	277.028
202183	450792	439.873
202189	514442	179.144
202301	360397	620.462
202360	499057	204.063
202501	403856	659.068
202557	525411	196.227
202887	496069	197.474
202947	447331	285.135
203043	529603	168.51
203061	431689	366.438
203081	434445	355.449
203135	486937	206.727
203194	435288	326.64
203276	521058	254.453
203402	485248	222.14
203414	431260	377.506
203460	612320	96.18
203502	509882	179.38
203506	350638	428.419
203526	609865	100.932
203598	525633	187.177
203617	495763	221.465
203670	602405	116.796
203702	480221	221.949
203726	446590	265.294
203839	400097	450.226
203843	353951	748.776
203872	605387	110.516
203872	615387	90.243
203922	479838	224.17
203997	529890	169.582
204049	518395	165.469
204075	619476	83.205
204212	506825	190.973
204249	515605	181.112
204406	522876	203.546
204684	457349	299.045
204691	460312	251.698
204879	449451	261.329
205085	476513	236.064
205153	489193	302.577
205304	396538	607.522
205312	610687	156.595
205455	490454	221.848
205595	351558	656.704
205739	601344	133.554
205774	492638	208.694
205953	564208	154.633
205989	595829	127.049
206037	522698	190.919
206197	491679	208.045
206255	458936	252.318
206321	504745	296.923
206360	453084	252.91
206446	432690	509.56
206509	505939	204.277
206560	609860	122.087
206572	505050	204.957
206712	460640	290.383
206874	449113	264.352
206891	396415	707.567
206933	563814	157.636
207325	429177	548.472
207347	504313	212.211
207448	352911	523.963
207518	453663	265.065
207850	601687	127.239
207910	611898	190.474
208122	613903	105.24
208125	472202	339.228
208126	604074	113.827
208170	355760	526.204
208202	617887	90.764
208213	620675	84.879
208221	607727	108.677
208357	597799	128.062
208656	594240	163.133
208858	467701	219.946
208902	467049	222.716
208966	470669	226.823
208990	393260	645.242
209290	457605	256.775
209567	611908	130.68
209654	462378	312.909
209750	542955	246.018
209762	464877	246.138
209766	470183	244.017
209936	465359	256.947
209961	470125	244.516
210065	386397	612.71
210196	383537	657.245
210316	465485	254.2
210441	458477	267.936
210477	459770	391.876
210554	391516	480.283
210761	611823	121.191
210919	456337	278.136
210972	393510	662.293
211113	599517	182.442
211170	458397	298.859
211338	385363	607.953
211382	457175	247.499
211400	612909	149.137
211769	612877	149.504
211992	595519	149.622
212268	382686	753.373
212526	615413	97.808
212536	619589	89.618
212543	610378	111.146
212545	605547	113.556
212692	545460	258.635
212826	535319	249.559
212841	548102	185.175
213284	553010	186.068
213295	542577	184.075
213350	612955	127.142
213794	532381	228.343
214203	551108	222.248
214338	566533	188.033
214346	533091	227.648
215189	594695	167.351
215311	537037	223.398
215339	550870	245.757
215613	567170	182.918
216531	614311	106.372
216863	607887	112.909
216863	617887	96.294
216873	603456	120.668
216885	620705	90.972
216994	547887	273.771
217007	543744	355.049
217038	612133	104.531
217044	551160	305.526
218046	548231	334.023
218503	486761	293.235
219204	537024	217.13
219358	486352	268.176
219580	557796	174.647
219772	542517	342.945
219846	602799	153.862
219978	549305	271.001
220025	545573	357.596
220151	548571	226.156
220335	616552	100.078
221134	605547	121.377
221183	619620	95.626
221193	610387	111.517
221626	535339	229.842
221670	614739	109.83
221863	559287	187.755
222139	482575	391.814
222319	532702	195.88
222396	556652	192.589
222538	542864	216.443
222801	544182	224.529
222853	484367	310.495
223056	496679	243.456
223330	499286	334.888
223452	576433	164.969
223641	544005	276.459
224039	545651	220.556
224262	554939	221.557
224537	620539	96.577
224791	480094	379.879
224815	534393	202.729
224840	498564	269.488
225011	483331	378.418
225055	486047	361.679
225166	604767	154.329
225188	557956	196.004
225319	619247	99.269
225523	607887	121.592
225523	612887	112.128
225634	617104	102.347
225684	537458	327.974
225684	577660	174.125
226394	563876	220.703
227018	502545	470.235
227055	535471	207.581
227687	559312	196.754
227828	484352	347.285
228079	539169	264.784
228503	577188	173.417
228611	578822	167.036
229336	501040	473.872
229428	459240	366.286
229561	504293	366.758
229781	606236	131.063
229801	552337	217.83
229853	610387	121.079
229853	615387	111.585
229973	619396	103.994
230088	618021	106.38
230544	553805	224.897
230670	476396	288.904
231094	487338	280.897
231123	488262	286.619
231924	553915	247.499
232330	477329	401.239
232361	488259	274.36
232709	505483	484.768
232811	502875	508.3
232811	605358	140.815
233216	620494	106.61
233456	619407	108.528
234113	608048	134.076
234183	612887	123.32
234387	617362	142.594
234562	552213	198.907
235585	532489	242
235770	619996	111.158
236664	557719	260.912
237105	536712	255.406
237202	532535	251.824
237225	556138	246.683
237225	618610	115.56
237400	607610	176.153
237765	534032	277.897
238162	615168	123.113
238400	619703	115.638
238484	610444	134.588
238486	552143	248.745
238637	578116	205.244
238768	569783	214
239316	560256	236.641
239619	576540	195.352
239905	565308	306.286
240143	616403	124.208
240836	544754	246.698
241086	445188	557.04
241146	500144	484.259
241180	497911	387.362
241249	543858	334.62
241528	563180	334.5
241969	545744	369.342
242037	576251	231.662
242084	498279	400.383
242089	565597	318.859
242170	558051	248.722
242186	500799	449.632
242221	444673	774.896
242258	617014	125.815
242300	611993	137.286
242343	445755	840.352
242364	572807	200.395
242474	570256	234.412
242528	609785	165.226
243465	613909	134.583
243607	554520	251.231
244375	555245	436.556
244568	439851	747.175
245184	440020	803.996
246425	614341	138.086
246937	610137	149.704
247694	611695	147.003
248375	436397	954.507
249071	460509	706.176
250268	611707	152.949
250325	553779	294.07
250656	460104	687.691
250939	463058	603.161
251003	442645	754.129
251952	608802	197.8
252276	609474	164.621
252510	465491	640.246
252908	496934	522.654
253806	493236	570.925
254052	603365	195.908
254395	492645	525.208
254691	497888	1094.75
255117	607594	182.622
255158	608807	179.228
255172	477503	678.878
255299	477952	678.436
255997	495510	638.727
256042	605171	193.548
256415	485086	470.795
256449	463624	772.411
256487	462278	982.892
256533	600524	209.678
256897	607996	190.83
257031	488994	429.615
257118	596743	221.904
258511	495849	958.451
258512	602200	216.406
258546	494292	672.008
259685	489151	812.136
259695	597640	231.614
260657	594562	241.464
261795	479948	549.194
261890	467687	837.851
262025	482723	603.012
263002	479538	645.748
263159	484031	673.931
264188	477776	567.374
264253	593851	287.108
264887	521205	762.025
264936	592350	268.442
265056	495094	1489.34
265180	472468	923.345
265529	523995	549
266187	474900	716.173
266279	485612	716.038
266409	480188	718.386
266805	477746	788.751
267051	483374	1081.61
267270	522804	610.327
267599	520173	738.23
267885	474077	716.994
268940	592821	317.659
268971	486848	752.199
269523	588177	290.323
271112	558766	495.453
271340	558737	499.872
272990	594276	345.144
273140	590386	323.71
273315	586157	338.306
275164	592599	315.052
275709	587520	367.611
276275	584912	410.676
