name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
191              356  667887  0.1775E-03 -0.2012E+00  0.1705E+00 -0.3067E-01  0.1383E-02
191              356  662887  0.1924E-03 -0.2088E+00  0.1755E+00 -0.3330E-01  0.1419E-02
191              356  657887  0.2136E-03 -0.2248E+00  0.1794E+00 -0.4536E-01  0.1437E-02
191              431  654767  0.2214E-03 -0.2222E+00  0.1836E+00 -0.3861E-01  0.1476E-02
159             1788  395449  0.1053E-01 -0.3301E+00  0.7015E+00  0.3713E+00  0.5874E-02
159             1739  393617  0.1086E-01 -0.2757E+00  0.7185E+00  0.4428E+00  0.5929E-02
190             6587  784792  0.3941E-04  0.9808E-02  0.9452E-01  0.1043E+00  0.7076E-03
190             5898  780094  0.4026E-04  0.1003E-01  0.9632E-01  0.1064E+00  0.7237E-03
190             5229  775224  0.4142E-04  0.1035E-01  0.9888E-01  0.1092E+00  0.7464E-03
190             4736  770381  0.4315E-04  0.1074E-01  0.1019E+00  0.1127E+00  0.7718E-03
190             4686  765387  0.4437E-04  0.1108E-01  0.1048E+00  0.1158E+00  0.7969E-03
190             4686  760387  0.4604E-04  0.1144E-01  0.1072E+00  0.1187E+00  0.8199E-03
190             4686  755387  0.5054E-04  0.1192E-01  0.1098E+00  0.1217E+00  0.8377E-03
190             4686  750387  0.5238E-04  0.1234E-01  0.1128E+00  0.1252E+00  0.8665E-03
190             4686  745387  0.5585E-04  0.1281E-01  0.1157E+00  0.1285E+00  0.8905E-03
190             4686  740387  0.5857E-04  0.1333E-01  0.1174E+00  0.1307E+00  0.9143E-03
190             3854  736202  0.6287E-04  0.1380E-01  0.1197E+00  0.1335E+00  0.9328E-03
191             4610  703102  0.9255E-04  0.1765E-01  0.1427E+00  0.1604E+00  0.1120E-02
191             4686  700387  0.9652E-04  0.1809E-01  0.1444E+00  0.1625E+00  0.1134E-02
191             4686  695387  0.1047E-03  0.1902E-01  0.1487E+00  0.1677E+00  0.1168E-02
191             4686  690387  0.1101E-03  0.1964E-01  0.1509E+00  0.1706E+00  0.1194E-02
191             4686  685387  0.1155E-03  0.2060E-01  0.1572E+00  0.1778E+00  0.1246E-02
191             4686  680387  0.1255E-03  0.2168E-01  0.1616E+00  0.1833E+00  0.1282E-02
191             4686  675387  0.1343E-03  0.2262E-01  0.1665E+00  0.1891E+00  0.1317E-02
191             4686  670387  0.1931E-03 -0.2313E+00  0.1718E+00 -0.5956E-01  0.1359E-02
191             4686  665387  0.2035E-03 -0.2325E+00  0.1766E+00 -0.5593E-01  0.1401E-02
191             4686  660387  0.2165E-03 -0.2363E+00  0.1809E+00 -0.5531E-01  0.1442E-02
191             4703  655817  0.2283E-03 -0.2413E+00  0.1865E+00 -0.5477E-01  0.1480E-02
159             6076  398315  0.1099E-01 -0.3403E+00  0.7760E+00  0.4358E+00  0.6127E-02
159             4829  395187  0.1123E-01 -0.2960E+00  0.7538E+00  0.4578E+00  0.5851E-02
