name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.3429E+00  0.4951E+02  0.1532E+02  0.6483E+02  0.1578E-01
190           226576  563508  0.3369E+00  0.4883E+02  0.1532E+02  0.6415E+02  0.1576E-01
190           226483  563561  0.3343E+00  0.4873E+02  0.1532E+02  0.6405E+02  0.1576E-01
190           226669  563561  0.3298E+00  0.4910E+02  0.1531E+02  0.6441E+02  0.1576E-01
190           226204  563615  0.3369E+00  0.4933E+02  0.1534E+02  0.6467E+02  0.1574E-01
190           226390  563615  0.3297E+00  0.4867E+02  0.1532E+02  0.6399E+02  0.1574E-01
190           226576  563615  0.3273E+00  0.4857E+02  0.1531E+02  0.6388E+02  0.1575E-01
190           226297  563669  0.3351E+00  0.4905E+02  0.1533E+02  0.6438E+02  0.1574E-01
190           226483  563669  0.3315E+00  0.4865E+02  0.1532E+02  0.6397E+02  0.1574E-01
190           226669  563669  0.3368E+00  0.4985E+02  0.1530E+02  0.6516E+02  0.1575E-01
190           226204  563723  0.3365E+00  0.4937E+02  0.1535E+02  0.6472E+02  0.1573E-01
190           226390  563723  0.3346E+00  0.4894E+02  0.1533E+02  0.6427E+02  0.1574E-01
190           226576  563723  0.3295E+00  0.4818E+02  0.1531E+02  0.6349E+02  0.1575E-01
190           226297  563776  0.3342E+00  0.4863E+02  0.1534E+02  0.6397E+02  0.1573E-01
190           226483  563776  0.3328E+00  0.4834E+02  0.1532E+02  0.6366E+02  0.1574E-01
190           226669  563776  0.3324E+00  0.4856E+02  0.1530E+02  0.6385E+02  0.1575E-01
190           226204  563830  0.3339E+00  0.4793E+02  0.1535E+02  0.6328E+02  0.1572E-01
190           226390  563830  0.3316E+00  0.4765E+02  0.1532E+02  0.6297E+02  0.1573E-01
190           226576  563830  0.3327E+00  0.4803E+02  0.1531E+02  0.6334E+02  0.1574E-01
190           226111  563884  0.3340E+00  0.4756E+02  0.1535E+02  0.6291E+02  0.1570E-01
190           226297  563884  0.3295E+00  0.4714E+02  0.1534E+02  0.6248E+02  0.1571E-01
190           226483  563884  0.3287E+00  0.4733E+02  0.1532E+02  0.6264E+02  0.1572E-01
190           226204  563938  0.3272E+00  0.4741E+02  0.1534E+02  0.6275E+02  0.1570E-01
190           226390  563938  0.3235E+00  0.4695E+02  0.1532E+02  0.6227E+02  0.1571E-01
190           226576  563938  0.3220E+00  0.4736E+02  0.1530E+02  0.6266E+02  0.1572E-01
190           226111  563991  0.3150E+00  0.4675E+02  0.1534E+02  0.6210E+02  0.1569E-01
190           226297  563991  0.3104E+00  0.4592E+02  0.1533E+02  0.6125E+02  0.1570E-01
190           226483  563991  0.3061E+00  0.4540E+02  0.1531E+02  0.6071E+02  0.1571E-01
190           226204  564045  0.2691E+00  0.5441E+02  0.1630E+02  0.7071E+02  0.1449E-01
204           226204  564045  0.2691E+00  0.5441E+02  0.1630E+02  0.7071E+02  0.1449E-01
190           226390  564045  0.2619E+00  0.5359E+02  0.1628E+02  0.6986E+02  0.1450E-01
190           226576  564045  0.2597E+00  0.5329E+02  0.1625E+02  0.6954E+02  0.1451E-01
190           226111  564099  0.2720E+00  0.5496E+02  0.1631E+02  0.7127E+02  0.1448E-01
204           226111  564099  0.2720E+00  0.5496E+02  0.1631E+02  0.7127E+02  0.1448E-01
190           226297  564099  0.2633E+00  0.5312E+02  0.1629E+02  0.6941E+02  0.1449E-01
204           226297  564099  0.2633E+00  0.5312E+02  0.1629E+02  0.6941E+02  0.1449E-01
190           226483  564099  0.2599E+00  0.5247E+02  0.1626E+02  0.6873E+02  0.1449E-01
190           226204  564152  0.2653E+00  0.5345E+02  0.1629E+02  0.6974E+02  0.1448E-01
204           226204  564152  0.2653E+00  0.5345E+02  0.1629E+02  0.6974E+02  0.1448E-01
190           226390  564152  0.2616E+00  0.5261E+02  0.1626E+02  0.6887E+02  0.1449E-01
190           226576  564152  0.2562E+00  0.5165E+02  0.1624E+02  0.6789E+02  0.1449E-01
190           226297  564206  0.2615E+00  0.5221E+02  0.1627E+02  0.6848E+02  0.1447E-01
 
