name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.6198E+00  0.6981E+02  0.2831E+02  0.9812E+02  0.9699E-01
190           226576  563508  0.6087E+00  0.6873E+02  0.2830E+02  0.9703E+02  0.9680E-01
190           226483  563561  0.6013E+00  0.6801E+02  0.2832E+02  0.9633E+02  0.9664E-01
190           226669  563561  0.6008E+00  0.6811E+02  0.2827E+02  0.9638E+02  0.9668E-01
190           226204  563615  0.5971E+00  0.6809E+02  0.2838E+02  0.9647E+02  0.9637E-01
190           226390  563615  0.5932E+00  0.6735E+02  0.2833E+02  0.9568E+02  0.9647E-01
190           226576  563615  0.5929E+00  0.6734E+02  0.2828E+02  0.9562E+02  0.9656E-01
190           226297  563669  0.5889E+00  0.6722E+02  0.2835E+02  0.9556E+02  0.9635E-01
190           226483  563669  0.5870E+00  0.6683E+02  0.2830E+02  0.9513E+02  0.9639E-01
190           226669  563669  0.5853E+00  0.6672E+02  0.2823E+02  0.9495E+02  0.9649E-01
190           226204  563723  0.5874E+00  0.6735E+02  0.2838E+02  0.9573E+02  0.9620E-01
190           226390  563723  0.5818E+00  0.6648E+02  0.2832E+02  0.9480E+02  0.9629E-01
190           226576  563723  0.5794E+00  0.6622E+02  0.2825E+02  0.9447E+02  0.9631E-01
190           226297  563776  0.5783E+00  0.6641E+02  0.2834E+02  0.9474E+02  0.9618E-01
190           226483  563776  0.5749E+00  0.6584E+02  0.2829E+02  0.9413E+02  0.9618E-01
190           226669  563776  0.5724E+00  0.6569E+02  0.2822E+02  0.9391E+02  0.9625E-01
190           226204  563830  0.5772E+00  0.6662E+02  0.2837E+02  0.9499E+02  0.9601E-01
190           226390  563830  0.5709E+00  0.6564E+02  0.2830E+02  0.9394E+02  0.9612E-01
190           226576  563830  0.5675E+00  0.6525E+02  0.2824E+02  0.9350E+02  0.9607E-01
190           226111  563884  0.5805E+00  0.6736E+02  0.2840E+02  0.9576E+02  0.9603E-01
190           226297  563884  0.5682E+00  0.6560E+02  0.2834E+02  0.9394E+02  0.9603E-01
190           226483  563884  0.5634E+00  0.6493E+02  0.2828E+02  0.9320E+02  0.9598E-01
190           226204  563938  0.5668E+00  0.6575E+02  0.2835E+02  0.9410E+02  0.9588E-01
190           226390  563938  0.5592E+00  0.6468E+02  0.2829E+02  0.9297E+02  0.9587E-01
190           226576  563938  0.5561E+00  0.6428E+02  0.2822E+02  0.9251E+02  0.9586E-01
190           226111  563991  0.5690E+00  0.6627E+02  0.2839E+02  0.9466E+02  0.9585E-01
190           226297  563991  0.5567E+00  0.6458E+02  0.2832E+02  0.9290E+02  0.9582E-01
190           226483  563991  0.5516E+00  0.6391E+02  0.2825E+02  0.9216E+02  0.9576E-01
190           226204  564045  0.5382E+00  0.1064E+03  0.3145E+02  0.1378E+03  0.8953E-01
204           226204  564045  0.5382E+00  0.1064E+03  0.3145E+02  0.1378E+03  0.8953E-01
190           226390  564045  0.5328E+00  0.1053E+03  0.3138E+02  0.1367E+03  0.8961E-01
190           226576  564045  0.5302E+00  0.1047E+03  0.3131E+02  0.1360E+03  0.8974E-01
190           226111  564099  0.5387E+00  0.1068E+03  0.3149E+02  0.1383E+03  0.8948E-01
204           226111  564099  0.5387E+00  0.1068E+03  0.3149E+02  0.1383E+03  0.8948E-01
190           226297  564099  0.5309E+00  0.1049E+03  0.3141E+02  0.1363E+03  0.8948E-01
204           226297  564099  0.5309E+00  0.1049E+03  0.3141E+02  0.1363E+03  0.8948E-01
190           226483  564099  0.5277E+00  0.1041E+03  0.3135E+02  0.1355E+03  0.8962E-01
190           226204  564152  0.5305E+00  0.1049E+03  0.3145E+02  0.1364E+03  0.8938E-01
204           226204  564152  0.5305E+00  0.1049E+03  0.3145E+02  0.1364E+03  0.8938E-01
190           226390  564152  0.5247E+00  0.1038E+03  0.3134E+02  0.1351E+03  0.8940E-01
190           226576  564152  0.5230E+00  0.1031E+03  0.3129E+02  0.1344E+03  0.8958E-01
190           226297  564206  0.5244E+00  0.1037E+03  0.3140E+02  0.1351E+03  0.8932E-01
 
