name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.3119E+00  0.4989E+02  0.4524E+02  0.9513E+02  0.4592E-01
190           226576  563508  0.3123E+00  0.4996E+02  0.4530E+02  0.9526E+02  0.4591E-01
190           226483  563561  0.3126E+00  0.5003E+02  0.4536E+02  0.9538E+02  0.4592E-01
190           226669  563561  0.3119E+00  0.4989E+02  0.4524E+02  0.9513E+02  0.4589E-01
190           226204  563615  0.3137E+00  0.5024E+02  0.4553E+02  0.9576E+02  0.4594E-01
190           226390  563615  0.3129E+00  0.5008E+02  0.4540E+02  0.9548E+02  0.4592E-01
190           226576  563615  0.3122E+00  0.4995E+02  0.4529E+02  0.9524E+02  0.4589E-01
190           226297  563669  0.3134E+00  0.5017E+02  0.4547E+02  0.9563E+02  0.4593E-01
190           226483  563669  0.3126E+00  0.5002E+02  0.4535E+02  0.9538E+02  0.4590E-01
190           226669  563669  0.3119E+00  0.4988E+02  0.4524E+02  0.9512E+02  0.4588E-01
190           226204  563723  0.3137E+00  0.5024E+02  0.4553E+02  0.9577E+02  0.4593E-01
190           226390  563723  0.3129E+00  0.5009E+02  0.4540E+02  0.9549E+02  0.4591E-01
190           226576  563723  0.3122E+00  0.4996E+02  0.4529E+02  0.9525E+02  0.4588E-01
190           226297  563776  0.3134E+00  0.5017E+02  0.4547E+02  0.9563E+02  0.4592E-01
190           226483  563776  0.3126E+00  0.5003E+02  0.4535E+02  0.9538E+02  0.4589E-01
190           226669  563776  0.3119E+00  0.4989E+02  0.4524E+02  0.9512E+02  0.4586E-01
190           226204  563830  0.3137E+00  0.5024E+02  0.4552E+02  0.9576E+02  0.4591E-01
190           226390  563830  0.3129E+00  0.5009E+02  0.4540E+02  0.9549E+02  0.4589E-01
190           226576  563830  0.3122E+00  0.4995E+02  0.4529E+02  0.9524E+02  0.4586E-01
190           226111  563884  0.3141E+00  0.5032E+02  0.4558E+02  0.9590E+02  0.4591E-01
190           226297  563884  0.3134E+00  0.5018E+02  0.4547E+02  0.9565E+02  0.4589E-01
190           226483  563884  0.3127E+00  0.5004E+02  0.4536E+02  0.9540E+02  0.4587E-01
190           226204  563938  0.3137E+00  0.5024E+02  0.4551E+02  0.9575E+02  0.4589E-01
190           226390  563938  0.3129E+00  0.5009E+02  0.4539E+02  0.9548E+02  0.4586E-01
190           226576  563938  0.3122E+00  0.4995E+02  0.4528E+02  0.9523E+02  0.4584E-01
190           226111  563991  0.3141E+00  0.5032E+02  0.4557E+02  0.9589E+02  0.4589E-01
190           226297  563991  0.3134E+00  0.5017E+02  0.4546E+02  0.9563E+02  0.4587E-01
190           226483  563991  0.3127E+00  0.5004E+02  0.4535E+02  0.9539E+02  0.4584E-01
190           226204  564045  0.3146E+00  0.6679E+02  0.4879E+02  0.1156E+03  0.4480E-01
204           226204  564045  0.3146E+00  0.6679E+02  0.4879E+02  0.1156E+03  0.4480E-01
190           226390  564045  0.3138E+00  0.6660E+02  0.4866E+02  0.1153E+03  0.4478E-01
190           226576  564045  0.3132E+00  0.6644E+02  0.4854E+02  0.1150E+03  0.4475E-01
190           226111  564099  0.3150E+00  0.6689E+02  0.4886E+02  0.1157E+03  0.4480E-01
204           226111  564099  0.3150E+00  0.6689E+02  0.4886E+02  0.1157E+03  0.4480E-01
190           226297  564099  0.3143E+00  0.6671E+02  0.4874E+02  0.1154E+03  0.4478E-01
204           226297  564099  0.3143E+00  0.6671E+02  0.4874E+02  0.1154E+03  0.4478E-01
190           226483  564099  0.3136E+00  0.6654E+02  0.4861E+02  0.1152E+03  0.4475E-01
190           226204  564152  0.3146E+00  0.6680E+02  0.4879E+02  0.1156E+03  0.4477E-01
204           226204  564152  0.3146E+00  0.6680E+02  0.4879E+02  0.1156E+03  0.4477E-01
190           226390  564152  0.3139E+00  0.6660E+02  0.4866E+02  0.1153E+03  0.4475E-01
190           226576  564152  0.3132E+00  0.6644E+02  0.4854E+02  0.1150E+03  0.4472E-01
190           226297  564206  0.3143E+00  0.6672E+02  0.4874E+02  0.1155E+03  0.4475E-01
 
