name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.4052E+00  0.5273E+02  0.3701E+02  0.8974E+02  0.1053E+00
190           226576  563508  0.4057E+00  0.5281E+02  0.3706E+02  0.8987E+02  0.1053E+00
190           226483  563561  0.4063E+00  0.5289E+02  0.3710E+02  0.8999E+02  0.1053E+00
190           226669  563561  0.4048E+00  0.5270E+02  0.3700E+02  0.8970E+02  0.1051E+00
190           226204  563615  0.4080E+00  0.5313E+02  0.3722E+02  0.9036E+02  0.1053E+00
190           226390  563615  0.4066E+00  0.5295E+02  0.3712E+02  0.9007E+02  0.1052E+00
190           226576  563615  0.4052E+00  0.5276E+02  0.3704E+02  0.8980E+02  0.1051E+00
190           226297  563669  0.4072E+00  0.5303E+02  0.3717E+02  0.9020E+02  0.1053E+00
190           226483  563669  0.4060E+00  0.5286E+02  0.3708E+02  0.8995E+02  0.1051E+00
190           226669  563669  0.4046E+00  0.5267E+02  0.3699E+02  0.8966E+02  0.1050E+00
190           226204  563723  0.4077E+00  0.5311E+02  0.3721E+02  0.9031E+02  0.1052E+00
190           226390  563723  0.4063E+00  0.5292E+02  0.3711E+02  0.9004E+02  0.1051E+00
190           226576  563723  0.4050E+00  0.5274E+02  0.3702E+02  0.8976E+02  0.1050E+00
190           226297  563776  0.4069E+00  0.5301E+02  0.3716E+02  0.9016E+02  0.1052E+00
190           226483  563776  0.4057E+00  0.5284E+02  0.3707E+02  0.8990E+02  0.1050E+00
190           226669  563776  0.4043E+00  0.5265E+02  0.3697E+02  0.8962E+02  0.1049E+00
190           226204  563830  0.4073E+00  0.5307E+02  0.3718E+02  0.9025E+02  0.1051E+00
190           226390  563830  0.4060E+00  0.5288E+02  0.3710E+02  0.8998E+02  0.1050E+00
190           226576  563830  0.4046E+00  0.5270E+02  0.3700E+02  0.8971E+02  0.1048E+00
190           226111  563884  0.4080E+00  0.5316E+02  0.3722E+02  0.9038E+02  0.1051E+00
190           226297  563884  0.4067E+00  0.5299E+02  0.3714E+02  0.9013E+02  0.1050E+00
190           226483  563884  0.4054E+00  0.5282E+02  0.3705E+02  0.8987E+02  0.1049E+00
190           226204  563938  0.4070E+00  0.5304E+02  0.3716E+02  0.9020E+02  0.1050E+00
190           226390  563938  0.4056E+00  0.5285E+02  0.3707E+02  0.8992E+02  0.1049E+00
190           226576  563938  0.4043E+00  0.5268E+02  0.3698E+02  0.8966E+02  0.1047E+00
190           226111  563991  0.4075E+00  0.5312E+02  0.3720E+02  0.9032E+02  0.1050E+00
190           226297  563991  0.4063E+00  0.5295E+02  0.3711E+02  0.9006E+02  0.1049E+00
190           226483  563991  0.4051E+00  0.5279E+02  0.3703E+02  0.8982E+02  0.1048E+00
190           226204  564045  0.4646E+00  0.9337E+02  0.4096E+02  0.1343E+03  0.1079E+00
204           226204  564045  0.4646E+00  0.9337E+02  0.4096E+02  0.1343E+03  0.1079E+00
190           226390  564045  0.4632E+00  0.9307E+02  0.4086E+02  0.1339E+03  0.1079E+00
190           226576  564045  0.4619E+00  0.9277E+02  0.4077E+02  0.1335E+03  0.1077E+00
190           226111  564099  0.4652E+00  0.9350E+02  0.4102E+02  0.1345E+03  0.1079E+00
204           226111  564099  0.4652E+00  0.9350E+02  0.4102E+02  0.1345E+03  0.1079E+00
190           226297  564099  0.4638E+00  0.9320E+02  0.4091E+02  0.1341E+03  0.1078E+00
204           226297  564099  0.4638E+00  0.9320E+02  0.4091E+02  0.1341E+03  0.1078E+00
190           226483  564099  0.4625E+00  0.9292E+02  0.4081E+02  0.1337E+03  0.1077E+00
190           226204  564152  0.4642E+00  0.9331E+02  0.4095E+02  0.1343E+03  0.1078E+00
204           226204  564152  0.4642E+00  0.9331E+02  0.4095E+02  0.1343E+03  0.1078E+00
190           226390  564152  0.4628E+00  0.9299E+02  0.4084E+02  0.1338E+03  0.1077E+00
190           226576  564152  0.4614E+00  0.9270E+02  0.4074E+02  0.1334E+03  0.1076E+00
190           226297  564206  0.4634E+00  0.9313E+02  0.4089E+02  0.1340E+03  0.1077E+00
 
