name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.2155E+00  0.2805E+02  0.1931E+02  0.4736E+02  0.7373E-01
190           226576  563508  0.2152E+00  0.2803E+02  0.1930E+02  0.4733E+02  0.7361E-01
190           226483  563561  0.2149E+00  0.2801E+02  0.1929E+02  0.4730E+02  0.7353E-01
190           226669  563561  0.2150E+00  0.2800E+02  0.1927E+02  0.4728E+02  0.7356E-01
190           226204  563615  0.2144E+00  0.2797E+02  0.1928E+02  0.4725E+02  0.7336E-01
190           226390  563615  0.2145E+00  0.2797E+02  0.1928E+02  0.4725E+02  0.7343E-01
190           226576  563615  0.2147E+00  0.2798E+02  0.1927E+02  0.4725E+02  0.7348E-01
190           226297  563669  0.2144E+00  0.2796E+02  0.1927E+02  0.4723E+02  0.7341E-01
190           226483  563669  0.2144E+00  0.2796E+02  0.1926E+02  0.4722E+02  0.7342E-01
190           226669  563669  0.2145E+00  0.2795E+02  0.1924E+02  0.4719E+02  0.7347E-01
190           226204  563723  0.2141E+00  0.2793E+02  0.1926E+02  0.4719E+02  0.7328E-01
190           226390  563723  0.2141E+00  0.2793E+02  0.1926E+02  0.4719E+02  0.7333E-01
190           226576  563723  0.2143E+00  0.2794E+02  0.1924E+02  0.4718E+02  0.7336E-01
190           226297  563776  0.2140E+00  0.2792E+02  0.1925E+02  0.4716E+02  0.7329E-01
190           226483  563776  0.2140E+00  0.2791E+02  0.1925E+02  0.4716E+02  0.7328E-01
190           226669  563776  0.2141E+00  0.2791E+02  0.1922E+02  0.4713E+02  0.7333E-01
190           226204  563830  0.2137E+00  0.2789E+02  0.1924E+02  0.4713E+02  0.7314E-01
190           226390  563830  0.2137E+00  0.2789E+02  0.1923E+02  0.4712E+02  0.7319E-01
190           226576  563830  0.2139E+00  0.2790E+02  0.1922E+02  0.4712E+02  0.7323E-01
190           226111  563884  0.2136E+00  0.2788E+02  0.1923E+02  0.4712E+02  0.7310E-01
190           226297  563884  0.2137E+00  0.2788E+02  0.1923E+02  0.4711E+02  0.7316E-01
190           226483  563884  0.2136E+00  0.2788E+02  0.1923E+02  0.4711E+02  0.7315E-01
190           226204  563938  0.2132E+00  0.2784E+02  0.1921E+02  0.4705E+02  0.7300E-01
190           226390  563938  0.2133E+00  0.2785E+02  0.1921E+02  0.4706E+02  0.7307E-01
190           226576  563938  0.2135E+00  0.2786E+02  0.1920E+02  0.4706E+02  0.7309E-01
190           226111  563991  0.2131E+00  0.2783E+02  0.1921E+02  0.4704E+02  0.7294E-01
190           226297  563991  0.2132E+00  0.2783E+02  0.1920E+02  0.4703E+02  0.7300E-01
190           226483  563991  0.2132E+00  0.2784E+02  0.1920E+02  0.4704E+02  0.7304E-01
190           226204  564045  0.2447E+00  0.4833E+02  0.2077E+02  0.6911E+02  0.7348E-01
204           226204  564045  0.2447E+00  0.4833E+02  0.2077E+02  0.6911E+02  0.7348E-01
190           226390  564045  0.2449E+00  0.4836E+02  0.2077E+02  0.6913E+02  0.7349E-01
190           226576  564045  0.2451E+00  0.4842E+02  0.2077E+02  0.6919E+02  0.7352E-01
190           226111  564099  0.2446E+00  0.4831E+02  0.2077E+02  0.6908E+02  0.7341E-01
204           226111  564099  0.2446E+00  0.4831E+02  0.2077E+02  0.6908E+02  0.7341E-01
190           226297  564099  0.2445E+00  0.4833E+02  0.2077E+02  0.6910E+02  0.7344E-01
204           226297  564099  0.2445E+00  0.4833E+02  0.2077E+02  0.6910E+02  0.7344E-01
190           226483  564099  0.2448E+00  0.4837E+02  0.2077E+02  0.6914E+02  0.7348E-01
190           226204  564152  0.2442E+00  0.4825E+02  0.2077E+02  0.6902E+02  0.7334E-01
204           226204  564152  0.2442E+00  0.4825E+02  0.2077E+02  0.6902E+02  0.7334E-01
190           226390  564152  0.2443E+00  0.4828E+02  0.2075E+02  0.6903E+02  0.7336E-01
190           226576  564152  0.2446E+00  0.4832E+02  0.2074E+02  0.6906E+02  0.7340E-01
190           226297  564206  0.2439E+00  0.4825E+02  0.2076E+02  0.6901E+02  0.7331E-01
 
