x	y	tot_dep-mol~ha~y
95963	413478	65.325
96009	657325	-429.743
96057	482684	117.951
96680	486288	139.651
96950	413441	78.858
97304	519001	46.363
97429	458809	36.285
98163	458872	35.418
98281	481759	100.623
98345	522746	46.976
98362	492736	157.256
98459	532892	18.1604
99106	414063	99.576
99225	485249	168.699
99413	412418	74.887
99591	620913	-441.372
99843	490439	128.881
99949	625387	-592.884
99949	630387	-600.83
99949	635387	-589.841
99949	640387	-540.559
99949	645387	-508.649
99949	650387	-475.293
99949	655387	-454.737
99995	520553	58.314
100229	660001	-446.294
100356	535342	19.365
100400	494650	147.848
100439	530468	42.894
100457	525309	55.895
100615	413726	71.057
100682	540289	-2.129
100955	545306	-25.9804
101169	550305	-47.2266
101225	501542	189.476
101388	662904	-425.635
101466	555040	-72.7055
101554	487860	136.611
101918	504914	134.845
102152	559866	-73.922
102503	414087	81.31
102522	493475	162.867
102557	510269	142.795
102818	519199	78.442
102907	496015	162.965
103025	523031	67.534
103196	503706	218.43
103379	528040	82.483
103734	507851	181.8
103828	623564	-402.13
103904	512288	172.49
104026	532994	77.885
104151	432664	26.563
104279	537887	45.032
104279	542887	20.056
104279	547887	-7.371
104279	552887	-47.4219
104279	557887	-63.6075
104279	627887	-520.4
104279	632887	-542.683
104279	637887	-528.154
104279	642887	-492.454
104279	647887	-462.646
104279	652887	-452.175
104279	657887	-456.097
104444	662657	-450.492
104539	414741	28.766
104589	562803	-68.8441
104606	517913	175.53
105028	520910	217.62
105181	567613	-78.9819
105194	526002	205.76
105243	416985	48.062
105371	523189	206.52
105638	665679	-429.098
105704	528398	124.59
106072	571964	-91.822
106529	532697	203.71
106571	529678	111.04
106702	535992	64.891
106772	532166	180.78
107051	524382	230.27
107072	534120	214.33
107102	520779	223.63
107386	540689	60.474
107596	522280	243.33
107909	545474	33.154
108051	560434	-27.994
108062	626215	-454.536
108104	536292	192.47
108126	550463	13.251
108207	555358	-30.563
108317	538176	238.08
108509	565418	-52.7814
108514	416137	26.503
108609	570387	-83.034
108609	630387	-481.978
108609	635387	-516.728
108609	640387	-509.937
108609	645387	-492.17
108609	650387	-463.245
108609	655387	-454.376
108609	660387	-467.404
108681	665278	-455.956
109144	575055	-107.219
109153	540823	171.2
109697	545207	119.48
109888	668455	-417.444
109990	419247	27.55
110072	562904	385.22
110090	547896	215.8
110109	552879	247.97
110137	557508	246.02
110250	552295	223.91
110267	550144	320.06
110305	560246	216.39
110385	579206	-123.326
110529	555403	83.895
110723	424542	35.032
110860	564684	66.851
111028	563305	410.02
111052	551551	316.53
111403	450514	26.515
111591	557873	157.02
111723	568621	-57.393
111914	563776	389.24
111978	451377	25.001
112294	628865	-393.044
112410	433259	21.173
112664	459381	31.213
112822	554121	85.026
112863	566350	281.47
112871	422822	22.376
112871	572945	-70.199
112901	417979	26.271
112940	577887	-107.319
112940	632887	-435.976
112940	637887	-461.09
112940	642887	-466.669
112940	647887	-441.525
112940	652887	-430.514
112940	657887	-447.834
112940	662887	-433.089
112957	667858	-406.33
113112	448685	22.982
113128	568037	314.53
113284	556653	88.607
113476	414582	24.71
113620	497619	76.457
113701	495024	45.075
113701	582284	-128.115
113729	500507	65.292
114138	671230	-413.488
114198	461869	27.223
114308	425422	30.698
114655	396429	28.274
114748	571340	64.164
114768	495255	46.003
114844	503519	65.711
115062	508513	47.598
115064	499615	78.951
115182	502975	47.997
115248	396070	22.09
115731	548007	157.17
115788	571234	209.94
115803	460949	25.428
116126	567889	145.61
116246	461884	25.593
116372	510059	48.366
116441	576072	-106.532
116521	631516	-378.58
116542	566661	144.05
116947	580478	-136.428
116978	504638	43.567
117046	499005	40.459
117094	415650	28.189
117158	424527	23.057
117226	418907	28.932
117235	503616	43.125
117270	555387	63.354
117270	635387	-408.169
117270	640387	-463.498
117270	645387	-483.172
117270	650387	-461.835
117270	655387	-468.842
117270	660387	-443.632
117270	665387	-423.758
117270	670387	-398.337
117375	585294	-140.399
117398	550364	82.674
117466	463654	27.912
117588	501664	53.468
117738	574576	185.71
117926	559377	82.73
118160	546790	104.16
118316	673937	72.768
118655	589137	-152.583
118689	498015	51.11
118713	497414	44.342
118794	418720	23.564
118826	509826	44.235
118968	573222	209.68
118969	496129	41.568
118989	416431	24.128
119025	577681	160.38
119064	579881	-135.983
119223	463536	30.042
119450	577379	135.77
119516	576940	308.22
119622	509230	47.191
119636	422789	22.919
119684	563622	182.72
119734	502720	43.258
120141	425528	28.1
120165	418273	24.373
120402	511535	42.274
120532	564228	218.08
120533	497664	42.902
120625	503139	38.455
120739	634166	-350.545
121073	421827	22.696
121117	583670	-42.179
121129	545098	95.793
121315	496480	42.645
121598	547890	106.064
121600	552887	87.422
121600	557887	70.235
121600	587887	-147.882
121600	637887	-394.284
121600	642887	-434.957
121600	647887	-429.307
121600	652887	-435.173
121600	657887	-433.9
121600	662887	-402.976
121600	667887	-382.853
121600	672887	-356.264
121646	494847	43.257
121727	568153	191.05
121757	578007	-66.256
121907	497604	43.021
121984	562680	90.452
122297	581756	126.53
122352	592041	-162.292
122484	676609	68.093
122488	439780	23.088
122850	573285	155.65
123043	440390	22.224
123072	567833	86.84
123384	494472	43.834
123385	473738	33.181
123876	474537	30.481
124610	547037	107.084
124780	586281	-127.524
124941	636817	-403.296
124944	495137	33.776
125399	417701	20.196
125541	418173	19.907
125785	550605	114.806
125930	555387	84.592
125930	560387	67.316
125930	565387	59.691
125930	570387	42.473
125930	575387	-15.612
125930	580387	-94.266
125930	590387	-158.571
125930	640387	-413.264
125930	645387	-426.145
125930	650387	-426.714
125930	655387	-453.357
125930	660387	-434.751
125930	665387	-403.081
125930	670387	-388.577
125930	675387	72.093
126247	441689	23.002
126341	594874	-160.521
126347	586074	196.27
126630	584440	-20.735
126679	679283	66.111
127223	410700	18.589
127543	487185	32.036
127600	440368	21.942
127747	505477	34.712
128119	429678	22.674
128161	440488	20.322
128186	443022	21.697
128281	438333	20.435
128531	441406	23.437
128621	425725	24.931
129127	639477	-374.815
129161	589560	-26.177
129413	425512	19.635
129579	389600	17.465
129761	411032	16.767
129902	550103	129.138
130088	588699	374.98
130114	429884	18.573
130170	410271	16.853
130182	506965	36.222
130210	391340	14.782
130255	642896	-371.554
130256	552898	110.185
130258	592891	-139.528
130260	557887	77.868
130260	562887	54.946
130260	567887	34.721
130260	572887	1.7268
130260	577887	-43.942
130260	582887	-94.435
130260	647887	-389.257
130260	652887	-413.236
130260	657887	-407.651
130260	662887	-390.249
130260	667887	-377.07
130260	672887	-355.593
130260	677887	69.796
130415	419476	21.885
130480	597576	-167.041
130616	424659	19.773
130678	586877	-126.62
130887	681959	63.193
130994	488005	24.557
131095	504567	31.052
131238	471126	28.84
131280	516081	48.544
131356	513040	30.848
131467	484115	23.721
131557	463966	24.835
131623	590453	77.279
131669	600452	-155.973
131738	490952	26.019
131763	471601	28.8
131814	467030	26.353
131816	469121	24.836
131915	508693	38.544
132023	494768	29.591
132116	476158	27.146
132168	431438	22.047
132283	496611	31.667
132332	497578	32.204
132430	407169	19.679
132485	504785	31.278
132637	548330	132.696
132660	425165	17.18
133228	590257	561.21
133300	551784	134.645
133335	591997	-23.824
133374	642198	-372.815
133604	495685	25.449
133661	590285	581.45
133777	465204	28.888
133803	431091	24.406
134192	475358	33.668
134353	470566	29.257
134531	595465	-154.898
134549	485782	23.275
134555	645444	-401.208
134564	555425	81.601
134567	514838	29.175
134590	510387	27.654
134590	560387	68.12
134590	565387	47.131
134590	570387	22.729
134590	575387	-13.895
134590	580387	-57.663
134590	585387	-100.321
134590	650387	-422.724
134590	655387	-411.01
134590	660387	-417.33
134590	665387	-415.753
134590	670387	-419.69
134590	675387	75.422
134590	680387	66.888
134630	462370	27.773
134633	490327	23.443
134715	406259	23.133
134753	600111	-171.731
134828	462497	27.734
134862	505538	27.03
134909	550051	81.158
135051	483704	24.513
135089	408741	21.836
135101	684635	60.104
135137	500122	25.138
135181	386275	14.706
135189	590075	229.8
135267	545729	50.46
135315	387917	15.74
135390	495274	26.174
135411	465503	21.983
135603	472499	31.168
135690	479166	31.117
135962	477120	26.799
135969	482738	26.79
135987	602952	-148.982
136033	553190	94.393
136040	474958	29.286
136045	593466	-114.944
136239	462839	24.599
136346	434545	19.515
136401	541198	48.007
136597	535149	45.535
136660	432666	24.146
136774	482758	37.421
136819	467963	24.275
136960	530896	81.27
137188	464254	21.082
137194	466456	20.634
137266	477906	35.046
137433	483556	25.922
137472	595133	-135.182
137478	554937	125.074
137628	644926	-321.879
137630	488697	27.434
