name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
166           184048  370784  0.1998E+01  0.1459E+03  0.6247E+02  0.2084E+03  0.2294E+00
166           183769  370837  0.2090E+01  0.1215E+03  0.6204E+02  0.1836E+03  0.2252E+00
166           184141  370837  0.1987E+01  0.1451E+03  0.6243E+02  0.2075E+03  0.2297E+00
166           184327  370837  0.1969E+01  0.1442E+03  0.6224E+02  0.2064E+03  0.2298E+00
166           184513  370837  0.1959E+01  0.1434E+03  0.6215E+02  0.2056E+03  0.2303E+00
166           183676  370891  0.2093E+01  0.1217E+03  0.6211E+02  0.1838E+03  0.2251E+00
166           184048  370891  0.1988E+01  0.1451E+03  0.6248E+02  0.2076E+03  0.2294E+00
166           184234  370891  0.1974E+01  0.1444E+03  0.6234E+02  0.2067E+03  0.2297E+00
167           184234  370891  0.1974E+01  0.1444E+03  0.6234E+02  0.2067E+03  0.2297E+00
166           184420  370891  0.1958E+01  0.1435E+03  0.6222E+02  0.2057E+03  0.2300E+00
166           184606  370891  0.1948E+01  0.1427E+03  0.6211E+02  0.2048E+03  0.2304E+00
166           184792  370891  0.1941E+01  0.1422E+03  0.6207E+02  0.2042E+03  0.2306E+00
493           184978  370891  0.1934E+01  0.1417E+03  0.6201E+02  0.2037E+03  0.2308E+00
166           183769  370945  0.2079E+01  0.1209E+03  0.6211E+02  0.1830E+03  0.2253E+00
535           183955  370945  0.2062E+01  0.1199E+03  0.6199E+02  0.1819E+03  0.2256E+00
166           184141  370945  0.1975E+01  0.1442E+03  0.6247E+02  0.2067E+03  0.2296E+00
167           184141  370945  0.1975E+01  0.1442E+03  0.6247E+02  0.2067E+03  0.2296E+00
166           184327  370945  0.1958E+01  0.1434E+03  0.6226E+02  0.2056E+03  0.2297E+00
166           184513  370945  0.1946E+01  0.1425E+03  0.6211E+02  0.2046E+03  0.2302E+00
166           184699  370945  0.1940E+01  0.1421E+03  0.6211E+02  0.2042E+03  0.2306E+00
493           184885  370945  0.1933E+01  0.1416E+03  0.6205E+02  0.2037E+03  0.2310E+00
493           185071  370945  0.2037E+01  0.1087E+03  0.6158E+02  0.1702E+03  0.2309E+00
166           183676  370999  0.2082E+01  0.1210E+03  0.6214E+02  0.1832E+03  0.2251E+00
166           183862  370999  0.2064E+01  0.1201E+03  0.6205E+02  0.1821E+03  0.2256E+00
535           184048  370999  0.1975E+01  0.1443E+03  0.6246E+02  0.2068E+03  0.2292E+00
166           184234  370999  0.1960E+01  0.1433E+03  0.6228E+02  0.2056E+03  0.2296E+00
167           184234  370999  0.1960E+01  0.1433E+03  0.6228E+02  0.2056E+03  0.2296E+00
166           184420  370999  0.1946E+01  0.1425E+03  0.6217E+02  0.2047E+03  0.2299E+00
166           184606  370999  0.1936E+01  0.1418E+03  0.6212E+02  0.2039E+03  0.2302E+00
493           184792  370999  0.1929E+01  0.1413E+03  0.6205E+02  0.2034E+03  0.2304E+00
493           184978  370999  0.1923E+01  0.1409E+03  0.6206E+02  0.2030E+03  0.2308E+00
493           185165  370999  0.2027E+01  0.1083E+03  0.6163E+02  0.1699E+03  0.2308E+00
166           183582  371052  0.2160E+01  0.1099E+03  0.6168E+02  0.1716E+03  0.2186E+00
166           183769  371052  0.2144E+01  0.1093E+03  0.6166E+02  0.1709E+03  0.2193E+00
535           183769  371052  0.2144E+01  0.1093E+03  0.6166E+02  0.1709E+03  0.2193E+00
166           183955  371052  0.2125E+01  0.1084E+03  0.6152E+02  0.1699E+03  0.2197E+00
220           183955  371052  0.2125E+01  0.1084E+03  0.6152E+02  0.1699E+03  0.2197E+00
535           183955  371052  0.2125E+01  0.1084E+03  0.6152E+02  0.1699E+03  0.2197E+00
166           184141  371052  0.2101E+01  0.1101E+03  0.6177E+02  0.1719E+03  0.2265E+00
166           184327  371052  0.2080E+01  0.1092E+03  0.6161E+02  0.1708E+03  0.2265E+00
167           184327  371052  0.2080E+01  0.1092E+03  0.6161E+02  0.1708E+03  0.2265E+00
166           184513  371052  0.2070E+01  0.1087E+03  0.6157E+02  0.1703E+03  0.2271E+00
166           184699  371052  0.2060E+01  0.1082E+03  0.6152E+02  0.1697E+03  0.2276E+00
493           184885  371052  0.2054E+01  0.1080E+03  0.6154E+02  0.1695E+03  0.2281E+00
493           185071  371052  0.1964E+01  0.1314E+03  0.6175E+02  0.1932E+03  0.2256E+00
166           183303  371106  0.2187E+01  0.1111E+03  0.6188E+02  0.1730E+03  0.2184E+00
166           183489  371106  0.2168E+01  0.1103E+03  0.6180E+02  0.1721E+03  0.2186E+00
166           183676  371106  0.2149E+01  0.1094E+03  0.6171E+02  0.1711E+03  0.2193E+00
535           183862  371106  0.2132E+01  0.1087E+03  0.6159E+02  0.1703E+03  0.2198E+00
166           184048  371106  0.2105E+01  0.1103E+03  0.6184E+02  0.1721E+03  0.2264E+00
220           184048  371106  0.2105E+01  0.1103E+03  0.6184E+02  0.1721E+03  0.2264E+00
535           184048  371106  0.2105E+01  0.1103E+03  0.6184E+02  0.1721E+03  0.2264E+00
166           184234  371106  0.2086E+01  0.1094E+03  0.6175E+02  0.1712E+03  0.2267E+00
167           184234  371106  0.2086E+01  0.1094E+03  0.6175E+02  0.1712E+03  0.2267E+00
166           184420  371106  0.2068E+01  0.1086E+03  0.6157E+02  0.1702E+03  0.2268E+00
166           184606  371106  0.2060E+01  0.1082E+03  0.6156E+02  0.1698E+03  0.2273E+00
166           184792  371106  0.2052E+01  0.1079E+03  0.6156E+02  0.1695E+03  0.2277E+00
493           184792  371106  0.2052E+01  0.1079E+03  0.6156E+02  0.1695E+03  0.2277E+00
493           184978  371106  0.2043E+01  0.1075E+03  0.6150E+02  0.1690E+03  0.2279E+00
493           185165  371106  0.1954E+01  0.1308E+03  0.6178E+02  0.1926E+03  0.2256E+00
166           183210  371160  0.2196E+01  0.1114E+03  0.6201E+02  0.1735E+03  0.2185E+00
166           183396  371160  0.2171E+01  0.1103E+03  0.6184E+02  0.1722E+03  0.2186E+00
166           183582  371160  0.2151E+01  0.1094E+03  0.6171E+02  0.1712E+03  0.2186E+00
166           183769  371160  0.2134E+01  0.1087E+03  0.6161E+02  0.1703E+03  0.2193E+00
167           183769  371160  0.2134E+01  0.1087E+03  0.6161E+02  0.1703E+03  0.2193E+00
535           183769  371160  0.2134E+01  0.1087E+03  0.6161E+02  0.1703E+03  0.2193E+00
166           183955  371160  0.2114E+01  0.1079E+03  0.6151E+02  0.1694E+03  0.2198E+00
220           183955  371160  0.2114E+01  0.1079E+03  0.6151E+02  0.1694E+03  0.2198E+00
166           184141  371160  0.2088E+01  0.1095E+03  0.6174E+02  0.1712E+03  0.2265E+00
166           184327  371160  0.2070E+01  0.1087E+03  0.6164E+02  0.1703E+03  0.2266E+00
167           184327  371160  0.2070E+01  0.1087E+03  0.6164E+02  0.1703E+03  0.2266E+00
166           184513  371160  0.2057E+01  0.1081E+03  0.6159E+02  0.1697E+03  0.2270E+00
166           184699  371160  0.2050E+01  0.1078E+03  0.6156E+02  0.1693E+03  0.2276E+00
493           184885  371160  0.2041E+01  0.1074E+03  0.6154E+02  0.1690E+03  0.2279E+00
493           185071  371160  0.1953E+01  0.1307E+03  0.6177E+02  0.1925E+03  0.2255E+00
493           185258  371160  0.1947E+01  0.1304E+03  0.6179E+02  0.1922E+03  0.2254E+00
166           183303  371213  0.2177E+01  0.1106E+03  0.6193E+02  0.1725E+03  0.2186E+00
166           183489  371213  0.2155E+01  0.1096E+03  0.6182E+02  0.1715E+03  0.2188E+00
166           183676  371213  0.2137E+01  0.1088E+03  0.6168E+02  0.1705E+03  0.2192E+00
166           183862  371213  0.2119E+01  0.1081E+03  0.6161E+02  0.1697E+03  0.2197E+00
535           183862  371213  0.2119E+01  0.1081E+03  0.6161E+02  0.1697E+03  0.2197E+00
166           184048  371213  0.2094E+01  0.1098E+03  0.6184E+02  0.1716E+03  0.2266E+00
220           184048  371213  0.2094E+01  0.1098E+03  0.6184E+02  0.1716E+03  0.2266E+00
166           184234  371213  0.2073E+01  0.1088E+03  0.6174E+02  0.1706E+03  0.2269E+00
166           184420  371213  0.2059E+01  0.1082E+03  0.6163E+02  0.1698E+03  0.2271E+00
166           184606  371213  0.2046E+01  0.1076E+03  0.6158E+02  0.1692E+03  0.2271E+00
166           184792  371213  0.2040E+01  0.1073E+03  0.6155E+02  0.1689E+03  0.2276E+00
493           184792  371213  0.2040E+01  0.1073E+03  0.6155E+02  0.1689E+03  0.2276E+00
493           184978  371213  0.2031E+01  0.1070E+03  0.6156E+02  0.1686E+03  0.2278E+00
535           184978  371213  0.2031E+01  0.1070E+03  0.6156E+02  0.1686E+03  0.2278E+00
493           185165  371213  0.1944E+01  0.1302E+03  0.6179E+02  0.1920E+03  0.2257E+00
493           185351  371213  0.1942E+01  0.1300E+03  0.6178E+02  0.1918E+03  0.2257E+00
