name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
46             55648  427423  0.1205E+01  0.1647E+02  0.1379E+02  0.3026E+02  0.2849E+00  0.2116E+00
65             56786  423861  0.1158E+01  0.1056E+02  0.1294E+02  0.2350E+02  0.2770E+00  0.1759E+00
65             56648  420387  0.1150E+01  0.1057E+02  0.1297E+02  0.2353E+02  0.2747E+00  0.1722E+00
65             57618  416540  0.1148E+01  0.1393E+02  0.1321E+02  0.2714E+02  0.2693E+00  0.1723E+00
65             59083  410747  0.1121E+01  0.1713E+02  0.1398E+02  0.3111E+02  0.2737E+00  0.1949E+00
123            56071  404117  0.1133E+01  0.1923E+02  0.1420E+02  0.3343E+02  0.2756E+00  0.1841E+00
123            56393  400383  0.1078E+01  0.1004E+02  0.1297E+02  0.2301E+02  0.2636E+00  0.1711E+00
123            56708  395801  0.1054E+01  0.9824E+01  0.1295E+02  0.2278E+02  0.2614E+00  0.1725E+00
123            54962  392252  0.1090E+01  0.1715E+02  0.1407E+02  0.3121E+02  0.2682E+00  0.1904E+00
179            58575  389601  0.1030E+01  0.1429E+02  0.1344E+02  0.2773E+02  0.2574E+00  0.1903E+00
169            56472  384645  0.1007E+01  0.9373E+01  0.1289E+02  0.2227E+02  0.2561E+00  0.1738E+00
169            56314  380874  0.9947E+00  0.1110E+02  0.1295E+02  0.2405E+02  0.2525E+00  0.1765E+00
161            57915  373180  0.9507E+00  0.1357E+02  0.1349E+02  0.2706E+02  0.2536E+00  0.1995E+00
169            55153  376872  0.9883E+00  0.1241E+02  0.1304E+02  0.2546E+02  0.2520E+00  0.1803E+00
190            59544  840535  0.6044E+00  0.7532E+01  0.7078E+01  0.1461E+02  0.1777E+00  0.3554E-01
190            60642  837506  0.6029E+00  0.7469E+01  0.7110E+01  0.1458E+02  0.1785E+00  0.3570E-01
190            60978  832887  0.6055E+00  0.7480E+01  0.7144E+01  0.1462E+02  0.1796E+00  0.3591E-01
190            60978  827887  0.6086E+00  0.7506E+01  0.7183E+01  0.1469E+02  0.1807E+00  0.3614E-01
190            60978  822887  0.6130E+00  0.7546E+01  0.7225E+01  0.1477E+02  0.1819E+00  0.3639E-01
190            60978  817887  0.6160E+00  0.7578E+01  0.7264E+01  0.1484E+02  0.1830E+00  0.3660E-01
190            60978  812887  0.6189E+00  0.7613E+01  0.7309E+01  0.1492E+02  0.1841E+00  0.3682E-01
190            60978  807887  0.6214E+00  0.7642E+01  0.7355E+01  0.1500E+02  0.1851E+00  0.3702E-01
190            60978  802887  0.6241E+00  0.7674E+01  0.7401E+01  0.1508E+02  0.1862E+00  0.3723E-01
190            60506  798306  0.6251E+00  0.7697E+01  0.7445E+01  0.1514E+02  0.1871E+00  0.3742E-01
190            59445  795001  0.6255E+00  0.7709E+01  0.7470E+01  0.1518E+02  0.1876E+00  0.3752E-01
162            60167  445885  0.1158E+01  0.1102E+02  0.1258E+02  0.2360E+02  0.2857E+00  0.1630E+00
162            61180  445253  0.1150E+01  0.1086E+02  0.1258E+02  0.2344E+02  0.2839E+00  0.1614E+00
162            61068  436730  0.1139E+01  0.1046E+02  0.1270E+02  0.2316E+02  0.2807E+00  0.1686E+00
163            62989  437818  0.1124E+01  0.1083E+02  0.1266E+02  0.2349E+02  0.2780E+00  0.1670E+00
162            60588  432729  0.1136E+01  0.1041E+02  0.1276E+02  0.2317E+02  0.2789E+00  0.1716E+00
163            62544  433641  0.1189E+01  0.2655E+02  0.1448E+02  0.4103E+02  0.2891E+00  0.1651E+00
164            62495  434882  0.1199E+01  0.2745E+02  0.1454E+02  0.4199E+02  0.2917E+00  0.1643E+00
46             60038  427966  0.1177E+01  0.2050E+02  0.1438E+02  0.3488E+02  0.2857E+00  0.1913E+00
47             60196  428948  0.1156E+01  0.1472E+02  0.1328E+02  0.2800E+02  0.2729E+00  0.1739E+00
69             62282  426981  0.1162E+01  0.1849E+02  0.1430E+02  0.3279E+02  0.2808E+00  0.1783E+00
162            61944  429192  0.1111E+01  0.1019E+02  0.1274E+02  0.2293E+02  0.2755E+00  0.1742E+00
65             60097  422295  0.1144E+01  0.1721E+02  0.1380E+02  0.3101E+02  0.2652E+00  0.1651E+00
69             62345  425093  0.1126E+01  0.1608E+02  0.1348E+02  0.2955E+02  0.2706E+00  0.1824E+00
65             60846  417851  0.1095E+01  0.1029E+02  0.1286E+02  0.2315E+02  0.2689E+00  0.1718E+00
65             61367  413229  0.1073E+01  0.9946E+01  0.1283E+02  0.2277E+02  0.2662E+00  0.1728E+00
123            61952  406509  0.1065E+01  0.1540E+02  0.1358E+02  0.2898E+02  0.2616E+00  0.1888E+00
123            60719  403397  0.1040E+01  0.9693E+01  0.1284E+02  0.2253E+02  0.2612E+00  0.1729E+00
123            60188  397044  0.1027E+01  0.1046E+02  0.1290E+02  0.2336E+02  0.2575E+00  0.1727E+00
123            61378  393467  0.9932E+00  0.9322E+01  0.1278E+02  0.2210E+02  0.2558E+00  0.1717E+00
179            60007  390720  0.1020E+01  0.1440E+02  0.1339E+02  0.2779E+02  0.2567E+00  0.1902E+00
123            63109  388494  0.9574E+00  0.8921E+01  0.1267E+02  0.2159E+02  0.2518E+00  0.1753E+00
179            59975  389592  0.1015E+01  0.1389E+02  0.1336E+02  0.2726E+02  0.2583E+00  0.1976E+00
169            60406  382196  0.9520E+00  0.8920E+01  0.1270E+02  0.2162E+02  0.2501E+00  0.1713E+00
169            61907  378441  0.9196E+00  0.8639E+01  0.1257E+02  0.2121E+02  0.2458E+00  0.1690E+00
205            60112  378875  0.9624E+00  0.1408E+02  0.1345E+02  0.2753E+02  0.2482E+00  0.1765E+00
161            59491  373286  0.9328E+00  0.1369E+02  0.1325E+02  0.2693E+02  0.2439E+00  0.1801E+00
190            64731  834660  0.6111E+00  0.7540E+01  0.7154E+01  0.1469E+02  0.1799E+00  0.3599E-01
190            65308  830387  0.6150E+00  0.7568E+01  0.7190E+01  0.1476E+02  0.1810E+00  0.3620E-01
190            65308  825387  0.6187E+00  0.7597E+01  0.7228E+01  0.1483E+02  0.1821E+00  0.3643E-01
190            65308  820387  0.6226E+00  0.7636E+01  0.7271E+01  0.1491E+02  0.1833E+00  0.3666E-01
190            65308  815387  0.6263E+00  0.7676E+01  0.7314E+01  0.1499E+02  0.1845E+00  0.3689E-01
190            65308  810387  0.6287E+00  0.7705E+01  0.7359E+01  0.1506E+02  0.1856E+00  0.3711E-01
190            65308  805387  0.6314E+00  0.7735E+01  0.7408E+01  0.1514E+02  0.1866E+00  0.3732E-01
190            64270  801364  0.6309E+00  0.7741E+01  0.7440E+01  0.1518E+02  0.1872E+00  0.3744E-01
162            62558  445203  0.1144E+01  0.1068E+02  0.1254E+02  0.2322E+02  0.2827E+00  0.1626E+00
198            67625  445239  0.1123E+01  0.1638E+02  0.1315E+02  0.2953E+02  0.2690E+00  0.1565E+00
163            65581  438099  0.1104E+01  0.1217E+02  0.1270E+02  0.2487E+02  0.2726E+00  0.1646E+00
162            63304  436731  0.1159E+01  0.2298E+02  0.1431E+02  0.3729E+02  0.2741E+00  0.1533E+00
163            64332  436276  0.1188E+01  0.2781E+02  0.1453E+02  0.4234E+02  0.2937E+00  0.1713E+00
164            63002  435322  0.1190E+01  0.2621E+02  0.1449E+02  0.4070E+02  0.2898E+00  0.1649E+00
69             64416  428368  0.1098E+01  0.1224E+02  0.1288E+02  0.2512E+02  0.2693E+00  0.1736E+00
162            63357  430138  0.1108E+01  0.1188E+02  0.1284E+02  0.2472E+02  0.2712E+00  0.1725E+00
163            64290  430333  0.1141E+01  0.2114E+02  0.1428E+02  0.3542E+02  0.2822E+00  0.1844E+00
164            64547  429921  0.1129E+01  0.2049E+02  0.1417E+02  0.3466E+02  0.2734E+00  0.1702E+00
69             65394  425966  0.1067E+01  0.9808E+01  0.1265E+02  0.2246E+02  0.2712E+00  0.1796E+00
163            65714  427764  0.1091E+01  0.1255E+02  0.1291E+02  0.2545E+02  0.2686E+00  0.1775E+00
65             64784  413875  0.1036E+01  0.9616E+01  0.1273E+02  0.2234E+02  0.2638E+00  0.1749E+00
65             65331  411491  0.1024E+01  0.9745E+01  0.1273E+02  0.2247E+02  0.2613E+00  0.1729E+00
123            66809  409312  0.9996E+00  0.9382E+01  0.1265E+02  0.2203E+02  0.2592E+00  0.1752E+00
123            65240  404958  0.9989E+00  0.9325E+01  0.1270E+02  0.2202E+02  0.2582E+00  0.1741E+00
123            66808  402366  0.1013E+01  0.1354E+02  0.1356E+02  0.2711E+02  0.2574E+00  0.1833E+00
123            65024  393910  0.9697E+00  0.1051E+02  0.1275E+02  0.2327E+02  0.2511E+00  0.1724E+00
123            65311  390386  0.9440E+00  0.8904E+01  0.1261E+02  0.2151E+02  0.2500E+00  0.1694E+00
123            65993  386153  0.9221E+00  0.8681E+01  0.1256E+02  0.2124E+02  0.2472E+00  0.1699E+00
169            64953  379422  0.9012E+00  0.8500E+01  0.1249E+02  0.2099E+02  0.2434E+00  0.1670E+00
169            65777  376104  0.8811E+00  0.8292E+01  0.1241E+02  0.2070E+02  0.2400E+00  0.1659E+00
190            68789  831823  0.6205E+00  0.7625E+01  0.7201E+01  0.1483E+02  0.1814E+00  0.3628E-01
190            69638  827887  0.6258E+00  0.7667E+01  0.7240E+01  0.1491E+02  0.1825E+00  0.3650E-01
190            69638  822887  0.6300E+00  0.7704E+01  0.7279E+01  0.1498E+02  0.1837E+00  0.3673E-01
190            69638  817887  0.6336E+00  0.7741E+01  0.7323E+01  0.1506E+02  0.1848E+00  0.3696E-01
190            69638  812887  0.6356E+00  0.7767E+01  0.7366E+01  0.1513E+02  0.1859E+00  0.3717E-01
190            69306  808172  0.6376E+00  0.7789E+01  0.7405E+01  0.1519E+02  0.1869E+00  0.3737E-01
190            67990  804469  0.6374E+00  0.7791E+01  0.7437E+01  0.1523E+02  0.1874E+00  0.3747E-01
198            69366  447428  0.1110E+01  0.1474E+02  0.1295E+02  0.2770E+02  0.2714E+00  0.1693E+00
198            70368  444060  0.1120E+01  0.1626E+02  0.1372E+02  0.2998E+02  0.2675E+00  0.1737E+00
69             69323  426061  0.1091E+01  0.1347E+02  0.1399E+02  0.2747E+02  0.2784E+00  0.2120E+00
69             70003  423619  0.1016E+01  0.9309E+01  0.1251E+02  0.2182E+02  0.2662E+00  0.1813E+00
65             68496  412215  0.9936E+00  0.9260E+01  0.1260E+02  0.2186E+02  0.2593E+00  0.1736E+00
123            68747  410432  0.1010E+01  0.1249E+02  0.1290E+02  0.2539E+02  0.2555E+00  0.1704E+00
203            70582  410897  0.9684E+00  0.9046E+01  0.1253E+02  0.2157E+02  0.2567E+00  0.1735E+00
123            69184  408269  0.9768E+00  0.9490E+01  0.1260E+02  0.2209E+02  0.2558E+00  0.1738E+00
203            71270  408726  0.9693E+00  0.1097E+02  0.1268E+02  0.2365E+02  0.2525E+00  0.1707E+00
123            69404  402725  0.9484E+00  0.9234E+01  0.1252E+02  0.2176E+02  0.2543E+00  0.1767E+00
123            69013  392088  0.9195E+00  0.8696E+01  0.1251E+02  0.2120E+02  0.2477E+00  0.1693E+00
204            71272  391732  0.9180E+00  0.1104E+02  0.1265E+02  0.2369E+02  0.2439E+00  0.1677E+00
123            69638  387887  0.8999E+00  0.8527E+01  0.1246E+02  0.2099E+02  0.2445E+00  0.1665E+00
123            69395  384360  0.8910E+00  0.8385E+01  0.1243E+02  0.2082E+02  0.2432E+00  0.1690E+00
169            69692  377614  0.8700E+00  0.8122E+01  0.1232E+02  0.2044E+02  0.2381E+00  0.1675E+00
169            69658  373572  0.8584E+00  0.8434E+01  0.1221E+02  0.2064E+02  0.2373E+00  0.1753E+00
189            72193  372745  0.9287E+00  0.1488E+02  0.1312E+02  0.2800E+02  0.2382E+00  0.1805E+00
190            72752  829018  0.6322E+00  0.7728E+01  0.7252E+01  0.1498E+02  0.1828E+00  0.3656E-01
190            73959  825372  0.6390E+00  0.7795E+01  0.7291E+01  0.1509E+02  0.1841E+00  0.3682E-01
190            73968  820387  0.6433E+00  0.7829E+01  0.7333E+01  0.1516E+02  0.1853E+00  0.3705E-01
190            73968  815387  0.6447E+00  0.7848E+01  0.7377E+01  0.1522E+02  0.1863E+00  0.3725E-01
190            73115  811221  0.6431E+00  0.7842E+01  0.7405E+01  0.1525E+02  0.1869E+00  0.3739E-01
168            76009  454863  0.1127E+01  0.2182E+02  0.1442E+02  0.3625E+02  0.2932E+00  0.2198E+00
198            74386  453366  0.1086E+01  0.1583E+02  0.1344E+02  0.2927E+02  0.2688E+00  0.1792E+00
198            73352  451576  0.1118E+01  0.1929E+02  0.1401E+02  0.3330E+02  0.2752E+00  0.1732E+00
198            72270  443570  0.1113E+01  0.1846E+02  0.1409E+02  0.3255E+02  0.2755E+00  0.1804E+00
69             73546  423866  0.9856E+00  0.9072E+01  0.1241E+02  0.2148E+02  0.2636E+00  0.1795E+00
69             74505  421002  0.9685E+00  0.8965E+01  0.1240E+02  0.2136E+02  0.2604E+00  0.1767E+00
203            73374  409303  0.9587E+00  0.1108E+02  0.1265E+02  0.2373E+02  0.2512E+00  0.1711E+00
123            72002  406232  0.9502E+00  0.1036E+02  0.1259E+02  0.2295E+02  0.2512E+00  0.1733E+00
203            74192  406120  0.9228E+00  0.8648E+01  0.1240E+02  0.2105E+02  0.2510E+00  0.1724E+00
110            75232  388714  0.8634E+00  0.8167E+01  0.1232E+02  0.2048E+02  0.2405E+00  0.1667E+00
123            72655  389263  0.8826E+00  0.8368E+01  0.1239E+02  0.2076E+02  0.2425E+00  0.1660E+00
204            73901  390787  0.8816E+00  0.8570E+01  0.1239E+02  0.2096E+02  0.2420E+00  0.1666E+00
110            75648  385863  0.8778E+00  0.1116E+02  0.1256E+02  0.2372E+02  0.2366E+00  0.1632E+00
123            72833  385642  0.8748E+00  0.8263E+01  0.1236E+02  0.2062E+02  0.2404E+00  0.1655E+00
204            74370  387115  0.8714E+00  0.8786E+01  0.1238E+02  0.2117E+02  0.2391E+00  0.1645E+00
169            73122  379046  0.8896E+00  0.1071E+02  0.1250E+02  0.2322E+02  0.2354E+00  0.1685E+00
169            73191  375793  0.8822E+00  0.8338E+01  0.1216E+02  0.2050E+02  0.2353E+00  0.1735E+00
189            73513  373437  0.9697E+00  0.1487E+02  0.1294E+02  0.2781E+02  0.2333E+00  0.1725E+00
189            73023  372530  0.9613E+00  0.1518E+02  0.1307E+02  0.2826E+02  0.2358E+00  0.1744E+00
190            76892  826003  0.6491E+00  0.7930E+01  0.7309E+01  0.1524E+02  0.1846E+00  0.3692E-01
190            78135  822696  0.6549E+00  0.7937E+01  0.7346E+01  0.1528E+02  0.1855E+00  0.3710E-01
190            78102  818059  0.6533E+00  0.7942E+01  0.7390E+01  0.1533E+02  0.1866E+00  0.3731E-01
190            76751  814219  0.6494E+00  0.7909E+01  0.7410E+01  0.1532E+02  0.1871E+00  0.3741E-01
192            79422  646729  0.7375E+00  0.8296E+01  0.9500E+01  0.1780E+02  0.2281E+00  0.4562E-01
192            79109  642876  0.7397E+00  0.8315E+01  0.9547E+01  0.1786E+02  0.2283E+00  0.4567E-01
192            79072  637876  0.7426E+00  0.8341E+01  0.9608E+01  0.1795E+02  0.2287E+00  0.4573E-01
192            79035  632877  0.7456E+00  0.8366E+01  0.9668E+01  0.1803E+02  0.2290E+00  0.4579E-01
192            78998  627877  0.7492E+00  0.8394E+01  0.9725E+01  0.1812E+02  0.2292E+00  0.4585E-01
192            78962  622877  0.7537E+00  0.8430E+01  0.9785E+01  0.1821E+02  0.2297E+00  0.4594E-01
192            78925  617877  0.7585E+00  0.8465E+01  0.9844E+01  0.1831E+02  0.2301E+00  0.4602E-01
192            78888  612877  0.7640E+00  0.8510E+01  0.9904E+01  0.1841E+02  0.2308E+00  0.4616E-01
192            78848  607888  0.7704E+00  0.8567E+01  0.9973E+01  0.1854E+02  0.2319E+00  0.4637E-01
192            77889  604879  0.7760E+00  0.8610E+01  0.1001E+02  0.1862E+02  0.2326E+00  0.4651E-01
111            80174  459217  0.1041E+01  0.1770E+02  0.1355E+02  0.3125E+02  0.2634E+00  0.1713E+00
168            77317  456124  0.1113E+01  0.1890E+02  0.1435E+02  0.3325E+02  0.2951E+00  0.2367E+00
168            76870  454736  0.1119E+01  0.2171E+02  0.1440E+02  0.3610E+02  0.2920E+00  0.2189E+00
69             76633  422270  0.9786E+00  0.1258E+02  0.1266E+02  0.2523E+02  0.2577E+00  0.1810E+00
207            77564  423488  0.9837E+00  0.1454E+02  0.1321E+02  0.2775E+02  0.2573E+00  0.1866E+00
69             78364  417802  0.9547E+00  0.1226E+02  0.1266E+02  0.2492E+02  0.2537E+00  0.1798E+00
69             79321  415037  0.9104E+00  0.8479E+01  0.1226E+02  0.2074E+02  0.2524E+00  0.1743E+00
203            78263  407073  0.8967E+00  0.8729E+01  0.1230E+02  0.2103E+02  0.2479E+00  0.1719E+00
203            77450  405080  0.9247E+00  0.1486E+02  0.1317E+02  0.2802E+02  0.2442E+00  0.1693E+00
21             80224  386935  0.8833E+00  0.1842E+02  0.1342E+02  0.3184E+02  0.2483E+00  0.1795E+00
110            77316  386850  0.8476E+00  0.7948E+01  0.1223E+02  0.2018E+02  0.2381E+00  0.1694E+00
21             79823  385182  0.8738E+00  0.1565E+02  0.1325E+02  0.2890E+02  0.2425E+00  0.1798E+00
110            77572  384642  0.8737E+00  0.1258E+02  0.1275E+02  0.2533E+02  0.2357E+00  0.1744E+00
190            81430  820584  0.6698E+00  0.8194E+01  0.7394E+01  0.1559E+02  0.1869E+00  0.3738E-01
192            83368  649297  0.7359E+00  0.8287E+01  0.9470E+01  0.1776E+02  0.2285E+00  0.4569E-01
192            82629  645387  0.7374E+00  0.8301E+01  0.9515E+01  0.1782E+02  0.2285E+00  0.4569E-01
192            82629  640387  0.7395E+00  0.8320E+01  0.9574E+01  0.1789E+02  0.2286E+00  0.4573E-01
192            82629  635387  0.7418E+00  0.8340E+01  0.9632E+01  0.1797E+02  0.2288E+00  0.4576E-01
192            82629  630387  0.7445E+00  0.8362E+01  0.9691E+01  0.1805E+02  0.2290E+00  0.4580E-01
192            82629  625387  0.7478E+00  0.8390E+01  0.9747E+01  0.1814E+02  0.2293E+00  0.4587E-01
192            82629  620387  0.7518E+00  0.8424E+01  0.9803E+01  0.1823E+02  0.2298E+00  0.4595E-01
192            82629  615387  0.7562E+00  0.8457E+01  0.9859E+01  0.1832E+02  0.2302E+00  0.4603E-01
192            82596  610440  0.7619E+00  0.8505E+01  0.9925E+01  0.1843E+02  0.2309E+00  0.4618E-01
192            81416  607184  0.7672E+00  0.8546E+01  0.9971E+01  0.1852E+02  0.2316E+00  0.4631E-01
111            84284  464199  0.1006E+01  0.1719E+02  0.1335E+02  0.3054E+02  0.2572E+00  0.1598E+00
111            82606  460578  0.1044E+01  0.2377E+02  0.1398E+02  0.3774E+02  0.2813E+00  0.1771E+00
125            83756  429761  0.9907E+00  0.1296E+02  0.1372E+02  0.2668E+02  0.2723E+00  0.2174E+00
69             81712  418342  0.9310E+00  0.1157E+02  0.1254E+02  0.2411E+02  0.2516E+00  0.1799E+00
69             82629  415451  0.8901E+00  0.8699E+01  0.1219E+02  0.2089E+02  0.2493E+00  0.1719E+00
203            82936  412969  0.9152E+00  0.1416E+02  0.1305E+02  0.2721E+02  0.2442E+00  0.1726E+00
203            83621  409942  0.8882E+00  0.1148E+02  0.1250E+02  0.2397E+02  0.2457E+00  0.1775E+00
203            82009  407225  0.8648E+00  0.8105E+01  0.1216E+02  0.2027E+02  0.2461E+00  0.1730E+00
21             81956  389204  0.8724E+00  0.2174E+02  0.1341E+02  0.3515E+02  0.2394E+00  0.1710E+00
21             82824  386021  0.8593E+00  0.2413E+02  0.1335E+02  0.3749E+02  0.2359E+00  0.1660E+00
21             82069  380169  0.8797E+00  0.1733E+02  0.1323E+02  0.3056E+02  0.2422E+00  0.1856E+00
22             83035  380362  0.8637E+00  0.1597E+02  0.1312E+02  0.2909E+02  0.2387E+00  0.1824E+00
23             84065  380454  0.8495E+00  0.1770E+02  0.1312E+02  0.3082E+02  0.2356E+00  0.1674E+00
21             83539  375887  0.8754E+00  0.1833E+02  0.1311E+02  0.3144E+02  0.2373E+00  0.1825E+00
192            87576  651972  0.7363E+00  0.8288E+01  0.9435E+01  0.1772E+02  0.2289E+00  0.4578E-01
192            86959  647887  0.7361E+00  0.8293E+01  0.9486E+01  0.1778E+02  0.2288E+00  0.4577E-01
192            86959  642887  0.7369E+00  0.8305E+01  0.9540E+01  0.1785E+02  0.2289E+00  0.4577E-01
192            86959  637887  0.7381E+00  0.8318E+01  0.9596E+01  0.1791E+02  0.2289E+00  0.4577E-01
192            86959  632887  0.7399E+00  0.8336E+01  0.9650E+01  0.1799E+02  0.2290E+00  0.4579E-01
192            86959  627887  0.7423E+00  0.8357E+01  0.9707E+01  0.1806E+02  0.2292E+00  0.4584E-01
192            86959  622887  0.7450E+00  0.8382E+01  0.9760E+01  0.1814E+02  0.2295E+00  0.4590E-01
192            86959  617887  0.7484E+00  0.8409E+01  0.9818E+01  0.1823E+02  0.2297E+00  0.4594E-01
192            86872  613020  0.7528E+00  0.8444E+01  0.9879E+01  0.1832E+02  0.2301E+00  0.4602E-01
192            85671  609912  0.7571E+00  0.8480E+01  0.9925E+01  0.1840E+02  0.2307E+00  0.4614E-01
29             88620  471247  0.9417E+00  0.1216E+02  0.1217E+02  0.2434E+02  0.2613E+00  0.1730E+00
29             87989  470022  0.9256E+00  0.9727E+01  0.1191E+02  0.2164E+02  0.2659E+00  0.1802E+00
111            86826  466610  0.9798E+00  0.1544E+02  0.1299E+02  0.2843E+02  0.2599E+00  0.1696E+00
111            85651  463642  0.9984E+00  0.1796E+02  0.1345E+02  0.3141E+02  0.2603E+00  0.1678E+00
125            87241  428475  0.9301E+00  0.1421E+02  0.1314E+02  0.2735E+02  0.2503E+00  0.1790E+00
69             85749  416067  0.8855E+00  0.1096E+02  0.1230E+02  0.2326E+02  0.2478E+00  0.1789E+00
69             85722  414179  0.8619E+00  0.8074E+01  0.1207E+02  0.2014E+02  0.2482E+00  0.1721E+00
70             88001  413658  0.8443E+00  0.7889E+01  0.1199E+02  0.1988E+02  0.2460E+00  0.1725E+00
203            85515  411854  0.8516E+00  0.8009E+01  0.1207E+02  0.2008E+02  0.2461E+00  0.1712E+00
203            85297  409278  0.8557E+00  0.9131E+01  0.1217E+02  0.2130E+02  0.2427E+00  0.1705E+00
21             85096  387263  0.8442E+00  0.2050E+02  0.1327E+02  0.3377E+02  0.2362E+00  0.1767E+00
21             85119  382501  0.8315E+00  0.1392E+02  0.1301E+02  0.2693E+02  0.2352E+00  0.1815E+00
23             85086  381485  0.8357E+00  0.1860E+02  0.1315E+02  0.3175E+02  0.2380E+00  0.1750E+00
21             84771  376904  0.8465E+00  0.2218E+02  0.1311E+02  0.3529E+02  0.2270E+00  0.1635E+00
23             86249  377843  0.8191E+00  0.2139E+02  0.1310E+02  0.3448E+02  0.2286E+00  0.1760E+00
21             85172  374573  0.8436E+00  0.1895E+02  0.1318E+02  0.3214E+02  0.2290E+00  0.1799E+00
23             87227  375381  0.8027E+00  0.1528E+02  0.1297E+02  0.2825E+02  0.2338E+00  0.1859E+00
192            91791  654648  0.7381E+00  0.8294E+01  0.9408E+01  0.1770E+02  0.2294E+00  0.4588E-01
192            91289  650387  0.7371E+00  0.8298E+01  0.9455E+01  0.1775E+02  0.2293E+00  0.4586E-01
192            91289  645387  0.7363E+00  0.8301E+01  0.9509E+01  0.1781E+02  0.2292E+00  0.4584E-01
192            91289  640387  0.7363E+00  0.8308E+01  0.9562E+01  0.1787E+02  0.2291E+00  0.4583E-01
192            91289  635387  0.7370E+00  0.8318E+01  0.9616E+01  0.1793E+02  0.2291E+00  0.4581E-01
192            91289  630387  0.7384E+00  0.8332E+01  0.9670E+01  0.1800E+02  0.2291E+00  0.4581E-01
192            91289  625387  0.7402E+00  0.8351E+01  0.9717E+01  0.1807E+02  0.2292E+00  0.4584E-01
192            91289  620387  0.7424E+00  0.8371E+01  0.9777E+01  0.1815E+02  0.2294E+00  0.4587E-01
192            91120  615628  0.7451E+00  0.8394E+01  0.9835E+01  0.1823E+02  0.2295E+00  0.4589E-01
192            89926  612641  0.7486E+00  0.8423E+01  0.9877E+01  0.1830E+02  0.2299E+00  0.4598E-01
82             93125  479472  0.9290E+00  0.1559E+02  0.1273E+02  0.2832E+02  0.2520E+00  0.1546E+00
82             91600  476170  0.9421E+00  0.1600E+02  0.1295E+02  0.2895E+02  0.2523E+00  0.1592E+00
29             89026  471234  0.9858E+00  0.1619E+02  0.1351E+02  0.2970E+02  0.2711E+00  0.1934E+00
125            90514  428198  0.9102E+00  0.1480E+02  0.1320E+02  0.2801E+02  0.2532E+00  0.1905E+00
125            91248  427474  0.8996E+00  0.1306E+02  0.1297E+02  0.2603E+02  0.2470E+00  0.1805E+00
128            93408  420452  0.8583E+00  0.1301E+02  0.1280E+02  0.2580E+02  0.2445E+00  0.1885E+00
70             90925  413629  0.8196E+00  0.7687E+01  0.1190E+02  0.1959E+02  0.2442E+00  0.1726E+00
72             91542  414394  0.8423E+00  0.1125E+02  0.1222E+02  0.2347E+02  0.2404E+00  0.1681E+00
70             91893  411815  0.8265E+00  0.9952E+01  0.1211E+02  0.2206E+02  0.2416E+00  0.1783E+00
23             88422  375411  0.7894E+00  0.1786E+02  0.1300E+02  0.3086E+02  0.2259E+00  0.1794E+00
192            96009  657325  0.7419E+00  0.8311E+01  0.9384E+01  0.1770E+02  0.2300E+00  0.4600E-01
192            95619  652887  0.7394E+00  0.8308E+01  0.9427E+01  0.1773E+02  0.2298E+00  0.4596E-01
192            95619  647887  0.7379E+00  0.8309E+01  0.9481E+01  0.1779E+02  0.2297E+00  0.4594E-01
192            95619  642887  0.7366E+00  0.8309E+01  0.9529E+01  0.1784E+02  0.2295E+00  0.4589E-01
192            95619  637887  0.7362E+00  0.8313E+01  0.9584E+01  0.1790E+02  0.2294E+00  0.4587E-01
192            95619  632887  0.7365E+00  0.8321E+01  0.9632E+01  0.1795E+02  0.2292E+00  0.4585E-01
192            95619  627887  0.7374E+00  0.8332E+01  0.9685E+01  0.1802E+02  0.2292E+00  0.4584E-01
192            95619  622887  0.7380E+00  0.8341E+01  0.9738E+01  0.1808E+02  0.2290E+00  0.4580E-01
192            95354  618263  0.7389E+00  0.8350E+01  0.9791E+01  0.1814E+02  0.2289E+00  0.4577E-01
192            94181  615369  0.7414E+00  0.8371E+01  0.9831E+01  0.1820E+02  0.2290E+00  0.4581E-01
119            98459  532892  0.8041E+00  0.8042E+01  0.1095E+02  0.1899E+02  0.2448E+00  0.1350E+00
119            98345  522746  0.8133E+00  0.8023E+01  0.1105E+02  0.1907E+02  0.2488E+00  0.1444E+00
119            97304  519001  0.8212E+00  0.8074E+01  0.1110E+02  0.1918E+02  0.2502E+00  0.1451E+00
82             98362  492736  0.8792E+00  0.1313E+02  0.1206E+02  0.2519E+02  0.2473E+00  0.1485E+00
82             96680  486288  0.9111E+00  0.1462E+02  0.1276E+02  0.2738E+02  0.2513E+00  0.1668E+00
82             96057  482684  0.9065E+00  0.1488E+02  0.1258E+02  0.2747E+02  0.2508E+00  0.1558E+00
82             94947  479328  0.9297E+00  0.1710E+02  0.1310E+02  0.3020E+02  0.2520E+00  0.1573E+00
33             97429  458809  0.8806E+00  0.1169E+02  0.1239E+02  0.2408E+02  0.2688E+00  0.2234E+00
125            95279  427268  0.8717E+00  0.1316E+02  0.1295E+02  0.2611E+02  0.2441E+00  0.1778E+00
