snr,x,y,q,hc,h,r,s,dv,cat,area,ps,component
"2017","13500","371500",0.0001566,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","14500","370500",0.0007058,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","14500","371500",0.00162,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","14500","372500",5.22e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","14500","377500",6.584e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","366500",3.144e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","367500",0.002395,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","368500",8.245e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","369500",6.228e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","370500",0.0005683,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","371500",0.0007771,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","372500",6.762e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","373500",5.813e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","374500",0.0006773,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","375500",0.001814,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","376500",0.0006133,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","377500",7.831e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","15500","378500",3.736e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","365500",8.901e-06,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","366500",0.001198,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","367500",0.0002769,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","368500",0.0003232,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","369500",0.000338,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","370500",0.0007029,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","371500",0.0003583,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","372500",0.001147,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","373500",0.0004234,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","374500",0.0007854,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","375500",0.0001833,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","376500",0.0003114,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","377500",0.0001056,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","16500","378500",0.0001721,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","365500",0.0008401,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","366500",0.001018,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","367500",0.001701,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","368500",0.0009844,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","369500",0.001085,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","370500",0.0004805,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","371500",0.0007172,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","372500",0.0001281,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","373500",0.000121,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","374500",5.695e-05,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","376500",0.002013,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","377500",0.0002433,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","378500",0.0004721,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","17500","379500",1.186e-06,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","18500","363500",0.0008057,0,0.5,"1000",0.3,"5","4130","528","0",NH3
"2017","18500","364500",0.0008155,0,0.5,"1000",0.3,"5","4130","528","0",NH3
