x	y	tot_dep-mol~ha~y
160527	444268	19.432
160571	515387	17.278
160571	520387	17.363
160571	525387	17.443
160571	530387	17.503
160571	535387	17.511
160571	590387	17.757
160571	595387	17.82
160571	600387	17.862
160571	610387	17.923
160664	545945	22.113
160827	604370	22.505
160935	614012	17.948
161055	473827	19.576
161103	433764	18.21
161280	605911	21.631
161294	510462	17.157
161534	548848	18.662
161658	377964	20.469
162037	475155	18.484
162382	370662	19.696
162441	375146	20.048
162660	555197	19.81
163247	508981	19.445
163498	585188	18.535
163548	474541	19.423
164015	549222	17.361
164035	606520	19.582
164071	475253	17.347
164072	372819	23.93
164282	377323	20.879
164309	442507	19.835
164376	375481	21.094
164385	556693	18.738
164425	588240	17.655
164509	374561	20.578
164525	368398	17.247
164574	552363	20.707
164762	537302	17.378
164832	512988	17.089
164901	517887	17.208
164901	522887	17.243
164901	527887	17.317
164901	532887	17.396
164901	592887	17.766
164901	597887	17.814
164901	602887	17.873
164901	612887	17.961
164928	608428	17.91
164947	434132	18.282
165236	477608	18.11
165236	605930	19.191
165309	615599	17.96
166452	485843	16.923
166457	483233	16.295
166559	369172	17.433
166814	550624	18.151
167192	369822	19.938
167584	481951	19.86
167980	525399	17.19
168005	520354	17.283
168173	530602	17.244
168533	512591	18.364
168589	591521	17.73
168590	446855	19.935
168632	607543	17.871
168768	484996	16.228
168937	439929	19.838
168964	605026	17.856
169042	359796	17.161
169150	535438	17.276
169199	434851	18.489
169231	515387	16.952
169231	595387	17.782
169231	600387	17.816
169231	610387	17.903
169255	614676	17.974
169774	539322	17.249
170040	379781	17.173
170093	377657	19.181
170543	439854	18.204
170553	606824	28.084
170568	553073	23.096
170684	607942	23.562
170860	476112	26.73
170879	551970	21.569
170904	377271	19.123
170908	360596	16.265
170989	378939	17.549
171113	552562	21.208
171210	364704	20.279
171304	360105	18.768
171367	470724	27.849
171554	480025	26.624
171687	516230	19.287
171767	455371	24.121
171798	439710	17.534
171913	358632	21.517
171918	514144	16.84
172114	359877	19.113
172149	380999	20.045
172259	360776	18.235
172273	378433	17.192
172370	363263	20.37
172494	540889	17.164
172515	538364	17.215
172846	439474	18.228
172910	367244	22.002
173307	607702	22.933
173323	593676	17.747
173329	378010	19.032
173444	434251	15.99
173541	488307	16.189
173543	472989	28.28
173556	602547	17.823
173561	597887	17.79
173561	612887	17.923
173584	615838	17.974
173670	609275	17.924
173785	477750	27.388
173811	366525	19.917
174153	456708	22.703
174217	482126	24.252
174278	314832	16.699
174319	441083	19.584
174344	453315	23.265
174346	468997	27.662
174385	512990	16.718
174471	557098	18.835
174492	315536	16.255
174739	367815	22.091
174873	490542	20.001
175040	555222	19.792
175085	314470	16.381
175494	447950	26.162
175810	442057	22.287
175820	321998	17.067
175835	555593	19.793
175886	433673	18.634
175972	316183	16.869
175987	315049	16.191
176088	308271	15.562
176135	320862	16.018
176365	369145	19.725
176496	367877	17.302
176771	313087	16.447
176777	442406	25.207
176822	310888	15.68
177110	433407	16.777
177394	433609	16.771
177493	490533	16.106
177661	441527	17.688
177701	513456	16.678
177718	480552	29.061
177826	445740	26.331
177845	470217	23.767
177849	511759	17.345
177864	614675	17.974
177871	475314	20.886
177891	600387	17.825
177891	610465	17.869
177899	595461	17.664
177899	608003	18.856
177915	607369	24.228
177947	454955	26.982
177953	450402	19.072
178114	325139	16.433
178164	604565	17.765
178300	432694	18.4
178555	484289	23.9
178562	465427	26.655
178689	557167	20.309
178914	560027	18.25
179013	330428	15.926
179050	432659	18.231
179121	462474	25.555
179256	592817	22.975
179958	311003	15.602
180012	432435	17.087
180056	324542	17.154
180309	315106	16.2
180344	324492	17.137
180382	316119	15.905
180416	328477	16.643
180460	442164	19.755
180547	320723	16.875
180551	315701	16.215
180653	315693	16.212
180653	594324	21.139
180822	313207	16.785
180826	327247	17.134
181013	333663	16.547
181644	337631	13.95
181897	320805	17.748
181982	493250	20.153
182084	609281	17.872
182126	432182	17.804
182147	482884	25.279
182147	598003	17.687
182171	448236	25.244
182196	510330	18
182198	615696	18.028
182222	602886	17.799
182222	612887	17.93
182225	452880	26.54
182267	561441	20.142
182272	462948	23.14
182274	558865	21.668
182286	317334	15.697
182325	512339	16.528
182341	467865	26.635
182407	607899	25.417
182544	319850	17.445
182555	477946	23.325
182556	443734	24.482
182567	605836	18.665
182585	316979	17.144
182619	510730	18.001
182688	486989	26.829
182764	510735	17.997
182873	458090	23.874
182891	472809	22.388
182949	486628	26.802
183171	319352	17.679
183269	315295	15.649
183279	342515	15.903
183426	364405	16.875
183583	365417	16.505
183756	309048	15.279
183879	372726	17.018
183903	315463	15.629
184052	496413	20.828
184500	309077	14.749
184539	363923	16.913
184619	347509	15.893
184671	496385	20.811
184979	345623	16.146
185002	510439	19.235
185189	371914	17.503
185328	513548	18.141
185391	597544	21.852
185565	430907	16.3
185621	607286	22.709
185821	317404	15.659
185904	374008	16.586
186003	318954	17.804
186087	319488	16.718
186157	500076	19.582
186255	450355	26.054
186269	510675	19.512
186338	446110	24.216
186424	600584	17.701
186468	507397	19.865
186499	460408	23.72
186500	470405	27.231
186504	455383	22.33
186512	608143	21.711
186525	610727	17.91
186543	465343	25.874
186552	475387	28.235
186603	480319	28.138
186606	485442	28.976
186626	614703	18.05
186660	605242	17.828
186715	510429	19.494
186818	583148	21.766
186885	608584	21.734
186909	390001	17.125
187048	489563	28.066
187065	504290	19.858
187280	582161	21.191
187434	505285	19.834
187536	543253	19.869
187555	350359	15.115
187571	328832	17.336
187664	514454	19.213
187887	316694	15.925
188076	383359	17.192
188139	541053	21.599
188266	380958	17.514
188467	310143	15.793
188557	570382	21.378
188688	325136	15.769
188691	559538	21.033
188852	430023	19.31
188967	582350	21.663
189229	608430	26.33
189624	541187	20.993
189860	559399	19.421
189960	538664	21.657
190010	600131	18.305
190014	468050	27.465
190185	429820	18.369
190244	316956	15.31
190295	482881	25.024
190393	375307	17.112
190414	477978	24.365
190469	326446	16.329
190602	382314	19.283
190612	560629	20.517
190638	472816	27.342
190760	323706	15.536
190787	378611	17.441
190857	462881	27.381
190873	602904	17.777
190881	609589	18.502
190882	612887	18.044
190884	487859	27.897
190907	514695	17.439
190917	448448	24.659
190929	572018	22.043
191032	457767	27.104
191049	569680	20.221
191052	431731	17.152
191103	308659	14.823
191137	312584	15.898
191158	607133	17.948
191169	616283	18.176
191215	453058	22.398
191237	507740	22.821
191385	492244	27.369
191453	533218	26.561
191592	515794	16.344
191622	507048	22.775
191751	535836	23.941
191970	343878	15.663
192166	417319	20.494
192560	441260	18.103
192878	362235	18.928
192917	379809	17.491
192928	529301	20.471
193030	480627	20.648
193040	475812	20.163
193050	413640	17.062
193393	522781	19.909
193415	464703	22.414
193484	570055	21.403
193546	438015	19.327
193579	413659	17.048
193596	472371	24.378
193679	416795	19.459
193795	439293	18.024
193812	314596	15.055
194016	323055	16.689
194122	522603	21.409
194152	362245	20.358
194354	530809	21.83
194564	441511	20.967
194586	502850	19.724
194699	486826	27.591
194720	419323	18.535
194734	362992	20.35
194758	534030	21.79
194775	602025	17.786
194794	504382	21.007
194809	502882	19.719
194817	516307	16.253
194910	309117	18.498
195012	611150	18.104
195105	490404	27.385
195106	504523	19.18
195124	319490	15.45
195164	460236	26.069
195179	321497	16.385
195212	605387	17.942
195220	450387	19.119
195226	615354	18.215
195237	524923	20.193
195240	455380	22.973
195246	447144	25.559
195248	430470	17.379
195290	427678	18.611
195433	494477	20.715
195582	608974	18.02
195619	307641	17.329
195658	528188	21.951
195682	344644	16.607
195854	436589	17.777
195946	518418	17.155
196251	617999	18.315
196259	525534	20.274
196488	562981	22.036
196532	562636	22.03
196611	563207	22.134
196652	444103	20.816
196668	408038	19.416
196907	521955	22.253
196982	444008	20.801
197012	354592	16.48
197071	482511	19.676
197083	532908	21.976
197102	443622	18.393
197124	325983	17.362
197259	531457	23.499
197272	351259	16.918
197360	318801	17.145
197383	517573	19.285
197396	516522	19.35
197522	488975	21.56
197549	435926	17.35
197638	531255	23.475
197754	395594	21.261
197978	307669	17.132
198115	461738	25.037
198259	326525	17.467
198289	503471	19.08
198363	395121	21.704
198593	396192	21.281
198615	324971	17.837
198682	351796	16.056
198721	526690	21.449
198755	456811	25.301
198899	411886	18.868
198962	562552	21.595
198967	493310	27.853
198989	517947	19.952
199072	444819	16.832
199088	496742	27.135
199113	448826	22.37
199149	436297	17.879
199281	502059	19.751
199299	407011	22.089
199351	561734	21.335
199421	361620	16.061
199451	432786	17.128
199474	522904	19.314
199498	613056	18.251
199505	603630	17.931
199538	452881	25.895
199540	435766	18.976
199542	607887	18.149
199715	617340	18.379
199749	516452	19.583
199817	360285	16.503
199880	435146	18.938
199930	560227	21.985
200108	610713	18.175
200163	347167	15.87
200182	519254	21.716
200317	526265	21.151
200672	525249	20.167
200735	446413	17.268
200781	403901	19.945
201410	495101	24.027
201505	499042	18.46
201823	516140	19.369
201844	513534	19.629
201991	487271	19.324
202060	454394	19.939
202183	450792	24.947
202189	514442	19.328
202301	360397	19.62
202360	499057	19.17
202501	403856	21.746
202557	525411	21.442
202887	496069	19.997
202947	447331	19.191
203043	529603	20.111
203061	431689	15.165
203081	434445	17.742
203135	486937	18.677
203194	435288	17.686
203276	521058	24.257
203402	485248	17.721
203414	431260	15.148
203460	612320	18.31
203502	509882	19.339
203506	350638	16.513
203526	609865	18.158
203598	525633	20.138
203617	495763	18.888
203670	602405	18.208
203702	480221	18.555
203726	446590	18.211
203839	400097	18.304
203843	353951	17.546
203872	605387	18.077
203872	615387	18.421
203922	479838	18.088
203997	529890	20.099
204049	518395	19.766
204075	619476	18.546
204212	506825	20.001
204249	515605	20.327
204406	522876	21.795
204684	457349	21.147
204691	460312	19.117
204879	449451	18.178
205085	476513	19.368
205153	489193	20.222
205304	396538	21.063
205312	610687	25.66
205455	490454	18.296
205595	351558	19.777
205739	601344	22.996
205774	492638	18.673
205953	564208	23.165
205989	595829	22.339
206037	522698	20.851
206197	491679	19.062
206255	458936	18.975
206321	504745	21.302
206360	453084	18.17
206446	432690	17.543
206509	505939	19.781
206560	609860	20.214
206572	505050	19.75
206712	460640	20.657
206874	449113	17.503
206891	396415	21.736
206933	563814	23.097
207325	429177	17.669
207347	504313	20.016
207448	352911	17.992
207518	453663	17.774
207850	601687	18.933
207910	611898	29.77
208122	613903	18.521
208125	472202	19.765
208126	604074	18.139
208170	355760	16.438
208202	617887	18.523
208213	620675	18.734
208221	607727	18.191
208357	597799	18.204
208656	594240	24.395
208858	467701	17.677
208902	467049	17.606
208966	470669	18.168
208990	393260	20.506
209290	457605	18.293
209567	611908	23.198
209654	462378	18.614
209750	542955	26.236
209762	464877	18.042
209766	470183	17.942
209936	465359	18.039
209961	470125	17.934
210065	386397	19.934
210196	383537	20.687
210316	465485	18.317
210441	458477	17.989
210477	459770	20.824
210554	391516	17.713
210761	611823	21.738
210919	456337	17.808
210972	393510	17.285
211113	599517	27.383
211170	458397	18.25
211338	385363	18.668
211382	457175	17.383
211400	612909	24.515
211769	612877	24.535
211992	595519	21.475
212268	382686	16.563
212526	615413	18.555
212536	619589	18.762
212543	610378	18.765
212545	605547	18.244
212692	545460	26.952
212826	535319	25.112
212841	548102	23.213
213284	553010	23.44
213295	542577	22.007
213350	612955	21.13
213794	532381	23.689
214203	551108	25.291
214338	566533	25.144
214346	533091	23.705
215189	594695	22.979
215311	537037	24.165
215339	550870	26.109
215613	567170	24.878
216531	614311	18.782
216863	607887	18.435
216863	617887	18.814
216873	603456	18.256
216885	620705	18.948
216994	547887	26.968
217007	543744	31.463
217038	612133	18.572
217044	551160	30.047
218046	548231	30.785
218503	486761	21.721
219204	537024	22.975
219358	486352	20.649
219580	557796	22.443
219772	542517	29.963
219846	602799	23.925
219978	549305	26.522
220025	545573	31.016
220151	548571	23.996
220335	616552	18.851
221134	605547	18.416
221183	619620	19.012
221193	610387	18.581
221626	535339	21.313
221670	614739	18.919
221863	559287	22.81
222139	482575	24.027
222319	532702	20.793
222396	556652	22.129
222538	542864	22.576
222801	544182	22.216
222853	484367	21.298
223056	496679	19.874
223330	499286	22.759
223452	576433	22.427
223641	544005	23.336
224039	545651	22.764
224262	554939	23.838
224537	620539	19.106
224791	480094	22.205
224815	534393	19.968
224840	498564	20.691
225011	483331	22.505
225055	486047	22.346
225166	604767	22.212
225188	557956	22.549
225319	619247	19.081
225523	607887	18.587
225523	612887	18.821
225634	617104	18.994
225684	537458	26.329
225684	577660	19.496
226394	563876	25.105
227018	502545	26.681
227055	535471	20.608
227687	559312	22.684
227828	484352	21.538
228079	539169	24.02
228503	577188	23.11
228611	578822	22.561
229336	501040	26.07
229428	459240	19.104
229561	504293	22.551
229781	606236	18.568
229801	552337	23.089
229853	610387	18.789
229853	615387	18.958
229973	619396	19.138
230088	618021	19.069
230544	553805	23.461
230670	476396	18.899
231094	487338	19.097
231123	488262	19.18
231924	553915	23.61
232330	477329	21.214
232361	488259	18.784
232709	505483	25.484
232811	502875	25.883
232811	605358	21.567
233216	620494	19.237
233456	619407	19.168
234113	608048	18.717
234183	612887	18.951
234387	617362	22.166
234562	552213	21.604
235585	532489	20.346
235770	619996	19.257
236664	557719	24.616
237105	536712	21.86
237202	532535	21.081
237225	556138	23.879
237225	618610	19.21
237400	607610	23.276
237765	534032	22.359
238162	615168	19.081
238400	619703	19.294
238484	610444	18.906
238486	552143	23.044
238637	578116	22.952
238768	569783	23.478
239316	560256	23.188
239619	576540	22.692
239905	565308	25.815
240143	616403	19.151
240836	544754	21.71
241086	445188	18.265
241146	500144	20.849
241180	497911	19.314
241249	543858	25.065
241528	563180	27.361
241969	545744	25.966
242037	576251	21.014
242084	498279	19.193
242089	565597	26.607
242170	558051	23.088
242186	500799	19.738
242221	444673	19.408
242258	617014	19.214
242300	611993	18.998
242343	445755	20.909
242364	572807	18.08
242474	570256	19.647
242528	609785	20.903
243465	613909	19.092
243607	554520	22.857
244375	555245	29.68
244568	439851	18.119
245184	440020	18.486
246425	614341	19.171
246937	610137	18.977
247694	611695	19.056
248375	436397	17.534
249071	460509	18.459
250268	611707	19.066
250325	553779	22.81
250656	460104	16.666
250939	463058	18.556
251003	442645	17.365
251952	608802	21.837
252276	609474	18.983
252510	465491	19.004
252908	496934	18.78
253806	493236	20.371
254052	603365	19.072
254395	492645	20.008
254691	497888	21.033
255117	607594	18.873
255158	608807	18.932
255172	477503	20.378
255299	477952	20.394
255997	495510	19.732
256042	605171	18.788
256415	485086	18.811
256449	463624	18.245
256487	462278	18.552
256533	600524	18.522
256897	607996	18.86
257031	488994	18.149
257118	596743	18.35
258511	495849	19.428
258512	602200	18.659
258546	494292	20.009
259685	489151	22.384
259695	597640	18.398
260657	594562	18.286
261795	479948	18.186
261890	467687	17.976
262025	482723	19.083
263002	479538	19.396
263159	484031	19.936
264188	477776	17.905
264253	593851	17.958
264887	521205	20.506
264936	592350	18.184
265056	495094	20.892
265180	472468	17.696
265529	523995	19.512
266187	474900	17.305
266279	485612	19.097
266409	480188	17.993
266805	477746	17.544
267051	483374	21.711
267270	522804	16.021
267599	520173	17.56
267885	474077	17.099
268940	592821	19.442
268971	486848	17.878
269523	588177	17.937
271112	558766	23.536
271340	558737	23.519
272990	594276	17.969
273140	590386	18.019
273315	586157	17.752
275164	592599	18.494
275709	587520	17.821
276275	584912	21.41
