name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.6578E+00  0.1049E+03  0.6871E+02  0.1736E+03  0.6180E-01
190           226576  563508  0.6582E+00  0.1051E+03  0.6880E+02  0.1739E+03  0.6179E-01
190           226483  563561  0.6592E+00  0.1053E+03  0.6891E+02  0.1742E+03  0.6180E-01
190           226669  563561  0.6576E+00  0.1049E+03  0.6872E+02  0.1737E+03  0.6177E-01
190           226204  563615  0.6621E+00  0.1061E+03  0.6921E+02  0.1753E+03  0.6182E-01
190           226390  563615  0.6597E+00  0.1055E+03  0.6899E+02  0.1745E+03  0.6180E-01
190           226576  563615  0.6580E+00  0.1051E+03  0.6881E+02  0.1739E+03  0.6177E-01
190           226297  563669  0.6609E+00  0.1058E+03  0.6911E+02  0.1749E+03  0.6182E-01
190           226483  563669  0.6588E+00  0.1053E+03  0.6892E+02  0.1743E+03  0.6178E-01
190           226669  563669  0.6572E+00  0.1049E+03  0.6873E+02  0.1736E+03  0.6175E-01
190           226204  563723  0.6621E+00  0.1061E+03  0.6924E+02  0.1753E+03  0.6181E-01
190           226390  563723  0.6595E+00  0.1055E+03  0.6903E+02  0.1746E+03  0.6179E-01
190           226576  563723  0.6578E+00  0.1051E+03  0.6883E+02  0.1739E+03  0.6176E-01
190           226297  563776  0.6607E+00  0.1058E+03  0.6914E+02  0.1750E+03  0.6180E-01
190           226483  563776  0.6585E+00  0.1053E+03  0.6895E+02  0.1743E+03  0.6177E-01
190           226669  563776  0.6571E+00  0.1049E+03  0.6874E+02  0.1736E+03  0.6175E-01
190           226204  563830  0.6619E+00  0.1061E+03  0.6925E+02  0.1754E+03  0.6179E-01
190           226390  563830  0.6594E+00  0.1055E+03  0.6904E+02  0.1746E+03  0.6178E-01
190           226576  563830  0.6575E+00  0.1051E+03  0.6883E+02  0.1739E+03  0.6175E-01
190           226111  563884  0.6633E+00  0.1064E+03  0.6936E+02  0.1758E+03  0.6177E-01
190           226297  563884  0.6606E+00  0.1058E+03  0.6917E+02  0.1750E+03  0.6177E-01
190           226483  563884  0.6586E+00  0.1053E+03  0.6898E+02  0.1743E+03  0.6175E-01
190           226204  563938  0.6619E+00  0.1061E+03  0.6927E+02  0.1754E+03  0.6176E-01
190           226390  563938  0.6593E+00  0.1055E+03  0.6906E+02  0.1746E+03  0.6174E-01
190           226576  563938  0.6574E+00  0.1051E+03  0.6886E+02  0.1739E+03  0.6172E-01
190           226111  563991  0.6636E+00  0.1065E+03  0.6937E+02  0.1758E+03  0.6176E-01
190           226297  563991  0.6607E+00  0.1058E+03  0.6919E+02  0.1750E+03  0.6174E-01
190           226483  563991  0.6587E+00  0.1053E+03  0.6899E+02  0.1743E+03  0.6172E-01
190           226204  564045  0.6396E+00  0.1376E+03  0.7389E+02  0.2115E+03  0.5696E-01
204           226204  564045  0.6396E+00  0.1376E+03  0.7389E+02  0.2115E+03  0.5696E-01
190           226390  564045  0.6373E+00  0.1370E+03  0.7369E+02  0.2106E+03  0.5696E-01
190           226576  564045  0.6357E+00  0.1363E+03  0.7348E+02  0.2098E+03  0.5695E-01
190           226111  564099  0.6409E+00  0.1381E+03  0.7398E+02  0.2121E+03  0.5695E-01
204           226111  564099  0.6409E+00  0.1381E+03  0.7398E+02  0.2121E+03  0.5695E-01
190           226297  564099  0.6385E+00  0.1373E+03  0.7381E+02  0.2111E+03  0.5694E-01
204           226297  564099  0.6385E+00  0.1373E+03  0.7381E+02  0.2111E+03  0.5694E-01
190           226483  564099  0.6366E+00  0.1366E+03  0.7360E+02  0.2102E+03  0.5693E-01
190           226204  564152  0.6397E+00  0.1377E+03  0.7389E+02  0.2116E+03  0.5693E-01
204           226204  564152  0.6397E+00  0.1377E+03  0.7389E+02  0.2116E+03  0.5693E-01
190           226390  564152  0.6375E+00  0.1370E+03  0.7370E+02  0.2107E+03  0.5693E-01
190           226576  564152  0.6356E+00  0.1363E+03  0.7350E+02  0.2098E+03  0.5690E-01
190           226297  564206  0.6386E+00  0.1373E+03  0.7381E+02  0.2111E+03  0.5691E-01
 
