name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.7825E-01  0.9100E+01  0.4330E+01  0.1343E+02  0.1408E-01
190           226576  563508  0.7799E-01  0.9097E+01  0.4336E+01  0.1343E+02  0.1406E-01
190           226483  563561  0.7784E-01  0.9098E+01  0.4340E+01  0.1344E+02  0.1404E-01
190           226669  563561  0.7792E-01  0.9084E+01  0.4330E+01  0.1341E+02  0.1405E-01
190           226204  563615  0.7769E-01  0.9123E+01  0.4353E+01  0.1348E+02  0.1401E-01
190           226390  563615  0.7761E-01  0.9092E+01  0.4344E+01  0.1344E+02  0.1402E-01
190           226576  563615  0.7772E-01  0.9081E+01  0.4335E+01  0.1342E+02  0.1403E-01
190           226297  563669  0.7753E-01  0.9099E+01  0.4347E+01  0.1345E+02  0.1401E-01
190           226483  563669  0.7755E-01  0.9080E+01  0.4339E+01  0.1342E+02  0.1401E-01
190           226669  563669  0.7762E-01  0.9066E+01  0.4328E+01  0.1339E+02  0.1403E-01
190           226204  563723  0.7744E-01  0.9105E+01  0.4353E+01  0.1346E+02  0.1400E-01
190           226390  563723  0.7742E-01  0.9083E+01  0.4343E+01  0.1343E+02  0.1401E-01
190           226576  563723  0.7740E-01  0.9061E+01  0.4333E+01  0.1339E+02  0.1401E-01
190           226297  563776  0.7730E-01  0.9085E+01  0.4346E+01  0.1343E+02  0.1399E-01
190           226483  563776  0.7732E-01  0.9062E+01  0.4337E+01  0.1340E+02  0.1399E-01
190           226669  563776  0.7736E-01  0.9052E+01  0.4327E+01  0.1338E+02  0.1401E-01
190           226204  563830  0.7721E-01  0.9090E+01  0.4350E+01  0.1344E+02  0.1398E-01
190           226390  563830  0.7718E-01  0.9068E+01  0.4339E+01  0.1341E+02  0.1399E-01
190           226576  563830  0.7715E-01  0.9046E+01  0.4332E+01  0.1338E+02  0.1399E-01
190           226111  563884  0.7719E-01  0.9104E+01  0.4355E+01  0.1346E+02  0.1397E-01
190           226297  563884  0.7715E-01  0.9076E+01  0.4345E+01  0.1342E+02  0.1398E-01
190           226483  563884  0.7705E-01  0.9049E+01  0.4336E+01  0.1338E+02  0.1398E-01
190           226204  563938  0.7706E-01  0.9082E+01  0.4347E+01  0.1343E+02  0.1396E-01
190           226390  563938  0.7692E-01  0.9050E+01  0.4339E+01  0.1339E+02  0.1396E-01
190           226576  563938  0.7693E-01  0.9031E+01  0.4329E+01  0.1336E+02  0.1397E-01
190           226111  563991  0.7708E-01  0.9097E+01  0.4353E+01  0.1345E+02  0.1395E-01
190           226297  563991  0.7699E-01  0.9066E+01  0.4343E+01  0.1341E+02  0.1396E-01
190           226483  563991  0.7689E-01  0.9042E+01  0.4335E+01  0.1338E+02  0.1395E-01
190           226204  564045  0.7898E-01  0.1538E+02  0.4860E+01  0.2024E+02  0.1290E-01
204           226204  564045  0.7898E-01  0.1538E+02  0.4860E+01  0.2024E+02  0.1290E-01
190           226390  564045  0.7890E-01  0.1535E+02  0.4850E+01  0.2020E+02  0.1291E-01
190           226576  564045  0.7896E-01  0.1532E+02  0.4841E+01  0.2016E+02  0.1293E-01
190           226111  564099  0.7900E-01  0.1542E+02  0.4865E+01  0.2028E+02  0.1290E-01
204           226111  564099  0.7900E-01  0.1542E+02  0.4865E+01  0.2028E+02  0.1290E-01
190           226297  564099  0.7890E-01  0.1536E+02  0.4857E+01  0.2021E+02  0.1291E-01
204           226297  564099  0.7890E-01  0.1536E+02  0.4857E+01  0.2021E+02  0.1291E-01
190           226483  564099  0.7888E-01  0.1533E+02  0.4846E+01  0.2017E+02  0.1291E-01
190           226204  564152  0.7889E-01  0.1539E+02  0.4862E+01  0.2025E+02  0.1289E-01
204           226204  564152  0.7889E-01  0.1539E+02  0.4862E+01  0.2025E+02  0.1289E-01
190           226390  564152  0.7874E-01  0.1533E+02  0.4847E+01  0.2018E+02  0.1290E-01
190           226576  564152  0.7875E-01  0.1529E+02  0.4838E+01  0.2013E+02  0.1291E-01
190           226297  564206  0.7874E-01  0.1535E+02  0.4856E+01  0.2020E+02  0.1289E-01
 
