name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
166           184048  370784  0.3537E+00  0.2934E+02  0.2288E+02  0.5222E+02  0.8327E-01
166           183769  370837  0.3621E+00  0.2453E+02  0.2288E+02  0.4742E+02  0.8171E-01
166           184141  370837  0.3532E+00  0.2932E+02  0.2288E+02  0.5220E+02  0.8326E-01
166           184327  370837  0.3518E+00  0.2924E+02  0.2284E+02  0.5208E+02  0.8318E-01
166           184513  370837  0.3508E+00  0.2919E+02  0.2280E+02  0.5198E+02  0.8312E-01
166           183676  370891  0.3626E+00  0.2457E+02  0.2291E+02  0.4748E+02  0.8173E-01
166           184048  370891  0.3537E+00  0.2935E+02  0.2292E+02  0.5227E+02  0.8327E-01
166           184234  370891  0.3524E+00  0.2929E+02  0.2288E+02  0.5218E+02  0.8324E-01
167           184234  370891  0.3524E+00  0.2929E+02  0.2288E+02  0.5218E+02  0.8324E-01
166           184420  370891  0.3513E+00  0.2922E+02  0.2284E+02  0.5206E+02  0.8317E-01
166           184606  370891  0.3502E+00  0.2915E+02  0.2279E+02  0.5194E+02  0.8312E-01
166           184792  370891  0.3492E+00  0.2909E+02  0.2275E+02  0.5184E+02  0.8311E-01
493           184978  370891  0.3482E+00  0.2903E+02  0.2272E+02  0.5175E+02  0.8311E-01
166           183769  370945  0.3622E+00  0.2455E+02  0.2292E+02  0.4747E+02  0.8179E-01
535           183955  370945  0.3611E+00  0.2449E+02  0.2289E+02  0.4739E+02  0.8181E-01
166           184141  370945  0.3532E+00  0.2933E+02  0.2291E+02  0.5224E+02  0.8330E-01
167           184141  370945  0.3532E+00  0.2933E+02  0.2291E+02  0.5224E+02  0.8330E-01
166           184327  370945  0.3518E+00  0.2926E+02  0.2287E+02  0.5213E+02  0.8324E-01
166           184513  370945  0.3509E+00  0.2920E+02  0.2283E+02  0.5203E+02  0.8319E-01
166           184699  370945  0.3499E+00  0.2914E+02  0.2279E+02  0.5192E+02  0.8314E-01
493           184885  370945  0.3488E+00  0.2906E+02  0.2275E+02  0.5181E+02  0.8314E-01
493           185071  370945  0.3562E+00  0.2277E+02  0.2268E+02  0.4545E+02  0.8263E-01
166           183676  370999  0.3628E+00  0.2459E+02  0.2296E+02  0.4755E+02  0.8178E-01
166           183862  370999  0.3618E+00  0.2454E+02  0.2293E+02  0.4747E+02  0.8180E-01
535           184048  370999  0.3537E+00  0.2937E+02  0.2295E+02  0.5232E+02  0.8330E-01
166           184234  370999  0.3525E+00  0.2931E+02  0.2292E+02  0.5222E+02  0.8328E-01
167           184234  370999  0.3525E+00  0.2931E+02  0.2292E+02  0.5222E+02  0.8328E-01
166           184420  370999  0.3514E+00  0.2924E+02  0.2287E+02  0.5211E+02  0.8323E-01
166           184606  370999  0.3503E+00  0.2917E+02  0.2282E+02  0.5199E+02  0.8315E-01
493           184792  370999  0.3493E+00  0.2911E+02  0.2278E+02  0.5189E+02  0.8315E-01
493           184978  370999  0.3483E+00  0.2905E+02  0.2275E+02  0.5179E+02  0.8316E-01
493           185165  370999  0.3556E+00  0.2275E+02  0.2267E+02  0.4542E+02  0.8262E-01
166           183582  371052  0.3678E+00  0.2345E+02  0.2289E+02  0.4634E+02  0.8036E-01
166           183769  371052  0.3667E+00  0.2339E+02  0.2286E+02  0.4625E+02  0.8038E-01
535           183769  371052  0.3667E+00  0.2339E+02  0.2286E+02  0.4625E+02  0.8038E-01
166           183955  371052  0.3657E+00  0.2333E+02  0.2283E+02  0.4616E+02  0.8041E-01
220           183955  371052  0.3657E+00  0.2333E+02  0.2283E+02  0.4616E+02  0.8041E-01
535           183955  371052  0.3657E+00  0.2333E+02  0.2283E+02  0.4616E+02  0.8041E-01
166           184141  371052  0.3613E+00  0.2446E+02  0.2290E+02  0.4736E+02  0.8219E-01
166           184327  371052  0.3599E+00  0.2439E+02  0.2285E+02  0.4725E+02  0.8213E-01
167           184327  371052  0.3599E+00  0.2439E+02  0.2285E+02  0.4725E+02  0.8213E-01
166           184513  371052  0.3590E+00  0.2434E+02  0.2282E+02  0.4716E+02  0.8209E-01
166           184699  371052  0.3581E+00  0.2429E+02  0.2278E+02  0.4707E+02  0.8210E-01
493           184885  371052  0.3571E+00  0.2424E+02  0.2274E+02  0.4697E+02  0.8209E-01
493           185071  371052  0.3524E+00  0.2747E+02  0.2268E+02  0.5015E+02  0.8178E-01
166           183303  371106  0.3697E+00  0.2355E+02  0.2297E+02  0.4652E+02  0.8054E-01
166           183489  371106  0.3686E+00  0.2349E+02  0.2294E+02  0.4643E+02  0.8047E-01
166           183676  371106  0.3676E+00  0.2344E+02  0.2290E+02  0.4634E+02  0.8042E-01
535           183862  371106  0.3665E+00  0.2338E+02  0.2286E+02  0.4625E+02  0.8043E-01
166           184048  371106  0.3619E+00  0.2450E+02  0.2294E+02  0.4744E+02  0.8225E-01
220           184048  371106  0.3619E+00  0.2450E+02  0.2294E+02  0.4744E+02  0.8225E-01
535           184048  371106  0.3619E+00  0.2450E+02  0.2294E+02  0.4744E+02  0.8225E-01
166           184234  371106  0.3606E+00  0.2443E+02  0.2289E+02  0.4733E+02  0.8219E-01
167           184234  371106  0.3606E+00  0.2443E+02  0.2289E+02  0.4733E+02  0.8219E-01
166           184420  371106  0.3596E+00  0.2438E+02  0.2285E+02  0.4722E+02  0.8215E-01
166           184606  371106  0.3584E+00  0.2431E+02  0.2280E+02  0.4712E+02  0.8209E-01
166           184792  371106  0.3576E+00  0.2426E+02  0.2277E+02  0.4703E+02  0.8211E-01
493           184792  371106  0.3576E+00  0.2426E+02  0.2277E+02  0.4703E+02  0.8211E-01
493           184978  371106  0.3566E+00  0.2422E+02  0.2274E+02  0.4696E+02  0.8211E-01
493           185165  371106  0.3520E+00  0.2745E+02  0.2267E+02  0.5012E+02  0.8182E-01
166           183210  371160  0.3706E+00  0.2361E+02  0.2301E+02  0.4662E+02  0.8057E-01
166           183396  371160  0.3694E+00  0.2354E+02  0.2298E+02  0.4651E+02  0.8057E-01
166           183582  371160  0.3681E+00  0.2347E+02  0.2293E+02  0.4640E+02  0.8041E-01
166           183769  371160  0.3670E+00  0.2342E+02  0.2290E+02  0.4631E+02  0.8043E-01
167           183769  371160  0.3670E+00  0.2342E+02  0.2290E+02  0.4631E+02  0.8043E-01
535           183769  371160  0.3670E+00  0.2342E+02  0.2290E+02  0.4631E+02  0.8043E-01
166           183955  371160  0.3656E+00  0.2334E+02  0.2286E+02  0.4620E+02  0.8043E-01
