name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
166           184048  370784  0.1909E+00  0.2046E+02  0.2214E+02  0.4261E+02  0.3341E-01
166           183769  370837  0.1948E+00  0.1702E+02  0.2222E+02  0.3925E+02  0.3323E-01
166           184141  370837  0.1908E+00  0.2046E+02  0.2215E+02  0.4261E+02  0.3342E-01
166           184327  370837  0.1904E+00  0.2044E+02  0.2213E+02  0.4257E+02  0.3341E-01
166           184513  370837  0.1902E+00  0.2042E+02  0.2210E+02  0.4252E+02  0.3341E-01
166           183676  370891  0.1949E+00  0.1704E+02  0.2225E+02  0.3929E+02  0.3325E-01
166           184048  370891  0.1910E+00  0.2048E+02  0.2218E+02  0.4265E+02  0.3343E-01
166           184234  370891  0.1906E+00  0.2046E+02  0.2216E+02  0.4261E+02  0.3342E-01
167           184234  370891  0.1906E+00  0.2046E+02  0.2216E+02  0.4261E+02  0.3342E-01
166           184420  370891  0.1903E+00  0.2043E+02  0.2213E+02  0.4256E+02  0.3341E-01
166           184606  370891  0.1900E+00  0.2041E+02  0.2210E+02  0.4251E+02  0.3341E-01
166           184792  370891  0.1898E+00  0.2040E+02  0.2208E+02  0.4248E+02  0.3340E-01
493           184978  370891  0.1896E+00  0.2038E+02  0.2206E+02  0.4245E+02  0.3340E-01
166           183769  370945  0.1948E+00  0.1703E+02  0.2226E+02  0.3929E+02  0.3326E-01
535           183955  370945  0.1945E+00  0.1701E+02  0.2224E+02  0.3926E+02  0.3325E-01
166           184141  370945  0.1909E+00  0.2046E+02  0.2218E+02  0.4264E+02  0.3344E-01
167           184141  370945  0.1909E+00  0.2046E+02  0.2218E+02  0.4264E+02  0.3344E-01
166           184327  370945  0.1905E+00  0.2044E+02  0.2215E+02  0.4259E+02  0.3343E-01
166           184513  370945  0.1903E+00  0.2043E+02  0.2213E+02  0.4256E+02  0.3342E-01
166           184699  370945  0.1900E+00  0.2042E+02  0.2210E+02  0.4252E+02  0.3342E-01
493           184885  370945  0.1898E+00  0.2040E+02  0.2209E+02  0.4248E+02  0.3341E-01
493           185071  370945  0.1924E+00  0.1600E+02  0.2210E+02  0.3809E+02  0.3366E-01
166           183676  370999  0.1951E+00  0.1705E+02  0.2228E+02  0.3933E+02  0.3327E-01
166           183862  370999  0.1948E+00  0.1703E+02  0.2227E+02  0.3930E+02  0.3326E-01
535           184048  370999  0.1911E+00  0.2048E+02  0.2220E+02  0.4268E+02  0.3345E-01
166           184234  370999  0.1907E+00  0.2046E+02  0.2218E+02  0.4263E+02  0.3344E-01
167           184234  370999  0.1907E+00  0.2046E+02  0.2218E+02  0.4263E+02  0.3344E-01
166           184420  370999  0.1904E+00  0.2044E+02  0.2215E+02  0.4259E+02  0.3343E-01
166           184606  370999  0.1901E+00  0.2042E+02  0.2212E+02  0.4254E+02  0.3342E-01
493           184792  370999  0.1899E+00  0.2041E+02  0.2211E+02  0.4252E+02  0.3342E-01
493           184978  370999  0.1897E+00  0.2039E+02  0.2209E+02  0.4248E+02  0.3342E-01
493           185165  370999  0.1923E+00  0.1599E+02  0.2210E+02  0.3809E+02  0.3366E-01
166           183582  371052  0.1953E+00  0.1670E+02  0.2227E+02  0.3897E+02  0.3341E-01
166           183769  371052  0.1949E+00  0.1667E+02  0.2225E+02  0.3892E+02  0.3340E-01
535           183769  371052  0.1949E+00  0.1667E+02  0.2225E+02  0.3892E+02  0.3340E-01
166           183955  371052  0.1945E+00  0.1665E+02  0.2223E+02  0.3888E+02  0.3339E-01
220           183955  371052  0.1945E+00  0.1665E+02  0.2223E+02  0.3888E+02  0.3339E-01
535           183955  371052  0.1945E+00  0.1665E+02  0.2223E+02  0.3888E+02  0.3339E-01
166           184141  371052  0.1921E+00  0.1821E+02  0.2224E+02  0.4045E+02  0.3387E-01
166           184327  371052  0.1917E+00  0.1818E+02  0.2221E+02  0.4039E+02  0.3386E-01
167           184327  371052  0.1917E+00  0.1818E+02  0.2221E+02  0.4039E+02  0.3386E-01
166           184513  371052  0.1914E+00  0.1816E+02  0.2219E+02  0.4036E+02  0.3385E-01
166           184699  371052  0.1912E+00  0.1814E+02  0.2217E+02  0.4031E+02  0.3385E-01
493           184885  371052  0.1910E+00  0.1813E+02  0.2215E+02  0.4028E+02  0.3384E-01
493           185071  371052  0.1905E+00  0.1933E+02  0.2207E+02  0.4140E+02  0.3332E-01
166           183303  371106  0.1959E+00  0.1674E+02  0.2232E+02  0.3906E+02  0.3346E-01
166           183489  371106  0.1955E+00  0.1672E+02  0.2230E+02  0.3902E+02  0.3344E-01
166           183676  371106  0.1952E+00  0.1669E+02  0.2228E+02  0.3897E+02  0.3342E-01
535           183862  371106  0.1948E+00  0.1667E+02  0.2226E+02  0.3893E+02  0.3341E-01
166           184048  371106  0.1923E+00  0.1823E+02  0.2227E+02  0.4050E+02  0.3389E-01
220           184048  371106  0.1923E+00  0.1823E+02  0.2227E+02  0.4050E+02  0.3389E-01
535           184048  371106  0.1923E+00  0.1823E+02  0.2227E+02  0.4050E+02  0.3389E-01
166           184234  371106  0.1919E+00  0.1820E+02  0.2224E+02  0.4044E+02  0.3387E-01
167           184234  371106  0.1919E+00  0.1820E+02  0.2224E+02  0.4044E+02  0.3387E-01
166           184420  371106  0.1916E+00  0.1818E+02  0.2221E+02  0.4039E+02  0.3387E-01
166           184606  371106  0.1913E+00  0.1815E+02  0.2219E+02  0.4034E+02  0.3385E-01
166           184792  371106  0.1911E+00  0.1814E+02  0.2217E+02  0.4031E+02  0.3385E-01
493           184792  371106  0.1911E+00  0.1814E+02  0.2217E+02  0.4031E+02  0.3385E-01
493           184978  371106  0.1909E+00  0.1812E+02  0.2216E+02  0.4028E+02  0.3385E-01
493           185165  371106  0.1904E+00  0.1932E+02  0.2207E+02  0.4139E+02  0.3332E-01
166           183210  371160  0.1962E+00  0.1676E+02  0.2236E+02  0.3912E+02  0.3347E-01
166           183396  371160  0.1958E+00  0.1674E+02  0.2233E+02  0.3907E+02  0.3346E-01
166           183582  371160  0.1954E+00  0.1671E+02  0.2230E+02  0.3901E+02  0.3343E-01
166           183769  371160  0.1950E+00  0.1669E+02  0.2228E+02  0.3897E+02  0.3342E-01
167           183769  371160  0.1950E+00  0.1669E+02  0.2228E+02  0.3897E+02  0.3342E-01
535           183769  371160  0.1950E+00  0.1669E+02  0.2228E+02  0.3897E+02  0.3342E-01
166           183955  371160  0.1947E+00  0.1666E+02  0.2226E+02  0.3893E+02  0.3341E-01
220           183955  371160  0.1947E+00  0.1666E+02  0.2226E+02  0.3893E+02  0.3341E-01
166           184141  371160  0.1922E+00  0.1822E+02  0.2227E+02  0.4049E+02  0.3388E-01
166           184327  371160  0.1918E+00  0.1819E+02  0.2224E+02  0.4043E+02  0.3387E-01
167           184327  371160  0.1918E+00  0.1819E+02  0.2224E+02  0.4043E+02  0.3387E-01
166           184513  371160  0.1915E+00  0.1817E+02  0.2222E+02  0.4039E+02  0.3387E-01
166           184699  371160  0.1913E+00  0.1815E+02  0.2220E+02  0.4035E+02  0.3386E-01
493           184885  371160  0.1910E+00  0.1813E+02  0.2218E+02  0.4031E+02  0.3386E-01
493           185071  371160  0.1906E+00  0.1933E+02  0.2209E+02  0.4142E+02  0.3333E-01
493           185258  371160  0.1903E+00  0.1931E+02  0.2207E+02  0.4138E+02  0.3332E-01
166           183303  371213  0.1961E+00  0.1676E+02  0.2235E+02  0.3911E+02  0.3349E-01
166           183489  371213  0.1957E+00  0.1673E+02  0.2233E+02  0.3906E+02  0.3347E-01
166           183676  371213  0.1953E+00  0.1671E+02  0.2231E+02  0.3902E+02  0.3344E-01
166           183862  371213  0.1950E+00  0.1668E+02  0.2229E+02  0.3897E+02  0.3343E-01
535           183862  371213  0.1950E+00  0.1668E+02  0.2229E+02  0.3897E+02  0.3343E-01
166           184048  371213  0.1924E+00  0.1824E+02  0.2229E+02  0.4054E+02  0.3391E-01
220           184048  371213  0.1924E+00  0.1824E+02  0.2229E+02  0.4054E+02  0.3391E-01
166           184234  371213  0.1920E+00  0.1822E+02  0.2227E+02  0.4049E+02  0.3389E-01
166           184420  371213  0.1917E+00  0.1819E+02  0.2224E+02  0.4043E+02  0.3388E-01
166           184606  371213  0.1914E+00  0.1817E+02  0.2222E+02  0.4039E+02  0.3387E-01
166           184792  371213  0.1912E+00  0.1815E+02  0.2220E+02  0.4035E+02  0.3387E-01
493           184792  371213  0.1912E+00  0.1815E+02  0.2220E+02  0.4035E+02  0.3387E-01
493           184978  371213  0.1909E+00  0.1813E+02  0.2218E+02  0.4031E+02  0.3387E-01
535           184978  371213  0.1909E+00  0.1813E+02  0.2218E+02  0.4031E+02  0.3387E-01
493           185165  371213  0.1905E+00  0.1932E+02  0.2210E+02  0.4142E+02  0.3334E-01
493           185351  371213  0.1902E+00  0.1930E+02  0.2207E+02  0.4137E+02  0.3333E-01
166           183210  371267  0.1963E+00  0.1678E+02  0.2239E+02  0.3916E+02  0.3350E-01
166           183396  371267  0.1960E+00  0.1675E+02  0.2236E+02  0.3912E+02  0.3349E-01
166           183582  371267  0.1956E+00  0.1672E+02  0.2234E+02  0.3906E+02  0.3346E-01
166           183769  371267  0.1952E+00  0.1670E+02  0.2232E+02  0.3902E+02  0.3344E-01
166           183955  371267  0.1943E+00  0.1659E+02  0.2226E+02  0.3885E+02  0.3344E-01
220           183955  371267  0.1943E+00  0.1659E+02  0.2226E+02  0.3885E+02  0.3344E-01
166           184141  371267  0.1923E+00  0.1823E+02  0.2230E+02  0.4053E+02  0.3391E-01
166           184327  371267  0.1919E+00  0.1821E+02  0.2227E+02  0.4048E+02  0.3389E-01
167           184327  371267  0.1919E+00  0.1821E+02  0.2227E+02  0.4048E+02  0.3389E-01
166           184513  371267  0.1916E+00  0.1818E+02  0.2225E+02  0.4044E+02  0.3389E-01
535           184513  371267  0.1916E+00  0.1818E+02  0.2225E+02  0.4044E+02  0.3389E-01
166           184699  371267  0.1914E+00  0.1817E+02  0.2223E+02  0.4040E+02  0.3388E-01
535           184699  371267  0.1914E+00  0.1817E+02  0.2223E+02  0.4040E+02  0.3388E-01
493           184885  371267  0.1911E+00  0.1814E+02  0.2221E+02  0.4035E+02  0.3388E-01
535           184885  371267  0.1911E+00  0.1814E+02  0.2221E+02  0.4035E+02  0.3388E-01
493           185071  371267  0.1907E+00  0.1933E+02  0.2212E+02  0.4145E+02  0.3335E-01
493           185258  371267  0.1903E+00  0.1931E+02  0.2210E+02  0.4141E+02  0.3334E-01
166           183117  371321  0.1965E+00  0.1679E+02  0.2241E+02  0.3921E+02  0.3352E-01
166           183303  371321  0.1961E+00  0.1676E+02  0.2239E+02  0.3915E+02  0.3350E-01
166           183489  371321  0.1958E+00  0.1674E+02  0.2237E+02  0.3911E+02  0.3349E-01
166           183676  371321  0.1954E+00  0.1672E+02  0.2234E+02  0.3905E+02  0.3347E-01
166           183862  371321  0.1950E+00  0.1669E+02  0.2231E+02  0.3900E+02  0.3345E-01
166           184048  371321  0.1925E+00  0.1825E+02  0.2232E+02  0.4058E+02  0.3393E-01
220           184048  371321  0.1925E+00  0.1825E+02  0.2232E+02  0.4058E+02  0.3393E-01
166           184234  371321  0.1922E+00  0.1823E+02  0.2230E+02  0.4053E+02  0.3392E-01
166           184420  371321  0.1918E+00  0.1820E+02  0.2227E+02  0.4047E+02  0.3390E-01
535           184420  371321  0.1918E+00  0.1820E+02  0.2227E+02  0.4047E+02  0.3390E-01
166           184606  371321  0.1915E+00  0.1817E+02  0.2225E+02  0.4043E+02  0.3389E-01
535           184606  371321  0.1915E+00  0.1817E+02  0.2225E+02  0.4043E+02  0.3389E-01
166           184792  371321  0.1913E+00  0.1816E+02  0.2224E+02  0.4039E+02  0.3389E-01
493           184792  371321  0.1913E+00  0.1816E+02  0.2224E+02  0.4039E+02  0.3389E-01
535           184792  371321  0.1913E+00  0.1816E+02  0.2224E+02  0.4039E+02  0.3389E-01
493           184978  371321  0.1910E+00  0.1814E+02  0.2220E+02  0.4034E+02  0.3388E-01
535           184978  371321  0.1910E+00  0.1814E+02  0.2220E+02  0.4034E+02  0.3388E-01
493           185165  371321  0.1905E+00  0.1933E+02  0.2212E+02  0.4145E+02  0.3335E-01
493           185351  371321  0.1902E+00  0.1931E+02  0.2209E+02  0.4140E+02  0.3334E-01
166           183210  371375  0.1965E+00  0.1679E+02  0.2242E+02  0.3921E+02  0.3352E-01
166           183396  371375  0.1961E+00  0.1676E+02  0.2239E+02  0.3916E+02  0.3351E-01
166           183582  371375  0.1957E+00  0.1674E+02  0.2237E+02  0.3910E+02  0.3349E-01
166           183769  371375  0.1953E+00  0.1671E+02  0.2235E+02  0.3906E+02  0.3347E-01
166           183955  371375  0.1944E+00  0.1660E+02  0.2229E+02  0.3889E+02  0.3346E-01
220           183955  371375  0.1944E+00  0.1660E+02  0.2229E+02  0.3889E+02  0.3346E-01
166           184141  371375  0.1924E+00  0.1825E+02  0.2233E+02  0.4058E+02  0.3393E-01
166           184327  371375  0.1920E+00  0.1822E+02  0.2230E+02  0.4052E+02  0.3392E-01
166           184513  371375  0.1917E+00  0.1820E+02  0.2228E+02  0.4047E+02  0.3391E-01
