name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
166           184048  370784  0.7877E-02  0.8333E+00  0.9099E+00  0.1743E+01  0.1305E-02
166           183769  370837  0.8051E-02  0.6931E+00  0.9137E+00  0.1607E+01  0.1299E-02
166           184141  370837  0.7871E-02  0.8330E+00  0.9101E+00  0.1743E+01  0.1305E-02
166           184327  370837  0.7849E-02  0.8314E+00  0.9089E+00  0.1740E+01  0.1305E-02
166           184513  370837  0.7832E-02  0.8301E+00  0.9072E+00  0.1737E+01  0.1304E-02
166           183676  370891  0.8063E-02  0.6939E+00  0.9149E+00  0.1609E+01  0.1300E-02
166           184048  370891  0.7884E-02  0.8339E+00  0.9114E+00  0.1745E+01  0.1305E-02
166           184234  370891  0.7862E-02  0.8325E+00  0.9102E+00  0.1743E+01  0.1305E-02
167           184234  370891  0.7862E-02  0.8325E+00  0.9102E+00  0.1743E+01  0.1305E-02
166           184420  370891  0.7843E-02  0.8310E+00  0.9086E+00  0.1740E+01  0.1305E-02
166           184606  370891  0.7825E-02  0.8295E+00  0.9070E+00  0.1737E+01  0.1304E-02
166           184792  370891  0.7810E-02  0.8284E+00  0.9058E+00  0.1734E+01  0.1304E-02
493           184978  370891  0.7793E-02  0.8272E+00  0.9048E+00  0.1732E+01  0.1303E-02
166           183769  370945  0.8057E-02  0.6936E+00  0.9152E+00  0.1609E+01  0.1300E-02
535           183955  370945  0.8038E-02  0.6924E+00  0.9144E+00  0.1607E+01  0.1299E-02
166           184141  370945  0.7877E-02  0.8332E+00  0.9114E+00  0.1745E+01  0.1306E-02
167           184141  370945  0.7877E-02  0.8332E+00  0.9114E+00  0.1745E+01  0.1306E-02
166           184327  370945  0.7855E-02  0.8318E+00  0.9098E+00  0.1742E+01  0.1305E-02
166           184513  370945  0.7838E-02  0.8306E+00  0.9085E+00  0.1739E+01  0.1305E-02
166           184699  370945  0.7823E-02  0.8295E+00  0.9072E+00  0.1737E+01  0.1305E-02
493           184885  370945  0.7805E-02  0.8281E+00  0.9062E+00  0.1734E+01  0.1304E-02
493           185071  370945  0.7906E-02  0.6470E+00  0.9059E+00  0.1553E+01  0.1314E-02
166           183676  370999  0.8071E-02  0.6946E+00  0.9165E+00  0.1611E+01  0.1300E-02
166           183862  370999  0.8052E-02  0.6934E+00  0.9156E+00  0.1609E+01  0.1300E-02
535           184048  370999  0.7890E-02  0.8344E+00  0.9126E+00  0.1747E+01  0.1306E-02
166           184234  370999  0.7867E-02  0.8327E+00  0.9114E+00  0.1744E+01  0.1306E-02
167           184234  370999  0.7867E-02  0.8327E+00  0.9114E+00  0.1744E+01  0.1306E-02
166           184420  370999  0.7849E-02  0.8314E+00  0.9098E+00  0.1741E+01  0.1305E-02
166           184606  370999  0.7831E-02  0.8300E+00  0.9082E+00  0.1738E+01  0.1305E-02
493           184792  370999  0.7816E-02  0.8289E+00  0.9074E+00  0.1736E+01  0.1304E-02
493           184978  370999  0.7799E-02  0.8276E+00  0.9063E+00  0.1734E+01  0.1304E-02
