x	y	tot_dep
30667	815387	0.94058
30667	820387	0.92912
30667	825387	0.91368
30667	830387	0.90018
30667	835387	0.88617
30742	840276	0.87061
30833	420218	5.71193
30899	380739	6.57172
30905	402310	5.86207
31961	843490	0.86631
32080	423626	5.75714
33117	401230	6.60272
33166	399584	7.16005
33229	400389	6.09318
33848	400874	6.19042
34068	768787	1.12057
34608	403458	6.19862
34743	386048	10.7841
34870	412876	6.44464
34997	382887	7.25876
34997	407887	6.40165
34997	417887	6.35736
34997	772887	1.09828
34997	777887	1.08279
34997	782887	1.06289
34997	787887	1.04409
34997	792887	1.02555
34997	797887	1.01281
34997	802887	0.99637
34997	807887	0.98044
34997	812887	0.9664
34997	817887	0.94918
34997	822887	0.93506
34997	827887	0.91973
34997	832887	0.9044
34997	837887	0.89056
35000	422883	6.24426
35010	842866	0.87592
35182	378670	7.42433
35388	398253	6.85839
36074	426389	6.05359
36196	846311	0.87011
37072	394212	8.4727
37326	403144	6.86816
37332	413092	10.9544
37718	771805	1.11803
37759	406681	7.62123
37821	384020	8.98304
38142	409556	6.96139
38177	416755	9.6818
38643	411983	17.406
38704	395155	13.7174
39072	775606	1.10659
39233	380192	8.11732
39327	420387	6.74987
39327	425387	6.45481
39327	780387	1.09152
39327	785387	1.07169
39327	790387	1.05381
39327	795387	1.03632
39327	800387	1.01919
39327	805387	1.00581
39327	810387	0.98797
39327	815387	0.97353
39327	820387	0.95687
39327	825387	0.94049
39327	830387	0.92489
39327	835387	0.91197
39327	840387	0.89752
39327	845387	0.88347
39518	415071	11.7029
39598	402332	7.25207
39671	376182	9.45425
39917	404948	7.32147
40251	428925	6.27981
40323	849023	0.87233
40767	409513	7.55062
41136	413404	13.3299
42569	380976	9.96638
42891	417355	12.8559
42896	778633	1.11083
43374	396621	9.6782
43502	403691	8.10688
43539	419125	7.48033
43555	377751	14.935
43658	407887	7.926
43658	422887	7.24557
43658	427887	6.78983
43658	782887	1.10166
43658	787887	1.08231
43658	792887	1.06248
43658	797887	1.04356
43658	802887	1.02414
43658	807887	1.00839
43658	812887	0.99445
43658	817887	0.97822
43658	822887	0.96244
43658	827887	0.94759
43658	832887	0.93096
43658	837887	0.91349
43658	842887	0.89952
43658	847887	0.88527
44055	374730	36.215
44505	411774	7.97983
44544	432149	6.50751
44982	360715	21.0326
45019	359734	18.2289
45274	360316	19.7083
46539	781629	1.1182
46661	417879	12.6693
46725	417934	12.6776
47228	849425	0.88936
47368	420980	7.9058
47511	413408	10.67
47683	396545	10.8458
47726	425409	7.529
47840	410197	8.3502
47864	785502	1.10652
47982	375478	12.7705
47988	405388	8.5856
47988	430387	7.1636
47988	790387	1.08891
47988	795387	1.07257
47988	800387	1.05388
47988	805387	1.03354
47988	810387	1.01454
47988	815387	1.00238
47988	820387	0.98508
47988	825387	0.96627
47988	830387	0.94973
47988	835387	0.93394
47988	840387	0.91832
47988	845387	0.903
48146	435275	6.6352
48359	378712	11.1601
48815	417836	12.8353
49091	419267	11.9408
49320	402034	9.8517
49353	439160	6.5495
49786	422909	8.224
49808	425182	10.7057
49918	396260	11.7991
51003	374883	19.2991
51059	407374	11.8136
51226	846610	0.91258
51374	424331	12.6646
51705	788468	1.10982
52066	428656	8.0083
52318	402887	9.268
52318	432887	7.5398
52318	437887	6.9958
52318	792887	1.09844
52318	797887	1.07713
52318	802887	1.05941
52318	807887	1.03794
52318	812887	1.01989
52318	817887	1.00337
52318	822887	0.98677
52318	827887	0.97328
52318	832887	0.95636
52318	837887	0.94076
52318	842887	0.92635
52341	377863	9.9908
52554	426737	13.9063
52634	418750	8.7091
52658	422258	8.6943
52679	397983	9.2557
53068	442005	6.9384
53467	385546	12.2938
53606	382504	9.153
54315	393461	15.0521
54679	428048	8.8004
54962	392252	14.9655
55153	376872	12.8953
55254	843713	0.92978
55397	791491	1.11609
55648	427423	13.0432
55997	440192	7.4491
56071	404117	15.5056
56314	380874	10.8147
56393	400383	9.4014
56472	384645	8.911
56496	430888	8.7162
56555	840267	0.94703
56625	795417	1.10201
56642	428230	13.5982
56648	420387	9.3053
56648	435386	8.1661
56648	800387	1.08278
56648	805387	1.06332
56648	810387	1.04459
56648	815387	1.02772
56648	820387	1.00971
56648	825387	0.99385
56648	830387	0.97671
56648	835387	0.962
56708	395801	9.3259
56786	423861	9.1258
56863	444977	7.4079
57321	428995	15.1988
57618	416540	11.6861
57915	373180	14.1209
58575	389601	13.7216
59083	410747	15.3869
59445	795001	1.11393
59491	373286	13.5162
59544	840535	0.95455
59975	389592	13.6955
60007	390720	14.0897
60038	427966	17.3195
60097	422295	14.7081
60112	378875	12.911
60167	445885	8.1997
60188	397044	9.923
60196	428948	12.5841
60406	382196	8.7416
60506	798306	1.10422
60588	432729	9.4184
60642	837506	0.96708
60719	403397	9.6257
60846	417851	10.2019
60978	802887	1.08957
60978	807887	1.07268
60978	812887	1.05452
60978	817887	1.03686
60978	822887	1.01858
60978	827887	1.00116
60978	832887	0.98315
61068	436730	9.2382
61180	445253	8.3877
61367	413229	10.1768
61378	393467	9.173
61907	378441	8.6371
61944	429192	10.226
61952	406509	14.909
62282	426981	16.2654
62345	425093	15.8997
62495	434882	23.2279
62544	433641	22.6887
62558	445203	8.7368
62989	437818	10.3043
63002	435322	22.7777
63109	388494	9.0884
63304	436731	21.3834
63357	430138	12.0341
64270	801364	1.10884
64290	430333	21.8867
64332	436276	27.1023
64416	428368	12.5747
64547	429921	20.5744
64731	834660	0.99204
64784	413875	10.5168
64953	379422	8.4785
65024	393910	10.2046
65240	404958	9.8799
65308	805387	1.09498
65308	810387	1.0753
65308	815387	1.06061
65308	820387	1.04246
65308	825387	1.02593
65308	830387	1.0098
65311	390386	9.0671
65331	411491	10.5823
65394	425966	11.6133
65581	438099	14.4504
65714	427764	13.5032
65777	376104	8.2665
65993	386153	8.9871
66808	402366	12.8828
66809	409312	10.2282
67625	445239	16.2739
67990	804469	1.11178
68496	412215	10.5889
68747	410432	12.8139
68789	831823	1.0118
69013	392088	9.1864
69184	408269	10.4754
69306	808172	1.10113
69323	426061	16.9242
69366	447428	14.1169
69395	384360	8.7097
69404	402725	10.6955
69638	387887	9.0547
69638	812887	1.08418
69638	817887	1.06453
69638	822887	1.04659
69638	827887	1.03106
69658	373572	9.3471
69692	377614	8.1619
70003	423619	12.7352
70368	444060	19.009
70582	410897	10.5021
71270	408726	11.6146
71272	391732	10.969
72002	406232	11.4638
72193	372745	13.2307
72270	443570	22.0241
72655	389263	9.3675
72752	829018	1.03749
72833	385642	8.9696
73023	372530	13.0178
73115	811221	1.10595
73122	379046	9.9734
73191	375793	8.8048
73352	451576	17.2417
73374	409303	11.8515
73513	373437	13.0772
73546	423866	13.6281
73901	390787	9.8384
73959	825372	1.05354
73968	815387	1.09248
73968	820387	1.0725
74192	406120	10.1465
74370	387115	9.6212
74386	453366	14.259
74505	421002	12.8116
75232	388714	9.491
75648	385863	11.5458
76009	454863	17.9929
76633	422270	19.9938
76751	814219	1.10705
76870	454736	18.4106
76892	826003	1.06259
77316	386850	9.0989
77317	456124	17.0498
77450	405080	17.5362
77564	423488	24.5956
77572	384642	13.9833
77889	604879	2.99391
78102	818059	1.09916
78135	822696	1.07986
78263	407073	10.6512
78364	417802	18.2061
78848	607888	2.95562
78888	612877	2.85229
78925	617877	2.75702
78962	622877	2.67234
78998	627877	2.58612
79035	632877	2.50758
79072	637876	2.4214
79109	642876	2.3506
79321	415037	11.3746
79422	646729	2.30336
79823	385182	16.6942
80174	459217	16.9704
80224	386935	19.0209
81416	607184	3.02659
81430	820584	1.09999
81712	418342	16.6373
81956	389204	21.9187
82009	407225	10.3483
82069	380169	16.2848
82596	610440	2.98022
82606	460578	21.245
82629	415451	11.9285
82629	615387	2.87318
82629	620387	2.78123
82629	625387	2.69579
82629	630387	2.60297
82629	635387	2.51849
82629	640387	2.44048
82629	645387	2.36054
82824	386021	21.8528
82936	412969	19.3181
83035	380362	15.3676
83368	649297	2.34231
83539	375887	15.6442
83621	409942	13.9595
83756	429761	35.9182
84065	380454	16.4633
84284	464199	16.2372
84771	376904	17.5558
85086	381485	17.3976
85096	387263	19.4733
85119	382501	14.5225
85172	374573	14.4767
85297	409278	11.5788
85515	411854	10.6464
85651	463642	17.7076
85671	609912	3.0529
85722	414179	10.9992
85749	416067	15.644
86249	377843	17.8119
86826	466610	15.6418
86872	613020	3.00886
86959	617887	2.90652
86959	622887	2.81639
86959	627887	2.72244
86959	632887	2.62952
86959	637887	2.53831
86959	642887	2.45981
86959	647887	2.38657
87227	375381	14.3367
87241	428475	25.2297
87576	651972	2.36252
87989	470022	10.9138
88001	413658	10.751
88422	375411	14.853
88620	471247	12.9105
89026	471234	16.243
89926	612641	3.08234
90514	428198	26.3759
90925	413629	10.6917
91120	615628	3.03818
91248	427474	21.0404
91289	620387	2.94209
91289	625387	2.84319
91289	630387	2.74898
91289	635387	2.64813
91289	640387	2.55959
91289	645387	2.48126
91289	650387	2.43196
91542	414394	15.2609
91600	476170	15.6747
91791	654648	2.37988
91893	411815	13.0311
93125	479472	16.5485
93408	420452	18.494
94181	615369	3.10837
94947	479328	18.2521
95085	421220	17.7399
95279	427268	19.5362
95354	618263	3.0636
95419	412093	12.3101
95619	622887	2.9698
95619	627887	2.86625
95619	632887	2.7684
95619	637887	2.67297
95619	642887	2.58449
95619	647887	2.50068
95619	652887	2.44573
95624	418795	17.6836
95963	413478	19.382
96009	657325	2.38609
96057	482684	16.9196
96680	486288	18.8917
96950	413441	20.2323
97304	519001	7.1297
97429	458809	17.9562
98163	458872	17.7321
98281	481759	19.8129
98345	522746	6.8677
98362	492736	23.994
98459	532892	5.9688
99106	414063	19.6249
99225	485249	27.2406
99413	412418	12.6219
99591	620913	3.07859
99843	490439	29.7682
99949	625387	2.99033
99949	630387	2.88498
99949	635387	2.78341
99949	640387	2.68653
99949	645387	2.60007
99949	650387	2.54204
99949	655387	2.45706
99995	520553	7.4535
100229	660001	2.3921
100356	535342	5.9704
100400	494650	51.2188
100439	530468	6.401
100457	525309	6.9257
100615	413726	11.8166
100682	540289	5.6263
100955	545306	5.328
101169	550305	5.00675
101225	501542	60.4375
101388	662904	2.3631
101466	555040	4.975
101554	487860	26.5769
101918	504914	23.6526
102152	559866	4.82359
102503	414087	11.612
102522	493475	48.2322
102557	510269	15.5544
102818	519199	8.4389
102907	496015	67.3474
103025	523031	7.7387
103196	503706	59.6243
103379	528040	7.0673
103734	507851	29.6938
103828	623564	3.08767
103904	512288	19.2609
104026	532994	6.5528
104151	432664	16.8069
104279	537887	6.1017
104279	542887	5.7058
104279	547887	5.3927
104279	552887	5.0482
104279	557887	4.99761
104279	627887	3.00611
104279	632887	2.8922
104279	637887	2.79821
104279	642887	2.70549
104279	647887	2.61438
104279	652887	2.55378
104279	657887	2.47316
104444	662657	2.4024
104539	414741	11.3202
104589	562803	4.78009
104606	517913	14.9257
105028	520910	16.3123
105181	567613	4.59336
105194	526002	12.4307
105243	416985	20.8661
105371	523189	14.6381
105638	665679	2.37994
105704	528398	9.6489
106072	571964	4.44551
106529	532697	10.3166
106571	529678	9.2979
106702	535992	6.4644
106772	532166	10.4214
107051	524382	17.1674
107072	534120	10.4223
107102	520779	18.7607
107386	540689	6.0611
107596	522280	20.3674
107909	545474	5.7383
108051	560434	4.99985
108062	626215	3.10126
108104	536292	10.5213
108126	550463	5.3098
108207	555358	5.2332
108317	538176	10.1297
108509	565418	4.78021
108514	416137	12.8945
108609	570387	4.56751
108609	630387	3.02134
108609	635387	2.91525
108609	640387	2.81285
108609	645387	2.7161
108609	650387	2.65985
108609	655387	2.57624
108609	660387	2.49936
108681	665278	2.41938
109144	575055	4.4033
109153	540823	8.4253
109697	545207	6.904
109888	668455	2.38929
109990	419247	17.3374
110072	562904	8.7157
110090	547896	7.9312
110109	552879	6.1654
110137	557508	6.8273
110250	552295	6.2118
110267	550144	8.9404
110305	560246	6.5198
110385	579206	4.31138
110529	555403	5.4092
110723	424542	26.5331
110860	564684	5.784
111028	563305	11.0303
111052	551551	8.5558
111403	450514	11.8258
111591	557873	6.623
111723	568621	4.71874
111914	563776	11.0261
111978	451377	11.0755
112294	628865	3.10935
112410	433259	16.1354
112664	459381	12.6303
112822	554121	5.3816
112863	566350	8.3423
112871	422822	12.6286
112871	572945	4.54978
112901	417979	13.9874
112940	577887	4.39102
112940	632887	3.0323
112940	637887	2.91978
112940	642887	2.82077
112940	647887	2.72924
112940	652887	2.67441
112940	657887	2.58993
112940	662887	2.50884
112957	667858	2.42768
113112	448685	16.0256
113128	568037	8.0111
113284	556653	5.6081
113476	414582	13.3026
113620	497619	21.2834
113701	495024	21.6744
113701	582284	4.33619
113729	500507	23.5205
114138	671230	2.39046
114198	461869	14.5753
114308	425422	15.8901
114655	396429	19.0307
114748	571340	5.3656
114768	495255	21.3129
114844	503519	20.6341
115062	508513	17.3529
115064	499615	21.268
115182	502975	18.7064
115248	396070	16.1318
115731	548007	6.9868
115788	571234	6.2156
115803	460949	14.6167
116126	567889	5.9979
116246	461884	14.3527
116372	510059	16.6825
116441	576072	4.52564
116521	631516	3.11498
116542	566661	6.0149
116947	580478	4.44268
116978	504638	17.933
117046	499005	22.9985
117094	415650	16.8237
117158	424527	15.4583
117226	418907	16.9533
117235	503616	17.8625
117270	555387	5.4509
117270	635387	3.03823
117270	640387	2.93164
117270	645387	2.8253
117270	650387	2.77291
117270	655387	2.67916
117270	660387	2.59676
117270	665387	2.52068
117270	670387	2.4373
117375	585294	4.34031
117398	550364	5.5772
117466	463654	11.5758
117588	501664	19.1112
117738	574576	5.6952
117926	559377	5.2341
118160	546790	5.8094
118316	673937	2.5019
118655	589137	4.25839
118689	498015	19.9075
118713	497414	18.7277
118794	418720	15.2179
118826	509826	15.282
118968	573222	6.1746
118969	496129	16.983
118989	416431	16.2389
119025	577681	5.242
119064	579881	4.50651
119223	463536	14.2925
119450	577379	5.2584
119516	576940	6.3408
119622	509230	15.7847
119636	422789	14.7859
119684	563622	6.1643
119734	502720	16.5415
120141	425528	12.6273
120165	418273	16.5637
120402	511535	14.4727
120532	564228	5.9695
120533	497664	16.7349
120625	503139	16.8113
120739	634166	3.1007
121073	421827	15.1889
121117	583670	4.50828
121129	545098	6.0896
121315	496480	15.2031
