name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
69             69323  426061  0.1393E+01  0.1097E+02  0.5961E+01  0.1693E+02  0.9142E-01  0.6961E-01
69             70003  423619  0.1187E+01  0.6700E+01  0.6041E+01  0.1274E+02  0.9002E-01  0.6131E-01
65             68496  412215  0.9248E+00  0.5532E+01  0.5059E+01  0.1059E+02  0.8981E-01  0.6014E-01
123            68747  410432  0.9147E+00  0.7881E+01  0.4936E+01  0.1282E+02  0.8913E-01  0.5944E-01
203            70582  410897  0.9269E+00  0.5545E+01  0.4959E+01  0.1050E+02  0.9101E-01  0.6151E-01
123            69184  408269  0.8970E+00  0.5773E+01  0.4704E+01  0.1048E+02  0.9051E-01  0.6149E-01
203            71270  408726  0.9043E+00  0.6774E+01  0.4843E+01  0.1162E+02  0.8997E-01  0.6082E-01
123            69404  402725  0.8698E+00  0.6325E+01  0.4372E+01  0.1070E+02  0.9226E-01  0.6411E-01
123            69013  392088  0.8154E+00  0.5209E+01  0.3979E+01  0.9189E+01  0.9146E-01  0.6251E-01
204            71272  391732  0.8438E+00  0.6973E+01  0.3998E+01  0.1097E+02  0.9101E-01  0.6256E-01
123            69638  387887  0.8078E+00  0.5157E+01  0.3899E+01  0.9056E+01  0.9104E-01  0.6200E-01
123            69395  384360  0.7672E+00  0.4952E+01  0.3759E+01  0.8711E+01  0.9081E-01  0.6310E-01
169            69692  377614  0.6892E+00  0.4591E+01  0.3571E+01  0.8163E+01  0.9007E-01  0.6338E-01
169            69658  373572  0.6405E+00  0.5859E+01  0.3489E+01  0.9348E+01  0.8919E-01  0.6590E-01
189            72193  372745  0.6391E+00  0.9789E+01  0.3444E+01  0.1323E+02  0.8979E-01  0.6804E-01
190            72752  829018  0.3610E-01  0.3743E+00  0.6633E+00  0.1038E+01  0.1013E-01  0.2026E-02
190            73959  825372  0.3682E-01  0.3811E+00  0.6725E+00  0.1054E+01  0.1029E-01  0.2057E-02
190            73968  820387  0.3772E-01  0.3891E+00  0.6834E+00  0.1073E+01  0.1045E-01  0.2090E-02
190            73968  815387  0.3868E-01  0.3965E+00  0.6960E+00  0.1093E+01  0.1056E-01  0.2113E-02
190            73115  811221  0.3938E-01  0.4032E+00  0.7028E+00  0.1106E+01  0.1071E-01  0.2143E-02
168            76009  454863  0.1090E+01  0.1390E+02  0.4134E+01  0.1803E+02  0.9149E-01  0.6859E-01
198            74386  453366  0.9597E+00  0.1005E+02  0.4236E+01  0.1429E+02  0.7864E-01  0.5244E-01
198            73352  451576  0.9859E+00  0.1304E+02  0.4236E+01  0.1728E+02  0.7758E-01  0.4884E-01
198            72270  443570  0.1421E+01  0.1724E+02  0.4829E+01  0.2207E+02  0.7900E-01  0.5173E-01
69             73546  423866  0.1263E+01  0.7105E+01  0.6528E+01  0.1363E+02  0.9170E-01  0.6245E-01
69             74505  421002  0.1187E+01  0.6669E+01  0.6145E+01  0.1281E+02  0.9403E-01  0.6380E-01
203            73374  409303  0.9247E+00  0.6907E+01  0.4947E+01  0.1185E+02  0.9134E-01  0.6220E-01
123            72002  406232  0.8966E+00  0.6787E+01  0.4679E+01  0.1147E+02  0.9154E-01  0.6313E-01
203            74192  406120  0.8941E+00  0.5421E+01  0.4727E+01  0.1015E+02  0.9181E-01  0.6304E-01
110            75232  388714  0.8708E+00  0.5434E+01  0.4059E+01  0.9492E+01  0.9343E-01  0.6478E-01
123            72655  389263  0.8505E+00  0.5361E+01  0.4008E+01  0.9369E+01  0.9329E-01  0.6383E-01
204            73901  390787  0.9076E+00  0.5778E+01  0.4062E+01  0.9840E+01  0.9291E-01  0.6394E-01
110            75648  385863  0.8078E+00  0.7639E+01  0.3909E+01  0.1155E+02  0.9183E-01  0.6334E-01
123            72833  385642  0.7886E+00  0.5061E+01  0.3910E+01  0.8972E+01  0.9255E-01  0.6369E-01
204            74370  387115  0.8175E+00  0.5657E+01  0.3966E+01  0.9622E+01  0.9250E-01  0.6366E-01
169            73122  379046  0.6909E+00  0.6413E+01  0.3563E+01  0.9976E+01  0.8893E-01  0.6366E-01
169            73191  375793  0.6461E+00  0.5339E+01  0.3466E+01  0.8805E+01  0.8954E-01  0.6604E-01
189            73513  373437  0.6351E+00  0.9632E+01  0.3448E+01  0.1308E+02  0.8898E-01  0.6579E-01
189            73023  372530  0.6319E+00  0.9593E+01  0.3428E+01  0.1302E+02  0.8927E-01  0.6600E-01
190            76892  826003  0.3708E-01  0.3836E+00  0.6791E+00  0.1063E+01  0.1034E-01  0.2068E-02
190            78135  822696  0.3781E-01  0.3907E+00  0.6892E+00  0.1080E+01  0.1051E-01  0.2102E-02
190            78102  818059  0.3873E-01  0.3971E+00  0.7021E+00  0.1099E+01  0.1058E-01  0.2116E-02
190            76751  814219  0.3924E-01  0.4018E+00  0.7053E+00  0.1107E+01  0.1068E-01  0.2137E-02
192            79422  646729  0.1125E+00  0.1069E+01  0.1235E+01  0.2304E+01  0.2735E-01  0.5470E-02
192            79109  642876  0.1158E+00  0.1100E+01  0.1251E+01  0.2351E+01  0.2802E-01  0.5604E-02
192            79072  637876  0.1208E+00  0.1145E+01  0.1276E+01  0.2421E+01  0.2894E-01  0.5788E-02
192            79035  632877  0.1264E+00  0.1200E+01  0.1308E+01  0.2508E+01  0.3012E-01  0.6024E-02
192            78998  627877  0.1319E+00  0.1251E+01  0.1334E+01  0.2585E+01  0.3121E-01  0.6242E-02
192            78962  622877  0.1381E+00  0.1307E+01  0.1365E+01  0.2672E+01  0.3232E-01  0.6465E-02
192            78925  617877  0.1445E+00  0.1361E+01  0.1396E+01  0.2757E+01  0.3330E-01  0.6659E-02
192            78888  612877  0.1517E+00  0.1421E+01  0.1431E+01  0.2852E+01  0.3449E-01  0.6899E-02
192            78848  607888  0.1597E+00  0.1487E+01  0.1468E+01  0.2955E+01  0.3577E-01  0.7154E-02
192            77889  604879  0.1634E+00  0.1516E+01  0.1478E+01  0.2994E+01  0.3625E-01  0.7251E-02
111            80174  459217  0.9914E+00  0.1239E+02  0.4611E+01  0.1700E+02  0.7994E-01  0.5199E-01
168            77317  456124  0.1096E+01  0.1265E+02  0.4433E+01  0.1708E+02  0.8925E-01  0.7157E-01
168            76870  454736  0.1111E+01  0.1419E+02  0.4251E+01  0.1844E+02  0.9140E-01  0.6852E-01
69             76633  422270  0.1187E+01  0.1364E+02  0.6362E+01  0.2000E+02  0.9020E-01  0.6335E-01
207            77564  423488  0.1264E+01  0.1793E+02  0.6678E+01  0.2461E+02  0.9025E-01  0.6547E-01
69             78364  417802  0.1038E+01  0.1238E+02  0.5825E+01  0.1821E+02  0.9218E-01  0.6533E-01
69             79321  415037  0.1025E+01  0.5919E+01  0.5458E+01  0.1138E+02  0.9611E-01  0.6636E-01
203            78263  407073  0.9072E+00  0.5844E+01  0.4810E+01  0.1065E+02  0.9405E-01  0.6521E-01
203            77450  405080  0.9060E+00  0.1287E+02  0.4678E+01  0.1755E+02  0.9340E-01  0.6477E-01
21             80224  386935  0.8567E+00  0.1513E+02  0.3900E+01  0.1903E+02  0.9986E-01  0.7219E-01
110            77316  386850  0.8184E+00  0.5134E+01  0.3965E+01  0.9100E+01  0.9354E-01  0.6652E-01
21             79823  385182  0.8090E+00  0.1286E+02  0.3838E+01  0.1669E+02  0.9651E-01  0.7155E-01
110            77572  384642  0.7793E+00  0.1010E+02  0.3887E+01  0.1399E+02  0.9256E-01  0.6851E-01
190            81430  820584  0.3859E-01  0.3970E+00  0.7030E+00  0.1100E+01  0.1061E-01  0.2123E-02
192            83368  649297  0.1128E+00  0.1074E+01  0.1268E+01  0.2342E+01  0.2744E-01  0.5488E-02
192            82629  645387  0.1157E+00  0.1099E+01  0.1262E+01  0.2361E+01  0.2799E-01  0.5598E-02
192            82629  640387  0.1210E+00  0.1148E+01  0.1292E+01  0.2440E+01  0.2907E-01  0.5815E-02
192            82629  635387  0.1261E+00  0.1197E+01  0.1322E+01  0.2519E+01  0.3008E-01  0.6016E-02
192            82629  630387  0.1319E+00  0.1252E+01  0.1351E+01  0.2603E+01  0.3125E-01  0.6250E-02
192            82629  625387  0.1383E+00  0.1310E+01  0.1386E+01  0.2696E+01  0.3242E-01  0.6485E-02
192            82629  620387  0.1448E+00  0.1366E+01  0.1416E+01  0.2781E+01  0.3351E-01  0.6702E-02
192            82629  615387  0.1517E+00  0.1424E+01  0.1449E+01  0.2873E+01  0.3457E-01  0.6914E-02
192            82596  610440  0.1598E+00  0.1491E+01  0.1489E+01  0.2980E+01  0.3587E-01  0.7174E-02
192            81416  607184  0.1641E+00  0.1525E+01  0.1502E+01  0.3027E+01  0.3649E-01  0.7298E-02
111            84284  464199  0.9417E+00  0.1154E+02  0.4719E+01  0.1626E+02  0.7974E-01  0.4953E-01
111            82606  460578  0.1004E+01  0.1661E+02  0.4684E+01  0.2129E+02  0.8493E-01  0.5346E-01
125            83756  429761  0.2160E+01  0.2756E+02  0.8373E+01  0.3593E+02  0.9791E-01  0.7818E-01
69             81712  418342  0.1006E+01  0.1064E+02  0.6002E+01  0.1664E+02  0.9069E-01  0.6486E-01
69             82629  415451  0.9931E+00  0.6308E+01  0.5623E+01  0.1193E+02  0.9438E-01  0.6509E-01
203            82936  412969  0.9750E+00  0.1401E+02  0.5311E+01  0.1933E+02  0.9460E-01  0.6687E-01
203            83621  409942  0.9335E+00  0.8886E+01  0.5078E+01  0.1396E+02  0.9423E-01  0.6807E-01
203            82009  407225  0.9089E+00  0.5442E+01  0.4910E+01  0.1035E+02  0.9592E-01  0.6743E-01
21             81956  389204  0.8967E+00  0.1792E+02  0.4006E+01  0.2192E+02  0.9838E-01  0.7025E-01
21             82824  386021  0.8236E+00  0.1798E+02  0.3878E+01  0.2186E+02  0.9729E-01  0.6846E-01
21             82069  380169  0.7229E+00  0.1277E+02  0.3513E+01  0.1629E+02  0.9682E-01  0.7420E-01
22             83035  380362  0.7099E+00  0.1186E+02  0.3507E+01  0.1537E+02  0.9535E-01  0.7287E-01
23             84065  380454  0.7096E+00  0.1294E+02  0.3523E+01  0.1647E+02  0.9537E-01  0.6776E-01
21             83539  375887  0.6476E+00  0.1228E+02  0.3371E+01  0.1565E+02  0.9471E-01  0.7286E-01
192            87576  651972  0.1129E+00  0.1073E+01  0.1289E+01  0.2363E+01  0.2739E-01  0.5478E-02
192            86959  647887  0.1160E+00  0.1100E+01  0.1286E+01  0.2387E+01  0.2802E-01  0.5603E-02
192            86959  642887  0.1211E+00  0.1148E+01  0.1312E+01  0.2460E+01  0.2906E-01  0.5812E-02
192            86959  637887  0.1265E+00  0.1198E+01  0.1340E+01  0.2539E+01  0.3010E-01  0.6020E-02
192            86959  632887  0.1323E+00  0.1256E+01  0.1374E+01  0.2630E+01  0.3134E-01  0.6268E-02
192            86959  627887  0.1388E+00  0.1315E+01  0.1408E+01  0.2723E+01  0.3253E-01  0.6506E-02
192            86959  622887  0.1455E+00  0.1374E+01  0.1442E+01  0.2816E+01  0.3368E-01  0.6736E-02
192            86959  617887  0.1524E+00  0.1432E+01  0.1475E+01  0.2907E+01  0.3479E-01  0.6958E-02
192            86872  613020  0.1599E+00  0.1496E+01  0.1513E+01  0.3009E+01  0.3598E-01  0.7196E-02
192            85671  609912  0.1640E+00  0.1528E+01  0.1525E+01  0.3053E+01  0.3660E-01  0.7321E-02
29             88620  471247  0.9322E+00  0.8167E+01  0.4757E+01  0.1292E+02  0.8022E-01  0.5310E-01
29             87989  470022  0.9240E+00  0.6170E+01  0.4756E+01  0.1093E+02  0.8100E-01  0.5489E-01
111            86826  466610  0.9565E+00  0.1090E+02  0.4762E+01  0.1566E+02  0.8123E-01  0.5301E-01
111            85651  463642  0.9638E+00  0.1295E+02  0.4786E+01  0.1774E+02  0.8137E-01  0.5245E-01
125            87241  428475  0.1454E+01  0.1780E+02  0.7435E+01  0.2523E+02  0.9243E-01  0.6611E-01
69             85749  416067  0.9941E+00  0.9975E+01  0.5674E+01  0.1565E+02  0.9352E-01  0.6750E-01
69             85722  414179  0.9611E+00  0.5585E+01  0.5416E+01  0.1100E+02  0.9446E-01  0.6550E-01
70             88001  413658  0.9422E+00  0.5490E+01  0.5265E+01  0.1075E+02  0.9398E-01  0.6589E-01
203            85515  411854  0.9342E+00  0.5481E+01  0.5168E+01  0.1065E+02  0.9447E-01  0.6571E-01
203            85297  409278  0.9489E+00  0.6600E+01  0.4983E+01  0.1158E+02  0.9415E-01  0.6613E-01
21             85096  387263  0.8041E+00  0.1558E+02  0.3896E+01  0.1948E+02  0.9867E-01  0.7379E-01
21             85119  382501  0.7253E+00  0.1093E+02  0.3598E+01  0.1453E+02  0.9565E-01  0.7380E-01
23             85086  381485  0.7267E+00  0.1387E+02  0.3534E+01  0.1740E+02  0.9769E-01  0.7184E-01
21             84771  376904  0.6619E+00  0.1417E+02  0.3387E+01  0.1756E+02  0.9301E-01  0.6699E-01
23             86249  377843  0.6745E+00  0.1439E+02  0.3431E+01  0.1782E+02  0.9497E-01  0.7312E-01
21             85172  374573  0.6457E+00  0.1117E+02  0.3310E+01  0.1448E+02  0.9310E-01  0.7313E-01
23             87227  375381  0.6460E+00  0.1102E+02  0.3320E+01  0.1434E+02  0.9547E-01  0.7591E-01
192            91791  654648  0.1130E+00  0.1073E+01  0.1306E+01  0.2379E+01  0.2735E-01  0.5469E-02
192            91289  650387  0.1167E+00  0.1109E+01  0.1323E+01  0.2432E+01  0.2820E-01  0.5641E-02
192            91289  645387  0.1212E+00  0.1149E+01  0.1332E+01  0.2482E+01  0.2908E-01  0.5816E-02
192            91289  640387  0.1267E+00  0.1200E+01  0.1360E+01  0.2560E+01  0.3014E-01  0.6028E-02
192            91289  635387  0.1324E+00  0.1254E+01  0.1393E+01  0.2648E+01  0.3129E-01  0.6259E-02
192            91289  630387  0.1390E+00  0.1316E+01  0.1433E+01  0.2749E+01  0.3256E-01  0.6512E-02
192            91289  625387  0.1457E+00  0.1377E+01  0.1467E+01  0.2843E+01  0.3376E-01  0.6753E-02
192            91289  620387  0.1530E+00  0.1440E+01  0.1501E+01  0.2942E+01  0.3500E-01  0.7001E-02
192            91120  615628  0.1601E+00  0.1501E+01  0.1538E+01  0.3038E+01  0.3612E-01  0.7224E-02
192            89926  612641  0.1640E+00  0.1532E+01  0.1550E+01  0.3083E+01  0.3671E-01  0.7342E-02
82             93125  479472  0.8204E+00  0.1144E+02  0.5125E+01  0.1656E+02  0.7577E-01  0.4650E-01
82             91600  476170  0.8184E+00  0.1078E+02  0.4910E+01  0.1569E+02  0.7622E-01  0.4808E-01
29             89026  471234  0.9545E+00  0.1148E+02  0.4784E+01  0.1626E+02  0.8312E-01  0.5931E-01
125            90514  428198  0.1271E+01  0.1926E+02  0.7124E+01  0.2639E+02  0.9335E-01  0.7023E-01
125            91248  427474  0.1226E+01  0.1414E+02  0.6908E+01  0.2105E+02  0.9240E-01  0.6753E-01
128            93408  420452  0.9723E+00  0.1289E+02  0.5609E+01  0.1850E+02  0.9251E-01  0.7133E-01
70             90925  413629  0.9425E+00  0.5491E+01  0.5204E+01  0.1069E+02  0.9354E-01  0.6612E-01
72             91542  414394  0.9515E+00  0.1000E+02  0.5265E+01  0.1527E+02  0.9207E-01  0.6436E-01
70             91893  411815  0.9462E+00  0.8079E+01  0.4957E+01  0.1304E+02  0.9248E-01  0.6825E-01
23             88422  375411  0.6405E+00  0.1155E+02  0.3311E+01  0.1486E+02  0.9419E-01  0.7480E-01
192            96009  657325  0.1129E+00  0.1066E+01  0.1320E+01  0.2386E+01  0.2716E-01  0.5433E-02
192            95619  652887  0.1166E+00  0.1104E+01  0.1342E+01  0.2446E+01  0.2803E-01  0.5606E-02
192            95619  647887  0.1215E+00  0.1149E+01  0.1351E+01  0.2500E+01  0.2904E-01  0.5809E-02
192            95619  642887  0.1268E+00  0.1202E+01  0.1383E+01  0.2584E+01  0.3016E-01  0.6032E-02
192            95619  637887  0.1329E+00  0.1258E+01  0.1415E+01  0.2673E+01  0.3138E-01  0.6276E-02
192            95619  632887  0.1391E+00  0.1317E+01  0.1451E+01  0.2768E+01  0.3262E-01  0.6524E-02
192            95619  627887  0.1459E+00  0.1380E+01  0.1486E+01  0.2866E+01  0.3387E-01  0.6775E-02
192            95619  622887  0.1531E+00  0.1443E+01  0.1527E+01  0.2970E+01  0.3508E-01  0.7016E-02
192            95354  618263  0.1601E+00  0.1503E+01  0.1561E+01  0.3063E+01  0.3626E-01  0.7252E-02
192            94181  615369  0.1637E+00  0.1533E+01  0.1575E+01  0.3108E+01  0.3678E-01  0.7355E-02
119            98459  532892  0.4404E+00  0.3086E+01  0.2885E+01  0.5970E+01  0.6048E-01  0.3336E-01
119            98345  522746  0.5430E+00  0.3628E+01  0.3243E+01  0.6870E+01  0.6504E-01  0.3774E-01
119            97304  519001  0.5811E+00  0.3817E+01  0.3315E+01  0.7133E+01  0.6583E-01  0.3817E-01
82             98362  492736  0.1233E+01  0.1772E+02  0.6278E+01  0.2400E+02  0.7991E-01  0.4800E-01
82             96680  486288  0.9202E+00  0.1351E+02  0.5388E+01  0.1890E+02  0.8076E-01  0.5362E-01
82             96057  482684  0.8592E+00  0.1188E+02  0.5052E+01  0.1693E+02  0.7885E-01  0.4898E-01
82             94947  479328  0.8405E+00  0.1315E+02  0.5121E+01  0.1827E+02  0.7748E-01  0.4835E-01
33             97429  458809  0.1082E+01  0.1299E+02  0.4983E+01  0.1798E+02  0.9288E-01  0.7721E-01
125            95279  427268  0.1100E+01  0.1306E+02  0.6485E+01  0.1954E+02  0.9185E-01  0.6690E-01
128            95085  421220  0.9942E+00  0.1208E+02  0.5670E+01  0.1775E+02  0.9383E-01  0.7375E-01
128            95624  418795  0.9914E+00  0.1225E+02  0.5441E+01  0.1769E+02  0.9487E-01  0.7435E-01
70             95419  412093  0.1021E+01  0.7392E+01  0.4922E+01  0.1231E+02  0.9322E-01  0.6667E-01
71             96950  413441  0.1027E+01  0.1508E+02  0.5179E+01  0.2026E+02  0.9473E-01  0.6958E-01
72             95963  413478  0.9978E+00  0.1428E+02  0.5127E+01  0.1940E+02  0.9399E-01  0.6916E-01
192           101388  662904  0.1103E+00  0.1044E+01  0.1319E+01  0.2363E+01  0.2649E-01  0.5298E-02
192           100229  660001  0.1125E+00  0.1065E+01  0.1327E+01  0.2392E+01  0.2697E-01  0.5394E-02
192            99949  655387  0.1169E+00  0.1108E+01  0.1350E+01  0.2458E+01  0.2791E-01  0.5583E-02
192            99949  650387  0.1218E+00  0.1154E+01  0.1388E+01  0.2542E+01  0.2912E-01  0.5824E-02
192            99949  645387  0.1270E+00  0.1198E+01  0.1402E+01  0.2600E+01  0.3007E-01  0.6015E-02
192            99949  640387  0.1325E+00  0.1252E+01  0.1435E+01  0.2686E+01  0.3120E-01  0.6239E-02
192            99949  635387  0.1389E+00  0.1313E+01  0.1470E+01  0.2783E+01  0.3254E-01  0.6508E-02
192            99949  630387  0.1457E+00  0.1379E+01  0.1506E+01  0.2885E+01  0.3387E-01  0.6773E-02
192            99949  625387  0.1531E+00  0.1444E+01  0.1546E+01  0.2991E+01  0.3513E-01  0.7026E-02
192            99591  620913  0.1596E+00  0.1500E+01  0.1580E+01  0.3079E+01  0.3619E-01  0.7237E-02
119           102152  559866  0.3269E+00  0.2521E+01  0.2304E+01  0.4825E+01  0.5509E-01  0.2665E-01
119           101466  555040  0.3450E+00  0.2604E+01  0.2373E+01  0.4976E+01  0.5567E-01  0.2726E-01
119           101169  550305  0.3431E+00  0.2557E+01  0.2451E+01  0.5008E+01  0.5442E-01  0.2757E-01
119           100955  545306  0.3704E+00  0.2717E+01  0.2614E+01  0.5330E+01  0.5591E-01  0.2903E-01
119           100682  540289  0.3983E+00  0.2863E+01  0.2766E+01  0.5628E+01  0.5805E-01  0.3119E-01
119           100356  535342  0.4360E+00  0.3072E+01  0.2900E+01  0.5972E+01  0.6050E-01  0.3363E-01
119           100439  530468  0.4771E+00  0.3294E+01  0.3109E+01  0.6403E+01  0.6290E-01  0.3625E-01
119           100457  525309  0.5299E+00  0.3581E+01  0.3347E+01  0.6928E+01  0.6505E-01  0.3834E-01
119            99995  520553  0.5948E+00  0.3931E+01  0.3526E+01  0.7457E+01  0.6691E-01  0.3961E-01
118           102557  510269  0.1059E+01  0.1069E+02  0.4874E+01  0.1556E+02  0.7287E-01  0.4413E-01
118           101918  504914  0.1719E+01  0.1857E+02  0.5114E+01  0.2368E+02  0.7495E-01  0.4502E-01
118           101225  501542  0.3056E+01  0.5545E+02  0.5173E+01  0.6063E+02  0.7965E-01  0.5312E-01
82            100400  494650  0.1717E+01  0.4455E+02  0.6681E+01  0.5123E+02  0.8422E-01  0.5243E-01
82             99843  490439  0.1163E+01  0.2399E+02  0.5784E+01  0.2978E+02  0.8240E-01  0.5057E-01
82             99225  485249  0.9997E+00  0.2216E+02  0.5110E+01  0.2727E+02  0.9068E-01  0.5908E-01
82             98281  481759  0.8691E+00  0.1499E+02  0.4839E+01  0.1983E+02  0.8260E-01  0.5722E-01
33             98163  458872  0.1078E+01  0.1277E+02  0.4984E+01  0.1775E+02  0.9356E-01  0.7826E-01
70            100615  413726  0.1173E+01  0.6758E+01  0.5062E+01  0.1182E+02  0.9663E-01  0.7043E-01
72             99106  414063  0.1128E+01  0.1430E+02  0.5339E+01  0.1964E+02  0.9704E-01  0.7425E-01
70             99413  412418  0.1251E+01  0.7503E+01  0.5123E+01  0.1263E+02  0.9519E-01  0.6876E-01
192           105638  665679  0.1102E+00  0.1042E+01  0.1338E+01  0.2380E+01  0.2644E-01  0.5288E-02
192           104444  662657  0.1120E+00  0.1060E+01  0.1343E+01  0.2403E+01  0.2683E-01  0.5366E-02
192           104279  657887  0.1167E+00  0.1105E+01  0.1369E+01  0.2474E+01  0.2784E-01  0.5568E-02
192           104279  652887  0.1219E+00  0.1156E+01  0.1399E+01  0.2555E+01  0.2897E-01  0.5794E-02
192           104279  647887  0.1268E+00  0.1203E+01  0.1412E+01  0.2615E+01  0.3005E-01  0.6011E-02
192           104279  642887  0.1328E+00  0.1253E+01  0.1453E+01  0.2706E+01  0.3123E-01  0.6245E-02
192           104279  637887  0.1391E+00  0.1311E+01  0.1487E+01  0.2798E+01  0.3246E-01  0.6491E-02
192           104279  632887  0.1451E+00  0.1371E+01  0.1521E+01  0.2892E+01  0.3367E-01  0.6735E-02
192           104279  627887  0.1528E+00  0.1442E+01  0.1564E+01  0.3006E+01  0.3509E-01  0.7018E-02
192           103828  623564  0.1588E+00  0.1494E+01  0.1594E+01  0.3088E+01  0.3608E-01  0.7216E-02
119           106072  571964  0.2843E+00  0.2302E+01  0.2145E+01  0.4447E+01  0.5228E-01  0.2424E-01
119           105181  567613  0.2998E+00  0.2384E+01  0.2211E+01  0.4595E+01  0.5353E-01  0.2557E-01
119           104589  562803  0.3194E+00  0.2489E+01  0.2292E+01  0.4780E+01  0.5501E-01  0.2687E-01
119           104279  557887  0.3421E+00  0.2608E+01  0.2391E+01  0.4998E+01  0.5660E-01  0.2844E-01
119           104279  552887  0.3450E+00  0.2587E+01  0.2461E+01  0.5049E+01  0.5548E-01  0.2868E-01
119           104279  547887  0.3727E+00  0.2744E+01  0.2649E+01  0.5394E+01  0.5682E-01  0.3062E-01
119           104279  542887  0.4000E+00  0.2881E+01  0.2827E+01  0.5708E+01  0.5890E-01  0.3290E-01
119           104279  537887  0.4341E+00  0.3073E+01  0.3031E+01  0.6104E+01  0.6147E-01  0.3556E-01
119           104026  532994  0.4746E+00  0.3292E+01  0.3262E+01  0.6554E+01  0.6383E-01  0.3876E-01
184           106529  532697  0.5199E+00  0.6891E+01  0.3429E+01  0.1032E+02  0.6757E-01  0.4665E-01
3             105704  528398  0.5441E+00  0.5996E+01  0.3656E+01  0.9652E+01  0.6794E-01  0.5073E-01
119           103379  528040  0.5209E+00  0.3551E+01  0.3519E+01  0.7070E+01  0.6585E-01  0.4051E-01
138           105194  526002  0.5927E+00  0.8619E+01  0.3816E+01  0.1244E+02  0.7127E-01  0.4982E-01
118           105028  520910  0.6787E+00  0.1206E+02  0.4262E+01  0.1632E+02  0.7267E-01  0.4261E-01
119           103025  523031  0.5881E+00  0.3938E+01  0.3804E+01  0.7742E+01  0.6762E-01  0.4061E-01
138           105371  523189  0.6299E+00  0.1058E+02  0.4070E+01  0.1465E+02  0.6878E-01  0.3904E-01
118           104606  517913  0.7352E+00  0.1050E+02  0.4435E+01  0.1493E+02  0.6984E-01  0.4230E-01
119           102818  519199  0.6641E+00  0.4351E+01  0.4090E+01  0.8442E+01  0.6973E-01  0.4290E-01
118           103904  512288  0.9465E+00  0.1423E+02  0.5041E+01  0.1927E+02  0.7179E-01  0.4312E-01
118           103734  507851  0.1321E+01  0.2404E+02  0.5675E+01  0.2972E+02  0.7708E-01  0.4561E-01
118           103196  503706  0.2329E+01  0.5331E+02  0.6423E+01  0.5973E+02  0.8558E-01  0.5340E-01
82            102907  496015  0.2442E+01  0.5869E+02  0.8677E+01  0.6736E+02  0.1004E+00  0.7688E-01
82            102522  493475  0.1543E+01  0.4071E+02  0.7547E+01  0.4825E+02  0.9174E-01  0.6045E-01
82            101554  487860  0.1153E+01  0.2076E+02  0.5834E+01  0.2659E+02  0.9534E-01  0.6967E-01
17            104151  432664  0.1220E+01  0.1071E+02  0.6105E+01  0.1682E+02  0.9734E-01  0.7651E-01
14            105243  416985  0.1015E+01  0.1563E+02  0.5244E+01  0.2088E+02  0.9824E-01  0.7037E-01
14            104539  414741  0.1021E+01  0.6195E+01  0.5129E+01  0.1132E+02  0.9661E-01  0.7271E-01
70            102503  414087  0.1095E+01  0.6525E+01  0.5090E+01  0.1161E+02  0.9703E-01  0.7214E-01
192           109888  668455  0.1096E+00  0.1036E+01  0.1353E+01  0.2389E+01  0.2630E-01  0.5260E-02
192           108681  665278  0.1119E+00  0.1059E+01  0.1361E+01  0.2419E+01  0.2682E-01  0.5363E-02
192           108609  660387  0.1167E+00  0.1105E+01  0.1394E+01  0.2499E+01  0.2784E-01  0.5568E-02
192           108609  655387  0.1218E+00  0.1155E+01  0.1422E+01  0.2576E+01  0.2895E-01  0.5789E-02
192           108609  650387  0.1273E+00  0.1208E+01  0.1452E+01  0.2661E+01  0.3012E-01  0.6024E-02
192           108609  645387  0.1324E+00  0.1257E+01  0.1459E+01  0.2716E+01  0.3119E-01  0.6239E-02
192           108609  640387  0.1388E+00  0.1317E+01  0.1496E+01  0.2813E+01  0.3247E-01  0.6494E-02
192           108609  635387  0.1458E+00  0.1376E+01  0.1540E+01  0.2916E+01  0.3381E-01  0.6761E-02
192           108609  630387  0.1524E+00  0.1440E+01  0.1581E+01  0.3021E+01  0.3511E-01  0.7022E-02
192           108062  626215  0.1581E+00  0.1494E+01  0.1608E+01  0.3102E+01  0.3609E-01  0.7217E-02
119           110385  579206  0.2667E+00  0.2223E+01  0.2089E+01  0.4312E+01  0.5115E-01  0.2271E-01
119           109144  575055  0.2783E+00  0.2279E+01  0.2125E+01  0.4404E+01  0.5212E-01  0.2408E-01
119           108609  570387  0.2951E+00  0.2368E+01  0.2200E+01  0.4568E+01  0.5362E-01  0.2594E-01
45            110860  564684  0.3300E+00  0.3452E+01  0.2332E+01  0.5784E+01  0.5496E-01  0.2609E-01
119           108509  565418  0.3169E+00  0.2486E+01  0.2295E+01  0.4781E+01  0.5559E-01  0.2797E-01
45            110305  560246  0.3581E+00  0.4106E+01  0.2415E+01  0.6521E+01  0.5840E-01  0.3743E-01
119           108051  560434  0.3407E+00  0.2610E+01  0.2390E+01  0.5000E+01  0.5748E-01  0.3007E-01
