name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
169            15206  379836  0.8966E+01  0.7936E+02  0.1007E+03  0.1800E+03  0.2243E+01  0.1512E+01
188            14704  378110  0.9246E+01  0.8280E+02  0.1008E+03  0.1836E+03  0.2260E+01  0.1553E+01
169            14115  377876  0.9621E+01  0.1196E+03  0.1004E+03  0.2200E+03  0.2317E+01  0.1608E+01
187            14841  375339  0.1014E+02  0.1558E+03  0.1009E+03  0.2567E+03  0.2417E+01  0.1701E+01
188            14673  377099  0.9686E+01  0.1199E+03  0.1005E+03  0.2204E+03  0.2324E+01  0.1613E+01
190            19588  832293  0.2649E+01  0.3897E+02  0.6812E+02  0.1071E+03  0.1048E+01  0.2096E+00
190            18902  827592  0.2673E+01  0.3928E+02  0.6851E+02  0.1078E+03  0.1055E+01  0.2111E+00
190            18231  822719  0.2704E+01  0.3966E+02  0.6896E+02  0.1086E+03  0.1063E+01  0.2127E+00
190            17726  817881  0.2729E+01  0.3995E+02  0.6955E+02  0.1095E+03  0.1071E+01  0.2142E+00
190            17677  812887  0.2755E+01  0.4031E+02  0.6998E+02  0.1103E+03  0.1080E+01  0.2159E+00
190            17677  807887  0.2776E+01  0.4063E+02  0.7043E+02  0.1111E+03  0.1087E+01  0.2174E+00
190            17677  802887  0.2802E+01  0.4096E+02  0.7084E+02  0.1118E+03  0.1095E+01  0.2190E+00
190            17677  797887  0.2811E+01  0.4087E+02  0.7164E+02  0.1125E+03  0.1109E+01  0.2217E+00
190            17677  792887  0.2838E+01  0.4121E+02  0.7214E+02  0.1133E+03  0.1116E+01  0.2232E+00
190            17677  787887  0.2864E+01  0.4154E+02  0.7265E+02  0.1142E+03  0.1123E+01  0.2246E+00
190            17677  782887  0.2889E+01  0.4188E+02  0.7312E+02  0.1150E+03  0.1131E+01  0.2263E+00
190            17677  777887  0.2916E+01  0.4223E+02  0.7362E+02  0.1159E+03  0.1140E+01  0.2279E+00
190            17677  772887  0.2944E+01  0.4258E+02  0.7411E+02  0.1167E+03  0.1146E+01  0.2293E+00
190            17677  767887  0.2969E+01  0.4292E+02  0.7461E+02  0.1175E+03  0.1153E+01  0.2307E+00
190            17677  762887  0.2997E+01  0.4330E+02  0.7515E+02  0.1184E+03  0.1163E+01  0.2325E+00
190            17677  757887  0.3025E+01  0.4367E+02  0.7564E+02  0.1193E+03  0.1171E+01  0.2342E+00
190            17621  752950  0.3054E+01  0.4407E+02  0.7616E+02  0.1202E+03  0.1180E+01  0.2360E+00
190            16337  749049  0.3079E+01  0.4440E+02  0.7659E+02  0.1210E+03  0.1187E+01  0.2374E+00
191            17612  701776  0.3382E+01  0.4844E+02  0.8134E+02  0.1298E+03  0.1284E+01  0.2568E+00
191            17625  697887  0.3409E+01  0.4881E+02  0.8172E+02  0.1305E+03  0.1292E+01  0.2584E+00
191            17586  692888  0.3445E+01  0.4930E+02  0.8205E+02  0.1313E+03  0.1302E+01  0.2605E+00
191            17538  687890  0.3482E+01  0.4976E+02  0.8254E+02  0.1323E+03  0.1313E+01  0.2625E+00
191            17481  682893  0.3523E+01  0.5022E+02  0.8304E+02  0.1333E+03  0.1323E+01  0.2647E+00
191            17424  677894  0.3537E+01  0.5058E+02  0.8363E+02  0.1342E+03  0.1334E+01  0.2668E+00
191            17369  672897  0.3601E+01  0.4571E+02  0.8433E+02  0.1300E+03  0.1347E+01  0.2693E+00
191            17309  667900  0.3636E+01  0.4606E+02  0.8483E+02  0.1309E+03  0.1355E+01  0.2710E+00
191            17245  662902  0.3672E+01  0.4642E+02  0.8528E+02  0.1317E+03  0.1363E+01  0.2726E+00
191            17180  657902  0.3709E+01  0.4678E+02  0.8579E+02  0.1326E+03  0.1371E+01  0.2743E+00
191            17257  654361  0.3734E+01  0.4702E+02  0.8610E+02  0.1331E+03  0.1377E+01  0.2753E+00
162            19208  410811  0.7162E+01  0.7391E+02  0.9848E+02  0.1724E+03  0.2068E+01  0.1119E+01
162            18195  407429  0.7292E+01  0.7452E+02  0.9863E+02  0.1732E+03  0.2085E+01  0.1151E+01
162            17677  402887  0.7487E+01  0.7518E+02  0.9882E+02  0.1740E+03  0.2105E+01  0.1202E+01
162            17675  397888  0.7675E+01  0.7557E+02  0.9918E+02  0.1747E+03  0.2132E+01  0.1273E+01
159            17107  392827  0.7954E+01  0.7636E+02  0.9954E+02  0.1759E+03  0.2164E+01  0.1344E+01
162            17677  395108  0.7818E+01  0.7607E+02  0.9939E+02  0.1755E+03  0.2149E+01  0.1305E+01
169            19331  392307  0.8022E+01  0.7662E+02  0.9976E+02  0.1764E+03  0.2174E+01  0.1368E+01
159            16397  388266  0.8257E+01  0.7749E+02  0.9981E+02  0.1773E+03  0.2182E+01  0.1376E+01
169            18544  387630  0.8347E+01  0.7784E+02  0.1001E+03  0.1779E+03  0.2193E+01  0.1403E+01
159            15584  383578  0.8596E+01  0.7846E+02  0.1003E+03  0.1787E+03  0.2211E+01  0.1438E+01
169            17869  382823  0.8704E+01  0.7903E+02  0.1005E+03  0.1795E+03  0.2221E+01  0.1454E+01
169            17475  379724  0.9269E+01  0.1142E+03  0.1004E+03  0.2146E+03  0.2294E+01  0.1530E+01
188            15028  377977  0.9681E+01  0.1450E+03  0.1006E+03  0.2456E+03  0.2390E+01  0.1671E+01
190            22365  834942  0.2631E+01  0.3877E+02  0.6789E+02  0.1067E+03  0.1044E+01  0.2088E+00
190            22007  830387  0.2655E+01  0.3907E+02  0.6829E+02  0.1074E+03  0.1051E+01  0.2103E+00
190            22007  825387  0.2681E+01  0.3942E+02  0.6870E+02  0.1081E+03  0.1059E+01  0.2117E+00
190            22007  820387  0.2705E+01  0.3973E+02  0.6921E+02  0.1089E+03  0.1067E+01  0.2133E+00
190            22007  815387  0.2730E+01  0.4004E+02  0.6973E+02  0.1098E+03  0.1074E+01  0.2149E+00
190            22007  810387  0.2758E+01  0.4039E+02  0.7017E+02  0.1106E+03  0.1082E+01  0.2165E+00
190            22007  805387  0.2783E+01  0.4071E+02  0.7067E+02  0.1114E+03  0.1090E+01  0.2180E+00
190            22007  800387  0.2806E+01  0.4107E+02  0.7107E+02  0.1121E+03  0.1099E+01  0.2198E+00
190            22007  795387  0.2833E+01  0.4141E+02  0.7152E+02  0.1129E+03  0.1107E+01  0.2213E+00
190            22007  790387  0.2843E+01  0.4129E+02  0.7237E+02  0.1137E+03  0.1119E+01  0.2237E+00
190            22007  785387  0.2869E+01  0.4162E+02  0.7286E+02  0.1145E+03  0.1127E+01  0.2253E+00
190            22007  780387  0.2894E+01  0.4199E+02  0.7333E+02  0.1153E+03  0.1135E+01  0.2270E+00
190            22007  775387  0.2922E+01  0.4234E+02  0.7387E+02  0.1162E+03  0.1143E+01  0.2286E+00
190            22007  770387  0.2948E+01  0.4268E+02  0.7434E+02  0.1170E+03  0.1150E+01  0.2300E+00
190            22007  765387  0.2974E+01  0.4302E+02  0.7485E+02  0.1179E+03  0.1157E+01  0.2315E+00
190            22007  760387  0.3002E+01  0.4341E+02  0.7537E+02  0.1188E+03  0.1166E+01  0.2332E+00
190            21473  755873  0.3027E+01  0.4375E+02  0.7585E+02  0.1196E+03  0.1174E+01  0.2348E+00
190            20530  752740  0.3047E+01  0.4401E+02  0.7618E+02  0.1202E+03  0.1180E+01  0.2359E+00
