name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
169            21713  390085  0.1522E-03  0.4372E-02  0.8003E-02  0.1237E-01  0.6498E-04
169            22007  385387  0.1469E-03  0.4764E-02  0.8361E-02  0.1312E-01  0.6597E-04
169            21503  381457  0.1526E-03  0.5457E-02  0.8421E-02  0.1388E-01  0.6504E-04
66             23239  372035  0.4997E-03  0.1199E+00  0.9956E-02  0.1299E+00  0.5810E-04
190            27713  840657  0.1027E-05  0.1682E-03  0.1306E-02  0.1475E-02  0.9511E-05
190            26530  837631  0.1048E-05  0.1710E-03  0.1316E-02  0.1487E-02  0.9647E-05
190            26337  832887  0.1094E-05  0.1764E-03  0.1343E-02  0.1520E-02  0.9900E-05
190            26337  827887  0.1152E-05  0.1827E-03  0.1374E-02  0.1556E-02  0.1017E-04
190            26337  822887  0.1211E-05  0.1893E-03  0.1405E-02  0.1595E-02  0.1047E-04
190            26337  817887  0.1275E-05  0.1961E-03  0.1439E-02  0.1635E-02  0.1077E-04
190            26337  812887  0.1341E-05  0.2032E-03  0.1473E-02  0.1676E-02  0.1108E-04
190            26337  807887  0.1417E-05  0.2108E-03  0.1506E-02  0.1717E-02  0.1139E-04
190            26337  802887  0.1491E-05  0.2186E-03  0.1540E-02  0.1758E-02  0.1172E-04
190            26337  797887  0.1571E-05  0.2270E-03  0.1577E-02  0.1804E-02  0.1208E-04
190            26337  792887  0.1659E-05  0.2361E-03  0.1614E-02  0.1850E-02  0.1245E-04
190            26337  787887  0.1758E-05  0.2457E-03  0.1653E-02  0.1899E-02  0.1282E-04
190            26337  782887  0.1895E-05  0.2517E-03  0.1732E-02  0.1984E-02  0.1330E-04
190            26337  777887  0.1995E-05  0.2616E-03  0.1771E-02  0.2032E-02  0.1369E-04
190            26337  772887  0.2106E-05  0.2730E-03  0.1814E-02  0.2087E-02  0.1412E-04
190            26337  767887  0.2232E-05  0.2854E-03  0.1857E-02  0.2142E-02  0.1456E-04
190            26335  762890  0.2365E-05  0.2987E-03  0.1903E-02  0.2202E-02  0.1503E-04
190            25205  758919  0.2457E-05  0.3077E-03  0.1927E-02  0.2234E-02  0.1535E-04
162            26979  417269  0.1082E-03 -0.1805E-02  0.8456E-02  0.6651E-02  0.9318E-04
162            26337  412887  0.1113E-03 -0.5374E-03  0.8480E-02  0.7943E-02  0.8968E-04
162            26337  407887  0.1193E-03  0.7022E-03  0.8600E-02  0.9303E-02  0.8532E-04
105            27504  400902  0.1433E-03  0.3926E-01  0.9700E-02  0.4896E-01  0.7952E-04
162            26268  403006  0.1391E-03  0.2103E-02  0.8521E-02  0.1062E-01  0.7450E-04
105            25702  399767  0.1737E-03  0.4594E-01  0.9326E-02  0.5527E-01  0.7741E-04
162            25090  400050  0.1614E-03  0.5639E-02  0.8543E-02  0.1418E-01  0.7224E-04
169            25331  386908  0.1954E-03  0.6089E-02  0.9321E-02  0.1541E-01  0.6772E-04
169            26403  383195  0.1904E-03  0.6456E-02  0.1024E-01  0.1670E-01  0.6932E-04
