name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
108           131356  513040  0.6258E-03  0.2904E-02  0.1002E-02  0.3906E-02  0.5037E-04  0.3707E-04
108           131915  508693  0.6453E-03  0.3756E-02  0.1030E-02  0.4786E-02  0.5413E-04  0.4229E-04
130           130182  506965  0.6836E-03  0.5066E-02  0.1025E-02  0.6091E-02  0.5514E-04  0.4453E-04
130           131095  504567  0.7630E-03  0.5445E-02  0.1094E-02  0.6539E-02  0.5878E-04  0.4944E-04
108           132332  497578  0.8407E-03  0.4683E-02  0.1171E-02  0.5854E-02  0.6162E-04  0.4647E-04
109           132283  496611  0.9016E-03  0.5023E-02  0.1176E-02  0.6199E-02  0.6217E-04  0.4644E-04
108           131738  490952  0.8079E-03  0.3823E-02  0.1243E-02  0.5067E-02  0.6569E-04  0.4894E-04
109           132023  494768  0.8352E-03  0.5093E-02  0.1205E-02  0.6298E-02  0.6469E-04  0.5055E-04
108           130994  488005  0.8892E-03  0.4026E-02  0.1246E-02  0.5272E-02  0.6690E-04  0.4943E-04
108           131467  484115  0.1007E-02  0.4440E-02  0.1301E-02  0.5742E-02  0.7058E-04  0.5280E-04
209           132116  476158  0.1111E-02  0.6719E-02  0.1391E-02  0.8110E-02  0.7885E-04  0.6391E-04
208           131238  471126  0.1111E-02  0.7718E-02  0.1356E-02  0.9074E-02  0.8158E-04  0.6714E-04
209           131763  471601  0.1096E-02  0.7417E-02  0.1382E-02  0.8799E-02  0.8195E-04  0.6744E-04
208           131814  467030  0.1213E-02  0.6497E-02  0.1410E-02  0.7907E-02  0.8382E-04  0.6615E-04
209           131816  469121  0.1148E-02  0.5774E-02  0.1394E-02  0.7167E-02  0.8229E-04  0.6462E-04
208           131557  463966  0.1439E-02  0.9485E-02  0.1454E-02  0.1094E-01  0.8632E-04  0.6991E-04
148           128186  443022  0.9570E-03  0.6246E-02  0.1209E-02  0.7455E-02  0.7985E-04  0.6751E-04
181           128531  441406  0.9063E-03  0.8386E-02  0.1204E-02  0.9590E-02  0.8125E-04  0.6819E-04
182           128281  438333  0.8788E-03  0.6878E-02  0.1154E-02  0.8032E-02  0.8008E-04  0.6832E-04
99            132168  431438  0.1034E-02  0.8538E-02  0.1249E-02  0.9788E-02  0.8449E-04  0.6918E-04
99            130114  429884  0.9798E-03  0.8046E-02  0.1224E-02  0.9270E-02  0.8114E-04  0.6832E-04
100           129413  425512  0.1029E-02  0.6874E-02  0.1174E-02  0.8048E-02  0.7558E-04  0.6031E-04
100           130616  424659  0.1337E-02  0.1048E-01  0.1203E-02  0.1168E-01  0.7851E-04  0.6316E-04
100           130415  419476  0.1066E-02  0.1136E-01  0.1240E-02  0.1260E-01  0.8078E-04  0.6492E-04
90            129761  411032  0.1276E-02  0.9366E-02  0.1171E-02  0.1054E-01  0.7303E-04  0.5998E-04
90            130170  410271  0.1429E-02  0.1137E-01  0.1194E-02  0.1256E-01  0.7352E-04  0.6014E-04
102           132430  407169  0.1356E-02  0.1552E-01  0.1270E-02  0.1679E-01  0.7863E-04  0.6212E-04
131           130210  391340  0.8545E-03  0.7703E-02  0.1111E-02  0.8813E-02  0.5930E-04  0.4752E-04
131           129579  389600  0.7391E-03  0.9255E-02  0.1071E-02  0.1033E-01  0.6592E-04  0.5406E-04
192           135101  684635  0.2945E-04  0.2848E-03  0.3145E-03  0.5993E-03  0.6626E-05  0.1325E-05
192           134590  680387  0.3055E-04  0.2984E-03  0.3175E-03  0.6159E-03  0.7033E-05  0.1407E-05
192           134590  675387  0.3253E-04  0.3155E-03  0.3249E-03  0.6405E-03  0.7354E-05  0.1471E-05
192           134590  670387  0.3480E-04  0.3064E-03  0.3320E-03  0.6384E-03  0.7701E-05  0.1540E-05
192           134590  665387  0.3675E-04  0.3219E-03  0.3394E-03  0.6614E-03  0.8017E-05  0.1603E-05
192           134590  660387  0.3914E-04  0.3393E-03  0.3473E-03  0.6865E-03  0.8372E-05  0.1674E-05
192           134590  655387  0.4176E-04  0.3579E-03  0.3553E-03  0.7132E-03  0.8747E-05  0.1749E-05
192           134590  650387  0.4464E-04  0.3789E-03  0.3634E-03  0.7423E-03  0.9190E-05  0.1838E-05
192           134555  645444  0.4794E-04  0.4025E-03  0.3724E-03  0.7749E-03  0.9673E-05  0.1935E-05
192           133374  642198  0.4979E-04  0.4144E-03  0.3754E-03  0.7898E-03  0.9899E-05  0.1980E-05
119           135987  602952  0.1050E-03  0.7158E-03  0.4634E-03  0.1179E-02  0.1559E-04  0.6874E-05
119           134753  600111  0.1096E-03  0.7382E-03  0.4670E-03  0.1205E-02  0.1584E-04  0.7075E-05
119           134531  595465  0.1205E-03  0.7948E-03  0.4796E-03  0.1274E-02  0.1655E-04  0.7805E-05
202           136045  593466  0.1299E-03  0.8456E-03  0.4917E-03  0.1337E-02  0.1712E-04  0.8419E-05
51            133228  590257  0.1962E-03  0.3401E-02  0.5055E-03  0.3907E-02  0.2129E-04  0.1060E-04
52            133661  590285  0.2080E-03  0.3656E-02  0.5063E-03  0.4162E-02  0.2135E-04  0.1063E-04
119           133335  591997  0.1314E-03  0.9887E-03  0.4853E-03  0.1474E-02  0.1653E-04  0.7977E-05
202           135189  590075  0.1559E-03  0.1551E-02  0.4966E-03  0.2047E-02  0.1697E-04  0.8138E-05
202           134590  585387  0.1430E-03  0.9179E-03  0.5149E-03  0.1433E-02  0.1815E-04  0.9312E-05
202           134590  580387  0.1695E-03  0.1058E-02  0.5489E-03  0.1607E-02  0.1955E-04  0.1038E-04
202           134590  575387  0.2161E-03  0.1303E-02  0.5575E-03  0.1860E-02  0.2083E-04  0.1143E-04
202           134590  570387  0.1946E-03  0.1175E-02  0.5925E-03  0.1767E-02  0.2181E-04  0.1232E-04
202           134590  565387  0.2102E-03  0.1240E-02  0.6192E-03  0.1859E-02  0.2348E-04  0.1361E-04
202           134590  560387  0.2348E-03  0.1364E-02  0.6431E-03  0.2007E-02  0.2506E-04  0.1488E-04
74            136033  553190  0.2982E-03  0.1743E-02  0.7147E-03  0.2458E-02  0.2793E-04  0.1751E-04
202           134564  555425  0.2724E-03  0.1545E-02  0.6804E-03  0.2225E-02  0.2667E-04  0.1620E-04
74            134909  550051  0.3459E-03  0.1913E-02  0.7340E-03  0.2647E-02  0.2951E-04  0.1838E-04
202           133300  551784  0.3245E-03  0.1872E-02  0.6938E-03  0.2566E-02  0.2808E-04  0.1775E-04
74            135267  545729  0.4220E-03  0.2304E-02  0.7757E-03  0.3080E-02  0.3158E-04  0.2020E-04
74            136401  541198  0.5161E-03  0.2917E-02  0.8418E-03  0.3759E-02  0.3425E-04  0.2297E-04
74            136597  535149  0.6125E-03  0.3663E-02  0.9675E-03  0.4631E-02  0.3741E-04  0.2607E-04
74            136960  530896  0.8128E-03  0.8120E-02  0.1204E-02  0.9324E-02  0.4604E-04  0.3487E-04
108           134567  514838  0.6734E-03  0.3095E-02  0.1137E-02  0.4232E-02  0.5004E-04  0.3582E-04
108           134590  510387  0.6092E-03  0.2854E-02  0.1103E-02  0.3957E-02  0.5275E-04  0.3754E-04
108           134862  505538  0.6787E-03  0.3184E-02  0.1146E-02  0.4331E-02  0.5760E-04  0.4187E-04
130           132485  504785  0.7618E-03  0.5534E-02  0.1112E-02  0.6646E-02  0.5877E-04  0.4806E-04
108           135137  500122  0.7441E-03  0.3421E-02  0.1217E-02  0.4638E-02  0.6019E-04  0.4329E-04
108           135390  495274  0.7561E-03  0.3725E-02  0.1277E-02  0.5003E-02  0.6506E-04  0.4801E-04
109           133604  495685  0.7722E-03  0.3484E-02  0.1222E-02  0.4706E-02  0.6440E-04  0.4781E-04
108           134633  490327  0.8291E-03  0.3700E-02  0.1323E-02  0.5023E-02  0.6806E-04  0.4927E-04
108           134549  485782  0.9407E-03  0.4155E-02  0.1362E-02  0.5517E-02  0.7201E-04  0.5342E-04
109           135051  483704  0.1017E-02  0.4729E-02  0.1405E-02  0.6134E-02  0.7514E-04  0.5810E-04
109           135969  482738  0.1088E-02  0.7449E-02  0.1434E-02  0.8883E-02  0.7790E-04  0.6311E-04
114           135690  479166  0.1106E-02  0.8096E-02  0.1472E-02  0.9568E-02  0.7930E-04  0.6240E-04
114           135962  477120  0.1195E-02  0.8931E-02  0.1505E-02  0.1044E-01  0.8425E-04  0.6940E-04
208           136040  474958  0.1335E-02  0.9825E-02  0.1542E-02  0.1137E-01  0.8794E-04  0.7064E-04
209           134192  475358  0.1113E-02  0.8038E-02  0.1479E-02  0.9517E-02  0.7996E-04  0.6133E-04
208           135603  472499  0.1393E-02  0.1101E-01  0.1553E-02  0.1257E-01  0.8671E-04  0.6835E-04
209           134353  470566  0.1226E-02  0.9310E-02  0.1510E-02  0.1082E-01  0.8607E-04  0.6870E-04
208           133777  465204  0.1409E-02  0.8482E-02  0.1564E-02  0.1005E-01  0.8857E-04  0.6937E-04
209           135411  465503  0.1459E-02  0.9182E-02  0.1611E-02  0.1079E-01  0.9372E-04  0.7667E-04
208           134828  462497  0.1732E-02  0.1171E-01  0.1683E-02  0.1339E-01  0.9392E-04  0.7431E-04
209           134630  462370  0.1742E-02  0.1177E-01  0.1677E-02  0.1345E-01  0.9353E-04  0.7399E-04
99            136346  434545  0.1122E-02  0.1018E-01  0.1353E-02  0.1153E-01  0.9109E-04  0.7540E-04
99            133803  431091  0.1297E-02  0.1227E-01  0.1340E-02  0.1361E-01  0.9847E-04  0.8203E-04
100           132660  425165  0.1490E-02  0.1197E-01  0.1254E-02  0.1322E-01  0.8399E-04  0.6921E-04
102           135089  408741  0.1411E-02  0.1871E-01  0.1475E-02  0.2019E-01  0.8697E-04  0.6888E-04
102           134715  406259  0.1357E-02  0.1886E-01  0.1441E-02  0.2030E-01  0.8586E-04  0.6683E-04
81            135315  387917  0.7804E-03  0.9821E-02  0.1152E-02  0.1097E-01  0.7082E-04  0.5906E-04
81            135181  386275  0.6467E-03  0.7366E-02  0.1086E-02  0.8453E-02  0.6367E-04  0.5255E-04
192           139319  687311  0.2912E-04  0.2833E-03  0.3166E-03  0.5999E-03  0.6597E-05  0.1319E-05
192           138920  682887  0.3028E-04  0.2974E-03  0.3203E-03  0.6178E-03  0.7010E-05  0.1402E-05
192           138920  677887  0.3211E-04  0.3139E-03  0.3282E-03  0.6421E-03  0.7338E-05  0.1468E-05
192           138920  672887  0.3453E-04  0.3062E-03  0.3359E-03  0.6421E-03  0.7690E-05  0.1538E-05
192           138920  667887  0.3652E-04  0.3220E-03  0.3437E-03  0.6657E-03  0.8019E-05  0.1604E-05
192           138920  662887  0.3885E-04  0.3394E-03  0.3514E-03  0.6908E-03  0.8385E-05  0.1677E-05
192           138920  657887  0.4142E-04  0.3577E-03  0.3594E-03  0.7171E-03  0.8752E-05  0.1750E-05
192           138920  652887  0.4435E-04  0.3786E-03  0.3682E-03  0.7468E-03  0.9170E-05  0.1834E-05
192           138829  648025  0.4743E-04  0.4013E-03  0.3765E-03  0.7778E-03  0.9657E-05  0.1931E-05
192           137628  644926  0.4922E-04  0.4128E-03  0.3797E-03  0.7925E-03  0.9877E-05  0.1975E-05
119           139087  602560  0.1106E-03  0.7472E-03  0.4758E-03  0.1223E-02  0.1605E-04  0.7414E-05
50            141046  597808  0.1358E-03  0.1407E-02  0.4973E-03  0.1904E-02  0.1641E-04  0.7175E-05
119           138489  598247  0.1222E-03  0.8070E-03  0.4878E-03  0.1295E-02  0.1668E-04  0.7852E-05
202           139818  596255  0.1307E-03  0.8874E-03  0.4976E-03  0.1385E-02  0.1719E-04  0.8053E-05
119           137472  595133  0.1280E-03  0.8377E-03  0.4921E-03  0.1330E-02  0.1706E-04  0.8259E-05
202           138931  592870  0.1375E-03  0.8919E-03  0.5068E-03  0.1399E-02  0.1769E-04  0.8884E-05
202           138920  587887  0.1531E-03  0.9843E-03  0.5249E-03  0.1509E-02  0.1840E-04  0.9529E-05
202           138920  582887  0.1875E-03  0.1194E-02  0.5447E-03  0.1738E-02  0.1948E-04  0.1041E-04
202           138920  577887  0.3909E-03  0.2211E-02  0.5804E-03  0.2791E-02  0.2123E-04  0.1170E-04
202           138920  572887  0.2000E-03  0.1215E-02  0.6215E-03  0.1837E-02  0.2180E-04  0.1238E-04
202           138920  567887  0.2021E-03  0.1212E-02  0.6396E-03  0.1852E-02  0.2323E-04  0.1355E-04
202           138920  562887  0.2223E-03  0.1308E-02  0.6669E-03  0.1975E-02  0.2480E-04  0.1481E-04
74            140286  556432  0.2665E-03  0.1559E-02  0.7226E-03  0.2282E-02  0.2752E-04  0.1713E-04
202           138658  558166  0.2538E-03  0.1466E-02  0.6959E-03  0.2162E-02  0.2660E-04  0.1615E-04
74            138971  552818  0.2995E-03  0.1699E-02  0.7461E-03  0.2445E-02  0.2880E-04  0.1785E-04
202           137478  554937  0.2790E-03  0.1670E-02  0.7128E-03  0.2383E-02  0.2755E-04  0.1738E-04
74            138920  547887  0.3577E-03  0.1988E-02  0.7901E-03  0.2778E-02  0.3122E-04  0.1969E-04
74            138920  542887  0.4243E-03  0.2327E-02  0.8414E-03  0.3169E-02  0.3331E-04  0.2159E-04
74            138952  537886  0.4952E-03  0.2652E-02  0.9221E-03  0.3574E-02  0.3588E-04  0.2392E-04
74            138955  532903  0.5425E-03  0.2782E-02  0.1007E-02  0.3788E-02  0.3860E-04  0.2654E-04
74            139375  529203  0.6122E-03  0.3042E-02  0.1066E-02  0.4108E-02  0.4092E-04  0.2879E-04
108           140240  515755  0.5613E-03  0.2897E-02  0.1180E-02  0.4076E-02  0.4933E-04  0.3588E-04
108           138947  512788  0.5649E-03  0.2684E-02  0.1195E-02  0.3880E-02  0.5143E-04  0.3584E-04
108           138920  507887  0.5872E-03  0.2790E-02  0.1210E-02  0.4000E-02  0.5521E-04  0.3820E-04
108           138920  502887  0.6344E-03  0.2998E-02  0.1238E-02  0.4235E-02  0.5954E-04  0.4154E-04
108           138975  497917  0.7079E-03  0.3251E-02  0.1284E-02  0.4535E-02  0.6393E-04  0.4535E-04
108           138914  492898  0.8445E-03  0.3757E-02  0.1366E-02  0.5123E-02  0.6895E-04  0.4908E-04
108           137630  488697  0.9521E-03  0.5187E-02  0.1418E-02  0.6605E-02  0.7066E-04  0.5147E-04
54            140331  480398  0.1387E-02  0.5900E-02  0.1586E-02  0.7486E-02  0.8468E-04  0.6397E-04
108           137433  483556  0.1133E-02  0.5756E-02  0.1466E-02  0.7222E-02  0.7668E-04  0.5769E-04
109           136774  482758  0.1177E-02  0.8034E-02  0.1459E-02  0.9493E-02  0.7907E-04  0.6092E-04
54            140400  479605  0.1464E-02  0.8798E-02  0.1583E-02  0.1038E-01  0.8568E-04  0.6787E-04
113           138183  476898  0.2036E-02  0.1828E-01  0.1641E-02  0.1992E-01  0.1086E-03  0.8532E-04
114           137266  477906  0.1324E-02  0.1100E-01  0.1541E-02  0.1255E-01  0.8321E-04  0.6303E-04
208           136819  467963  0.1556E-02  0.1144E-01  0.1612E-02  0.1305E-01  0.9407E-04  0.7696E-04
209           137194  466456  0.1533E-02  0.9975E-02  0.1652E-02  0.1163E-01  0.9640E-04  0.7925E-04
208           136239  462839  0.1773E-02  0.1219E-01  0.1713E-02  0.1390E-01  0.9938E-04  0.8165E-04
209           137188  464254  0.1608E-02  0.9743E-02  0.1691E-02  0.1143E-01  0.9836E-04  0.8108E-04
99            137777  436847  0.1047E-02  0.8313E-02  0.1418E-02  0.9732E-02  0.9311E-04  0.7744E-04
99            136660  432666  0.1319E-02  0.1231E-01  0.1424E-02  0.1374E-01  0.1026E-03  0.8466E-04
160           140490  410654  0.1174E-02  0.1000E-01  0.1486E-02  0.1149E-01  0.8012E-04  0.6645E-04
102           138704  407161  0.1086E-02  0.1132E-01  0.1503E-02  0.1282E-01  0.7975E-04  0.6384E-04
102           138701  403836  0.1190E-02  0.1086E-01  0.1508E-02  0.1237E-01  0.7766E-04  0.6445E-04
79            139611  396442  0.1150E-02  0.1537E-01  0.1480E-02  0.1685E-01  0.7840E-04  0.6303E-04
79            138519  395379  0.1079E-02  0.1291E-01  0.1430E-02  0.1434E-01  0.7841E-04  0.6370E-04
81            140503  390674  0.7988E-03  0.5908E-02  0.1282E-02  0.7190E-02  0.6767E-04  0.5746E-04
81            140732  388367  0.7906E-03  0.6621E-02  0.1230E-02  0.7851E-02  0.6629E-04  0.5707E-04
81            139610  382224  0.6585E-03  0.9211E-02  0.1102E-02  0.1031E-01  0.6605E-04  0.5308E-04
81            138092  378968  0.5836E-03  0.6009E-02  0.9766E-03  0.6986E-02  0.5606E-04  0.4677E-04
192           143224  689923  0.2882E-04  0.2823E-03  0.3188E-03  0.6011E-03  0.6573E-05  0.1315E-05
192           142948  685391  0.3025E-04  0.2950E-03  0.3250E-03  0.6200E-03  0.6823E-05  0.1365E-05
192           142920  680392  0.3173E-04  0.3122E-03  0.3301E-03  0.6423E-03  0.7300E-05  0.1460E-05
192           142891  675393  0.3378E-04  0.3301E-03  0.3377E-03  0.6677E-03  0.7626E-05  0.1525E-05
192           142861  670394  0.3629E-04  0.3211E-03  0.3460E-03  0.6671E-03  0.8018E-05  0.1604E-05
192           142831  665394  0.3844E-04  0.3385E-03  0.3543E-03  0.6928E-03  0.8371E-05  0.1674E-05
192           142800  660394  0.4098E-04  0.3567E-03  0.3624E-03  0.7191E-03  0.8734E-05  0.1747E-05
192           142770  655394  0.4384E-04  0.3772E-03  0.3714E-03  0.7486E-03  0.9150E-05  0.1830E-05
192           142651  650571  0.4680E-04  0.3986E-03  0.3796E-03  0.7782E-03  0.9595E-05  0.1919E-05
192           141883  647655  0.4851E-04  0.4105E-03  0.3831E-03  0.7937E-03  0.9843E-05  0.1969E-05
119           143488  604903  0.1105E-03  0.7493E-03  0.4849E-03  0.1234E-02  0.1616E-04  0.7730E-05
49            143842  599001  0.1831E-03  0.2960E-02  0.5225E-03  0.3483E-02  0.2042E-04  0.8983E-05
50            143686  599806  0.1581E-03  0.2539E-02  0.5189E-03  0.3058E-02  0.2015E-04  0.8867E-05
119           142598  601484  0.1216E-03  0.8066E-03  0.4926E-03  0.1299E-02  0.1668E-04  0.7926E-05
50            142261  597301  0.1587E-03  0.1639E-02  0.5033E-03  0.2142E-02  0.1685E-04  0.7859E-05
202           143319  595085  0.1444E-03  0.9225E-03  0.5186E-03  0.1441E-02  0.1809E-04  0.9702E-05
202           143250  590387  0.1547E-03  0.9932E-03  0.5375E-03  0.1531E-02  0.1865E-04  0.9814E-05
202           143250  585387  0.1846E-03  0.1179E-02  0.5674E-03  0.1746E-02  0.1955E-04  0.1060E-04
202           143250  580387  0.2890E-03  0.1852E-02  0.6211E-03  0.2473E-02  0.2151E-04  0.1204E-04
202           143250  575387  0.2397E-03  0.1463E-02  0.6420E-03  0.2105E-02  0.2232E-04  0.1289E-04
202           143250  570387  0.2060E-03  0.1245E-02  0.6581E-03  0.1903E-02  0.2339E-04  0.1392E-04
202           143250  565387  0.2170E-03  0.1292E-02  0.6856E-03  0.1978E-02  0.2480E-04  0.1510E-04
74            144230  559284  0.2461E-03  0.1438E-02  0.7317E-03  0.2169E-02  0.2703E-04  0.1694E-04
202           142705  561044  0.2358E-03  0.1385E-02  0.7085E-03  0.2094E-02  0.2614E-04  0.1604E-04
74            143250  555387  0.2707E-03  0.1560E-02  0.7522E-03  0.2312E-02  0.2823E-04  0.1765E-04
74            143250  550387  0.3071E-03  0.1743E-02  0.7941E-03  0.2537E-02  0.3014E-04  0.1905E-04
74            143250  545387  0.3524E-03  0.1968E-02  0.8483E-03  0.2817E-02  0.3254E-04  0.2082E-04
74            143250  540387  0.3998E-03  0.2185E-02  0.9101E-03  0.3096E-02  0.3462E-04  0.2252E-04
74            143250  535387  0.4360E-03  0.2342E-02  0.9700E-03  0.3312E-02  0.3687E-04  0.2441E-04
74            143221  531043  0.4975E-03  0.2536E-02  0.1015E-02  0.3551E-02  0.3934E-04  0.2672E-04
108           145162  519592  0.5533E-03  0.2691E-02  0.1158E-02  0.3849E-02  0.4696E-04  0.3345E-04
108           143349  515229  0.5227E-03  0.2542E-02  0.1175E-02  0.3717E-02  0.4976E-04  0.3450E-04
108           143250  510387  0.5408E-03  0.2614E-02  0.1201E-02  0.3814E-02  0.5355E-04  0.3638E-04
108           143250  505387  0.5873E-03  0.2802E-02  0.1253E-02  0.4055E-02  0.5784E-04  0.3939E-04
108           143250  500387  0.6625E-03  0.3100E-02  0.1313E-02  0.4413E-02  0.6256E-04  0.4310E-04
108           143241  495404  0.8268E-03  0.3726E-02  0.1384E-02  0.5111E-02  0.6849E-04  0.4797E-04
96            142831  491155  0.1153E-02  0.8311E-02  0.1470E-02  0.9781E-02  0.7186E-04  0.5028E-04
108           142172  492198  0.1012E-02  0.4498E-02  0.1441E-02  0.5939E-02  0.7230E-04  0.5124E-04
54            142589  480386  0.1439E-02  0.7445E-02  0.1648E-02  0.9093E-02  0.8375E-04  0.6237E-04
196           145510  425789  0.1225E-02  0.8023E-02  0.1521E-02  0.9544E-02  0.9214E-04  0.7633E-04
102           141908  408215  0.1081E-02  0.1118E-01  0.1559E-02  0.1274E-01  0.8297E-04  0.6622E-04
160           143799  410597  0.1218E-02  0.9823E-02  0.1568E-02  0.1139E-01  0.8487E-04  0.7232E-04
102           141968  406661  0.1053E-02  0.1000E-01  0.1537E-02  0.1154E-01  0.7980E-04  0.6595E-04
79            143981  398794  0.1115E-02  0.1169E-01  0.1590E-02  0.1328E-01  0.8683E-04  0.6987E-04
80            145016  399016  0.1043E-02  0.1214E-01  0.1590E-02  0.1373E-01  0.8726E-04  0.7056E-04
102           141554  402199  0.1101E-02  0.8847E-02  0.1566E-02  0.1041E-01  0.7694E-04  0.6419E-04
79            143008  396804  0.9662E-03  0.1021E-01  0.1507E-02  0.1171E-01  0.7756E-04  0.6372E-04
80            145359  396588  0.8668E-03  0.8735E-02  0.1487E-02  0.1022E-01  0.7605E-04  0.6355E-04
81            140458  390426  0.7946E-03  0.5891E-02  0.1277E-02  0.7168E-02  0.6744E-04  0.5727E-04
81            144376  383964  0.6639E-03  0.5311E-02  0.1181E-02  0.6492E-02  0.6300E-04  0.5324E-04
81            142722  381788  0.6063E-03  0.6165E-02  0.1127E-02  0.7292E-02  0.6129E-04  0.5140E-04
81            144559  376781  0.7287E-03  0.6518E-02  0.1073E-02  0.7591E-02  0.5905E-04  0.5160E-04
192           144869  692795  0.2811E-04  0.2762E-03  0.3166E-03  0.5929E-03  0.6453E-05  0.1291E-05
192           144829  687892  0.2961E-04  0.2899E-03  0.3237E-03  0.6136E-03  0.6722E-05  0.1344E-05
192           144789  682890  0.3135E-04  0.3057E-03  0.3314E-03  0.6371E-03  0.7027E-05  0.1405E-05
192           144748  677889  0.3294E-04  0.3239E-03  0.3368E-03  0.6607E-03  0.7526E-05  0.1505E-05
192           144708  672887  0.3553E-04  0.3163E-03  0.3451E-03  0.6614E-03  0.7908E-05  0.1582E-05
119           149007  610474  0.1013E-03  0.7072E-03  0.4949E-03  0.1202E-02  0.1574E-04  0.7477E-05
119           147862  607502  0.1074E-03  0.7358E-03  0.4936E-03  0.1229E-02  0.1608E-04  0.7821E-05
49            149212  601158  0.1606E-03  0.2451E-02  0.5461E-03  0.2997E-02  0.2076E-04  0.1140E-04
50            147844  601391  0.1319E-03  0.1336E-02  0.5218E-03  0.1857E-02  0.1678E-04  0.8357E-05
119           147413  603568  0.1195E-03  0.7981E-03  0.5114E-03  0.1309E-02  0.1691E-04  0.8665E-05
49            145594  598994  0.1456E-03  0.1726E-02  0.5227E-03  0.2249E-02  0.1923E-04  0.1277E-04
50            146255  599928  0.1368E-03  0.1392E-02  0.5140E-03  0.1906E-02  0.1783E-04  0.1169E-04
202           147754  597075  0.1411E-03  0.9011E-03  0.5403E-03  0.1441E-02  0.1836E-04  0.1069E-04
202           147581  592887  0.1510E-03  0.9699E-03  0.5587E-03  0.1529E-02  0.1893E-04  0.1021E-04
202           147581  587887  0.1721E-03  0.1092E-02  0.5838E-03  0.1676E-02  0.1984E-04  0.1098E-04
202           147581  582887  0.2028E-03  0.1274E-02  0.6128E-03  0.1887E-02  0.2099E-04  0.1201E-04
202           147581  577887  0.2197E-03  0.1357E-02  0.6687E-03  0.2026E-02  0.2276E-04  0.1352E-04
202           147581  572887  0.2121E-03  0.1287E-02  0.6699E-03  0.1957E-02  0.2384E-04  0.1459E-04
202           147581  567887  0.2173E-03  0.1300E-02  0.7018E-03  0.2002E-02  0.2493E-04  0.1559E-04
74            148182  562148  0.2350E-03  0.1382E-02  0.7414E-03  0.2124E-02  0.2668E-04  0.1716E-04
202           146733  563922  0.2281E-03  0.1349E-02  0.7215E-03  0.2070E-02  0.2597E-04  0.1642E-04
74            147581  557887  0.2509E-03  0.1463E-02  0.7625E-03  0.2226E-02  0.2778E-04  0.1777E-04
74            147581  552887  0.2772E-03  0.1597E-02  0.8011E-03  0.2398E-02  0.2947E-04  0.1893E-04
74            147581  547887  0.3094E-03  0.1761E-02  0.8453E-03  0.2606E-02  0.3165E-04  0.2047E-04
74            147581  542887  0.3421E-03  0.1912E-02  0.9040E-03  0.2816E-02  0.3356E-04  0.2190E-04
74            147581  537887  0.3762E-03  0.2047E-02  0.9636E-03  0.3011E-02  0.3577E-04  0.2350E-04
74            147581  532887  0.4109E-03  0.2169E-02  0.1015E-02  0.3184E-02  0.3802E-04  0.2535E-04
74            148489  528408  0.4858E-03  0.2469E-02  0.1055E-02  0.3524E-02  0.4099E-04  0.2827E-04
74            149802  523028  0.5036E-03  0.2559E-02  0.1124E-02  0.3684E-02  0.4367E-04  0.2988E-04
108           147741  521423  0.5318E-03  0.2668E-02  0.1138E-02  0.3806E-02  0.4522E-04  0.3108E-04
108           147581  517887  0.4858E-03  0.2431E-02  0.1176E-02  0.3607E-02  0.4752E-04  0.3224E-04
108           147581  512887  0.5001E-03  0.2483E-02  0.1205E-02  0.3688E-02  0.5147E-04  0.3470E-04
108           147581  507887  0.5420E-03  0.2647E-02  0.1254E-02  0.3901E-02  0.5562E-04  0.3765E-04
108           147581  502887  0.6080E-03  0.2904E-02  0.1325E-02  0.4229E-02  0.5994E-04  0.4101E-04
108           147537  497955  0.7308E-03  0.3387E-02  0.1396E-02  0.4783E-02  0.6501E-04  0.4517E-04
124           148923  495770  0.8111E-03  0.3992E-02  0.1466E-02  0.5458E-02  0.6629E-04  0.4665E-04
108           146359  494707  0.8962E-03  0.4424E-02  0.1451E-02  0.5875E-02  0.6872E-04  0.4831E-04
124           148521  493656  0.9849E-03  0.6135E-02  0.1515E-02  0.7650E-02  0.6819E-04  0.4748E-04
54            149536  477876  0.1190E-02  0.5283E-02  0.1881E-02  0.7164E-02  0.8610E-04  0.6758E-04
196           147558  426175  0.1063E-02  0.8301E-02  0.1576E-02  0.9877E-02  0.9400E-04  0.7875E-04
195           148968  424681  0.1042E-02  0.7442E-02  0.1608E-02  0.9050E-02  0.9434E-04  0.7926E-04
196           148295  424642  0.1045E-02  0.7446E-02  0.1593E-02  0.9040E-02  0.9385E-04  0.7884E-04
160           146492  410863  0.1586E-02  0.1437E-01  0.1638E-02  0.1600E-01  0.8680E-04  0.7218E-04
160           148066  409776  0.1703E-02  0.1301E-01  0.1665E-02  0.1468E-01  0.8717E-04  0.7058E-04
79            147852  396164  0.8842E-03  0.8802E-02  0.1489E-02  0.1029E-01  0.7722E-04  0.6384E-04
80            146786  397789  0.9423E-03  0.6435E-02  0.1512E-02  0.7946E-02  0.7699E-04  0.6337E-04
80            146541  395200  0.8617E-03  0.8959E-02  0.1466E-02  0.1042E-01  0.7796E-04  0.6441E-04
