x	y	tot_dep
30667	815387	0.127226
30667	820387	0.124936
30667	825387	0.123054
30667	830387	0.121104
30667	835387	0.119323
30742	840276	0.117677
30833	420218	0.60902
30899	380739	0.60632
30905	402310	0.61795
31961	843490	0.116901
32080	423626	0.61608
33117	401230	0.67446
33166	399584	0.7286
33229	400389	0.62034
33848	400874	0.62284
34068	768787	0.152886
34608	403458	0.60855
34743	386048	0.95468
34870	412876	0.64992
34997	382887	0.64802
34997	407887	0.61025
34997	417887	0.63893
34997	772887	0.150985
34997	777887	0.147556
34997	782887	0.144822
34997	787887	0.141868
34997	792887	0.139096
34997	797887	0.136881
34997	802887	0.134801
34997	807887	0.132481
34997	812887	0.129965
34997	817887	0.128089
34997	822887	0.126209
34997	827887	0.124274
34997	832887	0.122128
34997	837887	0.120354
35000	422883	0.63718
35010	842866	0.118356
35182	378670	0.62805
35388	398253	0.6793
36074	426389	0.62012
36196	846311	0.117993
37072	394212	0.77199
37326	403144	0.63116
37332	413092	1.03144
37718	771805	0.151777
37759	406681	0.75759
37821	384020	0.75692
38142	409556	0.68857
38177	416755	0.93825
38643	411983	1.69883
38704	395155	1.22579
39072	775606	0.150264
39233	380192	0.662
39327	420387	0.64509
39327	425387	0.64181
39327	780387	0.148236
39327	785387	0.14595
39327	790387	0.143177
39327	795387	0.140291
39327	800387	0.138097
39327	805387	0.135951
39327	810387	0.133608
39327	815387	0.131162
39327	820387	0.128998
39327	825387	0.126934
39327	830387	0.125428
39327	835387	0.123138
39327	840387	0.121134
39327	845387	0.119609
39518	415071	1.08537
39598	402332	0.64716
39671	376182	0.64018
39917	404948	0.70413
40251	428925	0.64333
40323	849023	0.118727
40767	409513	0.71102
41136	413404	1.26041
42569	380976	0.69319
42891	417355	1.23398
42896	778633	0.150898
43374	396621	0.87392
43502	403691	0.75553
43539	419125	0.68752
43555	377751	0.67673
43658	407887	0.75479
43658	422887	0.67684
43658	427887	0.66946
43658	782887	0.148994
43658	787887	0.147063
43658	792887	0.144454
43658	797887	0.142029
43658	802887	0.139868
43658	807887	0.136906
43658	812887	0.13476
43658	817887	0.132359
43658	822887	0.129946
43658	827887	0.128121
43658	832887	0.125927
43658	837887	0.12396
43658	842887	0.122416
43658	847887	0.120662
44055	374730	0.69047
44505	411774	0.722
44544	432149	0.65109
44982	360715	0.9673
45019	359734	1.00267
45274	360316	1.01921
46539	781629	0.152265
46661	417879	1.23503
46725	417934	1.23604
47228	849425	0.121337
47368	420980	0.73927
47511	413408	0.98146
47683	396545	1.02357
47726	425409	0.70142
47840	410197	0.78714
47864	785502	0.150333
47982	375478	0.69763
47988	405388	0.81241
47988	430387	0.68774
47988	790387	0.148138
47988	795387	0.145425
47988	800387	0.142868
47988	805387	0.14019
47988	810387	0.137826
47988	815387	0.135223
47988	820387	0.133331
47988	825387	0.131449
47988	830387	0.129241
47988	835387	0.127485
47988	840387	0.125079
47988	845387	0.123104
48146	435275	0.66379
48359	378712	0.70896
48815	417836	1.19968
49091	419267	1.14599
49320	402034	0.93237
49353	439160	0.67251
49786	422909	0.77992
49808	425182	1.05553
49918	396260	1.09302
51003	374883	1.1188
51059	407374	1.16941
51226	846610	0.124485
51374	424331	1.26495
51705	788468	0.151607
52066	428656	0.75088
52318	402887	0.92729
52318	432887	0.70752
52318	437887	0.69657
52318	792887	0.149703
52318	797887	0.147403
52318	802887	0.144341
52318	807887	0.141394
52318	812887	0.139313
52318	817887	0.136638
52318	822887	0.134431
52318	827887	0.132754
52318	832887	0.130654
52318	837887	0.128624
52318	842887	0.126404
52341	377863	0.72907
52554	426737	1.3718
52634	418750	0.81589
52658	422258	0.82687
52679	397983	0.91406
53068	442005	0.70813
53467	385546	0.99066
53606	382504	0.7495
54315	393461	1.43685
54679	428048	0.84633
54962	392252	1.43736
55153	376872	0.95177
55254	843713	0.127182
55397	791491	0.151926
55648	427423	1.27855
55997	440192	0.72016
56071	404117	1.55232
56314	380874	0.88402
56393	400383	0.94894
56472	384645	0.77687
56496	430888	0.84118
56555	840267	0.129644
56625	795417	0.150605
56642	428230	1.3137
56648	420387	0.86562
56648	435386	0.78819
56648	800387	0.148047
56648	805387	0.14563
56648	810387	0.14292
56648	815387	0.14054
56648	820387	0.138179
56648	825387	0.135697
56648	830387	0.13336
56648	835387	0.131335
56708	395801	0.93498
56786	423861	0.87504
56863	444977	0.74012
57321	428995	1.47139
57618	416540	1.11553
57915	373180	1.12385
58575	389601	1.31294
59083	410747	1.50463
59445	795001	0.152433
59491	373286	1.14841
59544	840535	0.130871
59975	389592	1.32169
60007	390720	1.35673
60038	427966	1.65582
60097	422295	1.37849
60112	378875	1.13501
60167	445885	0.7868
60188	397044	1.01094
60196	428948	1.20659
60406	382196	0.87518
60506	798306	0.151161
60588	432729	0.88173
60642	837506	0.132494
60719	403397	0.97977
60846	417851	0.96744
60978	802887	0.148724
60978	807887	0.146079
60978	812887	0.144294
60978	817887	0.141644
60978	822887	0.139465
60978	827887	0.136928
60978	832887	0.134429
61068	436730	0.83321
61180	445253	0.79221
61367	413229	0.94037
61378	393467	0.96403
61907	378441	0.862
61944	429192	0.95787
61952	406509	1.47494
62282	426981	1.52939
62345	425093	1.45272
62495	434882	2.01384
62544	433641	2.01777
62558	445203	0.80732
62989	437818	0.89639
63002	435322	1.94176
63109	388494	0.96335
63304	436731	1.7532
63357	430138	1.10271
64270	801364	0.151912
64290	430333	1.89431
64332	436276	2.16797
64416	428368	1.18082
64547	429921	1.83574
64731	834660	0.135828
64784	413875	0.97689
64953	379422	0.91843
65024	393910	1.10413
65240	404958	1.022
65308	805387	0.150405
65308	810387	0.147447
65308	815387	0.145006
65308	820387	0.142723
65308	825387	0.140111
65308	830387	0.137911
65311	390386	0.9938
65331	411491	0.98813
65394	425966	1.05844
65581	438099	1.07161
65714	427764	1.25459
65777	376104	0.93078
65993	386153	0.93349
66808	402366	1.37124
66809	409312	0.99759
