name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
167           183769  371160  0.4268E+01  0.2115E+03  0.8690E+02  0.2984E+03  0.2831E+00
535           183769  371160  0.4268E+01  0.2115E+03  0.8690E+02  0.2984E+03  0.2831E+00
166           183955  371160  0.4149E+01  0.2061E+03  0.8636E+02  0.2924E+03  0.2829E+00
220           183955  371160  0.4149E+01  0.2061E+03  0.8636E+02  0.2924E+03  0.2829E+00
166           184141  371160  0.4033E+01  0.2040E+03  0.8657E+02  0.2906E+03  0.2905E+00
166           184327  371160  0.3930E+01  0.1992E+03  0.8603E+02  0.2852E+03  0.2903E+00
167           184327  371160  0.3930E+01  0.1992E+03  0.8603E+02  0.2852E+03  0.2903E+00
166           184513  371160  0.3836E+01  0.1946E+03  0.8546E+02  0.2801E+03  0.2900E+00
166           184699  371160  0.3760E+01  0.1909E+03  0.8502E+02  0.2759E+03  0.2899E+00
493           184885  371160  0.3693E+01  0.1876E+03  0.8464E+02  0.2723E+03  0.2898E+00
493           185071  371160  0.3433E+01  0.2253E+03  0.8473E+02  0.3100E+03  0.2853E+00
493           185258  371160  0.3389E+01  0.2221E+03  0.8455E+02  0.3066E+03  0.2844E+00
166           183303  371213  0.4596E+01  0.2275E+03  0.8869E+02  0.3162E+03  0.2842E+00
166           183489  371213  0.4449E+01  0.2203E+03  0.8799E+02  0.3083E+03  0.2839E+00
166           183676  371213  0.4320E+01  0.2142E+03  0.8727E+02  0.3014E+03  0.2837E+00
166           183862  371213  0.4196E+01  0.2082E+03  0.8665E+02  0.2949E+03  0.2833E+00
535           183862  371213  0.4196E+01  0.2082E+03  0.8665E+02  0.2949E+03  0.2833E+00
166           184048  371213  0.4075E+01  0.2060E+03  0.8683E+02  0.2928E+03  0.2915E+00
220           184048  371213  0.4075E+01  0.2060E+03  0.8683E+02  0.2928E+03  0.2915E+00
166           184234  371213  0.3970E+01  0.2011E+03  0.8628E+02  0.2873E+03  0.2911E+00
166           184420  371213  0.3872E+01  0.1963E+03  0.8574E+02  0.2821E+03  0.2906E+00
