name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.1452E+00  0.2292E+02  0.1480E+02  0.3772E+02  0.1541E-01
190           226576  563508  0.1452E+00  0.2294E+02  0.1481E+02  0.3774E+02  0.1540E-01
190           226483  563561  0.1452E+00  0.2295E+02  0.1482E+02  0.3777E+02  0.1539E-01
190           226669  563561  0.1452E+00  0.2291E+02  0.1480E+02  0.3770E+02  0.1539E-01
190           226204  563615  0.1455E+00  0.2303E+02  0.1486E+02  0.3789E+02  0.1538E-01
190           226390  563615  0.1452E+00  0.2296E+02  0.1483E+02  0.3778E+02  0.1539E-01
190           226576  563615  0.1451E+00  0.2291E+02  0.1480E+02  0.3771E+02  0.1539E-01
190           226297  563669  0.1453E+00  0.2299E+02  0.1484E+02  0.3783E+02  0.1538E-01
190           226483  563669  0.1451E+00  0.2293E+02  0.1482E+02  0.3775E+02  0.1539E-01
190           226669  563669  0.1450E+00  0.2288E+02  0.1479E+02  0.3767E+02  0.1539E-01
190           226204  563723  0.1454E+00  0.2302E+02  0.1486E+02  0.3787E+02  0.1538E-01
190           226390  563723  0.1451E+00  0.2294E+02  0.1483E+02  0.3777E+02  0.1538E-01
190           226576  563723  0.1449E+00  0.2289E+02  0.1480E+02  0.3769E+02  0.1538E-01
190           226297  563776  0.1452E+00  0.2297E+02  0.1484E+02  0.3781E+02  0.1538E-01
190           226483  563776  0.1450E+00  0.2291E+02  0.1481E+02  0.3772E+02  0.1538E-01
190           226669  563776  0.1449E+00  0.2287E+02  0.1479E+02  0.3766E+02  0.1538E-01
190           226204  563830  0.1452E+00  0.2300E+02  0.1485E+02  0.3786E+02  0.1537E-01
190           226390  563830  0.1450E+00  0.2293E+02  0.1482E+02  0.3775E+02  0.1538E-01
190           226576  563830  0.1448E+00  0.2287E+02  0.1480E+02  0.3767E+02  0.1538E-01
190           226111  563884  0.1453E+00  0.2304E+02  0.1486E+02  0.3790E+02  0.1536E-01
190           226297  563884  0.1451E+00  0.2296E+02  0.1484E+02  0.3780E+02  0.1536E-01
190           226483  563884  0.1449E+00  0.2290E+02  0.1481E+02  0.3772E+02  0.1537E-01
190           226204  563938  0.1451E+00  0.2299E+02  0.1485E+02  0.3784E+02  0.1536E-01
190           226390  563938  0.1449E+00  0.2292E+02  0.1482E+02  0.3774E+02  0.1536E-01
190           226576  563938  0.1447E+00  0.2286E+02  0.1480E+02  0.3766E+02  0.1537E-01
190           226111  563991  0.1453E+00  0.2303E+02  0.1486E+02  0.3789E+02  0.1535E-01
190           226297  563991  0.1450E+00  0.2295E+02  0.1484E+02  0.3779E+02  0.1536E-01
190           226483  563991  0.1448E+00  0.2289E+02  0.1481E+02  0.3770E+02  0.1536E-01
190           226204  564045  0.1408E+00  0.2999E+02  0.1582E+02  0.4581E+02  0.1424E-01
204           226204  564045  0.1408E+00  0.2999E+02  0.1582E+02  0.4581E+02  0.1424E-01
190           226390  564045  0.1406E+00  0.2991E+02  0.1579E+02  0.4570E+02  0.1425E-01
190           226576  564045  0.1405E+00  0.2984E+02  0.1577E+02  0.4561E+02  0.1425E-01
190           226111  564099  0.1409E+00  0.3005E+02  0.1583E+02  0.4587E+02  0.1424E-01
204           226111  564099  0.1409E+00  0.3005E+02  0.1583E+02  0.4587E+02  0.1424E-01
190           226297  564099  0.1407E+00  0.2994E+02  0.1581E+02  0.4574E+02  0.1424E-01
204           226297  564099  0.1407E+00  0.2994E+02  0.1581E+02  0.4574E+02  0.1424E-01
190           226483  564099  0.1405E+00  0.2987E+02  0.1578E+02  0.4565E+02  0.1424E-01
190           226204  564152  0.1408E+00  0.2999E+02  0.1581E+02  0.4580E+02  0.1423E-01
204           226204  564152  0.1408E+00  0.2999E+02  0.1581E+02  0.4580E+02  0.1423E-01
190           226390  564152  0.1406E+00  0.2990E+02  0.1579E+02  0.4569E+02  0.1424E-01
190           226576  564152  0.1404E+00  0.2982E+02  0.1576E+02  0.4558E+02  0.1424E-01
190           226297  564206  0.1407E+00  0.2993E+02  0.1580E+02  0.4573E+02  0.1423E-01
 
