name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.7608E-01  0.8890E+01  0.4317E+01  0.1321E+02  0.1403E-01
190           226576  563508  0.7595E-01  0.8894E+01  0.4323E+01  0.1322E+02  0.1401E-01
190           226483  563561  0.7586E-01  0.8900E+01  0.4327E+01  0.1323E+02  0.1398E-01
190           226669  563561  0.7581E-01  0.8876E+01  0.4317E+01  0.1319E+02  0.1400E-01
190           226204  563615  0.7585E-01  0.8935E+01  0.4340E+01  0.1327E+02  0.1396E-01
190           226390  563615  0.7569E-01  0.8899E+01  0.4330E+01  0.1323E+02  0.1396E-01
190           226576  563615  0.7569E-01  0.8880E+01  0.4322E+01  0.1320E+02  0.1398E-01
190           226297  563669  0.7566E-01  0.8910E+01  0.4334E+01  0.1324E+02  0.1396E-01
190           226483  563669  0.7559E-01  0.8885E+01  0.4326E+01  0.1321E+02  0.1395E-01
190           226669  563669  0.7553E-01  0.8862E+01  0.4315E+01  0.1318E+02  0.1398E-01
190           226204  563723  0.7562E-01  0.8919E+01  0.4339E+01  0.1326E+02  0.1394E-01
190           226390  563723  0.7552E-01  0.8892E+01  0.4330E+01  0.1322E+02  0.1396E-01
190           226576  563723  0.7539E-01  0.8862E+01  0.4320E+01  0.1318E+02  0.1396E-01
190           226297  563776  0.7545E-01  0.8899E+01  0.4333E+01  0.1323E+02  0.1394E-01
190           226483  563776  0.7538E-01  0.8870E+01  0.4324E+01  0.1319E+02  0.1394E-01
190           226669  563776  0.7530E-01  0.8851E+01  0.4314E+01  0.1316E+02  0.1395E-01
190           226204  563830  0.7540E-01  0.8907E+01  0.4337E+01  0.1324E+02  0.1392E-01
190           226390  563830  0.7530E-01  0.8880E+01  0.4326E+01  0.1321E+02  0.1393E-01
190           226576  563830  0.7517E-01  0.8851E+01  0.4319E+01  0.1317E+02  0.1393E-01
190           226111  563884  0.7542E-01  0.8922E+01  0.4341E+01  0.1326E+02  0.1392E-01
190           226297  563884  0.7529E-01  0.8892E+01  0.4332E+01  0.1322E+02  0.1393E-01
190           226483  563884  0.7509E-01  0.8859E+01  0.4323E+01  0.1318E+02  0.1392E-01
190           226204  563938  0.7524E-01  0.8902E+01  0.4334E+01  0.1324E+02  0.1391E-01
190           226390  563938  0.7502E-01  0.8866E+01  0.4326E+01  0.1319E+02  0.1390E-01
190           226576  563938  0.7493E-01  0.8840E+01  0.4316E+01  0.1316E+02  0.1392E-01
190           226111  563991  0.7529E-01  0.8920E+01  0.4340E+01  0.1326E+02  0.1390E-01
190           226297  563991  0.7514E-01  0.8887E+01  0.4330E+01  0.1322E+02  0.1391E-01
190           226483  563991  0.7495E-01  0.8856E+01  0.4322E+01  0.1318E+02  0.1390E-01
190           226204  564045  0.7785E-01  0.1516E+02  0.4844E+01  0.2001E+02  0.1288E-01
204           226204  564045  0.7785E-01  0.1516E+02  0.4844E+01  0.2001E+02  0.1288E-01
190           226390  564045  0.7774E-01  0.1513E+02  0.4834E+01  0.1996E+02  0.1289E-01
190           226576  564045  0.7774E-01  0.1510E+02  0.4825E+01  0.1992E+02  0.1291E-01
190           226111  564099  0.7790E-01  0.1520E+02  0.4849E+01  0.2005E+02  0.1287E-01
204           226111  564099  0.7790E-01  0.1520E+02  0.4849E+01  0.2005E+02  0.1287E-01
190           226297  564099  0.7777E-01  0.1514E+02  0.4841E+01  0.1998E+02  0.1288E-01
204           226297  564099  0.7777E-01  0.1514E+02  0.4841E+01  0.1998E+02  0.1288E-01
190           226483  564099  0.7770E-01  0.1511E+02  0.4830E+01  0.1994E+02  0.1289E-01
190           226204  564152  0.7778E-01  0.1517E+02  0.4847E+01  0.2002E+02  0.1287E-01
204           226204  564152  0.7778E-01  0.1517E+02  0.4847E+01  0.2002E+02  0.1287E-01
190           226390  564152  0.7760E-01  0.1511E+02  0.4831E+01  0.1995E+02  0.1287E-01
190           226576  564152  0.7756E-01  0.1506E+02  0.4822E+01  0.1989E+02  0.1289E-01
190           226297  564206  0.7763E-01  0.1513E+02  0.4840E+01  0.1997E+02  0.1287E-01
 
