name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.4738E+00  0.5568E+02  0.2785E+02  0.8352E+02  0.9569E-01
190           226576  563508  0.4733E+00  0.5570E+02  0.2787E+02  0.8356E+02  0.9553E-01
190           226483  563561  0.4737E+00  0.5580E+02  0.2791E+02  0.8371E+02  0.9539E-01
190           226669  563561  0.4714E+00  0.5553E+02  0.2784E+02  0.8337E+02  0.9542E-01
190           226204  563615  0.4746E+00  0.5606E+02  0.2800E+02  0.8405E+02  0.9517E-01
190           226390  563615  0.4730E+00  0.5580E+02  0.2793E+02  0.8373E+02  0.9523E-01
190           226576  563615  0.4713E+00  0.5560E+02  0.2787E+02  0.8347E+02  0.9532E-01
190           226297  563669  0.4730E+00  0.5589E+02  0.2796E+02  0.8386E+02  0.9516E-01
190           226483  563669  0.4714E+00  0.5568E+02  0.2791E+02  0.8359E+02  0.9517E-01
190           226669  563669  0.4690E+00  0.5539E+02  0.2782E+02  0.8321E+02  0.9525E-01
190           226204  563723  0.4730E+00  0.5599E+02  0.2800E+02  0.8399E+02  0.9503E-01
190           226390  563723  0.4712E+00  0.5574E+02  0.2794E+02  0.8368E+02  0.9508E-01
190           226576  563723  0.4688E+00  0.5546E+02  0.2786E+02  0.8332E+02  0.9510E-01
190           226297  563776  0.4715E+00  0.5584E+02  0.2796E+02  0.8380E+02  0.9500E-01
190           226483  563776  0.4692E+00  0.5556E+02  0.2791E+02  0.8347E+02  0.9499E-01
190           226669  563776  0.4670E+00  0.5530E+02  0.2782E+02  0.8313E+02  0.9505E-01
190           226204  563830  0.4714E+00  0.5594E+02  0.2800E+02  0.8395E+02  0.9485E-01
190           226390  563830  0.4696E+00  0.5568E+02  0.2793E+02  0.8361E+02  0.9494E-01
190           226576  563830  0.4668E+00  0.5539E+02  0.2787E+02  0.8326E+02  0.9489E-01
190           226111  563884  0.4721E+00  0.5610E+02  0.2803E+02  0.8413E+02  0.9489E-01
190           226297  563884  0.4699E+00  0.5579E+02  0.2798E+02  0.8377E+02  0.9488E-01
190           226483  563884  0.4670E+00  0.5549E+02  0.2791E+02  0.8340E+02  0.9481E-01
190           226204  563938  0.4701E+00  0.5590E+02  0.2800E+02  0.8390E+02  0.9475E-01
190           226390  563938  0.4674E+00  0.5558E+02  0.2794E+02  0.8351E+02  0.9471E-01
190           226576  563938  0.4650E+00  0.5530E+02  0.2786E+02  0.8316E+02  0.9470E-01
190           226111  563991  0.4710E+00  0.5607E+02  0.2804E+02  0.8411E+02  0.9471E-01
190           226297  563991  0.4686E+00  0.5575E+02  0.2797E+02  0.8373E+02  0.9468E-01
190           226483  563991  0.4657E+00  0.5546E+02  0.2791E+02  0.8336E+02  0.9461E-01
190           226204  564045  0.4852E+00  0.9517E+02  0.3107E+02  0.1262E+03  0.8903E-01
204           226204  564045  0.4852E+00  0.9517E+02  0.3107E+02  0.1262E+03  0.8903E-01
190           226390  564045  0.4838E+00  0.9492E+02  0.3100E+02  0.1259E+03  0.8911E-01
190           226576  564045  0.4826E+00  0.9455E+02  0.3092E+02  0.1255E+03  0.8924E-01
190           226111  564099  0.4862E+00  0.9549E+02  0.3112E+02  0.1266E+03  0.8899E-01
204           226111  564099  0.4862E+00  0.9549E+02  0.3112E+02  0.1266E+03  0.8899E-01
190           226297  564099  0.4840E+00  0.9493E+02  0.3104E+02  0.1260E+03  0.8899E-01
204           226297  564099  0.4840E+00  0.9493E+02  0.3104E+02  0.1260E+03  0.8899E-01
190           226483  564099  0.4831E+00  0.9473E+02  0.3097E+02  0.1257E+03  0.8912E-01
190           226204  564152  0.4847E+00  0.9519E+02  0.3110E+02  0.1263E+03  0.8890E-01
204           226204  564152  0.4847E+00  0.9519E+02  0.3110E+02  0.1263E+03  0.8890E-01
190           226390  564152  0.4821E+00  0.9471E+02  0.3098E+02  0.1257E+03  0.8892E-01
190           226576  564152  0.4815E+00  0.9437E+02  0.3092E+02  0.1253E+03  0.8909E-01
190           226297  564206  0.4831E+00  0.9488E+02  0.3105E+02  0.1259E+03  0.8884E-01
 
