name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190            18231  822719  0.4692E-04  0.8483E-02  0.4800E-01  0.5648E-01  0.3889E-03
190            17726  817881  0.4915E-04  0.8798E-02  0.4899E-01  0.5779E-01  0.4010E-03
190            17677  812887  0.5186E-04  0.9169E-02  0.5025E-01  0.5942E-01  0.4152E-03
190            17677  807887  0.5490E-04  0.9563E-02  0.5142E-01  0.6099E-01  0.4289E-03
190            17677  802887  0.5818E-04  0.9977E-02  0.5256E-01  0.6253E-01  0.4429E-03
190            17677  797887  0.6217E-04  0.1028E-01  0.5520E-01  0.6548E-01  0.4626E-03
190            17677  792887  0.6573E-04  0.1076E-01  0.5662E-01  0.6738E-01  0.4812E-03
190            17677  787887  0.6984E-04  0.1127E-01  0.5783E-01  0.6910E-01  0.4984E-03
190            17677  782887  0.7389E-04  0.1183E-01  0.5923E-01  0.7106E-01  0.5182E-03
190            17677  777887  0.7826E-04  0.1241E-01  0.6059E-01  0.7300E-01  0.5370E-03
190            17677  772887  0.8319E-04  0.1304E-01  0.6197E-01  0.7501E-01  0.5567E-03
190            17677  767887  0.8866E-04  0.1375E-01  0.6355E-01  0.7731E-01  0.5802E-03
190            17677  762887  0.9431E-04  0.1449E-01  0.6505E-01  0.7955E-01  0.6037E-03
190            17677  757887  0.1003E-03  0.1517E-01  0.6652E-01  0.8169E-01  0.6243E-03
190            17621  752950  0.1069E-03  0.1596E-01  0.6821E-01  0.8416E-01  0.6486E-03
190            16337  749049  0.1115E-03  0.1655E-01  0.6902E-01  0.8557E-01  0.6668E-03
191            17612  701776  0.2085E-03  0.2712E-01  0.8797E-01  0.1151E+00  0.9825E-03
191            17625  697887  0.2206E-03  0.2847E-01  0.8945E-01  0.1179E+00  0.1023E-02
191            17586  692888  0.2381E-03  0.3023E-01  0.9188E-01  0.1221E+00  0.1071E-02
191            17538  687890  0.2563E-03  0.3222E-01  0.9400E-01  0.1262E+00  0.1129E-02
191            17481  682893  0.2774E-03  0.3444E-01  0.9661E-01  0.1310E+00  0.1192E-02
191            17424  677894  0.3019E-03  0.3692E-01  0.9919E-01  0.1361E+00  0.1259E-02
191            17369  672897  0.3893E-03 -0.5040E+00  0.9712E-01 -0.4069E+00  0.1252E-02
191            17309  667900  0.4104E-03 -0.5136E+00  0.9900E-01 -0.4146E+00  0.1290E-02
191            17245  662902  0.4364E-03 -0.5297E+00  0.1005E+00 -0.4292E+00  0.1326E-02
191            17180  657902  0.4647E-03 -0.5426E+00  0.1026E+00 -0.4400E+00  0.1364E-02
191            17257  654361  0.4840E-03 -0.5436E+00  0.1040E+00 -0.4396E+00  0.1392E-02
162            19208  410811  0.1773E-02 -0.1233E-01  0.1507E+00  0.1384E+00  0.1658E-02
