name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
162            61180  445253  0.6036E-01  0.4061E+00  0.2617E+00  0.6678E+00  0.6764E-02  0.3844E-02
162            61068  436730  0.7086E-01  0.4383E+00  0.2735E+00  0.7118E+00  0.7614E-02  0.4573E-02
163            62989  437818  0.7455E-01  0.4834E+00  0.2855E+00  0.7689E+00  0.7576E-02  0.4550E-02
162            60588  432729  0.7558E-01  0.4592E+00  0.3021E+00  0.7613E+00  0.7576E-02  0.4661E-02
163            62544  433641  0.8179E-01  0.1445E+01  0.3125E+00  0.1757E+01  0.7909E-02  0.4516E-02
164            62495  434882  0.8098E-01  0.1451E+01  0.2967E+00  0.1747E+01  0.7918E-02  0.4461E-02
46             60038  427966  0.8083E-01  0.1120E+01  0.3324E+00  0.1452E+01  0.7941E-02  0.5318E-02
47             60196  428948  0.7893E-01  0.7243E+00  0.3268E+00  0.1051E+01  0.7745E-02  0.4936E-02
69             62282  426981  0.8639E-01  0.9691E+00  0.3660E+00  0.1335E+01  0.7818E-02  0.4963E-02
162            61944  429192  0.8159E-01  0.4884E+00  0.3485E+00  0.8368E+00  0.7789E-02  0.4924E-02
65             60097  422295  0.7697E-01  0.8601E+00  0.3422E+00  0.1202E+01  0.7581E-02  0.4720E-02
69             62345  425093  0.8302E-01  0.9162E+00  0.3652E+00  0.1281E+01  0.7664E-02  0.5167E-02
65             60846  417851  0.7262E-01  0.4607E+00  0.3849E+00  0.8456E+00  0.7811E-02  0.4988E-02
65             61367  413229  0.7203E-01  0.4505E+00  0.3698E+00  0.8203E+00  0.7966E-02  0.5172E-02
123            61952  406509  0.7975E-01  0.9348E+00  0.3696E+00  0.1304E+01  0.8345E-02  0.6024E-02
123            60719  403397  0.7820E-01  0.4910E+00  0.3698E+00  0.8608E+00  0.8410E-02  0.5567E-02
123            60188  397044  0.7699E-01  0.5364E+00  0.3499E+00  0.8863E+00  0.8410E-02  0.5640E-02
123            61378  393467  0.7687E-01  0.4864E+00  0.3583E+00  0.8447E+00  0.8408E-02  0.5646E-02
179            60007  390720  0.7694E-01  0.8401E+00  0.3562E+00  0.1196E+01  0.8508E-02  0.6305E-02
123            63109  388494  0.7452E-01  0.4695E+00  0.3736E+00  0.8431E+00  0.8322E-02  0.5795E-02
179            59975  389592  0.7596E-01  0.8099E+00  0.3553E+00  0.1165E+01  0.8512E-02  0.6511E-02
169            60406  382196  0.6776E-01  0.4408E+00  0.3175E+00  0.7583E+00  0.8364E-02  0.5730E-02
169            61907  378441  0.6569E-01  0.4360E+00  0.3094E+00  0.7454E+00  0.8815E-02  0.6060E-02
205            60112  378875  0.6255E-01  0.7143E+00  0.2524E+00  0.9667E+00  0.8426E-02  0.5992E-02
161            59491  373286  0.5936E-01  0.7373E+00  0.2475E+00  0.9848E+00  0.9075E-02  0.6701E-02
190            64731  834660  0.3560E-02  0.3589E-01  0.6133E-01  0.9722E-01  0.9562E-03  0.1912E-03
190            65308  830387  0.3644E-02  0.3662E-01  0.6213E-01  0.9875E-01  0.9713E-03  0.1943E-03
190            65308  825387  0.3741E-02  0.3753E-01  0.6324E-01  0.1008E+00  0.9924E-03  0.1985E-03
190            65308  820387  0.3843E-02  0.3847E-01  0.6435E-01  0.1028E+00  0.1014E-02  0.2027E-03
190            65308  815387  0.3926E-02  0.3921E-01  0.6504E-01  0.1043E+00  0.1030E-02  0.2060E-03
190            65308  810387  0.4037E-02  0.4020E-01  0.6621E-01  0.1064E+00  0.1052E-02  0.2103E-03
190            65308  805387  0.4150E-02  0.4118E-01  0.6735E-01  0.1085E+00  0.1074E-02  0.2147E-03
190            64270  801364  0.4229E-02  0.4188E-01  0.6806E-01  0.1099E+00  0.1090E-02  0.2180E-03
162            62558  445203  0.6285E-01  0.4102E+00  0.2721E+00  0.6824E+00  0.6784E-02  0.3902E-02
198            67625  445239  0.7396E-01  0.8165E+00  0.3468E+00  0.1163E+01  0.7152E-02  0.4160E-02
163            65581  438099  0.7948E-01  0.6103E+00  0.3170E+00  0.9273E+00  0.7528E-02  0.4547E-02
162            63304  436731  0.7999E-01  0.1222E+01  0.2962E+00  0.1518E+01  0.7634E-02  0.4269E-02
163            64332  436276  0.8561E-01  0.1583E+01  0.3089E+00  0.1892E+01  0.7949E-02  0.4637E-02
164            63002  435322  0.8092E-01  0.1380E+01  0.3008E+00  0.1681E+01  0.7824E-02  0.4452E-02
69             64416  428368  0.8902E-01  0.6500E+00  0.3883E+00  0.1038E+01  0.7726E-02  0.4981E-02
162            63357  430138  0.8421E-01  0.6076E+00  0.3570E+00  0.9646E+00  0.7645E-02  0.4863E-02
163            64290  430333  0.8998E-01  0.1307E+01  0.3655E+00  0.1673E+01  0.7743E-02  0.5061E-02
164            64547  429921  0.9103E-01  0.1245E+01  0.3735E+00  0.1618E+01  0.7654E-02  0.4766E-02
69             65394  425966  0.8772E-01  0.5211E+00  0.4131E+00  0.9342E+00  0.7761E-02  0.5137E-02
163            65714  427764  0.9243E-01  0.6937E+00  0.4120E+00  0.1106E+01  0.7745E-02  0.5119E-02
65             64784  413875  0.7487E-01  0.4588E+00  0.3951E+00  0.8539E+00  0.7818E-02  0.5183E-02
65             65331  411491  0.7573E-01  0.4781E+00  0.3850E+00  0.8631E+00  0.7935E-02  0.5253E-02
123            66809  409312  0.7757E-01  0.4804E+00  0.3927E+00  0.8731E+00  0.8057E-02  0.5446E-02
123            65240  404958  0.8281E-01  0.5079E+00  0.3906E+00  0.8985E+00  0.8375E-02  0.5646E-02
123            66808  402366  0.8386E-01  0.7876E+00  0.4148E+00  0.1202E+01  0.8306E-02  0.5917E-02
123            65024  393910  0.7887E-01  0.5787E+00  0.3889E+00  0.9677E+00  0.8304E-02  0.5702E-02
123            65311  390386  0.7699E-01  0.4806E+00  0.3897E+00  0.8703E+00  0.8257E-02  0.5596E-02
123            65993  386153  0.7223E-01  0.4595E+00  0.3509E+00  0.8104E+00  0.8183E-02  0.5625E-02
169            64953  379422  0.6961E-01  0.4556E+00  0.3432E+00  0.7988E+00  0.8791E-02  0.6029E-02
169            65777  376104  0.6973E-01  0.4566E+00  0.3549E+00  0.8114E+00  0.9015E-02  0.6231E-02
190            68789  831823  0.3657E-02  0.3680E-01  0.6272E-01  0.9953E-01  0.9763E-03  0.1953E-03
190            69638  827887  0.3737E-02  0.3754E-01  0.6362E-01  0.1012E+00  0.9933E-03  0.1987E-03
190            69638  822887  0.3839E-02  0.3848E-01  0.6476E-01  0.1032E+00  0.1014E-02  0.2028E-03
190            69638  817887  0.3946E-02  0.3949E-01  0.6598E-01  0.1055E+00  0.1038E-02  0.2075E-03
190            69638  812887  0.4057E-02  0.4048E-01  0.6713E-01  0.1076E+00  0.1059E-02  0.2117E-03
190            69306  808172  0.4159E-02  0.4139E-01  0.6815E-01  0.1095E+00  0.1079E-02  0.2158E-03
190            67990  804469  0.4205E-02  0.4172E-01  0.6819E-01  0.1099E+00  0.1086E-02  0.2172E-03
198            69366  447428  0.7618E-01  0.7306E+00  0.3562E+00  0.1087E+01  0.7191E-02  0.4488E-02
198            70368  444060  0.8504E-01  0.8916E+00  0.3879E+00  0.1279E+01  0.7401E-02  0.4805E-02
69             69323  426061  0.9868E-01  0.8447E+00  0.5202E+00  0.1365E+01  0.8077E-02  0.6150E-02
69             70003  423619  0.9039E-01  0.5242E+00  0.5103E+00  0.1034E+01  0.7980E-02  0.5434E-02
65             68496  412215  0.7784E-01  0.4730E+00  0.3880E+00  0.8610E+00  0.7891E-02  0.5284E-02
123            68747  410432  0.8000E-01  0.6936E+00  0.4170E+00  0.1111E+01  0.7850E-02  0.5235E-02
203            70582  410897  0.8061E-01  0.4838E+00  0.4207E+00  0.9045E+00  0.7916E-02  0.5350E-02
123            69184  408269  0.8203E-01  0.5232E+00  0.4244E+00  0.9476E+00  0.8116E-02  0.5514E-02
203            71270  408726  0.8163E-01  0.6103E+00  0.4325E+00  0.1043E+01  0.7810E-02  0.5279E-02
123            69404  402725  0.8374E-01  0.5760E+00  0.4295E+00  0.1006E+01  0.8308E-02  0.5772E-02
123            69013  392088  0.7904E-01  0.4889E+00  0.4067E+00  0.8956E+00  0.8106E-02  0.5540E-02
204            71272  391732  0.8151E-01  0.6544E+00  0.4246E+00  0.1079E+01  0.8133E-02  0.5590E-02
123            69638  387887  0.8281E-01  0.5183E+00  0.4189E+00  0.9372E+00  0.8767E-02  0.5970E-02
123            69395  384360  0.7814E-01  0.4963E+00  0.3848E+00  0.8810E+00  0.8856E-02  0.6153E-02
169            69692  377614  0.7288E-01  0.4692E+00  0.3959E+00  0.8651E+00  0.9141E-02  0.6432E-02
169            69658  373572  0.6958E-01  0.5584E+00  0.3767E+00  0.9351E+00  0.9173E-02  0.6778E-02
189            72193  372745  0.7040E-01  0.9899E+00  0.3754E+00  0.1365E+01  0.8995E-02  0.6817E-02
190            72752  829018  0.3757E-02  0.3776E-01  0.6418E-01  0.1019E+00  0.9981E-03  0.1996E-03
190            73959  825372  0.3842E-02  0.3856E-01  0.6523E-01  0.1038E+00  0.1016E-02  0.2032E-03
190            73968  820387  0.3939E-02  0.3945E-01  0.6621E-01  0.1057E+00  0.1036E-02  0.2072E-03
190            73968  815387  0.4048E-02  0.4047E-01  0.6746E-01  0.1079E+00  0.1059E-02  0.2118E-03
190            73115  811221  0.4128E-02  0.4118E-01  0.6820E-01  0.1094E+00  0.1075E-02  0.2149E-03
168            76009  454863  0.9141E-01  0.1165E+01  0.3317E+00  0.1497E+01  0.7681E-02  0.5759E-02
198            74386  453366  0.8380E-01  0.8616E+00  0.3475E+00  0.1209E+01  0.7069E-02  0.4714E-02
198            73352  451576  0.8390E-01  0.1040E+01  0.3386E+00  0.1378E+01  0.7143E-02  0.4497E-02
198            72270  443570  0.9217E-01  0.1098E+01  0.4139E+00  0.1512E+01  0.7475E-02  0.4894E-02
69             73546  423866  0.9534E-01  0.5469E+00  0.5433E+00  0.1090E+01  0.7945E-02  0.5411E-02
69             74505  421002  0.9228E-01  0.5357E+00  0.5126E+00  0.1048E+01  0.8018E-02  0.5441E-02
203            73374  409303  0.8225E-01  0.6199E+00  0.4391E+00  0.1059E+01  0.7740E-02  0.5271E-02
123            72002  406232  0.8218E-01  0.6166E+00  0.4420E+00  0.1059E+01  0.7803E-02  0.5382E-02
203            74192  406120  0.8485E-01  0.5053E+00  0.4606E+00  0.9659E+00  0.7891E-02  0.5418E-02
110            75232  388714  0.9538E-01  0.5818E+00  0.4834E+00  0.1065E+01  0.9454E-02  0.6556E-02
123            72655  389263  0.8790E-01  0.5405E+00  0.4428E+00  0.9833E+00  0.8838E-02  0.6048E-02
204            73901  390787  0.9280E-01  0.5852E+00  0.4590E+00  0.1044E+01  0.9054E-02  0.6231E-02
110            75648  385863  0.8947E-01  0.7624E+00  0.4747E+00  0.1237E+01  0.9054E-02  0.6244E-02
123            72833  385642  0.8735E-01  0.5415E+00  0.4610E+00  0.1002E+01  0.9343E-02  0.6429E-02
204            74370  387115  0.9159E-01  0.6048E+00  0.4799E+00  0.1085E+01  0.9382E-02  0.6456E-02
169            73122  379046  0.7669E-01  0.6630E+00  0.4174E+00  0.1080E+01  0.9022E-02  0.6458E-02
169            73191  375793  0.7141E-01  0.5340E+00  0.3976E+00  0.9317E+00  0.9011E-02  0.6646E-02
189            73513  373437  0.6904E-01  0.9533E+00  0.3815E+00  0.1335E+01  0.8840E-02  0.6536E-02
189            73023  372530  0.7019E-01  0.9756E+00  0.3749E+00  0.1350E+01  0.8891E-02  0.6573E-02
190            76892  826003  0.3871E-02  0.3886E-01  0.6592E-01  0.1048E+00  0.1023E-02  0.2046E-03
190            78135  822696  0.3954E-02  0.3965E-01  0.6696E-01  0.1066E+00  0.1041E-02  0.2081E-03
190            78102  818059  0.4054E-02  0.4058E-01  0.6808E-01  0.1087E+00  0.1062E-02  0.2124E-03
190            76751  814219  0.4106E-02  0.4102E-01  0.6836E-01  0.1094E+00  0.1071E-02  0.2142E-03
192            79422  646729  0.1190E-01  0.1143E+00  0.1279E+00  0.2422E+00  0.2920E-02  0.5841E-03
192            79109  642876  0.1224E-01  0.1183E+00  0.1303E+00  0.2486E+00  0.3013E-02  0.6026E-03
192            79072  637876  0.1274E-01  0.1238E+00  0.1328E+00  0.2566E+00  0.3141E-02  0.6282E-03
192            79035  632877  0.1329E-01  0.1279E+00  0.1329E+00  0.2608E+00  0.3186E-02  0.6371E-03
192            78998  627877  0.1397E-01  0.1346E+00  0.1370E+00  0.2716E+00  0.3322E-02  0.6643E-03
192            78962  622877  0.1463E-01  0.1410E+00  0.1402E+00  0.2812E+00  0.3449E-02  0.6898E-03
192            78925  617877  0.1539E-01  0.1485E+00  0.1442E+00  0.2928E+00  0.3564E-02  0.7128E-03
192            78888  612877  0.1628E-01  0.1567E+00  0.1486E+00  0.3052E+00  0.3711E-02  0.7421E-03
192            78848  607888  0.1725E-01  0.1649E+00  0.1507E+00  0.3156E+00  0.3854E-02  0.7707E-03
192            77889  604879  0.1769E-01  0.1683E+00  0.1520E+00  0.3203E+00  0.3910E-02  0.7821E-03
111            80174  459217  0.9061E-01  0.1075E+01  0.4034E+00  0.1478E+01  0.6438E-02  0.4187E-02
168            77317  456124  0.9221E-01  0.1061E+01  0.3436E+00  0.1404E+01  0.7861E-02  0.6304E-02
168            76870  454736  0.9412E-01  0.1198E+01  0.3436E+00  0.1542E+01  0.7760E-02  0.5818E-02
69             76633  422270  0.9971E-01  0.1184E+01  0.5508E+00  0.1734E+01  0.8255E-02  0.5798E-02
207            77564  423488  0.1031E+00  0.1514E+01  0.5913E+00  0.2105E+01  0.8207E-02  0.5954E-02
69             78364  417802  0.9277E-01  0.1098E+01  0.5233E+00  0.1621E+01  0.7749E-02  0.5492E-02
69             79321  415037  0.8747E-01  0.5093E+00  0.5112E+00  0.1021E+01  0.7542E-02  0.5208E-02
203            78263  407073  0.9065E-01  0.5670E+00  0.4898E+00  0.1057E+01  0.7874E-02  0.5460E-02
203            77450  405080  0.9147E-01  0.1199E+01  0.4828E+00  0.1682E+01  0.7792E-02  0.5403E-02
21             80224  386935  0.1017E+00  0.1763E+01  0.5512E+00  0.2315E+01  0.9296E-02  0.6720E-02
110            77316  386850  0.9416E-01  0.5718E+00  0.4965E+00  0.1068E+01  0.9326E-02  0.6632E-02
21             79823  385182  0.9410E-01  0.1420E+01  0.5103E+00  0.1930E+01  0.9271E-02  0.6874E-02
110            77572  384642  0.8993E-01  0.1078E+01  0.4832E+00  0.1561E+01  0.9243E-02  0.6842E-02
190            81430  820584  0.4020E-02  0.4027E-01  0.6782E-01  0.1081E+00  0.1054E-02  0.2108E-03
192            83368  649297  0.1197E-01  0.1148E+00  0.1296E+00  0.2445E+00  0.2930E-02  0.5859E-03
192            82629  645387  0.1225E-01  0.1181E+00  0.1314E+00  0.2496E+00  0.3006E-02  0.6012E-03
192            82629  640387  0.1277E-01  0.1241E+00  0.1342E+00  0.2583E+00  0.3144E-02  0.6287E-03
192            82629  635387  0.1326E-01  0.1279E+00  0.1348E+00  0.2627E+00  0.3203E-02  0.6407E-03
192            82629  630387  0.1386E-01  0.1339E+00  0.1378E+00  0.2717E+00  0.3324E-02  0.6648E-03
192            82629  625387  0.1461E-01  0.1410E+00  0.1419E+00  0.2829E+00  0.3473E-02  0.6945E-03
192            82629  620387  0.1535E-01  0.1481E+00  0.1457E+00  0.2938E+00  0.3596E-02  0.7192E-03
192            82629  615387  0.1627E-01  0.1567E+00  0.1505E+00  0.3072E+00  0.3757E-02  0.7513E-03
192            82596  610440  0.1723E-01  0.1651E+00  0.1528E+00  0.3179E+00  0.3915E-02  0.7831E-03
192            81416  607184  0.1778E-01  0.1695E+00  0.1546E+00  0.3241E+00  0.3938E-02  0.7877E-03
111            84284  464199  0.9403E-01  0.1068E+01  0.4369E+00  0.1505E+01  0.6618E-02  0.4111E-02
111            82606  460578  0.9540E-01  0.1527E+01  0.4445E+00  0.1971E+01  0.6878E-02  0.4330E-02
125            83756  429761  0.1181E+00  0.1370E+01  0.6806E+00  0.2051E+01  0.7819E-02  0.6244E-02
69             81712  418342  0.9761E-01  0.9748E+00  0.5658E+00  0.1541E+01  0.8028E-02  0.5742E-02
69             82629  415451  0.9616E-01  0.6044E+00  0.5397E+00  0.1144E+01  0.7992E-02  0.5512E-02
203            82936  412969  0.9910E-01  0.1328E+01  0.5098E+00  0.1838E+01  0.7837E-02  0.5540E-02
203            83621  409942  0.1053E+00  0.9486E+00  0.5293E+00  0.1478E+01  0.7555E-02  0.5457E-02
203            82009  407225  0.1007E+00  0.5773E+00  0.5397E+00  0.1117E+01  0.7737E-02  0.5440E-02
21             81956  389204  0.1104E+00  0.2175E+01  0.5745E+00  0.2749E+01  0.8896E-02  0.6352E-02
21             82824  386021  0.1035E+00  0.2249E+01  0.5429E+00  0.2792E+01  0.9249E-02  0.6508E-02
21             82069  380169  0.8437E-01  0.1470E+01  0.4384E+00  0.1908E+01  0.9268E-02  0.7103E-02
22             83035  380362  0.8453E-01  0.1381E+01  0.4346E+00  0.1816E+01  0.9212E-02  0.7041E-02
23             84065  380454  0.8450E-01  0.1522E+01  0.4448E+00  0.1967E+01  0.9120E-02  0.6480E-02
21             83539  375887  0.7364E-01  0.1388E+01  0.3994E+00  0.1787E+01  0.8906E-02  0.6852E-02
192            87576  651972  0.1203E-01  0.1152E+00  0.1313E+00  0.2466E+00  0.2935E-02  0.5870E-03
192            86959  647887  0.1233E-01  0.1187E+00  0.1331E+00  0.2518E+00  0.3014E-02  0.6028E-03
192            86959  642887  0.1285E-01  0.1246E+00  0.1369E+00  0.2615E+00  0.3150E-02  0.6300E-03
192            86959  637887  0.1330E-01  0.1290E+00  0.1382E+00  0.2671E+00  0.3237E-02  0.6474E-03
192            86959  632887  0.1391E-01  0.1345E+00  0.1402E+00  0.2748E+00  0.3340E-02  0.6680E-03
192            86959  627887  0.1464E-01  0.1415E+00  0.1440E+00  0.2856E+00  0.3483E-02  0.6966E-03
192            86959  622887  0.1544E-01  0.1491E+00  0.1484E+00  0.2975E+00  0.3636E-02  0.7272E-03
192            86959  617887  0.1633E-01  0.1575E+00  0.1532E+00  0.3107E+00  0.3809E-02  0.7619E-03
192            86872  613020  0.1725E-01  0.1656E+00  0.1568E+00  0.3223E+00  0.3962E-02  0.7924E-03
192            85671  609912  0.1774E-01  0.1696E+00  0.1564E+00  0.3260E+00  0.3999E-02  0.7999E-03
29             88620  471247  0.9051E-01  0.7618E+00  0.4675E+00  0.1229E+01  0.6185E-02  0.4094E-02
29             87989  470022  0.8692E-01  0.5842E+00  0.4533E+00  0.1037E+01  0.6324E-02  0.4285E-02
111            86826  466610  0.9907E-01  0.1036E+01  0.4635E+00  0.1500E+01  0.6840E-02  0.4463E-02
111            85651  463642  0.9735E-01  0.1215E+01  0.4728E+00  0.1688E+01  0.6848E-02  0.4415E-02
125            87241  428475  0.1083E+00  0.1285E+01  0.6942E+00  0.1979E+01  0.7532E-02  0.5387E-02
69             85749  416067  0.1069E+00  0.1025E+01  0.5650E+00  0.1590E+01  0.7892E-02  0.5696E-02
69             85722  414179  0.1056E+00  0.6023E+00  0.5386E+00  0.1141E+01  0.7854E-02  0.5446E-02
70             88001  413658  0.1159E+00  0.6548E+00  0.5577E+00  0.1213E+01  0.7906E-02  0.5543E-02
203            85515  411854  0.1115E+00  0.6312E+00  0.5512E+00  0.1182E+01  0.7962E-02  0.5538E-02
203            85297  409278  0.1205E+00  0.7978E+00  0.5598E+00  0.1358E+01  0.8151E-02  0.5725E-02
21             85096  387263  0.9969E-01  0.2001E+01  0.5531E+00  0.2554E+01  0.8864E-02  0.6629E-02
21             85119  382501  0.9011E-01  0.1345E+01  0.4768E+00  0.1821E+01  0.9075E-02  0.7002E-02
23             85086  381485  0.8746E-01  0.1692E+01  0.4534E+00  0.2145E+01  0.9192E-02  0.6760E-02
21             84771  376904  0.7577E-01  0.1609E+01  0.4060E+00  0.2015E+01  0.8754E-02  0.6305E-02
23             86249  377843  0.7744E-01  0.1679E+01  0.4116E+00  0.2091E+01  0.8915E-02  0.6863E-02
21             85172  374573  0.7201E-01  0.1233E+01  0.3840E+00  0.1617E+01  0.8788E-02  0.6903E-02
23             87227  375381  0.7409E-01  0.1288E+01  0.4005E+00  0.1689E+01  0.8881E-02  0.7061E-02
192            91791  654648  0.1202E-01  0.1149E+00  0.1324E+00  0.2473E+00  0.2924E-02  0.5848E-03
192            91289  650387  0.1238E-01  0.1191E+00  0.1349E+00  0.2540E+00  0.3023E-02  0.6046E-03
192            91289  645387  0.1286E-01  0.1246E+00  0.1383E+00  0.2629E+00  0.3148E-02  0.6296E-03
192            91289  640387  0.1341E-01  0.1307E+00  0.1412E+00  0.2719E+00  0.3286E-02  0.6573E-03
192            91289  635387  0.1398E-01  0.1352E+00  0.1430E+00  0.2782E+00  0.3354E-02  0.6708E-03
192            91289  630387  0.1475E-01  0.1427E+00  0.1473E+00  0.2900E+00  0.3509E-02  0.7018E-03
192            91289  625387  0.1547E-01  0.1495E+00  0.1507E+00  0.3002E+00  0.3648E-02  0.7297E-03
192            91289  620387  0.1634E-01  0.1580E+00  0.1554E+00  0.3134E+00  0.3822E-02  0.7645E-03
192            91120  615628  0.1726E-01  0.1661E+00  0.1593E+00  0.3254E+00  0.3977E-02  0.7954E-03
192            89926  612641  0.1783E-01  0.1710E+00  0.1615E+00  0.3325E+00  0.4069E-02  0.8139E-03
82             93125  479472  0.9618E-01  0.1126E+01  0.5034E+00  0.1630E+01  0.6618E-02  0.4061E-02
82             91600  476170  0.8817E-01  0.1053E+01  0.4817E+00  0.1534E+01  0.6238E-02  0.3936E-02
29             89026  471234  0.9249E-01  0.1072E+01  0.4684E+00  0.1540E+01  0.6390E-02  0.4559E-02
125            90514  428198  0.1072E+00  0.1530E+01  0.6939E+00  0.2224E+01  0.7524E-02  0.5660E-02
125            91248  427474  0.1076E+00  0.1180E+01  0.6854E+00  0.1865E+01  0.7430E-02  0.5430E-02
128            93408  420452  0.1252E+00  0.1522E+01  0.6815E+00  0.2203E+01  0.7806E-02  0.6019E-02
70             90925  413629  0.1354E+00  0.7512E+00  0.6188E+00  0.1370E+01  0.7916E-02  0.5595E-02
72             91542  414394  0.1376E+00  0.1324E+01  0.6392E+00  0.1964E+01  0.7805E-02  0.5456E-02
70             91893  411815  0.1560E+00  0.1211E+01  0.6251E+00  0.1836E+01  0.7805E-02  0.5761E-02
23             88422  375411  0.7561E-01  0.1363E+01  0.4033E+00  0.1767E+01  0.8893E-02  0.7062E-02
192            96009  657325  0.1202E-01  0.1146E+00  0.1336E+00  0.2482E+00  0.2914E-02  0.5827E-03
192            95619  652887  0.1238E-01  0.1189E+00  0.1362E+00  0.2551E+00  0.3016E-02  0.6032E-03
192            95619  647887  0.1292E-01  0.1250E+00  0.1404E+00  0.2654E+00  0.3155E-02  0.6311E-03
192            95619  642887  0.1344E-01  0.1310E+00  0.1440E+00  0.2750E+00  0.3293E-02  0.6586E-03
192            95619  637887  0.1402E-01  0.1354E+00  0.1450E+00  0.2804E+00  0.3359E-02  0.6718E-03
192            95619  632887  0.1466E-01  0.1419E+00  0.1484E+00  0.2903E+00  0.3490E-02  0.6979E-03
192            95619  627887  0.1546E-01  0.1495E+00  0.1525E+00  0.3020E+00  0.3647E-02  0.7293E-03
192            95619  622887  0.1636E-01  0.1582E+00  0.1575E+00  0.3157E+00  0.3823E-02  0.7646E-03
192            95354  618263  0.1722E-01  0.1662E+00  0.1616E+00  0.3277E+00  0.3983E-02  0.7966E-03
192            94181  615369  0.1777E-01  0.1709E+00  0.1637E+00  0.3346E+00  0.4071E-02  0.8142E-03
119            98459  532892  0.4833E-01  0.3243E+00  0.2959E+00  0.6203E+00  0.5838E-02  0.3220E-02
119            98345  522746  0.5920E-01  0.3779E+00  0.3765E+00  0.7545E+00  0.6203E-02  0.3599E-02
119            97304  519001  0.6451E-01  0.4043E+00  0.4032E+00  0.8074E+00  0.6251E-02  0.3625E-02
82             98362  492736  0.1075E+00  0.9766E+00  0.5854E+00  0.1562E+01  0.6694E-02  0.4020E-02
82             96680  486288  0.1165E+00  0.1166E+01  0.5257E+00  0.1692E+01  0.7313E-02  0.4855E-02
82             96057  482684  0.1074E+00  0.1167E+01  0.5286E+00  0.1695E+01  0.6960E-02  0.4323E-02
82             94947  479328  0.1006E+00  0.1302E+01  0.5259E+00  0.1827E+01  0.6730E-02  0.4200E-02
33             97429  458809  0.1050E+00  0.1113E+01  0.5838E+00  0.1696E+01  0.7289E-02  0.6060E-02
125            95279  427268  0.1182E+00  0.1320E+01  0.7188E+00  0.2039E+01  0.7612E-02  0.5545E-02
128            95085  421220  0.1297E+00  0.1397E+01  0.6884E+00  0.2086E+01  0.7689E-02  0.6043E-02
128            95624  418795  0.1455E+00  0.1574E+01  0.6979E+00  0.2272E+01  0.7824E-02  0.6132E-02
70             95419  412093  0.2149E+00  0.1429E+01  0.6997E+00  0.2129E+01  0.8027E-02  0.5741E-02
71             96950  413441  0.2173E+00  0.3309E+01  0.6926E+00  0.4002E+01  0.7924E-02  0.5820E-02
72             95963  413478  0.1891E+00  0.2709E+01  0.7163E+00  0.3425E+01  0.7763E-02  0.5712E-02
192           101388  662904  0.1180E-01  0.1126E+00  0.1335E+00  0.2461E+00  0.2853E-02  0.5707E-03
192           100229  660001  0.1198E-01  0.1146E+00  0.1345E+00  0.2490E+00  0.2899E-02  0.5798E-03
192            99949  655387  0.1231E-01  0.1177E+00  0.1366E+00  0.2543E+00  0.2951E-02  0.5901E-03
192            99949  650387  0.1294E-01  0.1249E+00  0.1418E+00  0.2667E+00  0.3148E-02  0.6296E-03
192            99949  645387  0.1347E-01  0.1309E+00  0.1454E+00  0.2763E+00  0.3284E-02  0.6569E-03
192            99949  640387  0.1400E-01  0.1367E+00  0.1476E+00  0.2844E+00  0.3414E-02  0.6829E-03
192            99949  635387  0.1461E-01  0.1416E+00  0.1502E+00  0.2918E+00  0.3484E-02  0.6969E-03
192            99949  630387  0.1543E-01  0.1495E+00  0.1547E+00  0.3042E+00  0.3646E-02  0.7291E-03
192            99949  625387  0.1628E-01  0.1575E+00  0.1589E+00  0.3165E+00  0.3808E-02  0.7615E-03
192            99591  620913  0.1707E-01  0.1654E+00  0.1633E+00  0.3286E+00  0.3971E-02  0.7943E-03
119           102152  559866  0.3934E-01  0.2932E+00  0.2404E+00  0.5336E+00  0.5855E-02  0.2832E-02
119           101466  555040  0.4227E-01  0.3062E+00  0.2497E+00  0.5559E+00  0.5994E-02  0.2935E-02
119           101169  550305  0.4530E-01  0.3201E+00  0.2578E+00  0.5779E+00  0.6152E-02  0.3117E-02
119           100955  545306  0.4223E-01  0.2935E+00  0.2673E+00  0.5608E+00  0.5528E-02  0.2870E-02
119           100682  540289  0.4498E-01  0.3069E+00  0.2823E+00  0.5892E+00  0.5629E-02  0.3024E-02
119           100356  535342  0.4799E-01  0.3228E+00  0.2853E+00  0.6081E+00  0.5789E-02  0.3218E-02
119           100439  530468  0.5220E-01  0.3451E+00  0.3220E+00  0.6671E+00  0.6034E-02  0.3478E-02
119           100457  525309  0.5665E-01  0.3674E+00  0.3658E+00  0.7333E+00  0.6185E-02  0.3646E-02
119            99995  520553  0.6532E-01  0.4095E+00  0.3991E+00  0.8085E+00  0.6358E-02  0.3765E-02
118           102557  510269  0.1022E+00  0.8730E+00  0.4854E+00  0.1358E+01  0.6894E-02  0.4176E-02
118           101918  504914  0.9781E-01  0.8723E+00  0.5706E+00  0.1443E+01  0.6871E-02  0.4127E-02
