name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
190            60978  822887  0.1758E-01  0.1825E+00  0.3027E+00  0.4852E+00  0.4983E-02  0.9965E-03
190            60978  817887  0.1804E-01  0.1866E+00  0.3079E+00  0.4946E+00  0.5069E-02  0.1014E-02
190            60978  812887  0.1853E-01  0.1890E+00  0.3148E+00  0.5037E+00  0.5059E-02  0.1012E-02
190            60978  807887  0.1899E-01  0.1931E+00  0.3191E+00  0.5122E+00  0.5146E-02  0.1029E-02
190            60978  802887  0.1940E-01  0.1964E+00  0.3225E+00  0.5190E+00  0.5205E-02  0.1041E-02
190            60506  798306  0.1979E-01  0.1991E+00  0.3262E+00  0.5252E+00  0.5236E-02  0.1047E-02
190            59445  795001  0.2007E-01  0.2018E+00  0.3288E+00  0.5306E+00  0.5303E-02  0.1061E-02
162            60167  445885  0.3032E+00  0.2012E+01  0.1093E+01  0.3105E+01  0.4049E-01  0.2310E-01
162            61180  445253  0.3134E+00  0.1999E+01  0.1121E+01  0.3121E+01  0.4073E-01  0.2315E-01
162            61068  436730  0.3210E+00  0.1972E+01  0.1045E+01  0.3018E+01  0.4064E-01  0.2441E-01
163            62989  437818  0.3407E+00  0.2168E+01  0.1120E+01  0.3288E+01  0.4087E-01  0.2455E-01
162            60588  432729  0.3298E+00  0.2015E+01  0.1027E+01  0.3042E+01  0.4113E-01  0.2530E-01
163            62544  433641  0.3728E+00  0.6194E+01  0.1091E+01  0.7285E+01  0.4177E-01  0.2385E-01
164            62495  434882  0.3687E+00  0.6285E+01  0.1085E+01  0.7370E+01  0.4185E-01  0.2358E-01
46             60038  427966  0.3457E+00  0.4585E+01  0.1098E+01  0.5683E+01  0.4212E-01  0.2821E-01
47             60196  428948  0.3400E+00  0.3050E+01  0.1076E+01  0.4126E+01  0.4117E-01  0.2624E-01
69             62282  426981  0.3980E+00  0.4281E+01  0.1192E+01  0.5472E+01  0.4279E-01  0.2716E-01
162            61944  429192  0.3593E+00  0.2139E+01  0.1165E+01  0.3304E+01  0.4195E-01  0.2652E-01
65             60097  422295  0.3355E+00  0.3662E+01  0.1172E+01  0.4834E+01  0.4171E-01  0.2597E-01
69             62345  425093  0.3705E+00  0.3848E+01  0.1212E+01  0.5060E+01  0.4193E-01  0.2827E-01
65             60846  417851  0.3174E+00  0.2020E+01  0.1242E+01  0.3262E+01  0.4257E-01  0.2719E-01
65             61367  413229  0.3030E+00  0.1953E+01  0.1246E+01  0.3199E+01  0.4302E-01  0.2793E-01
123            61952  406509  0.2775E+00  0.3427E+01  0.1225E+01  0.4652E+01  0.4305E-01  0.3108E-01
123            60719  403397  0.2607E+00  0.1775E+01  0.1153E+01  0.2928E+01  0.4238E-01  0.2805E-01
123            60188  397044  0.2378E+00  0.1853E+01  0.1073E+01  0.2926E+01  0.4106E-01  0.2753E-01
123            61378  393467  0.2308E+00  0.1630E+01  0.1015E+01  0.2645E+01  0.4113E-01  0.2762E-01
179            60007  390720  0.2263E+00  0.2901E+01  0.9872E+00  0.3888E+01  0.4100E-01  0.3038E-01
123            63109  388494  0.2376E+00  0.1646E+01  0.9988E+00  0.2645E+01  0.4095E-01  0.2851E-01
179            59975  389592  0.2255E+00  0.2779E+01  0.9828E+00  0.3762E+01  0.4110E-01  0.3144E-01
169            60406  382196  0.2004E+00  0.1468E+01  0.8840E+00  0.2352E+01  0.3962E-01  0.2714E-01
169            61907  378441  0.1946E+00  0.1443E+01  0.8787E+00  0.2321E+01  0.3919E-01  0.2694E-01
205            60112  378875  0.1993E+00  0.2515E+01  0.8564E+00  0.3371E+01  0.3947E-01  0.2807E-01
161            59491  373286  0.1823E+00  0.2451E+01  0.8352E+00  0.3286E+01  0.3880E-01  0.2865E-01
190            64731  834660  0.1690E-01  0.1759E+00  0.2981E+00  0.4739E+00  0.4833E-02  0.9666E-03
190            65308  830387  0.1727E-01  0.1795E+00  0.3024E+00  0.4819E+00  0.4916E-02  0.9832E-03
190            65308  825387  0.1769E-01  0.1835E+00  0.3068E+00  0.4903E+00  0.5009E-02  0.1002E-02
190            65308  820387  0.1809E-01  0.1873E+00  0.3105E+00  0.4978E+00  0.5092E-02  0.1018E-02
190            65308  815387  0.1858E-01  0.1898E+00  0.3170E+00  0.5068E+00  0.5083E-02  0.1017E-02
190            65308  810387  0.1894E-01  0.1926E+00  0.3199E+00  0.5125E+00  0.5136E-02  0.1027E-02
190            65308  805387  0.1944E-01  0.1968E+00  0.3253E+00  0.5221E+00  0.5212E-02  0.1042E-02
190            64270  801364  0.1982E-01  0.1994E+00  0.3294E+00  0.5288E+00  0.5243E-02  0.1049E-02
162            62558  445203  0.3253E+00  0.2020E+01  0.1148E+01  0.3168E+01  0.4101E-01  0.2358E-01
198            67625  445239  0.3555E+00  0.3654E+01  0.1241E+01  0.4895E+01  0.3945E-01  0.2295E-01
163            65581  438099  0.3733E+00  0.2724E+01  0.1193E+01  0.3916E+01  0.4076E-01  0.2462E-01
162            63304  436731  0.3676E+00  0.5258E+01  0.1118E+01  0.6376E+01  0.4025E-01  0.2251E-01
163            64332  436276  0.3946E+00  0.6761E+01  0.1140E+01  0.7901E+01  0.4223E-01  0.2463E-01
164            63002  435322  0.3721E+00  0.6042E+01  0.1105E+01  0.7147E+01  0.4157E-01  0.2366E-01
69             64416  428368  0.4007E+00  0.2837E+01  0.1267E+01  0.4104E+01  0.4222E-01  0.2722E-01
162            63357  430138  0.3780E+00  0.2660E+01  0.1177E+01  0.3837E+01  0.4164E-01  0.2648E-01
163            64290  430333  0.4149E+00  0.5506E+01  0.1229E+01  0.6734E+01  0.4257E-01  0.2783E-01
164            64547  429921  0.4180E+00  0.5250E+01  0.1247E+01  0.6497E+01  0.4214E-01  0.2624E-01
69             65394  425966  0.4097E+00  0.2374E+01  0.1344E+01  0.3717E+01  0.4319E-01  0.2859E-01
163            65714  427764  0.4236E+00  0.3043E+01  0.1326E+01  0.4369E+01  0.4245E-01  0.2806E-01
65             64784  413875  0.3249E+00  0.2018E+01  0.1349E+01  0.3368E+01  0.4310E-01  0.2858E-01
65             65331  411491  0.3135E+00  0.2038E+01  0.1329E+01  0.3367E+01  0.4320E-01  0.2860E-01
123            66809  409312  0.3070E+00  0.1978E+01  0.1299E+01  0.3278E+01  0.4331E-01  0.2927E-01
123            65240  404958  0.2795E+00  0.1847E+01  0.1232E+01  0.3079E+01  0.4306E-01  0.2903E-01
123            66808  402366  0.2837E+00  0.2892E+01  0.1197E+01  0.4089E+01  0.4280E-01  0.3049E-01
123            65024  393910  0.2413E+00  0.1995E+01  0.1072E+01  0.3067E+01  0.4146E-01  0.2847E-01
123            65311  390386  0.2303E+00  0.1625E+01  0.1022E+01  0.2647E+01  0.4128E-01  0.2798E-01
123            65993  386153  0.2216E+00  0.1574E+01  0.9994E+00  0.2574E+01  0.4133E-01  0.2841E-01
169            64953  379422  0.2003E+00  0.1467E+01  0.9073E+00  0.2374E+01  0.3997E-01  0.2741E-01
169            65777  376104  0.1932E+00  0.1429E+01  0.8989E+00  0.2328E+01  0.3974E-01  0.2747E-01
190            68789  831823  0.1725E-01  0.1792E+00  0.3028E+00  0.4820E+00  0.4910E-02  0.9821E-03
190            69638  827887  0.1773E-01  0.1838E+00  0.3093E+00  0.4931E+00  0.5012E-02  0.1002E-02
190            69638  822887  0.1807E-01  0.1871E+00  0.3120E+00  0.4991E+00  0.5089E-02  0.1018E-02
190            69638  817887  0.1854E-01  0.1902E+00  0.3177E+00  0.5079E+00  0.5121E-02  0.1024E-02
190            69638  812887  0.1905E-01  0.1936E+00  0.3242E+00  0.5178E+00  0.5159E-02  0.1032E-02
190            69306  808172  0.1949E-01  0.1975E+00  0.3284E+00  0.5260E+00  0.5238E-02  0.1048E-02
190            67990  804469  0.1980E-01  0.2000E+00  0.3313E+00  0.5313E+00  0.5279E-02  0.1056E-02
198            69366  447428  0.3760E+00  0.3364E+01  0.1227E+01  0.4591E+01  0.4052E-01  0.2528E-01
198            70368  444060  0.3611E+00  0.3780E+01  0.1264E+01  0.5044E+01  0.3744E-01  0.2431E-01
69             69323  426061  0.4642E+00  0.3764E+01  0.1535E+01  0.5299E+01  0.4257E-01  0.3242E-01
69             70003  423619  0.4204E+00  0.2409E+01  0.1534E+01  0.3942E+01  0.4211E-01  0.2868E-01
65             68496  412215  0.3334E+00  0.2044E+01  0.1347E+01  0.3391E+01  0.4338E-01  0.2905E-01
123            68747  410432  0.3245E+00  0.2835E+01  0.1324E+01  0.4159E+01  0.4301E-01  0.2868E-01
203            70582  410897  0.3338E+00  0.2039E+01  0.1330E+01  0.3369E+01  0.4371E-01  0.2954E-01
123            69184  408269  0.3114E+00  0.2068E+01  0.1290E+01  0.3358E+01  0.4351E-01  0.2956E-01
203            71270  408726  0.3222E+00  0.2471E+01  0.1293E+01  0.3764E+01  0.4333E-01  0.2929E-01
123            69404  402725  0.2828E+00  0.2099E+01  0.1217E+01  0.3316E+01  0.4352E-01  0.3024E-01
123            69013  392088  0.2482E+00  0.1708E+01  0.1087E+01  0.2794E+01  0.4293E-01  0.2934E-01
204            71272  391732  0.2512E+00  0.2245E+01  0.1084E+01  0.3329E+01  0.4247E-01  0.2920E-01
123            69638  387887  0.2331E+00  0.1628E+01  0.1031E+01  0.2659E+01  0.4203E-01  0.2862E-01
123            69395  384360  0.2220E+00  0.1570E+01  0.1006E+01  0.2577E+01  0.4143E-01  0.2879E-01
169            69692  377614  0.2027E+00  0.1487E+01  0.9300E+00  0.2417E+01  0.4120E-01  0.2899E-01
169            69658  373572  0.1909E+00  0.1729E+01  0.8983E+00  0.2627E+01  0.4067E-01  0.3005E-01
189            72193  372745  0.1983E+00  0.3024E+01  0.9024E+00  0.3926E+01  0.4136E-01  0.3135E-01
190            72752  829018  0.1777E-01  0.1842E+00  0.3110E+00  0.4951E+00  0.5020E-02  0.1004E-02
190            73959  825372  0.1813E-01  0.1876E+00  0.3153E+00  0.5029E+00  0.5099E-02  0.1020E-02
190            73968  820387  0.1861E-01  0.1914E+00  0.3207E+00  0.5121E+00  0.5165E-02  0.1033E-02
190            73968  815387  0.1912E-01  0.1943E+00  0.3277E+00  0.5220E+00  0.5172E-02  0.1034E-02
190            73115  811221  0.1951E-01  0.1979E+00  0.3317E+00  0.5296E+00  0.5251E-02  0.1050E-02
168            76009  454863  0.4409E+00  0.5452E+01  0.1416E+01  0.6867E+01  0.4453E-01  0.3338E-01
198            74386  453366  0.3871E+00  0.3886E+01  0.1368E+01  0.5254E+01  0.3951E-01  0.2635E-01
198            73352  451576  0.3780E+00  0.4744E+01  0.1328E+01  0.6071E+01  0.3869E-01  0.2436E-01
198            72270  443570  0.4158E+00  0.4845E+01  0.1287E+01  0.6132E+01  0.3842E-01  0.2516E-01
69             73546  423866  0.4500E+00  0.2564E+01  0.1671E+01  0.4235E+01  0.4200E-01  0.2860E-01
69             74505  421002  0.4667E+00  0.2577E+01  0.1624E+01  0.4200E+01  0.4473E-01  0.3035E-01
203            73374  409303  0.3405E+00  0.2582E+01  0.1304E+01  0.3886E+01  0.4413E-01  0.3005E-01
123            72002  406232  0.3148E+00  0.2412E+01  0.1258E+01  0.3671E+01  0.4393E-01  0.3030E-01
203            74192  406120  0.3231E+00  0.1999E+01  0.1271E+01  0.3271E+01  0.4459E-01  0.3062E-01
110            75232  388714  0.2474E+00  0.1715E+01  0.1068E+01  0.2784E+01  0.4372E-01  0.3031E-01
123            72655  389263  0.2469E+00  0.1719E+01  0.1081E+01  0.2800E+01  0.4411E-01  0.3018E-01
204            73901  390787  0.2516E+00  0.1790E+01  0.1099E+01  0.2889E+01  0.4375E-01  0.3011E-01
110            75648  385863  0.2391E+00  0.2407E+01  0.1033E+01  0.3440E+01  0.4282E-01  0.2953E-01
123            72833  385642  0.2330E+00  0.1649E+01  0.1024E+01  0.2673E+01  0.4312E-01  0.2967E-01
204            74370  387115  0.2383E+00  0.1816E+01  0.1039E+01  0.2855E+01  0.4320E-01  0.2973E-01
169            73122  379046  0.2109E+00  0.2097E+01  0.9427E+00  0.3039E+01  0.4094E-01  0.2931E-01
169            73191  375793  0.1992E+00  0.1677E+01  0.9257E+00  0.2603E+01  0.4093E-01  0.3019E-01
189            73513  373437  0.1988E+00  0.2991E+01  0.9157E+00  0.3906E+01  0.4098E-01  0.3030E-01
189            73023  372530  0.1986E+00  0.3023E+01  0.9085E+00  0.3931E+01  0.4125E-01  0.3050E-01
190            76892  826003  0.1833E-01  0.1894E+00  0.3197E+00  0.5091E+00  0.5138E-02  0.1028E-02
190            78135  822696  0.1870E-01  0.1929E+00  0.3246E+00  0.5175E+00  0.5218E-02  0.1044E-02
190            78102  818059  0.1919E-01  0.1951E+00  0.3318E+00  0.5269E+00  0.5191E-02  0.1038E-02
190            76751  814219  0.1946E-01  0.1975E+00  0.3336E+00  0.5311E+00  0.5244E-02  0.1049E-02
192            79422  646729  0.5641E-01  0.5467E+00  0.5711E+00  0.1118E+01  0.1375E-01  0.2750E-02
192            79109  642876  0.5802E-01  0.5618E+00  0.5786E+00  0.1140E+01  0.1403E-01  0.2805E-02
192            79072  637876  0.6052E-01  0.5844E+00  0.5914E+00  0.1176E+01  0.1443E-01  0.2887E-02
192            79035  632877  0.6364E-01  0.6137E+00  0.6071E+00  0.1221E+01  0.1500E-01  0.3000E-02
192            78998  627877  0.6656E-01  0.6416E+00  0.6189E+00  0.1261E+01  0.1557E-01  0.3114E-02
192            78962  622877  0.6986E-01  0.6708E+00  0.6342E+00  0.1305E+01  0.1611E-01  0.3222E-02
192            78925  617877  0.7352E-01  0.7005E+00  0.6503E+00  0.1351E+01  0.1661E-01  0.3322E-02
192            78888  612877  0.7746E-01  0.7322E+00  0.6669E+00  0.1399E+01  0.1719E-01  0.3438E-02
192            78848  607888  0.8210E-01  0.7683E+00  0.6862E+00  0.1455E+01  0.1784E-01  0.3569E-02
192            77889  604879  0.8447E-01  0.7854E+00  0.6944E+00  0.1480E+01  0.1813E-01  0.3626E-02
111            80174  459217  0.4367E+00  0.4983E+01  0.1776E+01  0.6759E+01  0.3842E-01  0.2499E-01
168            77317  456124  0.4616E+00  0.5017E+01  0.1689E+01  0.6706E+01  0.4207E-01  0.3374E-01
168            76870  454736  0.4429E+00  0.5486E+01  0.1454E+01  0.6940E+01  0.4393E-01  0.3294E-01
69             76633  422270  0.4273E+00  0.4492E+01  0.1717E+01  0.6209E+01  0.4131E-01  0.2902E-01
207            77564  423488  0.4496E+00  0.5768E+01  0.1781E+01  0.7549E+01  0.4090E-01  0.2967E-01
69             78364  417802  0.3888E+00  0.4157E+01  0.1551E+01  0.5708E+01  0.4300E-01  0.3048E-01
69             79321  415037  0.4237E+00  0.2385E+01  0.1458E+01  0.3843E+01  0.4713E-01  0.3254E-01
203            78263  407073  0.3413E+00  0.2210E+01  0.1307E+01  0.3517E+01  0.4620E-01  0.3204E-01
203            77450  405080  0.3257E+00  0.4386E+01  0.1274E+01  0.5659E+01  0.4572E-01  0.3170E-01
21             80224  386935  0.2735E+00  0.4743E+01  0.1087E+01  0.5830E+01  0.4692E-01  0.3392E-01
110            77316  386850  0.2459E+00  0.1695E+01  0.1055E+01  0.2750E+01  0.4390E-01  0.3122E-01
21             79823  385182  0.2692E+00  0.4103E+01  0.1059E+01  0.5162E+01  0.4556E-01  0.3378E-01
110            77572  384642  0.2415E+00  0.3078E+01  0.1035E+01  0.4113E+01  0.4331E-01  0.3206E-01
190            81430  820584  0.1910E-01  0.1954E+00  0.3313E+00  0.5267E+00  0.5235E-02  0.1047E-02
192            83368  649297  0.5693E-01  0.5538E+00  0.5972E+00  0.1151E+01  0.1388E-01  0.2777E-02
192            82629  645387  0.5813E-01  0.5630E+00  0.5851E+00  0.1148E+01  0.1407E-01  0.2815E-02
192            82629  640387  0.6092E-01  0.5893E+00  0.6008E+00  0.1190E+01  0.1461E-01  0.2923E-02
192            82629  635387  0.6350E-01  0.6125E+00  0.6146E+00  0.1227E+01  0.1499E-01  0.2998E-02
192            82629  630387  0.6666E-01  0.6432E+00  0.6292E+00  0.1272E+01  0.1561E-01  0.3122E-02
192            82629  625387  0.7025E-01  0.6756E+00  0.6473E+00  0.1323E+01  0.1622E-01  0.3243E-02
192            82629  620387  0.7360E-01  0.7033E+00  0.6609E+00  0.1364E+01  0.1671E-01  0.3341E-02
192            82629  615387  0.7762E-01  0.7361E+00  0.6784E+00  0.1414E+01  0.1728E-01  0.3457E-02
192            82596  610440  0.8228E-01  0.7731E+00  0.6988E+00  0.1472E+01  0.1796E-01  0.3592E-02
192            81416  607184  0.8482E-01  0.7916E+00  0.7068E+00  0.1498E+01  0.1828E-01  0.3655E-02
111            84284  464199  0.4322E+00  0.5067E+01  0.1943E+01  0.7010E+01  0.3781E-01  0.2348E-01
111            82606  460578  0.4407E+00  0.6899E+01  0.1819E+01  0.8718E+01  0.3980E-01  0.2506E-01
125            83756  429761  0.8400E+00  0.8816E+01  0.2032E+01  0.1085E+02  0.4493E-01  0.3587E-01
69             81712  418342  0.3656E+00  0.3666E+01  0.1569E+01  0.5235E+01  0.4167E-01  0.2980E-01
69             82629  415451  0.4040E+00  0.2495E+01  0.1512E+01  0.4007E+01  0.4575E-01  0.3156E-01
203            82936  412969  0.4056E+00  0.5083E+01  0.1453E+01  0.6535E+01  0.4681E-01  0.3309E-01
203            83621  409942  0.3763E+00  0.3426E+01  0.1405E+01  0.4831E+01  0.4653E-01  0.3361E-01
203            82009  407225  0.3535E+00  0.2132E+01  0.1338E+01  0.3470E+01  0.4717E-01  0.3316E-01
21             81956  389204  0.2844E+00  0.5462E+01  0.1150E+01  0.6612E+01  0.4650E-01  0.3320E-01
21             82824  386021  0.2807E+00  0.6009E+01  0.1125E+01  0.7134E+01  0.4576E-01  0.3220E-01
21             82069  380169  0.2478E+00  0.4275E+01  0.1022E+01  0.5298E+01  0.4555E-01  0.3491E-01
22             83035  380362  0.2482E+00  0.4031E+01  0.1033E+01  0.5063E+01  0.4529E-01  0.3461E-01
23             84065  380454  0.2502E+00  0.4461E+01  0.1073E+01  0.5534E+01  0.4499E-01  0.3197E-01
21             83539  375887  0.2282E+00  0.4234E+01  0.9990E+00  0.5233E+01  0.4454E-01  0.3426E-01
192            87576  651972  0.5707E-01  0.5536E+00  0.6071E+00  0.1161E+01  0.1386E-01  0.2771E-02
192            86959  647887  0.5841E-01  0.5646E+00  0.5988E+00  0.1163E+01  0.1411E-01  0.2822E-02
192            86959  642887  0.6096E-01  0.5890E+00  0.6105E+00  0.1200E+01  0.1460E-01  0.2920E-02
192            86959  637887  0.6378E-01  0.6148E+00  0.6246E+00  0.1239E+01  0.1507E-01  0.3015E-02
192            86959  632887  0.6698E-01  0.6466E+00  0.6426E+00  0.1289E+01  0.1568E-01  0.3136E-02
192            86959  627887  0.7063E-01  0.6801E+00  0.6603E+00  0.1340E+01  0.1632E-01  0.3264E-02
192            86959  622887  0.7427E-01  0.7118E+00  0.6777E+00  0.1390E+01  0.1690E-01  0.3380E-02
192            86959  617887  0.7814E-01  0.7434E+00  0.6938E+00  0.1437E+01  0.1747E-01  0.3493E-02
192            86872  613020  0.8249E-01  0.7781E+00  0.7136E+00  0.1492E+01  0.1807E-01  0.3613E-02
192            85671  609912  0.8476E-01  0.7942E+00  0.7188E+00  0.1513E+01  0.1834E-01  0.3669E-02
29             88620  471247  0.4510E+00  0.3882E+01  0.2207E+01  0.6089E+01  0.3732E-01  0.2470E-01
29             87989  470022  0.4486E+00  0.2895E+01  0.2153E+01  0.5048E+01  0.3834E-01  0.2598E-01
111            86826  466610  0.4453E+00  0.4907E+01  0.2028E+01  0.6935E+01  0.3842E-01  0.2507E-01
111            85651  463642  0.4384E+00  0.5622E+01  0.1924E+01  0.7546E+01  0.3850E-01  0.2482E-01
125            87241  428475  0.5786E+00  0.6409E+01  0.1891E+01  0.8300E+01  0.4310E-01  0.3082E-01
69             85749  416067  0.4200E+00  0.3724E+01  0.1559E+01  0.5283E+01  0.4607E-01  0.3325E-01
69             85722  414179  0.3996E+00  0.2287E+01  0.1503E+01  0.3790E+01  0.4656E-01  0.3228E-01
70             88001  413658  0.3904E+00  0.2249E+01  0.1513E+01  0.3762E+01  0.4651E-01  0.3260E-01
203            85515  411854  0.3802E+00  0.2217E+01  0.1459E+01  0.3676E+01  0.4644E-01  0.3230E-01
203            85297  409278  0.3865E+00  0.2646E+01  0.1421E+01  0.4067E+01  0.4637E-01  0.3257E-01
21             85096  387263  0.2848E+00  0.5331E+01  0.1165E+01  0.6496E+01  0.4714E-01  0.3526E-01
21             85119  382501  0.2587E+00  0.3775E+01  0.1099E+01  0.4874E+01  0.4579E-01  0.3533E-01
23             85086  381485  0.2590E+00  0.4848E+01  0.1086E+01  0.5934E+01  0.4635E-01  0.3408E-01
21             84771  376904  0.2338E+00  0.4958E+01  0.1017E+01  0.5975E+01  0.4376E-01  0.3152E-01
23             86249  377843  0.2437E+00  0.5071E+01  0.1060E+01  0.6130E+01  0.4496E-01  0.3462E-01
21             85172  374573  0.2325E+00  0.4047E+01  0.1000E+01  0.5047E+01  0.4410E-01  0.3464E-01
23             87227  375381  0.2353E+00  0.3892E+01  0.1043E+01  0.4935E+01  0.4537E-01  0.3608E-01
192            91791  654648  0.5722E-01  0.5549E+00  0.6166E+00  0.1172E+01  0.1388E-01  0.2776E-02
192            91289  650387  0.5910E-01  0.5735E+00  0.6242E+00  0.1198E+01  0.1430E-01  0.2861E-02
192            91289  645387  0.6114E-01  0.5907E+00  0.6222E+00  0.1213E+01  0.1464E-01  0.2928E-02
192            91289  640387  0.6402E-01  0.6179E+00  0.6361E+00  0.1254E+01  0.1518E-01  0.3036E-02
192            91289  635387  0.6714E-01  0.6461E+00  0.6524E+00  0.1299E+01  0.1569E-01  0.3138E-02
192            91289  630387  0.7073E-01  0.6804E+00  0.6737E+00  0.1354E+01  0.1633E-01  0.3267E-02
192            91289  625387  0.7441E-01  0.7139E+00  0.6911E+00  0.1405E+01  0.1696E-01  0.3391E-02
192            91289  620387  0.7832E-01  0.7474E+00  0.7062E+00  0.1454E+01  0.1756E-01  0.3512E-02
192            91120  615628  0.8247E-01  0.7812E+00  0.7258E+00  0.1507E+01  0.1815E-01  0.3630E-02
192            89926  612641  0.8490E-01  0.7998E+00  0.7342E+00  0.1534E+01  0.1848E-01  0.3696E-02
82             93125  479472  0.3850E+00  0.6217E+01  0.2787E+01  0.9004E+01  0.3294E-01  0.2021E-01
82             91600  476170  0.3644E+00  0.5308E+01  0.2504E+01  0.7812E+01  0.3316E-01  0.2092E-01
29             89026  471234  0.4541E+00  0.5507E+01  0.2211E+01  0.7718E+01  0.3825E-01  0.2729E-01
125            90514  428198  0.5185E+00  0.7149E+01  0.1901E+01  0.9050E+01  0.4372E-01  0.3289E-01
125            91248  427474  0.4965E+00  0.5277E+01  0.1868E+01  0.7145E+01  0.4329E-01  0.3164E-01
128            93408  420452  0.3883E+00  0.4867E+01  0.1650E+01  0.6517E+01  0.4376E-01  0.3374E-01
70             90925  413629  0.3852E+00  0.2228E+01  0.1545E+01  0.3773E+01  0.4602E-01  0.3253E-01
72             91542  414394  0.3929E+00  0.3758E+01  0.1560E+01  0.5318E+01  0.4524E-01  0.3162E-01
70             91893  411815  0.3812E+00  0.3091E+01  0.1512E+01  0.4603E+01  0.4574E-01  0.3376E-01
23             88422  375411  0.2391E+00  0.4231E+01  0.1048E+01  0.5279E+01  0.4503E-01  0.3576E-01
192            96009  657325  0.5736E-01  0.5502E+00  0.6225E+00  0.1173E+01  0.1376E-01  0.2751E-02
192            95619  652887  0.5908E-01  0.5699E+00  0.6345E+00  0.1204E+01  0.1418E-01  0.2836E-02
192            95619  647887  0.6156E-01  0.5919E+00  0.6307E+00  0.1223E+01  0.1467E-01  0.2934E-02
192            95619  642887  0.6416E-01  0.6195E+00  0.6471E+00  0.1267E+01  0.1521E-01  0.3042E-02
192            95619  637887  0.6748E-01  0.6508E+00  0.6656E+00  0.1316E+01  0.1584E-01  0.3168E-02
192            95619  632887  0.7084E-01  0.6823E+00  0.6838E+00  0.1366E+01  0.1641E-01  0.3282E-02
192            95619  627887  0.7459E-01  0.7165E+00  0.7006E+00  0.1417E+01  0.1705E-01  0.3411E-02
192            95619  622887  0.7843E-01  0.7500E+00  0.7220E+00  0.1472E+01  0.1764E-01  0.3527E-02
192            95354  618263  0.8232E-01  0.7818E+00  0.7389E+00  0.1521E+01  0.1822E-01  0.3643E-02
192            94181  615369  0.8463E-01  0.8001E+00  0.7479E+00  0.1548E+01  0.1851E-01  0.3701E-02
119            98459  532892  0.2262E+00  0.1473E+01  0.1529E+01  0.3002E+01  0.2316E-01  0.1278E-01
119            98345  522746  0.2976E+00  0.1864E+01  0.1781E+01  0.3645E+01  0.2512E-01  0.1458E-01
119            97304  519001  0.3252E+00  0.2004E+01  0.1814E+01  0.3818E+01  0.2548E-01  0.1478E-01
82             98362  492736  0.8278E+00  0.1363E+02  0.4340E+01  0.1797E+02  0.3459E-01  0.2077E-01
82             96680  486288  0.5012E+00  0.8820E+01  0.3331E+01  0.1215E+02  0.3425E-01  0.2274E-01
82             96057  482684  0.4350E+00  0.7063E+01  0.2913E+01  0.9976E+01  0.3395E-01  0.2109E-01
82             94947  479328  0.3962E+00  0.7260E+01  0.2736E+01  0.9996E+01  0.3397E-01  0.2120E-01
33             97429  458809  0.4558E+00  0.5406E+01  0.1695E+01  0.7101E+01  0.4355E-01  0.3620E-01
125            95279  427268  0.4420E+00  0.4993E+01  0.1798E+01  0.6792E+01  0.4240E-01  0.3089E-01
128            95085  421220  0.4017E+00  0.4444E+01  0.1649E+01  0.6093E+01  0.4450E-01  0.3498E-01
128            95624  418795  0.4113E+00  0.4536E+01  0.1621E+01  0.6156E+01  0.4599E-01  0.3604E-01
70             95419  412093  0.4049E+00  0.2888E+01  0.1548E+01  0.4437E+01  0.4570E-01  0.3269E-01
71             96950  413441  0.4156E+00  0.5482E+01  0.1573E+01  0.7055E+01  0.4644E-01  0.3411E-01
72             95963  413478  0.4038E+00  0.5245E+01  0.1568E+01  0.6813E+01  0.4607E-01  0.3390E-01
192           101388  662904  0.5599E-01  0.5391E+00  0.6214E+00  0.1160E+01  0.1344E-01  0.2688E-02
192           100229  660001  0.5721E-01  0.5512E+00  0.6267E+00  0.1178E+01  0.1371E-01  0.2741E-02
192            99949  655387  0.5952E-01  0.5741E+00  0.6384E+00  0.1212E+01  0.1419E-01  0.2838E-02
192            99949  650387  0.6185E-01  0.5971E+00  0.6568E+00  0.1254E+01  0.1477E-01  0.2955E-02
192            99949  645387  0.6443E-01  0.6169E+00  0.6585E+00  0.1275E+01  0.1516E-01  0.3031E-02
192            99949  640387  0.6726E-01  0.6459E+00  0.6770E+00  0.1323E+01  0.1573E-01  0.3146E-02
192            99949  635387  0.7079E-01  0.6792E+00  0.6951E+00  0.1374E+01  0.1638E-01  0.3276E-02
192            99949  630387  0.7445E-01  0.7165E+00  0.7115E+00  0.1428E+01  0.1707E-01  0.3413E-02
192            99949  625387  0.7852E-01  0.7526E+00  0.7333E+00  0.1486E+01  0.1771E-01  0.3542E-02
192            99591  620913  0.8206E-01  0.7821E+00  0.7514E+00  0.1533E+01  0.1822E-01  0.3644E-02
119           102152  559866  0.1794E+00  0.1295E+01  0.1179E+01  0.2474E+01  0.2547E-01  0.1232E-01
119           101466  555040  0.1887E+00  0.1323E+01  0.1220E+01  0.2543E+01  0.2504E-01  0.1226E-01
119           101169  550305  0.1770E+00  0.1218E+01  0.1256E+01  0.2475E+01  0.2255E-01  0.1143E-01
