name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
162             9920  398644  0.7708E-04 -0.1599E-02  0.6322E-02  0.4723E-02  0.5769E-04
159             9017  392887  0.7262E-04 -0.9593E-05  0.6137E-02  0.6127E-02  0.5743E-04
159             9439  388410  0.7421E-04  0.1078E-02  0.6073E-02  0.7150E-02  0.5892E-04
159            11165  383841  0.7530E-04  0.3576E-02  0.6614E-02  0.1019E-01  0.5121E-04
190            15953  820155  0.9212E-06  0.3087E-03  0.2334E-02  0.2642E-02  0.2077E-04
190            15028  814864  0.9903E-06  0.3245E-03  0.2353E-02  0.2677E-02  0.2150E-04
190            14334  810143  0.1115E-05  0.3439E-03  0.2375E-02  0.2719E-02  0.2216E-04
190            13690  805277  0.1167E-05  0.3409E-03  0.2483E-02  0.2824E-02  0.2199E-04
190            13347  800387  0.1278E-05  0.3604E-03  0.2500E-02  0.2861E-02  0.2271E-04
190            13347  795387  0.1398E-05  0.3806E-03  0.2505E-02  0.2886E-02  0.2345E-04
190            13347  790387  0.1704E-05  0.4058E-03  0.2528E-02  0.2934E-02  0.2363E-04
190            13347  785387  0.1833E-05  0.4255E-03  0.2555E-02  0.2980E-02  0.2439E-04
190            13347  780387  0.1997E-05  0.4519E-03  0.2557E-02  0.3009E-02  0.2522E-04
190            13347  775387  0.2220E-05  0.4811E-03  0.2545E-02  0.3026E-02  0.2601E-04
190            13347  770387  0.2341E-05  0.5025E-03  0.2572E-02  0.3074E-02  0.2671E-04
190            13347  765387  0.2513E-05  0.5306E-03  0.2534E-02  0.3064E-02  0.2765E-04
190            13347  760387  0.2701E-05  0.5628E-03  0.2550E-02  0.3113E-02  0.2853E-04
190            13347  755387  0.2960E-05  0.5994E-03  0.2508E-02  0.3107E-02  0.2949E-04
190            13347  750387  0.3108E-05  0.6343E-03  0.2474E-02  0.3108E-02  0.3092E-04
190            12671  746041  0.3229E-05  0.6536E-03  0.2468E-02  0.3121E-02  0.3152E-04
191            13175  702963  0.6100E-05  0.1064E-02  0.2983E-02  0.4047E-02  0.4067E-04
191            13347  700387  0.6317E-05  0.1100E-02  0.3019E-02  0.4120E-02  0.4153E-04
191            13347  695387  0.6805E-05  0.1160E-02  0.3118E-02  0.4278E-02  0.4268E-04
191            13347  690387  0.7972E-05  0.1243E-02  0.3211E-02  0.4454E-02  0.4271E-04
191            13347  685387  0.8878E-05  0.1334E-02  0.3344E-02  0.4678E-02  0.4389E-04
