name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.5030E+00  0.8050E+02  0.6263E+02  0.1431E+03  0.5717E-01
190           226576  563508  0.5040E+00  0.8070E+02  0.6272E+02  0.1434E+03  0.5717E-01
190           226483  563561  0.5051E+00  0.8092E+02  0.6282E+02  0.1437E+03  0.5718E-01
190           226669  563561  0.5032E+00  0.8053E+02  0.6264E+02  0.1432E+03  0.5715E-01
190           226204  563615  0.5082E+00  0.8149E+02  0.6308E+02  0.1446E+03  0.5724E-01
190           226390  563615  0.5060E+00  0.8108E+02  0.6289E+02  0.1440E+03  0.5719E-01
190           226576  563615  0.5040E+00  0.8071E+02  0.6272E+02  0.1434E+03  0.5714E-01
190           226297  563669  0.5074E+00  0.8133E+02  0.6300E+02  0.1443E+03  0.5722E-01
190           226483  563669  0.5053E+00  0.8094E+02  0.6283E+02  0.1438E+03  0.5716E-01
190           226669  563669  0.5033E+00  0.8056E+02  0.6265E+02  0.1432E+03  0.5713E-01
190           226204  563723  0.5084E+00  0.8154E+02  0.6310E+02  0.1446E+03  0.5723E-01
190           226390  563723  0.5062E+00  0.8112E+02  0.6292E+02  0.1440E+03  0.5719E-01
190           226576  563723  0.5042E+00  0.8074E+02  0.6274E+02  0.1435E+03  0.5714E-01
190           226297  563776  0.5074E+00  0.8135E+02  0.6301E+02  0.1444E+03  0.5721E-01
190           226483  563776  0.5054E+00  0.8096E+02  0.6284E+02  0.1438E+03  0.5717E-01
190           226669  563776  0.5034E+00  0.8058E+02  0.6267E+02  0.1432E+03  0.5712E-01
190           226204  563830  0.5085E+00  0.8155E+02  0.6310E+02  0.1446E+03  0.5721E-01
190           226390  563830  0.5063E+00  0.8114E+02  0.6292E+02  0.1441E+03  0.5718E-01
190           226576  563830  0.5043E+00  0.8076E+02  0.6274E+02  0.1435E+03  0.5714E-01
190           226111  563884  0.5097E+00  0.8179E+02  0.6319E+02  0.1450E+03  0.5721E-01
190           226297  563884  0.5077E+00  0.8140E+02  0.6303E+02  0.1444E+03  0.5719E-01
190           226483  563884  0.5056E+00  0.8101E+02  0.6286E+02  0.1439E+03  0.5715E-01
190           226204  563938  0.5087E+00  0.8159E+02  0.6311E+02  0.1447E+03  0.5718E-01
190           226390  563938  0.5065E+00  0.8118E+02  0.6293E+02  0.1441E+03  0.5715E-01
190           226576  563938  0.5045E+00  0.8080E+02  0.6275E+02  0.1436E+03  0.5711E-01
190           226111  563991  0.5098E+00  0.8180E+02  0.6319E+02  0.1450E+03  0.5719E-01
190           226297  563991  0.5077E+00  0.8141E+02  0.6304E+02  0.1445E+03  0.5716E-01
190           226483  563991  0.5058E+00  0.8103E+02  0.6287E+02  0.1439E+03  0.5712E-01
190           226204  564045  0.5014E+00  0.1072E+03  0.6756E+02  0.1747E+03  0.5378E-01
204           226204  564045  0.5014E+00  0.1072E+03  0.6756E+02  0.1747E+03  0.5378E-01
190           226390  564045  0.4996E+00  0.1067E+03  0.6739E+02  0.1741E+03  0.5376E-01
190           226576  564045  0.4979E+00  0.1062E+03  0.6721E+02  0.1734E+03  0.5374E-01
190           226111  564099  0.5024E+00  0.1074E+03  0.6766E+02  0.1751E+03  0.5377E-01
204           226111  564099  0.5024E+00  0.1074E+03  0.6766E+02  0.1751E+03  0.5377E-01
190           226297  564099  0.5006E+00  0.1069E+03  0.6749E+02  0.1744E+03  0.5376E-01
204           226297  564099  0.5006E+00  0.1069E+03  0.6749E+02  0.1744E+03  0.5376E-01
190           226483  564099  0.4989E+00  0.1065E+03  0.6732E+02  0.1738E+03  0.5374E-01
190           226204  564152  0.5015E+00  0.1072E+03  0.6757E+02  0.1747E+03  0.5374E-01
204           226204  564152  0.5015E+00  0.1072E+03  0.6757E+02  0.1747E+03  0.5374E-01
190           226390  564152  0.4997E+00  0.1067E+03  0.6740E+02  0.1741E+03  0.5373E-01
190           226576  564152  0.4979E+00  0.1062E+03  0.6722E+02  0.1734E+03  0.5370E-01
190           226297  564206  0.5007E+00  0.1070E+03  0.6750E+02  0.1745E+03  0.5372E-01
 
