name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.5444E-01  0.6748E+01  0.3936E+01  0.1068E+02  0.1283E-01
190           226576  563508  0.5453E-01  0.6765E+01  0.3940E+01  0.1071E+02  0.1281E-01
190           226483  563561  0.5463E-01  0.6782E+01  0.3943E+01  0.1072E+02  0.1280E-01
190           226669  563561  0.5437E-01  0.6744E+01  0.3934E+01  0.1068E+02  0.1281E-01
190           226204  563615  0.5496E-01  0.6829E+01  0.3954E+01  0.1078E+02  0.1279E-01
190           226390  563615  0.5468E-01  0.6791E+01  0.3945E+01  0.1074E+02  0.1278E-01
190           226576  563615  0.5443E-01  0.6758E+01  0.3938E+01  0.1070E+02  0.1279E-01
190           226297  563669  0.5480E-01  0.6809E+01  0.3948E+01  0.1076E+02  0.1278E-01
190           226483  563669  0.5453E-01  0.6773E+01  0.3941E+01  0.1071E+02  0.1277E-01
190           226669  563669  0.5429E-01  0.6739E+01  0.3931E+01  0.1067E+02  0.1279E-01
190           226204  563723  0.5488E-01  0.6821E+01  0.3952E+01  0.1077E+02  0.1278E-01
190           226390  563723  0.5461E-01  0.6786E+01  0.3943E+01  0.1073E+02  0.1278E-01
190           226576  563723  0.5435E-01  0.6750E+01  0.3935E+01  0.1068E+02  0.1278E-01
190           226297  563776  0.5473E-01  0.6801E+01  0.3946E+01  0.1075E+02  0.1277E-01
190           226483  563776  0.5447E-01  0.6766E+01  0.3938E+01  0.1070E+02  0.1276E-01
190           226669  563776  0.5421E-01  0.6731E+01  0.3929E+01  0.1066E+02  0.1277E-01
190           226204  563830  0.5479E-01  0.6813E+01  0.3948E+01  0.1076E+02  0.1275E-01
190           226390  563830  0.5453E-01  0.6779E+01  0.3940E+01  0.1072E+02  0.1276E-01
190           226576  563830  0.5427E-01  0.6745E+01  0.3933E+01  0.1068E+02  0.1276E-01
190           226111  563884  0.5494E-01  0.6832E+01  0.3952E+01  0.1078E+02  0.1275E-01
190           226297  563884  0.5468E-01  0.6800E+01  0.3944E+01  0.1074E+02  0.1275E-01
190           226483  563884  0.5439E-01  0.6762E+01  0.3937E+01  0.1070E+02  0.1274E-01
190           226204  563938  0.5474E-01  0.6810E+01  0.3946E+01  0.1076E+02  0.1274E-01
190           226390  563938  0.5448E-01  0.6776E+01  0.3939E+01  0.1071E+02  0.1273E-01
190           226576  563938  0.5418E-01  0.6738E+01  0.3930E+01  0.1067E+02  0.1273E-01
190           226111  563991  0.5486E-01  0.6825E+01  0.3950E+01  0.1077E+02  0.1273E-01
190           226297  563991  0.5458E-01  0.6791E+01  0.3941E+01  0.1073E+02  0.1273E-01
190           226483  563991  0.5434E-01  0.6758E+01  0.3934E+01  0.1069E+02  0.1272E-01
190           226204  564045  0.6148E-01  0.1209E+02  0.4375E+01  0.1646E+02  0.1228E-01
204           226204  564045  0.6148E-01  0.1209E+02  0.4375E+01  0.1646E+02  0.1228E-01
190           226390  564045  0.6127E-01  0.1203E+02  0.4367E+01  0.1640E+02  0.1228E-01
190           226576  564045  0.6110E-01  0.1199E+02  0.4359E+01  0.1634E+02  0.1229E-01
190           226111  564099  0.6157E-01  0.1210E+02  0.4379E+01  0.1648E+02  0.1227E-01
204           226111  564099  0.6157E-01  0.1210E+02  0.4379E+01  0.1648E+02  0.1227E-01
190           226297  564099  0.6133E-01  0.1205E+02  0.4371E+01  0.1642E+02  0.1228E-01
204           226297  564099  0.6133E-01  0.1205E+02  0.4371E+01  0.1642E+02  0.1228E-01
190           226483  564099  0.6115E-01  0.1200E+02  0.4363E+01  0.1637E+02  0.1228E-01
190           226204  564152  0.6139E-01  0.1207E+02  0.4376E+01  0.1645E+02  0.1226E-01
204           226204  564152  0.6139E-01  0.1207E+02  0.4376E+01  0.1645E+02  0.1226E-01
190           226390  564152  0.6117E-01  0.1201E+02  0.4363E+01  0.1637E+02  0.1226E-01
190           226576  564152  0.6098E-01  0.1196E+02  0.4355E+01  0.1632E+02  0.1227E-01
190           226297  564206  0.6126E-01  0.1204E+02  0.4371E+01  0.1641E+02  0.1226E-01
 
