name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.3325E+00  0.4148E+02  0.2494E+02  0.6642E+02  0.8806E-01
190           226576  563508  0.3327E+00  0.4154E+02  0.2495E+02  0.6649E+02  0.8791E-01
190           226483  563561  0.3333E+00  0.4164E+02  0.2497E+02  0.6661E+02  0.8780E-01
190           226669  563561  0.3318E+00  0.4142E+02  0.2492E+02  0.6634E+02  0.8785E-01
190           226204  563615  0.3349E+00  0.4185E+02  0.2501E+02  0.6686E+02  0.8765E-01
190           226390  563615  0.3335E+00  0.4166E+02  0.2498E+02  0.6663E+02  0.8769E-01
190           226576  563615  0.3320E+00  0.4149E+02  0.2493E+02  0.6642E+02  0.8774E-01
190           226297  563669  0.3341E+00  0.4175E+02  0.2498E+02  0.6674E+02  0.8765E-01
190           226483  563669  0.3325E+00  0.4158E+02  0.2495E+02  0.6653E+02  0.8762E-01
190           226669  563669  0.3311E+00  0.4137E+02  0.2489E+02  0.6626E+02  0.8772E-01
190           226204  563723  0.3344E+00  0.4181E+02  0.2500E+02  0.6681E+02  0.8754E-01
190           226390  563723  0.3329E+00  0.4163E+02  0.2496E+02  0.6659E+02  0.8755E-01
190           226576  563723  0.3314E+00  0.4143E+02  0.2491E+02  0.6634E+02  0.8759E-01
190           226297  563776  0.3336E+00  0.4171E+02  0.2497E+02  0.6668E+02  0.8752E-01
190           226483  563776  0.3321E+00  0.4152E+02  0.2494E+02  0.6646E+02  0.8748E-01
190           226669  563776  0.3304E+00  0.4133E+02  0.2488E+02  0.6620E+02  0.8756E-01
190           226204  563830  0.3338E+00  0.4176E+02  0.2498E+02  0.6675E+02  0.8738E-01
190           226390  563830  0.3324E+00  0.4158E+02  0.2494E+02  0.6653E+02  0.8741E-01
190           226576  563830  0.3308E+00  0.4140E+02  0.2490E+02  0.6630E+02  0.8743E-01
190           226111  563884  0.3347E+00  0.4186E+02  0.2500E+02  0.6686E+02  0.8742E-01
190           226297  563884  0.3332E+00  0.4169E+02  0.2497E+02  0.6665E+02  0.8738E-01
190           226483  563884  0.3316E+00  0.4150E+02  0.2493E+02  0.6644E+02  0.8732E-01
190           226204  563938  0.3335E+00  0.4174E+02  0.2497E+02  0.6671E+02  0.8726E-01
190           226390  563938  0.3319E+00  0.4156E+02  0.2494E+02  0.6649E+02  0.8725E-01
190           226576  563938  0.3302E+00  0.4135E+02  0.2488E+02  0.6623E+02  0.8724E-01
190           226111  563991  0.3341E+00  0.4181E+02  0.2499E+02  0.6680E+02  0.8724E-01
190           226297  563991  0.3324E+00  0.4163E+02  0.2495E+02  0.6658E+02  0.8718E-01
190           226483  563991  0.3310E+00  0.4145E+02  0.2491E+02  0.6636E+02  0.8718E-01
190           226204  564045  0.3756E+00  0.7393E+02  0.2744E+02  0.1014E+03  0.8508E-01
204           226204  564045  0.3756E+00  0.7393E+02  0.2744E+02  0.1014E+03  0.8508E-01
190           226390  564045  0.3744E+00  0.7369E+02  0.2740E+02  0.1011E+03  0.8507E-01
190           226576  564045  0.3734E+00  0.7344E+02  0.2735E+02  0.1008E+03  0.8516E-01
190           226111  564099  0.3762E+00  0.7404E+02  0.2746E+02  0.1015E+03  0.8502E-01
204           226111  564099  0.3762E+00  0.7404E+02  0.2746E+02  0.1015E+03  0.8502E-01
190           226297  564099  0.3746E+00  0.7377E+02  0.2742E+02  0.1012E+03  0.8501E-01
204           226297  564099  0.3746E+00  0.7377E+02  0.2742E+02  0.1012E+03  0.8501E-01
190           226483  564099  0.3737E+00  0.7354E+02  0.2738E+02  0.1009E+03  0.8506E-01
190           226204  564152  0.3750E+00  0.7385E+02  0.2744E+02  0.1013E+03  0.8493E-01
204           226204  564152  0.3750E+00  0.7385E+02  0.2744E+02  0.1013E+03  0.8493E-01
190           226390  564152  0.3738E+00  0.7358E+02  0.2738E+02  0.1010E+03  0.8494E-01
190           226576  564152  0.3726E+00  0.7331E+02  0.2734E+02  0.1006E+03  0.8502E-01
190           226297  564206  0.3741E+00  0.7371E+02  0.2742E+02  0.1011E+03  0.8488E-01
 
