name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.1913E-01  0.3110E+01  0.2483E+01  0.5594E+01  0.2065E-02
190           226576  563508  0.1919E-01  0.3122E+01  0.2488E+01  0.5610E+01  0.2066E-02
190           226483  563561  0.1925E-01  0.3133E+01  0.2493E+01  0.5626E+01  0.2067E-02
190           226669  563561  0.1914E-01  0.3113E+01  0.2484E+01  0.5597E+01  0.2064E-02
190           226204  563615  0.1942E-01  0.3164E+01  0.2506E+01  0.5670E+01  0.2071E-02
190           226390  563615  0.1930E-01  0.3143E+01  0.2497E+01  0.5640E+01  0.2068E-02
190           226576  563615  0.1919E-01  0.3123E+01  0.2488E+01  0.5612E+01  0.2065E-02
190           226297  563669  0.1938E-01  0.3156E+01  0.2502E+01  0.5658E+01  0.2070E-02
190           226483  563669  0.1926E-01  0.3136E+01  0.2493E+01  0.5629E+01  0.2066E-02
190           226669  563669  0.1915E-01  0.3115E+01  0.2485E+01  0.5600E+01  0.2064E-02
190           226204  563723  0.1944E-01  0.3168E+01  0.2507E+01  0.5675E+01  0.2071E-02
190           226390  563723  0.1932E-01  0.3146E+01  0.2498E+01  0.5644E+01  0.2068E-02
190           226576  563723  0.1921E-01  0.3126E+01  0.2489E+01  0.5615E+01  0.2065E-02
190           226297  563776  0.1939E-01  0.3159E+01  0.2503E+01  0.5662E+01  0.2070E-02
190           226483  563776  0.1928E-01  0.3138E+01  0.2494E+01  0.5632E+01  0.2067E-02
190           226669  563776  0.1917E-01  0.3118E+01  0.2486E+01  0.5604E+01  0.2064E-02
190           226204  563830  0.1945E-01  0.3169E+01  0.2507E+01  0.5677E+01  0.2071E-02
190           226390  563830  0.1933E-01  0.3148E+01  0.2499E+01  0.5647E+01  0.2068E-02
190           226576  563830  0.1922E-01  0.3128E+01  0.2490E+01  0.5618E+01  0.2065E-02
190           226111  563884  0.1952E-01  0.3182E+01  0.2512E+01  0.5694E+01  0.2071E-02
190           226297  563884  0.1941E-01  0.3162E+01  0.2504E+01  0.5666E+01  0.2069E-02
190           226483  563884  0.1930E-01  0.3141E+01  0.2496E+01  0.5637E+01  0.2067E-02
190           226204  563938  0.1946E-01  0.3172E+01  0.2508E+01  0.5681E+01  0.2070E-02
190           226390  563938  0.1935E-01  0.3151E+01  0.2500E+01  0.5651E+01  0.2067E-02
190           226576  563938  0.1924E-01  0.3131E+01  0.2491E+01  0.5622E+01  0.2065E-02
190           226111  563991  0.1953E-01  0.3184E+01  0.2512E+01  0.5697E+01  0.2071E-02
190           226297  563991  0.1942E-01  0.3164E+01  0.2505E+01  0.5669E+01  0.2069E-02
190           226483  563991  0.1931E-01  0.3144E+01  0.2496E+01  0.5640E+01  0.2066E-02
190           226204  564045  0.1913E-01  0.4153E+01  0.2686E+01  0.6840E+01  0.1954E-02
204           226204  564045  0.1913E-01  0.4153E+01  0.2686E+01  0.6840E+01  0.1954E-02
190           226390  564045  0.1903E-01  0.4127E+01  0.2678E+01  0.6805E+01  0.1952E-02
190           226576  564045  0.1894E-01  0.4102E+01  0.2669E+01  0.6771E+01  0.1951E-02
190           226111  564099  0.1919E-01  0.4168E+01  0.2691E+01  0.6859E+01  0.1954E-02
204           226111  564099  0.1919E-01  0.4168E+01  0.2691E+01  0.6859E+01  0.1954E-02
190           226297  564099  0.1909E-01  0.4142E+01  0.2683E+01  0.6825E+01  0.1953E-02
204           226297  564099  0.1909E-01  0.4142E+01  0.2683E+01  0.6825E+01  0.1953E-02
190           226483  564099  0.1899E-01  0.4117E+01  0.2674E+01  0.6792E+01  0.1951E-02
190           226204  564152  0.1914E-01  0.4156E+01  0.2687E+01  0.6843E+01  0.1953E-02
204           226204  564152  0.1914E-01  0.4156E+01  0.2687E+01  0.6843E+01  0.1953E-02
190           226390  564152  0.1904E-01  0.4129E+01  0.2679E+01  0.6808E+01  0.1952E-02
190           226576  564152  0.1895E-01  0.4105E+01  0.2670E+01  0.6774E+01  0.1950E-02
190           226297  564206  0.1910E-01  0.4145E+01  0.2684E+01  0.6828E+01  0.1952E-02
 
