name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190           226669  563454  0.6948E+00  0.8686E+02  0.5066E+02  0.1375E+03  0.1399E+00
190           226576  563508  0.6966E+00  0.8713E+02  0.5075E+02  0.1379E+03  0.1399E+00
190           226483  563561  0.6987E+00  0.8742E+02  0.5084E+02  0.1383E+03  0.1398E+00
190           226669  563561  0.6945E+00  0.8686E+02  0.5066E+02  0.1375E+03  0.1397E+00
190           226204  563615  0.7044E+00  0.8818E+02  0.5106E+02  0.1392E+03  0.1400E+00
190           226390  563615  0.7000E+00  0.8762E+02  0.5089E+02  0.1385E+03  0.1398E+00
190           226576  563615  0.6960E+00  0.8708E+02  0.5074E+02  0.1378E+03  0.1397E+00
190           226297  563669  0.7023E+00  0.8792E+02  0.5098E+02  0.1389E+03  0.1399E+00
190           226483  563669  0.6984E+00  0.8741E+02  0.5083E+02  0.1382E+03  0.1397E+00
190           226669  563669  0.6944E+00  0.8686E+02  0.5066E+02  0.1375E+03  0.1395E+00
190           226204  563723  0.7042E+00  0.8818E+02  0.5107E+02  0.1392E+03  0.1399E+00
190           226390  563723  0.6999E+00  0.8763E+02  0.5090E+02  0.1385E+03  0.1397E+00
190           226576  563723  0.6959E+00  0.8709E+02  0.5073E+02  0.1378E+03  0.1396E+00
190           226297  563776  0.7020E+00  0.8791E+02  0.5098E+02  0.1389E+03  0.1398E+00
190           226483  563776  0.6981E+00  0.8738E+02  0.5082E+02  0.1382E+03  0.1396E+00
190           226669  563776  0.6940E+00  0.8684E+02  0.5065E+02  0.1375E+03  0.1394E+00
190           226204  563830  0.7035E+00  0.8813E+02  0.5104E+02  0.1392E+03  0.1397E+00
190           226390  563830  0.6995E+00  0.8759E+02  0.5088E+02  0.1385E+03  0.1396E+00
190           226576  563830  0.6954E+00  0.8705E+02  0.5071E+02  0.1378E+03  0.1394E+00
190           226111  563884  0.7059E+00  0.8844E+02  0.5111E+02  0.1396E+03  0.1398E+00
190           226297  563884  0.7017E+00  0.8791E+02  0.5097E+02  0.1389E+03  0.1396E+00
190           226483  563884  0.6978E+00  0.8738E+02  0.5081E+02  0.1382E+03  0.1395E+00
190           226204  563938  0.7035E+00  0.8815E+02  0.5102E+02  0.1392E+03  0.1396E+00
190           226390  563938  0.6993E+00  0.8760E+02  0.5087E+02  0.1385E+03  0.1395E+00
190           226576  563938  0.6952E+00  0.8705E+02  0.5070E+02  0.1378E+03  0.1393E+00
190           226111  563991  0.7053E+00  0.8841E+02  0.5109E+02  0.1395E+03  0.1396E+00
190           226297  563991  0.7012E+00  0.8788E+02  0.5095E+02  0.1388E+03  0.1395E+00
190           226483  563991  0.6974E+00  0.8736E+02  0.5080E+02  0.1382E+03  0.1393E+00
190           226204  564045  0.7855E+00  0.1563E+03  0.5710E+02  0.2134E+03  0.1369E+00
204           226204  564045  0.7855E+00  0.1563E+03  0.5710E+02  0.2134E+03  0.1369E+00
190           226390  564045  0.7817E+00  0.1555E+03  0.5693E+02  0.2124E+03  0.1369E+00
190           226576  564045  0.7783E+00  0.1547E+03  0.5675E+02  0.2114E+03  0.1369E+00
190           226111  564099  0.7873E+00  0.1567E+03  0.5720E+02  0.2139E+03  0.1369E+00
204           226111  564099  0.7873E+00  0.1567E+03  0.5720E+02  0.2139E+03  0.1369E+00
190           226297  564099  0.7834E+00  0.1559E+03  0.5702E+02  0.2129E+03  0.1369E+00
204           226297  564099  0.7834E+00  0.1559E+03  0.5702E+02  0.2129E+03  0.1369E+00
190           226483  564099  0.7799E+00  0.1551E+03  0.5685E+02  0.2119E+03  0.1368E+00
190           226204  564152  0.7850E+00  0.1563E+03  0.5710E+02  0.2134E+03  0.1368E+00
204           226204  564152  0.7850E+00  0.1563E+03  0.5710E+02  0.2134E+03  0.1368E+00
190           226390  564152  0.7812E+00  0.1554E+03  0.5691E+02  0.2123E+03  0.1368E+00
190           226576  564152  0.7775E+00  0.1546E+03  0.5673E+02  0.2113E+03  0.1367E+00
190           226297  564206  0.7831E+00  0.1559E+03  0.5700E+02  0.2129E+03  0.1367E+00
 
