name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
166           184048  370784  0.1019E+01  0.1027E+03  0.3156E+02  0.1343E+03  0.4081E-01
166           183769  370837  0.1428E+01  0.1089E+03  0.3186E+02  0.1408E+03  0.4100E-01
166           184141  370837  0.9424E+00  0.9713E+02  0.3148E+02  0.1286E+03  0.4083E-01
166           184327  370837  0.9053E+00  0.9331E+02  0.3137E+02  0.1247E+03  0.4083E-01
166           184513  370837  0.8957E+00  0.9224E+02  0.3130E+02  0.1235E+03  0.4086E-01
166           183676  370891  0.1408E+01  0.1101E+03  0.3188E+02  0.1420E+03  0.4100E-01
166           184048  370891  0.9696E+00  0.1016E+03  0.3159E+02  0.1332E+03  0.4086E-01
166           184234  370891  0.9012E+00  0.9544E+02  0.3143E+02  0.1269E+03  0.4085E-01
167           184234  370891  0.9012E+00  0.9544E+02  0.3143E+02  0.1269E+03  0.4085E-01
166           184420  370891  0.8844E+00  0.9441E+02  0.3134E+02  0.1258E+03  0.4085E-01
166           184606  370891  0.8831E+00  0.9400E+02  0.3131E+02  0.1253E+03  0.4088E-01
166           184792  370891  0.8946E+00  0.9435E+02  0.3131E+02  0.1257E+03  0.4093E-01
493           184978  370891  0.9663E+00  0.9933E+02  0.3138E+02  0.1307E+03  0.4100E-01
166           183769  370945  0.1323E+01  0.1074E+03  0.3185E+02  0.1392E+03  0.4102E-01
535           183955  370945  0.1244E+01  0.1047E+03  0.3180E+02  0.1365E+03  0.4103E-01
166           184141  370945  0.8968E+00  0.9753E+02  0.3150E+02  0.1290E+03  0.4086E-01
167           184141  370945  0.8968E+00  0.9753E+02  0.3150E+02  0.1290E+03  0.4086E-01
166           184327  370945  0.8685E+00  0.9455E+02  0.3138E+02  0.1259E+03  0.4086E-01
166           184513  370945  0.8599E+00  0.9204E+02  0.3130E+02  0.1233E+03  0.4088E-01
166           184699  370945  0.8647E+00  0.9180E+02  0.3130E+02  0.1231E+03  0.4092E-01
493           184885  370945  0.8886E+00  0.9328E+02  0.3131E+02  0.1246E+03  0.4098E-01
493           185071  370945  0.1266E+01  0.9621E+02  0.3148E+02  0.1277E+03  0.4187E-01
166           183676  370999  0.1103E+01  0.9379E+02  0.3181E+02  0.1256E+03  0.4102E-01
166           183862  370999  0.1078E+01  0.9256E+02  0.3176E+02  0.1243E+03  0.4103E-01
535           184048  370999  0.8296E+00  0.9086E+02  0.3153E+02  0.1224E+03  0.4088E-01
166           184234  370999  0.7899E+00  0.8771E+02  0.3140E+02  0.1191E+03  0.4086E-01
167           184234  370999  0.7899E+00  0.8771E+02  0.3140E+02  0.1191E+03  0.4086E-01
166           184420  370999  0.7721E+00  0.8542E+02  0.3132E+02  0.1167E+03  0.4087E-01
166           184606  370999  0.7718E+00  0.8503E+02  0.3129E+02  0.1163E+03  0.4088E-01
493           184792  370999  0.7840E+00  0.8507E+02  0.3130E+02  0.1164E+03  0.4094E-01
493           184978  370999  0.8450E+00  0.8956E+02  0.3136E+02  0.1209E+03  0.4103E-01
493           185165  370999  0.1170E+01  0.9151E+02  0.3151E+02  0.1230E+03  0.4190E-01
166           183582  371052  0.8378E+00  0.6482E+02  0.3167E+02  0.9649E+02  0.4116E-01
166           183769  371052  0.8201E+00  0.6361E+02  0.3163E+02  0.9524E+02  0.4116E-01
535           183769  371052  0.8201E+00  0.6361E+02  0.3163E+02  0.9524E+02  0.4116E-01
166           183955  371052  0.7881E+00  0.6167E+02  0.3155E+02  0.9322E+02  0.4118E-01
220           183955  371052  0.7881E+00  0.6167E+02  0.3155E+02  0.9322E+02  0.4118E-01
535           183955  371052  0.7881E+00  0.6167E+02  0.3155E+02  0.9322E+02  0.4118E-01
166           184141  371052  0.6828E+00  0.5762E+02  0.3139E+02  0.8902E+02  0.4190E-01
166           184327  371052  0.6571E+00  0.5519E+02  0.3132E+02  0.8651E+02  0.4187E-01
167           184327  371052  0.6571E+00  0.5519E+02  0.3132E+02  0.8651E+02  0.4187E-01
166           184513  371052  0.6490E+00  0.5432E+02  0.3128E+02  0.8560E+02  0.4188E-01
166           184699  371052  0.6534E+00  0.5449E+02  0.3125E+02  0.8574E+02  0.4192E-01
493           184885  371052  0.6749E+00  0.5564E+02  0.3126E+02  0.8690E+02  0.4200E-01
493           185071  371052  0.8956E+00  0.8260E+02  0.3132E+02  0.1139E+03  0.4090E-01
166           183303  371106  0.8192E+00  0.6282E+02  0.3173E+02  0.9455E+02  0.4123E-01
166           183489  371106  0.7967E+00  0.6112E+02  0.3166E+02  0.9278E+02  0.4120E-01
166           183676  371106  0.7806E+00  0.6004E+02  0.3161E+02  0.9165E+02  0.4119E-01
535           183862  371106  0.7584E+00  0.5850E+02  0.3154E+02  0.9004E+02  0.4119E-01
166           184048  371106  0.6798E+00  0.5718E+02  0.3141E+02  0.8859E+02  0.4193E-01
220           184048  371106  0.6798E+00  0.5718E+02  0.3141E+02  0.8859E+02  0.4193E-01
535           184048  371106  0.6798E+00  0.5718E+02  0.3141E+02  0.8859E+02  0.4193E-01
166           184234  371106  0.6442E+00  0.5407E+02  0.3134E+02  0.8541E+02  0.4191E-01
167           184234  371106  0.6442E+00  0.5407E+02  0.3134E+02  0.8541E+02  0.4191E-01
166           184420  371106  0.6297E+00  0.5268E+02  0.3126E+02  0.8394E+02  0.4190E-01
166           184606  371106  0.6272E+00  0.5224E+02  0.3123E+02  0.8347E+02  0.4191E-01
166           184792  371106  0.6363E+00  0.5267E+02  0.3123E+02  0.8390E+02  0.4197E-01
493           184792  371106  0.6363E+00  0.5267E+02  0.3123E+02  0.8390E+02  0.4197E-01
493           184978  371106  0.6893E+00  0.5632E+02  0.3125E+02  0.8757E+02  0.4206E-01
493           185165  371106  0.8925E+00  0.8244E+02  0.3138E+02  0.1138E+03  0.4092E-01
166           183210  371160  0.8144E+00  0.6220E+02  0.3179E+02  0.9398E+02  0.4126E-01
166           183396  371160  0.7784E+00  0.5918E+02  0.3168E+02  0.9086E+02  0.4123E-01
166           183582  371160  0.7594E+00  0.5785E+02  0.3161E+02  0.8946E+02  0.4119E-01
166           183769  371160  0.7418E+00  0.5672E+02  0.3154E+02  0.8826E+02  0.4119E-01
167           183769  371160  0.7418E+00  0.5672E+02  0.3154E+02  0.8826E+02  0.4119E-01
535           183769  371160  0.7418E+00  0.5672E+02  0.3154E+02  0.8826E+02  0.4119E-01
166           183955  371160  0.7187E+00  0.5540E+02  0.3145E+02  0.8685E+02  0.4120E-01
220           183955  371160  0.7187E+00  0.5540E+02  0.3145E+02  0.8685E+02  0.4120E-01
166           184141  371160  0.6431E+00  0.5398E+02  0.3136E+02  0.8533E+02  0.4193E-01
166           184327  371160  0.6213E+00  0.5201E+02  0.3130E+02  0.8331E+02  0.4190E-01
167           184327  371160  0.6213E+00  0.5201E+02  0.3130E+02  0.8331E+02  0.4190E-01
166           184513  371160  0.6132E+00  0.5120E+02  0.3124E+02  0.8243E+02  0.4190E-01
166           184699  371160  0.6165E+00  0.5117E+02  0.3121E+02  0.8238E+02  0.4195E-01
493           184885  371160  0.6362E+00  0.5233E+02  0.3122E+02  0.8355E+02  0.4202E-01
493           185071  371160  0.8463E+00  0.7747E+02  0.3127E+02  0.1087E+03  0.4090E-01
493           185258  371160  0.8902E+00  0.8227E+02  0.3141E+02  0.1137E+03  0.4093E-01
166           183303  371213  0.7766E+00  0.5851E+02  0.3173E+02  0.9024E+02  0.4127E-01
166           183489  371213  0.7497E+00  0.5669E+02  0.3163E+02  0.8831E+02  0.4124E-01
166           183676  371213  0.7311E+00  0.5550E+02  0.3157E+02  0.8707E+02  0.4122E-01
166           183862  371213  0.7144E+00  0.5460E+02  0.3150E+02  0.8610E+02  0.4122E-01
535           183862  371213  0.7144E+00  0.5460E+02  0.3150E+02  0.8610E+02  0.4122E-01
166           184048  371213  0.6473E+00  0.5418E+02  0.3139E+02  0.8558E+02  0.4196E-01
220           184048  371213  0.6473E+00  0.5418E+02  0.3139E+02  0.8558E+02  0.4196E-01
166           184234  371213  0.6198E+00  0.5190E+02  0.3133E+02  0.8323E+02  0.4194E-01
166           184420  371213  0.6067E+00  0.5066E+02  0.3127E+02  0.8193E+02  0.4192E-01
166           184606  371213  0.6044E+00  0.5031E+02  0.3123E+02  0.8154E+02  0.4193E-01
166           184792  371213  0.6144E+00  0.5081E+02  0.3121E+02  0.8202E+02  0.4200E-01
493           184792  371213  0.6144E+00  0.5081E+02  0.3121E+02  0.8202E+02  0.4200E-01
493           184978  371213  0.6641E+00  0.5426E+02  0.3123E+02  0.8549E+02  0.4207E-01
535           184978  371213  0.6641E+00  0.5426E+02  0.3123E+02  0.8549E+02  0.4207E-01
493           185165  371213  0.8639E+00  0.7745E+02  0.3133E+02  0.1088E+03  0.4095E-01
493           185351  371213  0.8885E+00  0.7866E+02  0.3145E+02  0.1101E+03  0.4097E-01
166           183210  371267  0.7891E+00  0.6009E+02  0.3178E+02  0.9188E+02  0.4133E-01
166           183396  371267  0.7487E+00  0.5665E+02  0.3170E+02  0.8834E+02  0.4129E-01
166           183582  371267  0.7267E+00  0.5519E+02  0.3161E+02  0.8681E+02  0.4125E-01
166           183769  371267  0.7094E+00  0.5415E+02  0.3154E+02  0.8569E+02  0.4124E-01
166           183955  371267  0.6861E+00  0.5252E+02  0.3135E+02  0.8387E+02  0.4125E-01
220           183955  371267  0.6861E+00  0.5252E+02  0.3135E+02  0.8387E+02  0.4125E-01
166           184141  371267  0.6205E+00  0.5204E+02  0.3135E+02  0.8339E+02  0.4197E-01
166           184327  371267  0.6039E+00  0.5056E+02  0.3130E+02  0.8186E+02  0.4194E-01
167           184327  371267  0.6039E+00  0.5056E+02  0.3130E+02  0.8186E+02  0.4194E-01
166           184513  371267  0.5966E+00  0.4983E+02  0.3123E+02  0.8107E+02  0.4194E-01
535           184513  371267  0.5966E+00  0.4983E+02  0.3123E+02  0.8107E+02  0.4194E-01
166           184699  371267  0.6000E+00  0.4991E+02  0.3124E+02  0.8114E+02  0.4198E-01
535           184699  371267  0.6000E+00  0.4991E+02  0.3124E+02  0.8114E+02  0.4198E-01
493           184885  371267  0.6186E+00  0.5100E+02  0.3121E+02  0.8221E+02  0.4205E-01
535           184885  371267  0.6186E+00  0.5100E+02  0.3121E+02  0.8221E+02  0.4205E-01
493           185071  371267  0.8259E+00  0.7724E+02  0.3126E+02  0.1085E+03  0.4092E-01
493           185258  371267  0.8674E+00  0.7933E+02  0.3137E+02  0.1107E+03  0.4096E-01
166           183117  371321  0.8241E+00  0.6328E+02  0.3190E+02  0.9517E+02  0.4137E-01
166           183303  371321  0.7572E+00  0.5810E+02  0.3175E+02  0.8985E+02  0.4132E-01
166           183489  371321  0.7271E+00  0.5558E+02  0.3167E+02  0.8725E+02  0.4128E-01
166           183676  371321  0.7082E+00  0.5423E+02  0.3161E+02  0.8584E+02  0.4127E-01
166           183862  371321  0.6884E+00  0.5305E+02  0.3148E+02  0.8452E+02  0.4125E-01
166           184048  371321  0.6240E+00  0.5227E+02  0.3138E+02  0.8366E+02  0.4199E-01
220           184048  371321  0.6240E+00  0.5227E+02  0.3138E+02  0.8366E+02  0.4199E-01
166           184234  371321  0.6031E+00  0.5059E+02  0.3131E+02  0.8190E+02  0.4198E-01
166           184420  371321  0.5927E+00  0.4956E+02  0.3126E+02  0.8082E+02  0.4195E-01
535           184420  371321  0.5927E+00  0.4956E+02  0.3126E+02  0.8082E+02  0.4195E-01
166           184606  371321  0.5914E+00  0.4927E+02  0.3126E+02  0.8053E+02  0.4197E-01
535           184606  371321  0.5914E+00  0.4927E+02  0.3126E+02  0.8053E+02  0.4197E-01
166           184792  371321  0.5999E+00  0.4965E+02  0.3120E+02  0.8086E+02  0.4202E-01
493           184792  371321  0.5999E+00  0.4965E+02  0.3120E+02  0.8086E+02  0.4202E-01
535           184792  371321  0.5999E+00  0.4965E+02  0.3120E+02  0.8086E+02  0.4202E-01
493           184978  371321  0.6490E+00  0.5299E+02  0.3123E+02  0.8422E+02  0.4209E-01
535           184978  371321  0.6490E+00  0.5299E+02  0.3123E+02  0.8422E+02  0.4209E-01
493           185165  371321  0.8443E+00  0.7842E+02  0.3130E+02  0.1097E+03  0.4096E-01
493           185351  371321  0.8679E+00  0.8041E+02  0.3140E+02  0.1118E+03  0.4099E-01
166           183210  371375  0.7769E+00  0.5965E+02  0.3184E+02  0.9150E+02  0.4137E-01
166           183396  371375  0.7333E+00  0.5638E+02  0.3174E+02  0.8812E+02  0.4133E-01
166           183582  371375  0.7084E+00  0.5450E+02  0.3165E+02  0.8616E+02  0.4130E-01
166           183769  371375  0.6860E+00  0.5305E+02  0.3154E+02  0.8459E+02  0.4127E-01
166           183955  371375  0.6614E+00  0.5103E+02  0.3135E+02  0.8238E+02  0.4128E-01
220           183955  371375  0.6614E+00  0.5103E+02  0.3135E+02  0.8238E+02  0.4128E-01
166           184141  371375  0.6042E+00  0.5064E+02  0.3136E+02  0.8200E+02  0.4199E-01
166           184327  371375  0.5917E+00  0.4954E+02  0.3128E+02  0.8082E+02  0.4199E-01
166           184513  371375  0.5859E+00  0.4888E+02  0.3126E+02  0.8014E+02  0.4198E-01
535           184513  371375  0.5859E+00  0.4888E+02  0.3126E+02  0.8014E+02  0.4198E-01
166           184699  371375  0.5892E+00  0.4891E+02  0.3124E+02  0.8015E+02  0.4202E-01
535           184699  371375  0.5892E+00  0.4891E+02  0.3124E+02  0.8015E+02  0.4202E-01
493           184885  371375  0.6067E+00  0.4998E+02  0.3120E+02  0.8118E+02  0.4206E-01
535           184885  371375  0.6067E+00  0.4998E+02  0.3120E+02  0.8118E+02  0.4206E-01
493           185071  371375  0.8138E+00  0.7664E+02  0.3126E+02  0.1079E+03  0.4094E-01
493           185258  371375  0.8522E+00  0.7917E+02  0.3135E+02  0.1105E+03  0.4097E-01
493           185444  371375  0.8690E+00  0.8071E+02  0.3146E+02  0.1122E+03  0.4101E-01
166           183117  371428  0.8228E+00  0.6319E+02  0.3197E+02  0.9516E+02  0.4141E-01
166           183303  371428  0.7484E+00  0.5746E+02  0.3178E+02  0.8924E+02  0.4138E-01
166           183489  371428  0.7143E+00  0.5494E+02  0.3171E+02  0.8665E+02  0.4133E-01
166           183676  371428  0.6919E+00  0.5330E+02  0.3160E+02  0.8490E+02  0.4131E-01
166           183862  371428  0.6732E+00  0.5195E+02  0.3150E+02  0.8345E+02  0.4128E-01
166           184048  371428  0.6142E+00  0.5132E+02  0.3140E+02  0.8272E+02  0.4202E-01
220           184048  371428  0.6142E+00  0.5132E+02  0.3140E+02  0.8272E+02  0.4202E-01
166           184234  371428  0.5932E+00  0.4960E+02  0.3133E+02  0.8093E+02  0.4202E-01
166           184420  371428  0.5846E+00  0.4881E+02  0.3127E+02  0.8008E+02  0.4200E-01
535           184420  371428  0.5846E+00  0.4881E+02  0.3127E+02  0.8008E+02  0.4200E-01
166           184606  371428  0.5840E+00  0.4857E+02  0.3126E+02  0.7983E+02  0.4201E-01
535           184606  371428  0.5840E+00  0.4857E+02  0.3126E+02  0.7983E+02  0.4201E-01
166           184792  371428  0.5918E+00  0.4898E+02  0.3121E+02  0.8019E+02  0.4205E-01
493           184792  371428  0.5918E+00  0.4898E+02  0.3121E+02  0.8019E+02  0.4205E-01
535           184792  371428  0.5918E+00  0.4898E+02  0.3121E+02  0.8019E+02  0.4205E-01
493           184978  371428  0.6400E+00  0.5225E+02  0.3125E+02  0.8350E+02  0.4212E-01
493           185165  371428  0.8511E+00  0.7958E+02  0.3132E+02  0.1109E+03  0.4097E-01
493           185351  371428  0.8629E+00  0.8000E+02  0.3139E+02  0.1114E+03  0.4101E-01
166           183210  371482  0.7690E+00  0.5893E+02  0.3190E+02  0.9083E+02  0.4141E-01
166           183396  371482  0.7236E+00  0.5547E+02  0.3176E+02  0.8723E+02  0.4138E-01
166           183582  371482  0.6983E+00  0.5349E+02  0.3166E+02  0.8514E+02  0.4134E-01
166           183769  371482  0.6767E+00  0.5176E+02  0.3155E+02  0.8331E+02  0.4131E-01
166           183955  371482  0.6528E+00  0.4982E+02  0.3136E+02  0.8118E+02  0.4131E-01
220           183955  371482  0.6528E+00  0.4982E+02  0.3136E+02  0.8118E+02  0.4131E-01
166           184141  371482  0.5931E+00  0.4942E+02  0.3138E+02  0.8079E+02  0.4202E-01
166           184327  371482  0.5813E+00  0.4834E+02  0.3130E+02  0.7964E+02  0.4202E-01
166           184513  371482  0.5776E+00  0.4803E+02  0.3127E+02  0.7929E+02  0.4203E-01
167           184513  371482  0.5776E+00  0.4803E+02  0.3127E+02  0.7929E+02  0.4203E-01
535           184513  371482  0.5776E+00  0.4803E+02  0.3127E+02  0.7929E+02  0.4203E-01
166           184699  371482  0.5802E+00  0.4807E+02  0.3122E+02  0.7929E+02  0.4204E-01
535           184699  371482  0.5802E+00  0.4807E+02  0.3122E+02  0.7929E+02  0.4204E-01
166           184885  371482  0.5969E+00  0.4915E+02  0.3123E+02  0.8038E+02  0.4209E-01
493           184885  371482  0.5969E+00  0.4915E+02  0.3123E+02  0.8038E+02  0.4209E-01
166           185071  371482  0.8028E+00  0.7361E+02  0.3128E+02  0.1049E+03  0.4095E-01
493           185071  371482  0.8028E+00  0.7361E+02  0.3128E+02  0.1049E+03  0.4095E-01
493           185258  371482  0.8403E+00  0.7725E+02  0.3137E+02  0.1086E+03  0.4099E-01
493           185444  371482  0.8574E+00  0.7890E+02  0.3144E+02  0.1103E+03  0.4104E-01
166           183117  371536  0.8132E+00  0.6238E+02  0.3202E+02  0.9441E+02  0.4145E-01
166           183303  371536  0.7390E+00  0.5664E+02  0.3184E+02  0.8848E+02  0.4142E-01
166           183489  371536  0.7061E+00  0.5388E+02  0.3173E+02  0.8561E+02  0.4138E-01
166           183676  371536  0.6840E+00  0.5213E+02  0.3160E+02  0.8372E+02  0.4135E-01
166           183862  371536  0.6652E+00  0.5075E+02  0.3152E+02  0.8228E+02  0.4132E-01
166           184048  371536  0.6017E+00  0.5012E+02  0.3143E+02  0.8154E+02  0.4205E-01
166           184234  371536  0.5829E+00  0.4858E+02  0.3134E+02  0.7992E+02  0.4204E-01
166           184420  371536  0.5754E+00  0.4791E+02  0.3128E+02  0.7919E+02  0.4204E-01
535           184420  371536  0.5754E+00  0.4791E+02  0.3128E+02  0.7919E+02  0.4204E-01
166           184606  371536  0.5738E+00  0.4771E+02  0.3124E+02  0.7895E+02  0.4205E-01
535           184606  371536  0.5738E+00  0.4771E+02  0.3124E+02  0.7895E+02  0.4205E-01
