name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
166           184048  370784  0.9148E+01  0.6956E+03  0.1145E+03  0.8101E+03  0.3520E+00
166           183769  370837  0.1226E+02  0.7488E+03  0.1167E+03  0.8655E+03  0.3518E+00
166           184141  370837  0.8051E+01  0.5981E+03  0.1124E+03  0.7105E+03  0.3516E+00
166           184327  370837  0.7107E+01  0.5134E+03  0.1101E+03  0.6235E+03  0.3503E+00
166           184513  370837  0.6639E+01  0.4712E+03  0.1084E+03  0.5796E+03  0.3496E+00
166           183676  370891  0.1233E+02  0.7504E+03  0.1165E+03  0.8669E+03  0.3529E+00
166           184048  370891  0.8872E+01  0.6776E+03  0.1140E+03  0.7916E+03  0.3529E+00
166           184234  370891  0.7416E+01  0.5438E+03  0.1110E+03  0.6549E+03  0.3515E+00
167           184234  370891  0.7416E+01  0.5438E+03  0.1110E+03  0.6549E+03  0.3515E+00
166           184420  370891  0.6791E+01  0.4871E+03  0.1091E+03  0.5963E+03  0.3502E+00
166           184606  370891  0.6464E+01  0.4565E+03  0.1077E+03  0.5642E+03  0.3494E+00
166           184792  370891  0.6360E+01  0.4442E+03  0.1068E+03  0.5510E+03  0.3483E+00
493           184978  370891  0.6652E+01  0.4619E+03  0.1065E+03  0.5685E+03  0.3473E+00
166           183769  370945  0.1146E+02  0.7058E+03  0.1157E+03  0.8215E+03  0.3527E+00
535           183955  370945  0.1047E+02  0.6581E+03  0.1145E+03  0.7726E+03  0.3510E+00
166           184141  370945  0.7854E+01  0.5857E+03  0.1122E+03  0.6979E+03  0.3524E+00
167           184141  370945  0.7854E+01  0.5857E+03  0.1122E+03  0.6979E+03  0.3524E+00
166           184327  370945  0.6993E+01  0.5077E+03  0.1099E+03  0.6176E+03  0.3512E+00
166           184513  370945  0.6560E+01  0.4668E+03  0.1081E+03  0.5749E+03  0.3504E+00
166           184699  370945  0.6353E+01  0.4457E+03  0.1072E+03  0.5529E+03  0.3495E+00
493           184885  370945  0.6387E+01  0.4440E+03  0.1064E+03  0.5505E+03  0.3491E+00
493           185071  370945  0.7490E+01  0.3868E+03  0.1060E+03  0.4927E+03  0.3504E+00
166           183676  370999  0.1102E+02  0.6737E+03  0.1152E+03  0.7889E+03  0.3534E+00
166           183862  370999  0.1043E+02  0.6499E+03  0.1142E+03  0.7641E+03  0.3525E+00
535           184048  370999  0.8446E+01  0.6516E+03  0.1133E+03  0.7650E+03  0.3532E+00
166           184234  370999  0.7261E+01  0.5344E+03  0.1106E+03  0.6450E+03  0.3522E+00
167           184234  370999  0.7261E+01  0.5344E+03  0.1106E+03  0.6450E+03  0.3522E+00
166           184420  370999  0.6694E+01  0.4807E+03  0.1088E+03  0.5895E+03  0.3510E+00
166           184606  370999  0.6394E+01  0.4521E+03  0.1076E+03  0.5597E+03  0.3500E+00
493           184792  370999  0.6292E+01  0.4391E+03  0.1067E+03  0.5458E+03  0.3491E+00
493           184978  370999  0.6514E+01  0.4521E+03  0.1064E+03  0.5585E+03  0.3482E+00
493           185165  370999  0.7520E+01  0.3925E+03  0.1058E+03  0.4984E+03  0.3501E+00
166           183582  371052  0.1085E+02  0.5560E+03  0.1132E+03  0.6692E+03  0.3471E+00
166           183769  371052  0.1046E+02  0.5424E+03  0.1127E+03  0.6551E+03  0.3463E+00
535           183769  371052  0.1046E+02  0.5424E+03  0.1127E+03  0.6551E+03  0.3463E+00
166           183955  371052  0.9650E+01  0.5058E+03  0.1113E+03  0.6171E+03  0.3452E+00
220           183955  371052  0.9650E+01  0.5058E+03  0.1113E+03  0.6171E+03  0.3452E+00
535           183955  371052  0.9650E+01  0.5058E+03  0.1113E+03  0.6171E+03  0.3452E+00
166           184141  371052  0.8423E+01  0.4326E+03  0.1103E+03  0.5429E+03  0.3529E+00
166           184327  371052  0.7646E+01  0.3843E+03  0.1083E+03  0.4927E+03  0.3514E+00
167           184327  371052  0.7646E+01  0.3843E+03  0.1083E+03  0.4927E+03  0.3514E+00
166           184513  371052  0.7197E+01  0.3572E+03  0.1069E+03  0.4641E+03  0.3507E+00
166           184699  371052  0.6973E+01  0.3433E+03  0.1059E+03  0.4491E+03  0.3499E+00
493           184885  371052  0.6971E+01  0.3418E+03  0.1053E+03  0.4471E+03  0.3495E+00
493           185071  371052  0.6896E+01  0.4406E+03  0.1059E+03  0.5465E+03  0.3416E+00
166           183303  371106  0.1040E+02  0.5114E+03  0.1127E+03  0.6241E+03  0.3487E+00
166           183489  371106  0.1035E+02  0.5161E+03  0.1124E+03  0.6284E+03  0.3482E+00
166           183676  371106  0.1009E+02  0.5100E+03  0.1120E+03  0.6220E+03  0.3479E+00
535           183862  371106  0.9569E+01  0.4886E+03  0.1110E+03  0.5996E+03  0.3465E+00
166           184048  371106  0.8748E+01  0.4522E+03  0.1106E+03  0.5627E+03  0.3548E+00
220           184048  371106  0.8748E+01  0.4522E+03  0.1106E+03  0.5627E+03  0.3548E+00
535           184048  371106  0.8748E+01  0.4522E+03  0.1106E+03  0.5627E+03  0.3548E+00
166           184234  371106  0.7891E+01  0.3986E+03  0.1090E+03  0.5077E+03  0.3531E+00
167           184234  371106  0.7891E+01  0.3986E+03  0.1090E+03  0.5077E+03  0.3531E+00
166           184420  371106  0.7349E+01  0.3660E+03  0.1073E+03  0.4733E+03  0.3518E+00
166           184606  371106  0.7034E+01  0.3471E+03  0.1063E+03  0.4533E+03  0.3507E+00
166           184792  371106  0.6909E+01  0.3389E+03  0.1055E+03  0.4445E+03  0.3500E+00
493           184792  371106  0.6909E+01  0.3389E+03  0.1055E+03  0.4445E+03  0.3500E+00
493           184978  371106  0.7055E+01  0.3472E+03  0.1050E+03  0.4522E+03  0.3497E+00
493           185165  371106  0.6936E+01  0.4462E+03  0.1060E+03  0.5521E+03  0.3415E+00
166           183210  371160  0.9877E+01  0.4764E+03  0.1121E+03  0.5886E+03  0.3493E+00
166           183396  371160  0.9901E+01  0.4846E+03  0.1119E+03  0.5965E+03  0.3489E+00
166           183582  371160  0.9760E+01  0.4839E+03  0.1115E+03  0.5954E+03  0.3480E+00
166           183769  371160  0.9401E+01  0.4712E+03  0.1108E+03  0.5820E+03  0.3472E+00
167           183769  371160  0.9401E+01  0.4712E+03  0.1108E+03  0.5820E+03  0.3472E+00
535           183769  371160  0.9401E+01  0.4712E+03  0.1108E+03  0.5820E+03  0.3472E+00
166           183955  371160  0.8850E+01  0.4468E+03  0.1097E+03  0.5564E+03  0.3461E+00
220           183955  371160  0.8850E+01  0.4468E+03  0.1097E+03  0.5564E+03  0.3461E+00
166           184141  371160  0.8131E+01  0.4124E+03  0.1093E+03  0.5217E+03  0.3538E+00
166           184327  371160  0.7515E+01  0.3754E+03  0.1079E+03  0.4833E+03  0.3525E+00
167           184327  371160  0.7515E+01  0.3754E+03  0.1079E+03  0.4833E+03  0.3525E+00
166           184513  371160  0.7120E+01  0.3525E+03  0.1067E+03  0.4591E+03  0.3516E+00
166           184699  371160  0.6909E+01  0.3396E+03  0.1057E+03  0.4453E+03  0.3509E+00
493           184885  371160  0.6889E+01  0.3375E+03  0.1051E+03  0.4425E+03  0.3503E+00
493           185071  371160  0.6734E+01  0.4295E+03  0.1056E+03  0.5352E+03  0.3428E+00
493           185258  371160  0.6917E+01  0.4452E+03  0.1058E+03  0.5510E+03  0.3413E+00
166           183303  371213  0.9558E+01  0.4616E+03  0.1116E+03  0.5732E+03  0.3495E+00
166           183489  371213  0.9474E+01  0.4630E+03  0.1112E+03  0.5741E+03  0.3491E+00
166           183676  371213  0.9230E+01  0.4558E+03  0.1106E+03  0.5664E+03  0.3483E+00
166           183862  371213  0.8840E+01  0.4405E+03  0.1097E+03  0.5503E+03  0.3473E+00
535           183862  371213  0.8840E+01  0.4405E+03  0.1097E+03  0.5503E+03  0.3473E+00
166           184048  371213  0.8296E+01  0.4195E+03  0.1095E+03  0.5290E+03  0.3559E+00
220           184048  371213  0.8296E+01  0.4195E+03  0.1095E+03  0.5290E+03  0.3559E+00
166           184234  371213  0.7705E+01  0.3860E+03  0.1084E+03  0.4944E+03  0.3541E+00
166           184420  371213  0.7245E+01  0.3594E+03  0.1070E+03  0.4665E+03  0.3528E+00
166           184606  371213  0.6954E+01  0.3426E+03  0.1061E+03  0.4487E+03  0.3513E+00
166           184792  371213  0.6843E+01  0.3351E+03  0.1053E+03  0.4405E+03  0.3508E+00
493           184792  371213  0.6843E+01  0.3351E+03  0.1053E+03  0.4405E+03  0.3508E+00
493           184978  371213  0.6958E+01  0.3419E+03  0.1050E+03  0.4469E+03  0.3501E+00
535           184978  371213  0.6958E+01  0.3419E+03  0.1050E+03  0.4469E+03  0.3501E+00
493           185165  371213  0.6797E+01  0.4355E+03  0.1055E+03  0.5410E+03  0.3430E+00
493           185351  371213  0.6883E+01  0.4432E+03  0.1056E+03  0.5488E+03  0.3414E+00
166           183210  371267  0.9270E+01  0.4429E+03  0.1109E+03  0.5538E+03  0.3513E+00
166           183396  371267  0.9236E+01  0.4460E+03  0.1109E+03  0.5570E+03  0.3500E+00
166           183582  371267  0.9061E+01  0.4421E+03  0.1103E+03  0.5524E+03  0.3489E+00
166           183769  371267  0.8771E+01  0.4322E+03  0.1097E+03  0.5418E+03  0.3481E+00
166           183955  371267  0.8434E+01  0.4160E+03  0.1092E+03  0.5252E+03  0.3497E+00
220           183955  371267  0.8434E+01  0.4160E+03  0.1092E+03  0.5252E+03  0.3497E+00
166           184141  371267  0.7852E+01  0.3932E+03  0.1084E+03  0.5016E+03  0.3559E+00
166           184327  371267  0.7383E+01  0.3669E+03  0.1076E+03  0.4745E+03  0.3535E+00
167           184327  371267  0.7383E+01  0.3669E+03  0.1076E+03  0.4745E+03  0.3535E+00
166           184513  371267  0.7034E+01  0.3472E+03  0.1064E+03  0.4536E+03  0.3528E+00
535           184513  371267  0.7034E+01  0.3472E+03  0.1064E+03  0.4536E+03  0.3528E+00
166           184699  371267  0.6845E+01  0.3358E+03  0.1056E+03  0.4414E+03  0.3517E+00
535           184699  371267  0.6845E+01  0.3358E+03  0.1056E+03  0.4414E+03  0.3517E+00
493           184885  371267  0.6821E+01  0.3337E+03  0.1050E+03  0.4387E+03  0.3514E+00
