name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
166           184048  370784  0.8567E+00  0.6346E+02  0.1307E+02  0.7653E+02  0.4149E-01
166           183769  370837  0.9493E+00  0.5541E+02  0.1294E+02  0.6835E+02  0.4125E-01
166           184141  370837  0.8288E+00  0.6122E+02  0.1297E+02  0.7419E+02  0.4145E-01
166           184327  370837  0.7962E+00  0.5874E+02  0.1285E+02  0.7159E+02  0.4127E-01
166           184513  370837  0.7675E+00  0.5672E+02  0.1278E+02  0.6950E+02  0.4117E-01
166           183676  370891  0.9522E+00  0.5541E+02  0.1292E+02  0.6833E+02  0.4133E-01
166           184048  370891  0.8351E+00  0.6166E+02  0.1300E+02  0.7465E+02  0.4152E-01
166           184234  370891  0.8018E+00  0.5923E+02  0.1286E+02  0.7208E+02  0.4137E-01
167           184234  370891  0.8018E+00  0.5923E+02  0.1286E+02  0.7208E+02  0.4137E-01
166           184420  370891  0.7724E+00  0.5697E+02  0.1277E+02  0.6974E+02  0.4116E-01
166           184606  370891  0.7477E+00  0.5516E+02  0.1269E+02  0.6785E+02  0.4106E-01
166           184792  370891  0.7314E+00  0.5371E+02  0.1262E+02  0.6633E+02  0.4089E-01
493           184978  370891  0.7303E+00  0.5355E+02  0.1260E+02  0.6615E+02  0.4070E-01
166           183769  370945  0.9209E+00  0.5359E+02  0.1284E+02  0.6643E+02  0.4126E-01
535           183955  370945  0.8931E+00  0.5214E+02  0.1280E+02  0.6494E+02  0.4102E-01
166           184141  370945  0.8084E+00  0.5955E+02  0.1289E+02  0.7244E+02  0.4143E-01
167           184141  370945  0.8084E+00  0.5955E+02  0.1289E+02  0.7244E+02  0.4143E-01
166           184327  370945  0.7771E+00  0.5741E+02  0.1277E+02  0.7018E+02  0.4126E-01
166           184513  370945  0.7513E+00  0.5537E+02  0.1269E+02  0.6806E+02  0.4115E-01
166           184699  370945  0.7329E+00  0.5377E+02  0.1263E+02  0.6640E+02  0.4103E-01
493           184885  370945  0.7213E+00  0.5291E+02  0.1255E+02  0.6546E+02  0.4094E-01
493           185071  370945  0.7932E+00  0.4218E+02  0.1245E+02  0.5463E+02  0.4107E-01
166           183676  370999  0.9253E+00  0.5359E+02  0.1283E+02  0.6641E+02  0.4129E-01
166           183862  370999  0.8943E+00  0.5207E+02  0.1275E+02  0.6482E+02  0.4122E-01
535           184048  370999  0.8150E+00  0.5992E+02  0.1293E+02  0.7286E+02  0.4147E-01
166           184234  370999  0.7837E+00  0.5773E+02  0.1278E+02  0.7051E+02  0.4137E-01
167           184234  370999  0.7837E+00  0.5773E+02  0.1278E+02  0.7051E+02  0.4137E-01
166           184420  370999  0.7557E+00  0.5579E+02  0.1268E+02  0.6847E+02  0.4117E-01
166           184606  370999  0.7334E+00  0.5397E+02  0.1262E+02  0.6659E+02  0.4103E-01
493           184792  370999  0.7186E+00  0.5264E+02  0.1255E+02  0.6519E+02  0.4089E-01
493           184978  370999  0.7148E+00  0.5232E+02  0.1252E+02  0.6484E+02  0.4071E-01
493           185165  370999  0.7808E+00  0.4165E+02  0.1238E+02  0.5403E+02  0.4099E-01
166           183582  371052  0.9850E+00  0.4746E+02  0.1271E+02  0.6017E+02  0.4056E-01
166           183769  371052  0.9504E+00  0.4603E+02  0.1264E+02  0.5867E+02  0.4047E-01
535           183769  371052  0.9504E+00  0.4603E+02  0.1264E+02  0.5867E+02  0.4047E-01
166           183955  371052  0.9195E+00  0.4473E+02  0.1255E+02  0.5728E+02  0.4037E-01
220           183955  371052  0.9195E+00  0.4473E+02  0.1255E+02  0.5728E+02  0.4037E-01
535           183955  371052  0.9195E+00  0.4473E+02  0.1255E+02  0.5728E+02  0.4037E-01
166           184141  371052  0.8870E+00  0.4369E+02  0.1267E+02  0.5636E+02  0.4142E-01
166           184327  371052  0.8529E+00  0.4214E+02  0.1254E+02  0.5468E+02  0.4120E-01
167           184327  371052  0.8529E+00  0.4214E+02  0.1254E+02  0.5468E+02  0.4120E-01
166           184513  371052  0.8237E+00  0.4082E+02  0.1245E+02  0.5327E+02  0.4114E-01
166           184699  371052  0.8020E+00  0.3981E+02  0.1239E+02  0.5220E+02  0.4099E-01
493           184885  371052  0.7893E+00  0.3925E+02  0.1235E+02  0.5160E+02  0.4093E-01
493           185071  371052  0.7341E+00  0.4863E+02  0.1239E+02  0.6102E+02  0.3992E-01
166           183303  371106  0.1023E+01  0.4880E+02  0.1279E+02  0.6159E+02  0.4086E-01
166           183489  371106  0.9896E+00  0.4746E+02  0.1271E+02  0.6017E+02  0.4065E-01
166           183676  371106  0.9561E+00  0.4612E+02  0.1265E+02  0.5876E+02  0.4056E-01
535           183862  371106  0.9241E+00  0.4477E+02  0.1255E+02  0.5732E+02  0.4043E-01
166           184048  371106  0.8940E+00  0.4393E+02  0.1260E+02  0.5653E+02  0.4166E-01
220           184048  371106  0.8940E+00  0.4393E+02  0.1260E+02  0.5653E+02  0.4166E-01
535           184048  371106  0.8940E+00  0.4393E+02  0.1260E+02  0.5653E+02  0.4166E-01
166           184234  371106  0.8626E+00  0.4251E+02  0.1260E+02  0.5511E+02  0.4141E-01
167           184234  371106  0.8626E+00  0.4251E+02  0.1260E+02  0.5511E+02  0.4141E-01
166           184420  371106  0.8315E+00  0.4110E+02  0.1247E+02  0.5357E+02  0.4118E-01
166           184606  371106  0.8070E+00  0.3998E+02  0.1240E+02  0.5238E+02  0.4105E-01
166           184792  371106  0.7880E+00  0.3911E+02  0.1234E+02  0.5145E+02  0.4093E-01
493           184792  371106  0.7880E+00  0.3911E+02  0.1234E+02  0.5145E+02  0.4093E-01
493           184978  371106  0.7796E+00  0.3883E+02  0.1228E+02  0.5111E+02  0.4090E-01
493           185165  371106  0.7223E+00  0.4792E+02  0.1236E+02  0.6028E+02  0.3984E-01
166           183210  371160  0.1028E+01  0.4880E+02  0.1277E+02  0.6158E+02  0.4096E-01
166           183396  371160  0.9935E+00  0.4742E+02  0.1271E+02  0.6014E+02  0.4077E-01
166           183582  371160  0.9622E+00  0.4619E+02  0.1264E+02  0.5883E+02  0.4059E-01
166           183769  371160  0.9290E+00  0.4481E+02  0.1256E+02  0.5737E+02  0.4049E-01
167           183769  371160  0.9290E+00  0.4481E+02  0.1256E+02  0.5737E+02  0.4049E-01
535           183769  371160  0.9290E+00  0.4481E+02  0.1256E+02  0.5737E+02  0.4049E-01
166           183955  371160  0.8978E+00  0.4353E+02  0.1245E+02  0.5598E+02  0.4037E-01
220           183955  371160  0.8978E+00  0.4353E+02  0.1245E+02  0.5598E+02  0.4037E-01
166           184141  371160  0.8701E+00  0.4276E+02  0.1257E+02  0.5533E+02  0.4140E-01
166           184327  371160  0.8387E+00  0.4136E+02  0.1250E+02  0.5386E+02  0.4123E-01
167           184327  371160  0.8387E+00  0.4136E+02  0.1250E+02  0.5386E+02  0.4123E-01
166           184513  371160  0.8114E+00  0.4013E+02  0.1239E+02  0.5252E+02  0.4115E-01
166           184699  371160  0.7905E+00  0.3916E+02  0.1233E+02  0.5149E+02  0.4102E-01
493           184885  371160  0.7755E+00  0.3851E+02  0.1227E+02  0.5078E+02  0.4095E-01
493           185071  371160  0.7179E+00  0.4745E+02  0.1232E+02  0.5977E+02  0.4006E-01
