x	y	tot_dep-mol~ha~y
160527	444268	205.26
160571	515387	154.07
160571	520387	153.41
160571	525387	152.66
160571	530387	151.83
160571	535387	150.89
160571	590387	141.35
160571	595387	140.95
160571	600387	140.54
160571	610387	139.53
160664	545945	175.55
160827	604370	166.05
160935	614012	139.27
161055	473827	185.16
161103	433764	201.23
161280	605911	159.93
161294	510462	154.61
161534	548848	153.78
161658	377964	308.95
162037	475155	177.38
162382	370662	311.39
162441	375146	305.71
162660	555197	159.62
163247	508981	172.37
163498	585188	147.06
163548	474541	184.42
164015	549222	146.37
164035	606520	149.45
164071	475253	169.1
164072	372819	407.5
164282	377323	322.83
164309	442507	212.94
164376	375481	334.11
164385	556693	152.82
164425	588240	141.25
164509	374561	322.16
164525	368398	274.3
164574	552363	164.8
164762	537302	150.14
164832	512988	154.49
164901	517887	154.13
164901	522887	152.95
164901	527887	152.28
164901	532887	151.52
164901	592887	141.1
164901	597887	140.7
164901	602887	140.36
164901	612887	139.38
164928	608428	139.9
164947	434132	204.49
165236	477608	174.46
165236	605930	147.19
165309	615599	139.1
166452	485843	162.34
166457	483233	158.07
166559	369172	277.91
166814	550624	151.53
167192	369822	328.75
167584	481951	187.66
167980	525399	152.73
168005	520354	154.54
168173	530602	151.65
168533	512591	164.41
168589	591521	141.28
168590	446855	211.88
168632	607543	139.99
168768	484996	157.71
168937	439929	221.18
168964	605026	140.17
169042	359796	294.71
169150	535438	150.79
169199	434851	209.46
169231	515387	153.92
169231	595387	141.02
169231	600387	140.53
169231	610387	139.64
169255	614676	139.23
169774	539322	149.69
170040	379781	250.06
170093	377657	293.78
170543	439854	202.62
170553	606824	203.16
170568	553073	184.92
170684	607942	174.29
170860	476112	265.66
170879	551970	170.79
170904	377271	294.32
170908	360596	266.35
170989	378939	259.74
171113	552562	167.54
171210	364704	358.94
171304	360105	327.81
171367	470724	284.56
171554	480025	262.25
171687	516230	171.63
171767	455371	262.36
171798	439710	196.77
171913	358632	409.76
171918	514144	154.26
172114	359877	340.1
172149	380999	306.24
172259	360776	314.5
172273	378433	254.59
172370	363263	366.51
172494	540889	149.17
172515	538364	150.26
172846	439474	204.86
172910	367244	395.76
173307	607702	166.64
173323	593676	140.93
173329	378010	293.67
173444	434251	185.37
173541	488307	158.85
173543	472989	289.47
173556	602547	140.13
173561	597887	140.74
173561	612887	139.27
173584	615838	139.16
173670	609275	139.67
173785	477750	273.93
173811	366525	345.95
174153	456708	238.81
174217	482126	233.51
174278	314832	375.21
174319	441083	218.24
174344	453315	251.2
174346	468997	288.66
174385	512990	154.57
174471	557098	154.56
174492	315536	357.11
174739	367815	399.76
174873	490542	190.06
175040	555222	160.7
175085	314470	371.87
175494	447950	302.22
175810	442057	259.6
175820	321998	396.14
175835	555593	160.74
175886	433673	218.25
175972	316183	371.95
175987	315049	360.29
176088	308271	419.98
176135	320862	348.35
176365	369145	341.57
176496	367877	284.88
176771	313087	389.63
176777	442406	300.15
176822	310888	376.55
177110	433407	197.31
177394	433609	197.27
177493	490533	158.77
177661	441527	200.58
177701	513456	155.05
177718	480552	293.38
177826	445740	310.78
177845	470217	242.76
177849	511759	160.81
177864	614675	139.33
177871	475314	206.63
177891	600387	140.51
177891	610465	139.48
177899	595461	140.14
177899	608003	145.78
177915	607369	176.02
177947	454955	304.96
177953	450402	208.61
178114	325139	353.56
178164	604565	139.83
178300	432694	218.71
178555	484289	233.27
178562	465427	286.59
178689	557167	163.53
178914	560027	151.86
179013	330428	335.82
179050	432659	217.05
179121	462474	277.58
179256	592817	169.35
179958	311003	365.63
180012	432435	203.92
180056	324542	371.64
180309	315106	358.58
180344	324492	370.65
180382	316119	343.59
180416	328477	356.3
180460	442164	227.35
180547	320723	366.4
180551	315701	356.64
180653	315693	356.57
180653	594324	156.83
180822	313207	391.01
180826	327247	366.5
181013	333663	334.83
181644	337631	257.88
181897	320805	399.16
181982	493250	193.41
182084	609281	139.65
182126	432182	214.72
182147	482884	251.85
182147	598003	140.02
182171	448236	297.83
182196	510330	167.61
182198	615696	139.39
182222	602886	140.11
182222	612887	139.46
182225	452880	308.33
182267	561441	162.8
182272	462948	248.25
182274	558865	170.4
182286	317334	339.45
182325	512339	155.81
182341	467865	288.35
182407	607899	184.78
182544	319850	385.35
182555	477946	236.44
182556	443734	297.78
182567	605836	144.55
182585	316979	388.62
182619	510730	167.59
182688	486989	269.51
182764	510735	167.62
182873	458090	263.02
182891	472809	228.92
182949	486628	269.94
183171	319352	399.65
183269	315295	344.33
183279	342515	319.81
183426	364405	288.42
183583	365417	280.63
183756	309048	357.01
183879	372726	275.62
183903	315463	343.74
184052	496413	197.98
184500	309077	339.93
184539	363923	293.92
184619	347509	342.81
184671	496385	198.12
184979	345623	319.5
185002	510439	176.01
185189	371914	291.23
185328	513548	168.09
185391	597544	160.52
185565	430907	200.1
185621	607286	165.01
185821	317404	338.18
185904	374008	266.8
186003	318954	408.82
186087	319488	361.16
186157	500076	185.12
186255	450355	313.77
186269	510675	178.55
186338	446110	292.48
186424	600584	139.92
186468	507397	184.52
186499	460408	262.89
186500	470405	298.52
186504	455383	249.17
186512	608143	160.08
186525	610727	139.74
186543	465343	287.22
186552	475387	304.62
186603	480319	296.91
186606	485442	298.86
186626	614703	139.61
186660	605242	140.16
186715	510429	178.72
186818	583148	163.3
186885	608584	160.04
186909	390001	258.24
187048	489563	284.21
187065	504290	185.23
187280	582161	162.57
187434	505285	184.68
187536	543253	167.94
187555	350359	275.77
187571	328832	378.23
187664	514454	176.6
187887	316694	354.46
188076	383359	268.45
188139	541053	179.58
188266	380958	277.68
188467	310143	371.91
188557	570382	166.02
188688	325136	332.52
188691	559538	167.64
188852	430023	245.71
188967	582350	163.36
189229	608430	189.61
189624	541187	175.48
189860	559399	160.18
189960	538664	183.82
190010	600131	142.05
190014	468050	309.84
190185	429820	237.72
190244	316956	334.35
190295	482881	257.76
190393	375307	282.5
190414	477978	256.52
190469	326446	347.06
190602	382314	323.8
190612	560629	166.32
190638	472816	303.29
190760	323706	330.97
190787	378611	285.35
190857	462881	317.55
190873	602904	140.07
190881	609589	142.86
190882	612887	139.95
190884	487859	289.11
190907	514695	164.26
190917	448448	306.19
190929	572018	170.13
191032	457767	324.18
191049	569680	162.2
191052	431731	216.77
191103	308659	337.5
191137	312584	367.71
191158	607133	140.22
191169	616283	139.81
191215	453058	259.08
191237	507740	219.86
191385	492244	277.6
191453	533218	227.34
191592	515794	156.2
191622	507048	220.24
191751	535836	204.92
191970	343878	314.59
192166	417319	297.35
192560	441260	219.49
192878	362235	367.79
192917	379809	286.28
192928	529301	178.16
193030	480627	211.6
193040	475812	211.96
193050	413640	239.57
193393	522781	180.24
193415	464703	248.39
193484	570055	166.99
193546	438015	242.78
193579	413659	240.34
193596	472371	271.45
193679	416795	281.25
193795	439293	223.18
193812	314596	337.34
194016	323055	365.19
194122	522603	191.28
194152	362245	408.14
194354	530809	189.45
194564	441511	268.53
194586	502850	188.13
194699	486826	292.48
194720	419323	267.83
194734	362992	407.67
194758	534030	189.38
194775	602025	140.1
194794	504382	197.13
194809	502882	188.17
194817	516307	156.36
194910	309117	479.82
195012	611150	140.41
195105	490404	285.08
195106	504523	182.04
195124	319490	342.86
195164	460236	313.11
195179	321497	365.3
195212	605387	140.5
195220	450387	225.56
195226	615354	140.19
195237	524923	179.78
195240	455380	270.22
195246	447144	331.69
195248	430470	229.5
195290	427678	258.45
195433	494477	203.69
195582	608974	140.46
195619	307641	423.35
195658	528188	192.11
195682	344644	342.97
195854	436589	226.14
195946	518418	162.74
196251	617999	139.94
196259	525534	179.74
196488	562981	173.44
196532	562636	173.56
196611	563207	173.55
196652	444103	263.48
196668	408038	298.27
196907	521955	199.66
196982	444008	263.92
197012	354592	313.97
197071	482511	203.42
197083	532908	189.72
197102	443622	227.23
197124	325983	397.61
197259	531457	204.43
197272	351259	334.19
197360	318801	403.68
197383	517573	179.54
197396	516522	179.28
197522	488975	218.02
197549	435926	223.78
197638	531255	204.61
197754	395594	364.27
197978	307669	445.8
198115	461738	301.56
198259	326525	405.54
198289	503471	183.68
198363	395121	377.47
198593	396192	364.62
198615	324971	424.52
198682	351796	311.51
198721	526690	191.06
198755	456811	314.74
198899	411886	295.48
198962	562552	170.99
198967	493310	291.82
198989	517947	183.09
199072	444819	206.7
199088	496742	279.58
199113	448826	280.19
199149	436297	234.4
199281	502059	191.37
199299	407011	382.27
199351	561734	170.39
199421	361620	299.61
199451	432786	235.42
199474	522904	179.3
199498	613056	140.7
199505	603630	140.57
199538	452881	334.09
199540	435766	254.43
199542	607887	140.9
199715	617340	140.43
199749	516452	181.1
199817	360285	313.68
199880	435146	256.64
199930	560227	174.73
200108	610713	140.76
200163	347167	326.53
200182	519254	199.14
200317	526265	189.51
200672	525249	183.52
200735	446413	212.51
200781	403901	332.02
201410	495101	249.67
201505	499042	183.67
201823	516140	181.24
201844	513534	183.43
201991	487271	200.19
202060	454394	239.27
202183	450792	330.91
202189	514442	181.43
202301	360397	418.38
202360	499057	190.14
202501	403856	380.62
202557	525411	193.75
202887	496069	199.64
202947	447331	241.23
203043	529603	179.48
203061	431689	224.37
203081	434445	247.63
203135	486937	194.24
203194	435288	245.1
203276	521058	223.97
203402	485248	186.98
203414	431260	228.47
203460	612320	141.04
203502	509882	183.94
203506	350638	342.11
203526	609865	141.02
203598	525633	183.92
203617	495763	191.58
203670	602405	140.41
203702	480221	199.15
203726	446590	230.92
203839	400097	299.79
203843	353951	368.53
203872	605387	141.22
203872	615387	140.93
203922	479838	194.6
203997	529890	179.66
204049	518395	183.04
204075	619476	140.57
204212	506825	192.83
204249	515605	189.75
204406	522876	199.35
204684	457349	255.56
204691	460312	224.84
204879	449451	227.25
205085	476513	211.03
205153	489193	210.87
205304	396538	382.22
205312	610687	183.73
205455	490454	189.81
205595	351558	457.55
205739	601344	166.15
205774	492638	192.3
205953	564208	181.88
205989	595829	163.26
206037	522698	191.18
206197	491679	196.82
206255	458936	226.09
206321	504745	211.2
206360	453084	223.87
206446	432690	264.1
206509	505939	193.15
206560	609860	152.25
206572	505050	193.46
206712	460640	247.19
206874	449113	219.93
206891	396415	408.88
206933	563814	182.06
207325	429177	315.88
207347	504313	196.53
207448	352911	391.58
207518	453663	219.32
207850	601687	146.46
207910	611898	204.52
208122	613903	141.14
208125	472202	223.16
208126	604074	142.06
208170	355760	347.84
208202	617887	140.71
208213	620675	140.81
208221	607727	141.63
208357	597799	143.81
208656	594240	178.35
208858	467701	202.91
208902	467049	202.78
208966	470669	205.96
208990	393260	393.64
209290	457605	224.22
209567	611908	163.21
209654	462378	220.68
209750	542955	225.62
209762	464877	212.02
209766	470183	204.69
209936	465359	212.08
209961	470125	204.82
210065	386397	391.89
210196	383537	427.29
210316	465485	215.3
210441	458477	219.54
210477	459770	262.98
210554	391516	322.03
210761	611823	154.06
210919	456337	221.11
210972	393510	308
211113	599517	194.82
211170	458397	223.84
211338	385363	367.43
211382	457175	213.81
211400	612909	172.05
211769	612877	172.11
211992	595519	161.85
212268	382686	315.14
212526	615413	141.43
212536	619589	141.09
212543	610378	141.77
212545	605547	142.46
212692	545460	229.73
212826	535319	223.41
212841	548102	194.16
213284	553010	193.88
213295	542577	190.19
213350	612955	150.75
213794	532381	213.54
214203	551108	212.38
214338	566533	197.06
214346	533091	212.79
215189	594695	170.68
215311	537037	213.08
215339	550870	218.58
215613	567170	193.65
216531	614311	142.31
216863	607887	142.78
216863	617887	141.68
216873	603456	143.24
216885	620705	141.4
216994	547887	229.69
217007	543744	280.85
217038	612133	142.49
217044	551160	259.92
218046	548231	269.57
218503	486761	241.8
219204	537024	204.91
219358	486352	228.57
219580	557796	183.9
219772	542517	271.6
219846	602799	172.12
219978	549305	226.26
220025	545573	276.94
220151	548571	206.93
220335	616552	142.35
221134	605547	143.49
221183	619620	142.06
221193	610387	143.04
221626	535339	194.85
221670	614739	142.68
221863	559287	187
222139	482575	291.79
222319	532702	190.58
222396	556652	184.82
222538	542864	199.7
222801	544182	196.19
222853	484367	244.35
223056	496679	212.52
223330	499286	247.99
223452	576433	174.59
223641	544005	207.79
224039	545651	198.97
224262	554939	201.88
224537	620539	142.33
224791	480094	270.37
224815	534393	184.37
224840	498564	221.63
225011	483331	268.18
225055	486047	260.77
225166	604767	162.46
225188	557956	187.44
225319	619247	142.63
225523	607887	143.78
225523	612887	143.26
225634	617104	143.04
225684	537458	240.85
225684	577660	159.37
226394	563876	204.05
227018	502545	304.24
227055	535471	188.96
227687	559312	188.48
227828	484352	253.63
228079	539169	218.45
228503	577188	179.71
228611	578822	175.18
229336	501040	301.49
229428	459240	259.73
229561	504293	246.82
229781	606236	144.42
229801	552337	197.15
229853	610387	144.15
229853	615387	143.63
229973	619396	143.08
230088	618021	143.33
230544	553805	199.47
230670	476396	229.97
231094	487338	219.86
231123	488262	220.12
231924	553915	204.2
232330	477329	268.82
232361	488259	216.09
232709	505483	292.19
232811	502875	301.58
232811	605358	155.1
233216	620494	143.47
233456	619407	143.66
234113	608048	144.86
234183	612887	144.43
234387	617362	157.09
234562	552213	186.64
235585	532489	194.33
235770	619996	143.84
236664	557719	208.55
237105	536712	204.81
237202	532535	200.73
237225	556138	203.79
237225	618610	144.21
237400	607610	167.93
237765	534032	213.21
238162	615168	144.83
238400	619703	144.25
238484	610444	145.31
238486	552143	202.31
238637	578116	182.07
238768	569783	189.94
239316	560256	196.99
239619	576540	180.28
239905	565308	215.82
240143	616403	144.92
240836	544754	198.78
241086	445188	295.82
241146	500144	250.28
241180	497911	229.93
241249	543858	232.21
241528	563180	229.8
241969	545744	238.29
242037	576251	174.87
242084	498279	229.13
242089	565597	222.59
242170	558051	199.28
242186	500799	234.49
242221	444673	332.54
242258	617014	145.18
242300	611993	145.84
242343	445755	365.45
242364	572807	157.37
242474	570256	170.12
242528	609785	156.73
243465	613909	145.88
243607	554520	200.13
244375	555245	268.92
244568	439851	318.45
245184	440020	327.56
246425	614341	146.45
246937	610137	147.09
247694	611695	147.1
248375	436397	322.41
249071	460509	281.95
250268	611707	147.57
250325	553779	205.31
250656	460104	253.71
250939	463058	280.38
251003	442645	313.15
251952	608802	163.74
252276	609474	148.36
252510	465491	288
252908	496934	239.93
253806	493236	265.17
254052	603365	151.32
254395	492645	259.03
254691	497888	284.12
255117	607594	149.17
255158	608807	149.05
255172	477503	298.37
255299	477952	297.94
255997	495510	256.99
256042	605171	149.88
256415	485086	253.53
256449	463624	284.83
256487	462278	297.29
256533	600524	150.64
256897	607996	149.67
257031	488994	236.92
257118	596743	151.87
258511	495849	261
258512	602200	151.26
258546	494292	266.94
259685	489151	324.95
259695	597640	152.57
260657	594562	153.65
261795	479948	260.65
261890	467687	288.23
262025	482723	275.27
263002	479538	287.66
263159	484031	291.38
264188	477776	264.02
264253	593851	153.91
264887	521205	241.79
264936	592350	155.49
265056	495094	303.01
265180	472468	279.7
265529	523995	227.75
266187	474900	267.68
266279	485612	284.13
266409	480188	275.1
266805	477746	270.98
267051	483374	354.14
267270	522804	193.6
267599	520173	214.13
267885	474077	274.55
268940	592821	164.55
268971	486848	265.23
269523	588177	157.99
271112	558766	226.85
271340	558737	227.32
272990	594276	158.42
273140	590386	159.25
273315	586157	161.32
275164	592599	161.18
275709	587520	161.54
276275	584912	189.96
